,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4019A-ms98-a-0001-3,sw4019A-ms98-a-0001,sw4019.A.acc1.aw3,ms1A_pw1,0.26775,1.05075,okay,Not Found: accent@type,full,yn_q,,,,,True
1,sw4019A-ms98-a-0001-6,sw4019A-ms98-a-0001,sw4019.A.acc2.aw6,ms1A_pw3,1.6159999999999999,1.87,Chuck,Not Found: accent@type,full,yn_q,,,,,True
2,sw4019A-ms98-a-0001-9,sw4019A-ms98-a-0001,sw4019.A.acc3.aw9,ms1A_pw6,2.03,2.28,have,Not Found: accent@type,full,yn_q,,,,,True
3,sw4019A-ms98-a-0001-11,sw4019A-ms98-a-0001,sw4019.A.acc4.aw11,ms1A_pw8,2.48,2.88,pets,Not Found: accent@type,full,yn_q,,,,,True
4,sw4019A-ms98-a-0001-12,sw4019A-ms98-a-0001,sw4019.A.acc5.aw12,ms1A_pw9,2.88,3.03,there,Not Found: accent@type,full,yn_q,,,,,True
5,sw4019A-ms98-a-0001-15,sw4019A-ms98-a-0001,sw4019.A.acc6.aw15,ms1A_pw12,3.32,3.6055,home,Not Found: accent@type,full,yn_q,,,,,True
6,sw4019A-ms98-a-0002-19,sw4019A-ms98-a-0002,sw4019.A.acc7.aw19,ms2A_pw14,4.718125,4.868125,what,Not Found: accent@type,full,wh_q,,,,,True
7,sw4019A-ms98-a-0002-23,sw4019A-ms98-a-0002,sw4019.A.acc8.aw23,ms2A_pw18,5.266375,5.609125,have,Not Found: accent@type,full,wh_q,,,,,True
8,sw4019A-ms98-a-0007-37,sw4019A-ms98-a-0007,sw4019.A.acc9.aw37,ms7A_pw22,14.94375,15.235375,well,Not Found: accent@type,full,statement,,,,,True
9,sw4019A-ms98-a-0007-38,sw4019A-ms98-a-0007,sw4019.A.acc10.aw38,ms7A_pw23,15.235375,15.405875,we,Not Found: accent@type,weak,statement,,,,,True
10,sw4019A-ms98-a-0007-41,sw4019A-ms98-a-0007,sw4019.A.acc11.aw41,ms7A_pw26,15.775875,16.779625,cat,Not Found: accent@type,full,statement,,,,,True
11,sw4019A-ms98-a-0007-43,sw4019A-ms98-a-0007,sw4019.A.acc12.aw43,ms7A_pw28,17.195875,17.505875,he's,Not Found: accent@type,full,statement,,,,,True
13,sw4019A-ms98-a-0007-44,sw4019A-ms98-a-0007,sw4019.A.acc13.aw44,ms7A_pw29,17.505875,18.444000000000003,probably,Not Found: accent@type,full,statement,,,,,True
14,sw4019A-ms98-a-0008-49,sw4019A-ms98-a-0008,sw4019.A.acc14.aw49,ms8A_pw32,19.476375,20.070625,good,Not Found: accent@type,full,statement,,,,,True
15,sw4019A-ms98-a-0008-51,sw4019A-ms98-a-0008,sw4019.A.acc15.aw51,ms8A_pw33,20.31175,20.606375,two,Not Found: accent@type,full,statement,,,,,True
16,sw4019A-ms98-a-0008-52,sw4019A-ms98-a-0008,sw4019.A.acc16.aw52,ms8A_pw34,20.606375,21.046375,years,Not Found: accent@type,weak,statement,,,,,True
17,sw4019A-ms98-a-0008-53,sw4019A-ms98-a-0008,sw4019.A.acc17.aw53,ms8A_pw35,21.046375,21.621625,old,Not Found: accent@type,full,statement,,,,,True
18,sw4019A-ms98-a-0008-56,sw4019A-ms98-a-0008,sw4019.A.acc18.aw56,ms8A_pw37,22.726375,23.149875,old,Not Found: accent@type,full,statement,,,,,True
19,sw4019A-ms98-a-0008-58,sw4019A-ms98-a-0008,sw4019.A.acc19.aw58,ms8A_pw38,23.526625,23.746375,fat,Not Found: accent@type,full,statement,,,,,True
20,sw4019A-ms98-a-0008-60,sw4019A-ms98-a-0008,sw4019.A.acc20.aw60,ms8A_pw40,24.039375,24.65825,sassy,Not Found: accent@type,full,statement,,,,,True
21,sw4019A-ms98-a-0008-62,sw4019A-ms98-a-0008,sw4019.A.acc21.aw62,ms8A_pw41,25.302375,25.902375,tabby,Not Found: accent@type,full,statement,,,,,True
22,sw4019A-ms98-a-0009-70,sw4019A-ms98-a-0009,sw4019.A.acc22.aw70,ms9A_pw44,30.135375,30.7795,how's,Not Found: accent@type,full,wh_q,,,,,True
24,sw4019A-ms98-a-0009-73,sw4019A-ms98-a-0009,sw4019.A.acc23.aw73,ms9A_pw46,31.197375,32.000625,disposition,Not Found: accent@type,full,wh_q,,,,,True
25,sw4019A-ms98-a-0009-76,sw4019A-ms98-a-0009,sw4019.A.acc24.aw76,ms9A_pw49,32.396375,32.840625,Siamese,Not Found: accent@type,full,wh_q,,,,,True
26,sw4019A-ms98-a-0015-90,sw4019A-ms98-a-0015,sw4019.A.acc25.aw90,ms15A_pw53,48.244,48.817875,well,Not Found: accent@type,full,other,,,,,True
27,sw4019A-ms98-a-0015-92,sw4019A-ms98-a-0015,sw4019.A.acc26.aw92,ms15A_pw54,48.912125,49.363875,yeah,Not Found: accent@type,full,other,,,,,True
