,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2018B.break.1,0.76,4,None,None,ms1B_pw1,0.29625,0.76,hello,True
1,sw2018A.break.1,1.73725,4,None,None,ms1A_pw1,1.17125,1.73725,hello,True
2,sw2018B.break.2,2.57875,4,None,None,ms2B_pw2,1.90625,2.57875,hi,True
3,sw2018A.break.2,2.78,1,None,None,ms1A_pw2,2.57825,2.78,this,False
4,sw2018A.break.3,2.91,1,None,None,ms1A_pw3,2.78,2.91,is,False
5,sw2018A.break.4,3.567625,4,None,None,ms1A_pw4,2.91,3.567625,Lois,True
6,sw2018B.break.3,3.982375,3,L,None,ms3B_pw3,3.732375,3.982375,hi,True
7,sw2018B.break.4,4.152375,1,None,None,ms3B_pw4,3.982375,4.152375,this,False
8,sw2018B.break.5,4.312375,1,None,None,ms3B_pw5,4.152375,4.312375,is,False
9,sw2018B.break.6,4.800875,4,None,None,ms3B_pw6,4.312375,4.800875,Lisa,True
10,sw2018A.break.5,5.917625,2p,None,None,ms3A_pw5,5.608125,5.917625,and,False
11,sw2018A.break.6,6.3505,X,None,None,ms3A_pw6,5.917625,6.3505,um,False
12,sw2018A.break.7,6.984125,1,None,None,ms3A_pw7,6.776125,6.984125,i,False
13,sw2018A.break.8,7.62575,2p,None,None,ms3A_pw8,6.984125,7.62575,called,False
14,sw2018A.break.9,7.75575,1,None,None,ms3A_pw9,7.62575,7.75575,you,False
15,sw2018A.break.10,7.89575,3,H,None,ms3A_pw10,7.75575,7.89575,know,True
16,sw2018A.break.11,8.05575,1,None,None,ms3A_pw11,7.89575,8.05575,from,False
17,sw2018A.break.12,8.26525,1p,None,None,ms3A_pw12,8.05575,8.26525,that,False
18,sw2018A.break.13,8.576,1p,None,None,ms3A_pw14,8.409875,8.576,the,False
19,sw2018A.break.14,8.576,1p,None,None,ms3A_pw14,8.409875,8.576,the,False
20,sw2018A.break.15,9.3105,2p,None,None,ms3A_pw15,8.576,9.3105,TI,False
21,sw2018B.break.7,9.99725,X,None,None,ms5B_pw7,9.276625,9.99725,um-hum,False
22,sw2018A.break.16,10.05575,1,None,None,ms3A_pw16,9.3105,10.05575,Database,False
23,sw2018A.break.17,10.540375,1,None,None,ms3A_pw17,10.05575,10.540375,Calling,False
24,sw2018A.break.18,11.1385,4,None,None,ms3A_pw18,10.540375,11.1385,Instructions,True
25,sw2018B.break.8,11.792875,4,L,L,ms6B_pw8,11.64125,11.792875,yeah,True
26,sw2018B.break.9,11.872875,1,None,None,ms6B_pw9,11.792875,11.872875,i,False
27,sw2018B.break.10,12.022875,1,None,None,ms6B_pw10,11.872875,12.022875,got,False
28,sw2018B.break.11,12.072875,1,None,None,ms6B_pw11,12.022875,12.072875,a,False
29,sw2018B.break.12,12.222875,1,None,None,ms6B_pw12,12.072875,12.222875,call,False
30,sw2018B.break.13,12.632875,3,L,None,ms6B_pw13,12.222875,12.632875,yesterday,True
31,sw2018B.break.14,12.912875,4,L,L,ms6B_pw14,12.632875,12.912875,too,True
32,sw2018B.break.15,13.142875,1,None,None,ms6B_pw15,12.912875,13.142875,this,False
33,sw2018B.break.16,13.242875,1,None,None,ms6B_pw16,13.142875,13.242875,is,False
34,sw2018B.break.17,13.272875,1,None,None,ms6B_pw17,13.242875,13.272875,a,False
35,sw2018B.break.18,13.572875,1,None,None,ms6B_pw18,13.272875,13.572875,different,False
36,sw2018B.break.19,14.012875,3,L,None,ms6B_pw19,13.572875,14.012875,subject,True
37,sw2018B.break.20,14.292875,4,None,None,ms6B_pw20,14.012875,14.292875,though,True
38,sw2018A.break.19,14.59175,1p,None,None,ms5A_pw19,14.433125,14.59175,yeah,False
39,sw2018A.break.20,14.7935,1,None,None,ms5A_pw20,14.59175,14.7935,this,False
40,sw2018A.break.21,14.929375,1,None,None,ms5A_pw21,14.7935,14.929375,is,False
41,sw2018A.break.22,15.427875,4-,L,H,ms5A_pw22,14.929375,15.427875,about,True
42,sw2018A.break.23,15.967875,1,None,None,ms5A_pw23,15.427875,15.967875,changes,False
43,sw2018A.break.24,16.256875,4-,None,None,ms5A_pw24,15.967875,16.256875,in,True
