,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2593B.break.1,1.42525,1,None,None,ms1B_pw1,1.189625,1.42525,so,False
1,sw2593B.break.2,1.621125,1p,None,None,ms1B_pw2,1.42525,1.621125,tha[t]-,False
2,sw2593B.break.3,1.727375,1,None,None,ms1B_pw3,1.621125,1.727375,the,False
3,sw2593B.break.4,2.09825,1,None,None,ms1B_pw4,1.727375,2.09825,topic,False
4,sw2593B.break.5,2.244125,1,None,None,ms1B_pw5,2.09825,2.244125,is,False
5,sw2593B.break.6,3.028,4,L,L,ms1B_pw6,2.244125,3.028,hobbies,True
6,sw2593A.break.2,3.9525,1,None,None,ms2A_pw1,3.803125,3.9525,in,False
7,sw2593A.break.3,4.1125,1,None,None,ms2A_pw2,3.9525,4.1125,your,False
8,sw2593A.break.4,4.4625,1,None,None,ms2A_pw3,4.1125,4.4625,spare,False
9,sw2593A.break.5,4.96,4,None,None,ms2A_pw4,4.4625,4.96,time,True
10,sw2593B.break.8,5.3825,4,L,L,ms2B_pw7,4.8935,5.3825,yeah,True
11,sw2593B.break.10,5.93025,1,None,None,ms2B_pw8,5.781375,5.93025,who,False
12,sw2593B.break.11,6.153125,1,None,None,ms2B_pw9,5.93025,6.153125,has,False
13,sw2593B.break.12,6.350375,1,None,None,ms2B_pw10,6.153125,6.350375,spare,False
14,sw2593B.break.13,7.3925,4,None,X?,ms2B_pw11,6.350375,7.3925,[laughter-time],True
15,sw2593B.break.14,8.324375,X,None,None,ms2B_pw12,8.025,8.324375,um,False
16,sw2593B.break.15,8.830875,1,None,None,ms2B_pw13,8.64075,8.830875,i,False
17,sw2593B.break.16,9.036,1,None,None,ms2B_pw14,8.830875,9.036,don't,False
18,sw2593B.break.17,9.4115,2,None,None,ms2B_pw15,9.036,9.4115,really,False
19,sw2593B.break.18,9.766,1,None,None,ms2B_pw16,9.53575,9.766,don't,False
20,sw2593B.break.19,9.996,1,None,None,ms2B_pw17,9.766,9.996,really,False
21,sw2593B.break.20,10.122,1-,None,None,ms2B_pw18,9.996,10.122,do,False
22,sw2593B.break.21,10.45725,2p,None,None,ms2B_pw19,10.122,10.45725,any,False
23,sw2593B.break.22,11.206,1,None,None,ms2B_pw20,10.45725,11.206,handicraft,False
24,sw2593B.break.23,11.526,1,None,None,ms2B_pw21,11.206,11.526,things,False
25,sw2593B.break.24,11.725999999999999,1,None,None,ms2B_pw22,11.526,11.725999999999999,like,False
26,sw2593B.break.25,11.895999999999999,2,None,None,ms2B_pw23,11.725999999999999,11.895999999999999,that,False
27,sw2593B.break.26,11.975999999999999,1,None,None,ms2B_pw24,11.895999999999999,11.975999999999999,i,False
28,sw2593B.break.27,12.306,1,None,None,ms2B_pw25,11.975999999999999,12.306,used,False
29,sw2593B.break.28,12.526,1,None,None,ms2B_pw26,12.306,12.526,to,False
30,sw2593B.break.29,12.585999999999999,1,None,None,ms2B_pw27,12.526,12.585999999999999,i,False
31,sw2593B.break.30,12.825999999999999,1,None,None,ms2B_pw28,12.585999999999999,12.825999999999999,used,False
32,sw2593B.break.31,12.920875,1,None,None,ms2B_pw29,12.825999999999999,12.920875,to,False
33,sw2593B.break.32,13.22975,1p,None,None,ms2B_pw30,12.920875,13.22975,do,False
34,sw2593B.break.33,13.456,1,None,None,ms2B_pw31,13.22975,13.456,like,False
35,sw2593B.break.34,13.776,1,None,None,ms2B_pw32,13.456,13.776,salt,False
36,sw2593B.break.35,14.005999999999998,1-,None,None,ms2B_pw33,13.776,14.005999999999998,dough,False
37,sw2593B.break.36,14.475999999999999,1,None,None,ms2B_pw34,14.005999999999998,14.475999999999999,ornaments,False
38,sw2593B.break.37,14.595999999999998,1,None,None,ms2B_pw35,14.475999999999999,14.595999999999998,and,False
39,sw2593B.break.38,14.9685,4,None,None,ms2B_pw36,14.595999999999998,14.9685,things,True
40,sw2593A.break.7,15.43175,X,None,None,ms5A_pw5,14.92875,15.43175,uh-huh,False
41,sw2593B.break.39,15.868625,1,None,None,ms3B_pw37,15.7375,15.868625,but,False
42,sw2593B.break.40,16.1245,1,None,None,ms3B_pw38,15.932375,16.1245,that,False
43,sw2593B.break.41,16.412,1p,None,None,ms3B_pw39,16.1245,16.412,was,False
44,sw2593B.break.42,16.7345,3,!H,None,ms3B_pw40,16.412,16.7345,oh,True
45,sw2593B.break.43,16.9445,1,None,None,ms3B_pw41,16.7345,16.9445,good,False
46,sw2593B.break.44,17.5045,1,None,None,ms3B_pw43,17.2345,17.5045,many,False
47,sw2593B.break.45,17.5045,1,None,None,ms3B_pw43,17.2345,17.5045,many,False
48,sw2593B.break.46,17.7945,1,None,None,ms3B_pw44,17.5045,17.7945,years,False
49,sw2593B.break.47,18.211875,1,None,None,ms3B_pw45,17.7945,18.211875,ago,False
50,sw2593B.break.48,18.573375,2p,None,None,ms3B_pw46,18.211875,18.573375,and,False
51,sw2593A.break.8,18.7355,X,None,None,ms7A_pw6,18.299,18.7355,yeah,False
52,sw2593B.break.49,19.03975,1,None,None,ms3B_pw47,18.825625,19.03975,i,False
53,sw2593B.break.50,19.343,1p,None,None,ms3B_pw48,19.03975,19.343,have,False
54,sw2593B.break.51,19.554000000000002,1,None,None,ms3B_pw49,19.343,19.554000000000002,i,False
55,sw2593B.break.52,19.9545,1,None,None,ms3B_pw50,19.554000000000002,19.9545,really,False
56,sw2593B.break.53,20.9445,1,None,None,ms3B_pw51,20.66575,20.9445,my,False
57,sw2593B.break.54,21.0745,1,None,None,ms3B_pw52,20.9445,21.0745,spare,False
58,sw2593B.break.55,21.4345,1,None,None,ms3B_pw53,21.0745,21.4345,time,False
59,sw2593B.break.56,21.5645,2,None,None,ms3B_pw54,21.4345,21.5645,i,False
60,sw2593B.break.57,22.1045,1,None,None,ms3B_pw55,21.5645,22.1045,usually,False
61,sw2593B.break.58,22.3445,1,None,None,ms3B_pw56,22.1045,22.3445,go,False
62,sw2593B.break.59,22.4945,1,None,None,ms3B_pw57,22.3445,22.4945,do,False
63,sw2593B.break.60,23.1145,1,None,None,ms3B_pw58,22.4945,23.1145,aerobics,False
64,sw2593B.break.61,23.39125,4-,None,None,ms3B_pw59,23.1145,23.39125,and,True
65,sw2593B.break.62,24.495375,3,!H,None,ms4B_pw60,24.096875,24.495375,read,True
66,sw2593B.break.63,24.792875,1,None,None,ms4B_pw61,24.495375,24.792875,and,False
67,sw2593B.break.64,24.999125,1,None,None,ms4B_pw62,24.792875,24.999125,that's,False
68,sw2593B.break.65,25.244,1,None,None,ms4B_pw63,24.999125,25.244,about,False
69,sw2593A.break.9,25.2505,X,None,None,ms9A_pw7,24.825125,25.2505,yeah,False
70,sw2593B.break.66,25.49875,4,None,None,ms4B_pw64,25.244,25.49875,it,True
71,sw2593A.break.10,26.1305,X,None,None,ms9A_pw8,25.74875,26.1305,yeah,False
72,sw2593A.break.11,26.525375,1,None,None,ms9A_pw9,26.4275,26.525375,i,False
73,sw2593A.break.12,27.079,1,None,None,ms9A_pw10,26.525375,27.079,understand,False
74,sw2593A.break.13,27.309,3,!H,None,ms9A_pw11,27.079,27.309,that,True
75,sw2593A.break.14,27.55225,2p,None,None,ms9A_pw12,27.309,27.55225,i'm,False
76,sw2593A.break.15,28.219,1-,None,None,ms9A_pw13,28.090875,28.219,you,False
77,sw2593A.break.16,28.399,1,None,None,ms9A_pw14,28.219,28.399,know,False
78,sw2593A.break.17,28.529,1,None,None,ms9A_pw15,28.399,28.529,i,False
79,sw2593A.break.18,28.907375,2p,None,None,ms9A_pw16,28.529,28.907375,work,False
80,sw2593A.break.19,29.199,1,None,None,ms9A_pw17,29.06175,29.199,full,False
81,sw2593A.break.20,29.619,3-,!H,None,ms9A_pw18,29.199,29.619,time,True
82,sw2593A.break.21,29.779,1,None,None,ms9A_pw19,29.619,29.779,and,False
83,sw2593A.break.22,29.86175,1,None,None,ms9A_pw20,29.779,29.86175,i,False
84,sw2593A.break.23,30.03125,1,None,None,ms9A_pw21,29.86175,30.03125,have,False
85,sw2593A.break.24,30.299,1,None,None,ms9A_pw22,30.03125,30.299,two,False
86,sw2593A.break.25,30.709,1,None,None,ms9A_pw23,30.299,30.709,kids,False
87,sw2593A.break.26,31.209,X,X,None,ms9A_pw24,30.709,31.209,so,False
88,sw2593A.break.27,31.209,2p,None,None,ms9A_pw24,30.709,31.209,so,False
89,sw2593A.break.28,31.9745,1,None,None,ms10A_pw25,31.712875,31.9745,my,False
90,sw2593A.break.29,32.17225,1,None,None,ms10A_pw26,31.9745,32.17225,spare,False
91,sw2593A.break.30,32.40625,1,None,None,ms10A_pw27,32.17225,32.40625,time,False
92,sw2593A.break.31,32.84925,2p,None,None,ms10A_pw28,32.40625,32.84925,usually,False
93,sw2593A.break.32,33.77625,1,None,None,ms10A_pw29,33.3435,33.77625,involves,False
94,sw2593A.break.33,33.77625,X,None,X,ms10A_pw29,33.3435,33.77625,involves,False
95,sw2593A.break.34,34.16625,1,None,None,ms10A_pw30,33.77625,34.16625,something,False
96,sw2593A.break.35,34.3955,1,None,None,ms10A_pw31,34.16625,34.3955,with,False
97,sw2593A.break.36,34.51975,1,None,None,ms10A_pw32,34.3955,34.51975,the,False
98,sw2593A.break.37,35.31825,X,None,None,ms10A_pw33,34.51975,35.31825,kids,False
99,sw2593A.break.38,35.31825,4,None,X,ms10A_pw33,34.51975,35.31825,kids,True
100,sw2593A.break.39,35.586999999999996,1p,None,None,ms10A_pw34,35.31825,35.586999999999996,y[eah]-,False
101,sw2593B.break.68,35.69475,X,None,None,ms6B_pw65,35.348,35.69475,yeah,False
102,sw2593A.break.40,36.36625,1,None,None,ms10A_pw36,36.254375,36.36625,know,False
103,sw2593A.break.41,36.79625,1,None,None,ms10A_pw37,36.36625,36.79625,hobbies,False
104,sw2593A.break.42,36.999875,2p,None,None,ms10A_pw38,36.79625,36.999875,we,False
105,sw2593A.break.43,37.66375,1p,None,None,ms10A_pw39,37.57575,37.66375,i-,False
106,sw2593A.break.44,38.091,1p,None,None,ms10A_pw40,37.931125,38.091,i,False
107,sw2593A.break.45,38.2865,1,None,None,ms10A_pw41,38.091,38.2865,can't,False
108,sw2593A.break.46,38.538875,1,None,None,ms10A_pw42,38.2865,38.538875,really,False
109,sw2593A.break.47,38.76625,1,None,None,ms10A_pw43,38.538875,38.76625,say,False
110,sw2593A.break.48,38.92625,1,None,None,ms10A_pw44,38.76625,38.92625,that,False
111,sw2593A.break.49,39.19625,1,None,None,ms10A_pw45,38.92625,39.19625,we,False
112,sw2593A.break.50,39.43625,1,None,None,ms10A_pw46,39.19625,39.43625,have,False
113,sw2593A.break.51,40.19625,2,None,None,ms10A_pw47,39.43625,40.19625,hobbies,False
114,sw2593A.break.52,40.41625,1,None,None,ms10A_pw48,40.19625,40.41625,it's,False
115,sw2593A.break.53,40.61625,1,None,None,ms10A_pw49,40.41625,40.61625,more,False
116,sw2593A.break.54,40.86625,1,None,None,ms10A_pw50,40.61625,40.86625,like,False
117,sw2593A.break.55,41.256375,4,None,None,ms10A_pw51,40.86625,41.256375,maybe,True
118,sw2593A.break.56,42.982125,1,None,None,ms11A_pw52,42.410125,42.982125,projects,False
119,sw2593A.break.57,43.11675,1,None,None,ms11A_pw53,42.982125,43.11675,or,False
120,sw2593A.break.58,43.58375,2,None,None,ms11A_pw54,43.11675,43.58375,[laughter-something],False
121,sw2593A.break.59,43.913375,2,None,None,ms11A_pw56,43.833375,43.913375,the,False
122,sw2593A.break.59a,43.913375,2,None,None,ms11A_pw56,43.833375,43.913375,the,False
123,sw2593A.break.60,44.83525,4,None,None,ms11A_pw57,43.913375,44.83525,weekend,True
124,sw2593A.break.61,45.533375,1,None,None,ms11A_pw58,45.44275,45.533375,you,False
125,sw2593A.break.62,45.633375,1,None,None,ms11A_pw59,45.533375,45.633375,know,False
126,sw2593A.break.63,45.773375,1,None,None,ms11A_pw60,45.633375,45.773375,we,False
127,sw2593A.break.64,45.953375,1,None,None,ms11A_pw61,45.773375,45.953375,like,False
128,sw2593A.break.65,46.053375,1,None,None,ms11A_pw62,45.953375,46.053375,to,False
129,sw2593A.break.66,46.240375,1,None,None,ms11A_pw63,46.053375,46.240375,go,False
130,sw2593A.break.67,46.517625,4,None,None,ms11A_pw64,46.240375,46.517625,out,True
