,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4168A-ms98-a-0001-4,sw4168A-ms98-a-0001,sw4168.A.acc1.aw4,ms1A_pw1,0.12575,0.276625,what,Not Found: accent@type,full,repeat_q,,,,,True
1,sw4168A-ms98-a-0001-9,sw4168A-ms98-a-0001,sw4168.A.acc2.aw9,ms1A_pw5,0.59,0.882375,saying,Not Found: accent@type,full,repeat_q,,,,,True
2,sw4168A-ms98-a-0003-14,sw4168A-ms98-a-0003,sw4168.A.acc3.aw14,ms3A_pw7,2.96275,3.290375,okay,Not Found: accent@type,full,backchannel,,,,,True
3,sw4168A-ms98-a-0005-19,sw4168A-ms98-a-0005,sw4168.A.acc4.aw19,ms5A_pw9,6.119,6.489,well,Not Found: accent@type,full,opinion,,,,,True
4,sw4168A-ms98-a-0005-20,sw4168A-ms98-a-0005,sw4168.A.acc5.aw20,ms5A_pw10,6.489,6.659,i,Not Found: accent@type,full,opinion,,,,,True
5,sw4168A-ms98-a-0005-26,sw4168A-ms98-a-0005,sw4168.A.acc6.aw26,ms5A_pw16,7.638999999999999,7.859,date,Not Found: accent@type,full,opinion,,,,,True
6,sw4168A-ms98-a-0005-30,sw4168A-ms98-a-0005,sw4168.A.acc7.aw30,ms5A_pw20,8.199,8.549,music,Not Found: accent@type,full,opinion,,,,,True
7,sw4168A-ms98-a-0005-35,sw4168A-ms98-a-0005,sw4168.A.acc8.aw35,ms5A_pw25,8.899,9.5735,school,Not Found: accent@type,full,statement,,,,,True
8,sw4168A-ms98-a-0005-37,sw4168A-ms98-a-0005,sw4168.A.acc9.aw37,ms5A_pw26,10.14225,10.469000000000001,and,Not Found: accent@type,full,statement,,,,,True
9,sw4168A-ms98-a-0005-40,sw4168A-ms98-a-0005,sw4168.A.acc10.aw40,ms5A_pw29,10.809000000000001,11.259,really,Not Found: accent@type,full,statement,,,,,True
10,sw4168A-ms98-a-0005-41,sw4168A-ms98-a-0005,sw4168.A.acc11.aw41,ms5A_pw30,11.259,11.439,gone,Not Found: accent@type,full,statement,,,,,True
11,sw4168A-ms98-a-0005-45,sw4168A-ms98-a-0005,sw4168.A.acc12.aw45,ms5A_pw33,12.536375,12.719000000000001,bought,Not Found: accent@type,full,statement,,,,,True
12,sw4168A-ms98-a-0005-49,sw4168A-ms98-a-0005,sw4168.A.acc13.aw49,ms5A_pw36,14.095875,14.419,listened,Not Found: accent@type,full,statement,,,,,True
13,sw4168A-ms98-a-0005-56,sw4168A-ms98-a-0005,sw4168.A.acc14.aw56,ms5A_pw43,15.409,15.789000000000001,radio,Not Found: accent@type,full,statement,,,,,True
14,sw4168A-ms98-a-0005-59,sw4168A-ms98-a-0005,sw4168.A.acc15.aw59,ms5A_pw46,16.189,16.849,classical,Not Found: accent@type,full,statement,,,,,True
15,sw4168A-ms98-a-0006-65,sw4168A-ms98-a-0006,sw4168.A.acc16.aw65,ms6A_pw49,19.154625,19.54525,yes,Not Found: accent@type,full,yes,,,,,True
16,sw4168A-ms98-a-0010-74,sw4168A-ms98-a-0010,sw4168.A.acc17.aw74,ms10A_pw51,25.974875,26.469875,okay,Not Found: accent@type,full,backchannel,,,,,True
