,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3351A-ms98-a-0001-4,sw3351A-ms98-a-0001,sw3351.A.acc1.aw4,ms1A_pw2,0.14,0.489875,Lynn,Not Found: accent@type,full,open,,,,,True
1,sw3351A-ms98-a-0002-7,sw3351A-ms98-a-0002,sw3351.A.acc2.aw7,ms2A_pw3,1.2429999999999999,1.805,okay,Not Found: accent@type,weak,backchannel,,,,,True
2,sw3351A-ms98-a-0002-13,sw3351A-ms98-a-0002,sw3351.A.acc3.aw13,ms2A_pw8,2.787875,3.347875,pets,Not Found: accent@type,full,yn_q,,,,,True
3,sw3351A-ms98-a-0004-21,sw3351A-ms98-a-0004,sw3351.A.acc4.aw21,ms4A_pw13,5.881,6.400375,names,Not Found: accent@type,full,wh_q,,,,,True
4,sw3351A-ms98-a-0006-25,sw3351A-ms98-a-0006,sw3351.A.acc5.aw25,ms6A_pw14,8.8435,9.127125,which,Not Found: accent@type,weak,wh_q,,,,,True
5,sw3351A-ms98-a-0006-28,sw3351A-ms98-a-0006,sw3351.A.acc6.aw28,ms6A_pw17,9.337125,9.727125,dog,Not Found: accent@type,full,wh_q,,,,,True
6,sw3351A-ms98-a-0006-30,sw3351A-ms98-a-0006,sw3351.A.acc7.aw30,ms6A_pw19,9.857125,10.027125,which,Not Found: accent@type,weak,wh_q,,,,,True
7,sw3351A-ms98-a-0007-40,sw3351A-ms98-a-0007,sw3351.A.acc8.aw40,ms7A_pw25,14.0895,14.3695,wife,Not Found: accent@type,full,statement,,,,,True
8,sw3351A-ms98-a-0007-42,sw3351A-ms98-a-0007,sw3351.A.acc9.aw42,ms7A_pw27,14.4795,14.6195,i,Not Found: accent@type,weak,statement,,,,,True
9,sw3351A-ms98-a-0007-46,sw3351A-ms98-a-0007,sw3351.A.acc10.aw46,ms7A_pw30,15.1305,15.2995,we,Not Found: accent@type,full,statement,,,,,True
10,sw3351A-ms98-a-0007-49,sw3351A-ms98-a-0007,sw3351.A.acc11.aw49,ms7A_pw33,15.7495,16.331375,cats,Not Found: accent@type,full,statement,,,,,True
11,sw3351A-ms98-a-0007-53,sw3351A-ms98-a-0007,sw3351.A.acc12.aw53,ms7A_pw35,17.835125,18.1295,one's,Not Found: accent@type,full,statement,,,,,True
13,sw3351A-ms98-a-0007-55,sw3351A-ms98-a-0007,sw3351.A.acc13.aw55,ms7A_pw37,18.3195,18.7195,nice,Not Found: accent@type,full,statement,,,,,True
14,sw3351A-ms98-a-0007-59,sw3351A-ms98-a-0007,sw3351.A.acc14.aw59,ms7A_pw40,19.8395,20.0195,other,Not Found: accent@type,full,statement,,,,,True
15,sw3351A-ms98-a-0008-65,sw3351A-ms98-a-0008,sw3351.A.acc15.aw65,ms8A_pw44,21.984875,22.426875,well,Not Found: accent@type,full,statement,,,,,True
16,sw3351A-ms98-a-0009-68,sw3351A-ms98-a-0009,sw3351.A.acc16.aw68,ms9A_pw45,23.54725,23.71725,she's,Not Found: accent@type,weak,statement,,,,,True
18,sw3351A-ms98-a-0009-70,sw3351A-ms98-a-0009,sw3351.A.acc17.aw70,ms9A_pw47,23.93725,24.465625,wild,Not Found: accent@type,full,statement,,,,,True
19,sw3351A-ms98-a-0011-74,sw3351A-ms98-a-0011,sw3351.A.acc18.aw74,ms11A_pw48,27.704625,28.136125,yeah,Not Found: accent@type,full,backchannel,,,,,True
20,sw3351A-ms98-a-0011-81,sw3351A-ms98-a-0011,sw3351.A.acc19.aw81,ms11A_pw53,29.594625,29.834625,house,Not Found: accent@type,full,yn_q,,,,,True
21,sw3351A-ms98-a-0012-85,sw3351A-ms98-a-0012,sw3351.A.acc20.aw85,ms12A_pw55,31.105875,31.460375,yeah,Not Found: accent@type,full,backchannel,,,,,True
22,sw3351A-ms98-a-0012-88,sw3351A-ms98-a-0012,sw3351.A.acc21.aw88,ms12A_pw57,31.965875,32.255875,that's,Not Found: accent@type,full,statement,,,,,True
24,sw3351A-ms98-a-0012-90,sw3351A-ms98-a-0012,sw3351.A.acc22.aw90,ms12A_pw59,32.395875,32.685875,ours,Not Found: accent@type,full,statement,,,,,True
25,sw3351A-ms98-a-0012-92,sw3351A-ms98-a-0012,sw3351.A.acc23.aw92,ms12A_pw61,32.865875,33.280375,too,Not Found: accent@type,full,statement,,,,,True
26,sw3351A-ms98-a-0014-97,sw3351A-ms98-a-0014,sw3351.A.acc24.aw97,ms14A_pw63,38.425125,38.954,really,Not Found: accent@type,full,backchannel_q,,,,,True
27,sw3351A-ms98-a-0015-100,sw3351A-ms98-a-0015,sw3351.A.acc25.aw100,ms15A_pw64,39.876125,40.58375,oh,Not Found: accent@type,full,opinion,,,,,True
28,sw3351A-ms98-a-0015-103,sw3351A-ms98-a-0015,sw3351.A.acc26.aw103,ms15A_pw66,41.086125,41.256125,that's,Not Found: accent@type,full,opinion,,,,,True
30,sw3351A-ms98-a-0015-108,sw3351A-ms98-a-0015,sw3351.A.acc27.aw108,ms15A_pw70,42.176125,42.646125,story,Not Found: accent@type,full,opinion,,,,,True
