,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3682B.break.2,0.59425,4,H,L,ms2B_pw1,0.152875,0.59425,okay,True
1,sw3682B.break.3,0.690375,1,None,None,ms2B_pw2,0.59425,0.690375,what,False
2,sw3682B.break.4,0.880375,0,None,None,ms2B_pw3,0.690375,0.880375,kind,False
3,sw3682A.break.2,1.091375,X,None,None,ms2A_pw1,0.687875,1.091375,okay,False
4,sw3682B.break.5,1.1375,2p,None,None,ms2B_pw4,0.880375,1.1375,of,False
5,sw3682B.break.6,2.170375,1,None,None,ms2B_pw5,1.789125,2.170375,foods,False
6,sw3682B.break.7,2.360375,0,None,None,ms2B_pw6,2.170375,2.360375,would,False
7,sw3682B.break.8,2.490375,1,None,None,ms2B_pw7,2.360375,2.490375,you,False
8,sw3682B.break.9,3.082375,4,None,None,ms2B_pw8,2.490375,3.082375,have,True
9,sw3682A.break.3,4.2375,X,None,None,ms4A_pw2,3.669875,4.2375,um,False
10,sw3682A.break.5,5.08675,4,H,H,ms4A_pw3,4.7685,5.08675,well,True
11,sw3682A.break.6,5.1975,1,None,None,ms4A_pw4,5.08675,5.1975,i,False
12,sw3682A.break.7,5.461125,2,None,None,ms4A_pw5,5.1975,5.461125,like,False
13,sw3682A.break.8,5.57675,1-,None,None,ms4A_pw6,5.461125,5.57675,to,False
14,sw3682A.break.9,6.194,4,L,H,ms4A_pw7,5.57675,6.194,cook,True
15,sw3682B.break.10,6.537999999999999,X,None,X,ms4B_pw9,6.295875,6.537999999999999,oh,False
16,sw3682B.break.11,6.625875,1,None,None,ms4B_pw10,6.537999999999999,6.625875,i,False
17,sw3682B.break.12,6.700875,1,None,None,ms4B_pw11,6.625875,6.700875,do,False
18,sw3682A.break.10,6.746375,X,None,None,ms4A_pw8,6.194,6.746375,um,False
19,sw3682B.break.13,6.958125,4,L,H,ms4B_pw12,6.700875,6.958125,too,True
20,sw3682A.break.12,7.60075,0,None,None,ms4A_pw9,7.46925,7.60075,but,False
21,sw3682A.break.13,7.646,0,None,None,ms4A_pw10,7.60075,7.646,i,False
22,sw3682A.break.14,7.88675,1,None,None,ms4A_pw11,7.646,7.88675,don't,False
23,sw3682A.break.15,8.13675,1,None,None,ms4A_pw12,7.88675,8.13675,like,False
24,sw3682A.break.16,8.491,2p,None,None,ms4A_pw13,8.13675,8.491,getting,False
25,sw3682A.break.17,9.16675,1,None,None,ms4A_pw14,8.649125,9.16675,too,False
26,sw3682A.break.18,9.49675,1,None,None,ms4A_pw15,9.16675,9.49675,awfully,False
27,sw3682A.break.19,9.96675,1,None,None,ms4A_pw16,9.49675,9.96675,fancy,False
28,sw3682A.break.20,10.25675,1,None,None,ms4A_pw17,9.96675,10.25675,about,False
29,sw3682A.break.21,10.402375,4,L,H,ms4A_pw18,10.25675,10.402375,it,True
30,sw3682A.break.22,10.63675,1,None,None,ms4A_pw19,10.402375,10.63675,just,False
31,sw3682B.break.16,10.972875,X,None,None,ms6B_pw13,10.65475,10.972875,hum-um,False
32,sw3682A.break.23,11.2875,2p,None,None,ms4A_pw20,10.63675,11.2875,because,False
33,sw3682A.break.24,11.707875,X,None,None,ms4A_pw21,11.2875,11.707875,um,False
34,sw3682A.break.25,12.270875,X,None,None,ms5A_pw22,12.052999999999999,12.270875,uh,False
35,sw3682A.break.26,12.63175,1,None,None,ms5A_pw23,12.37175,12.63175,it's,False
