,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2628A.break.2,1.234,4,None,None,ms2A_pw1,0.813875,1.234,okay,True
1,sw2628A.break.3,2.06975,1,None,None,ms2A_pw2,1.9855,2.06975,what,False
2,sw2628A.break.4,2.13975,1-,None,None,ms2A_pw3,2.06975,2.13975,do,False
3,sw2628A.break.5,2.23975,3,H,None,ms2A_pw4,2.13975,2.23975,you,True
4,sw2628A.break.6,2.45975,1-,None,None,ms2A_pw5,2.23975,2.45975,think,False
5,sw2628A.break.7,2.79975,1-,None,None,ms2A_pw6,2.45975,2.79975,about,False
6,sw2628A.break.8,2.988625,4,L,L,ms2A_pw7,2.79975,2.988625,it,True
7,sw2628B.break.2,4.106625,4,H,L,ms2B_pw1,3.58225,4.106625,well,True
8,sw2628B.break.3,4.556625,X,None,X,ms2B_pw2,4.106625,4.556625,uh,False
9,sw2628B.break.4,4.686625,1,None,None,ms2B_pw3,4.556625,4.686625,the,False
10,sw2628B.break.5,4.946625,1-,None,None,ms2B_pw4,4.686625,4.946625,roles,False
11,sw2628B.break.6,5.036625,1,None,None,ms2B_pw5,4.946625,5.036625,have,False
12,sw2628B.break.7,5.406625,1,None,None,ms2B_pw6,5.036625,5.406625,definitely,False
13,sw2628B.break.8,6.07625,4,None,None,ms2B_pw7,5.406625,6.07625,changed,True
14,sw2628A.break.9,6.4865,X,None,X,ms4A_pw8,6.289125,6.4865,oh,False
15,sw2628B.break.9,6.726625,1,None,None,ms2B_pw8,6.59225,6.726625,in,False
16,sw2628B.break.10,6.806625,1,None,None,ms2B_pw9,6.726625,6.806625,the,False
17,sw2628A.break.10,6.891,4,None,None,ms4A_pw9,6.4865,6.891,yeah,True
18,sw2628B.break.11,7.106625,1,None,None,ms2B_pw10,6.806625,7.106625,last,False
19,sw2628B.break.12,7.706625,1-,None,None,ms2B_pw11,7.106625,7.706625,generation,False
20,sw2628B.break.13,7.786625,1,None,None,ms2B_pw12,7.706625,7.786625,or,False
21,sw2628B.break.14,8.20625,4,None,None,ms2B_pw13,7.786625,8.20625,so,True
22,sw2628B.break.15,9.258375,X,None,None,ms2B_pw14,8.692125,9.258375,um,False
23,sw2628B.break.16,10.90475,1,None,None,ms3B_pw16,10.7065,10.90475,i,False
24,sw2628B.break.17,10.90475,1p,None,None,ms3B_pw16,10.7065,10.90475,i,False
25,sw2628B.break.18,11.115125,1-,None,None,ms3B_pw17,10.90475,11.115125,think,False
26,sw2628B.break.19,11.15925,1,None,None,ms3B_pw18,11.115125,11.15925,a,False
27,sw2628B.break.20,11.39925,1-,None,None,ms3B_pw19,11.15925,11.39925,lot,False
28,sw2628B.break.21,11.47925,1-,None,None,ms3B_pw20,11.39925,11.47925,of,False
29,sw2628B.break.22,11.54925,1,None,None,ms3B_pw21,11.47925,11.54925,it,False
30,sw2628B.break.23,11.76925,1,None,None,ms3B_pw22,11.54925,11.76925,has,False
31,sw2628B.break.24,11.86925,1,None,None,ms3B_pw23,11.76925,11.86925,to,False
32,sw2628B.break.25,12.12925,1,None,None,ms3B_pw24,11.86925,12.12925,do,False
33,sw2628B.break.26,12.621125,2p,None,None,ms3B_pw25,12.12925,12.621125,with,False
34,sw2628B.break.27,13.66925,1,None,None,ms3B_pw26,13.367,13.66925,women,False
35,sw2628B.break.28,14.06,4,None,None,ms3B_pw27,13.66925,14.06,working,True
36,sw2628A.break.11,14.928875,X,None,None,ms6A_pw10,14.410125,14.928875,uh-huh,False
37,sw2628A.break.12,15.73775,4,None,None,ms6A_pw11,15.294125,15.73775,yeah,True
38,sw2628A.break.13,16.140125,1,None,None,ms6A_pw12,16.04275,16.140125,i,False
39,sw2628A.break.14,16.260125,3,L,None,ms6A_pw13,16.140125,16.260125,do,True
40,sw2628A.break.15,16.650125,4,None,None,ms6A_pw14,16.260125,16.650125,too,True
41,sw2628A.break.16,16.860125,1,None,None,ms6A_pw15,16.750125,16.860125,i,False
42,sw2628A.break.17,17.100125,1-,None,None,ms6A_pw16,16.860125,17.100125,think,False
43,sw2628A.break.18,17.269875,1p,None,None,ms6A_pw17,17.100125,17.269875,it's,False
44,sw2628A.break.19,17.40925,0,None,None,ms6A_pw18,17.269875,17.40925,going,False
45,sw2628A.break.20,17.54575,2p,None,None,ms6A_pw19,17.40925,17.54575,to,False
46,sw2628A.break.21,18.520125,1p,None,None,ms6A_pw20,18.268875,18.520125,in,False
47,sw2628A.break.22,18.740125,1-,None,None,ms6A_pw21,18.520125,18.740125,like,False
48,sw2628A.break.23,18.840125,1,None,None,ms6A_pw22,18.740125,18.840125,in,False
49,sw2628A.break.24,18.930125,1,None,None,ms6A_pw23,18.840125,18.930125,the,False
50,sw2628A.break.25,19.360125,4,None,None,ms6A_pw24,18.930125,19.360125,future,True
51,sw2628A.break.26,19.770125,1,None,None,ms6A_pw25,19.710125,19.770125,i,False
52,sw2628A.break.27,20.020125,1-,None,None,ms6A_pw26,19.770125,20.020125,think,False
53,sw2628A.break.28,20.200125,1,None,None,ms6A_pw27,20.020125,20.200125,all,False
54,sw2628A.break.29,20.400125,1-,None,None,ms6A_pw28,20.200125,20.400125,women,False
55,sw2628A.break.30,20.460125,1,None,None,ms6A_pw29,20.400125,20.460125,are,False
56,sw2628A.break.31,20.580125,0,None,None,ms6A_pw30,20.460125,20.580125,going,False
57,sw2628A.break.32,20.640125,1,None,None,ms6A_pw31,20.580125,20.640125,to,False
58,sw2628A.break.33,21.018625,4,None,None,ms6A_pw32,20.640125,21.018625,work,True
59,sw2628A.break.34,21.520125,1,None,None,ms6A_pw33,21.4555,21.520125,i,False
60,sw2628A.break.35,21.740125,4-,H,L,ms6A_pw34,21.520125,21.740125,mean,True
61,sw2628B.break.29,21.814375,X,None,None,ms5B_pw28,21.44825,21.814375,yeah,False
62,sw2628A.break.36,21.860125,1,None,None,ms6A_pw35,21.740125,21.860125,they,False
63,sw2628A.break.37,22.050125,1,None,None,ms6A_pw36,21.860125,22.050125,may,False
64,sw2628A.break.38,22.300125,0,None,None,ms6A_pw37,22.050125,22.300125,let,False
65,sw2628A.break.39,22.400125,1,None,None,ms6A_pw38,22.300125,22.400125,you,False
66,sw2628A.break.40,22.580125,1,None,None,ms6A_pw39,22.400125,22.580125,off,False
67,sw2628A.break.41,22.740125,1-,None,None,ms6A_pw40,22.580125,22.740125,for,False
68,sw2628A.break.42,22.850125,1,None,None,ms6A_pw41,22.740125,22.850125,a,False
69,sw2628A.break.43,23.050125,1,None,None,ms6A_pw42,22.850125,23.050125,day,False
70,sw2628A.break.44,23.110125,1,None,None,ms6A_pw43,23.050125,23.110125,or,False
71,sw2628A.break.45,23.290125,3-,L,None,ms6A_pw44,23.110125,23.290125,two,True
72,sw2628A.break.46,23.390125,1,None,None,ms6A_pw45,23.290125,23.390125,to,False
73,sw2628A.break.47,23.550125,1-,None,None,ms6A_pw46,23.390125,23.550125,have,False
74,sw2628A.break.48,23.660125,1,None,None,ms6A_pw47,23.550125,23.660125,your,False
75,sw2628A.break.49,23.972375,4,None,None,ms6A_pw48,23.660125,23.972375,baby,True
76,sw2628A.break.50,24.819375,1,None,None,ms7A_pw49,24.709375,24.819375,but,False
77,sw2628A.break.51,24.929375,0,None,None,ms7A_pw50,24.819375,24.929375,that,False
78,sw2628A.break.52,25.019375,1,None,None,ms7A_pw51,24.929375,25.019375,will,False
79,sw2628B.break.30,25.172375,X,None,None,ms7B_pw29,24.7905,25.172375,yeah,False
80,sw2628A.break.53,25.219375,1,None,None,ms7A_pw52,25.019375,25.219375,be,False
81,sw2628A.break.54,25.38075,4,None,None,ms7A_pw53,25.219375,25.38075,it,True
82,sw2628A.break.55,26.269375,1-,None,None,ms7A_pw54,26.12275,26.269375,or,False
83,sw2628A.break.56,26.359375,1,None,None,ms7A_pw55,26.269375,26.359375,either,False
84,sw2628A.break.57,26.629375,1,None,None,ms7A_pw56,26.359375,26.629375,they'll,False
85,sw2628A.break.58,26.819375,1-,None,None,ms7A_pw57,26.629375,26.819375,have,False
86,sw2628A.break.59,26.899375,1,None,None,ms7A_pw58,26.819375,26.899375,a,False
87,sw2628A.break.60,27.349375,1-,None,None,ms7A_pw59,26.899375,27.349375,computer,False
88,sw2628A.break.61,27.439375,1-,None,None,ms7A_pw60,27.349375,27.439375,at,False
89,sw2628A.break.62,27.784125,4,None,None,ms7A_pw61,27.439375,27.784125,home,True
90,sw2628A.break.64,28.516625,1,None,None,ms7A_pw63,28.4235,28.516625,in,False
91,sw2628A.break.65,28.599375,1,None,None,ms7A_pw64,28.516625,28.599375,the,False
92,sw2628A.break.66,29.119375,4-,L,H,ms7A_pw65,28.599375,29.119375,hospital,True
93,sw2628A.break.67,29.229375,1,None,None,ms7A_pw66,29.119375,29.229375,where,False
94,sw2628A.break.68,29.359375,1,None,None,ms7A_pw67,29.229375,29.359375,you,False
95,sw2628A.break.69,29.539375,1,None,None,ms7A_pw68,29.359375,29.539375,can,False
96,sw2628A.break.70,30.029375,2p,None,None,ms7A_pw69,29.539375,30.029375,just,False
97,sw2628A.break.71,30.159375,0,None,None,ms7A_pw70,30.029375,30.159375,you,False
98,sw2628A.break.72,30.339375,4-,H,L,ms7A_pw71,30.159375,30.339375,know,True
99,sw2628A.break.73,30.529375,1,None,None,ms7A_pw72,30.339375,30.529375,just,False
100,sw2628A.break.74,30.989375,1,None,None,ms7A_pw73,30.529375,30.989375,continue,False
101,sw2628A.break.75,31.219375,1-,None,None,ms7A_pw74,30.989375,31.219375,right,False
102,sw2628A.break.76,31.409375,3-,L,None,ms7A_pw75,31.219375,31.409375,on,True
103,sw2628A.break.77,31.549375,1-,None,None,ms7A_pw76,31.409375,31.549375,with,False
104,sw2628A.break.78,31.659375,1,None,None,ms7A_pw77,31.549375,31.659375,your,False
105,sw2628A.break.79,32.009375,4,None,None,ms7A_pw78,31.659375,32.009375,work,True
106,sw2628B.break.31,32.605,X,None,X,ms9B_pw30,32.39575,32.605,ye[ah]-,False
107,sw2628A.break.80,33.239375,1,None,None,ms7A_pw79,33.149375,33.239375,i,False
108,sw2628A.break.81,33.5195,1p,None,None,ms7A_pw80,33.239375,33.5195,mean,False
109,sw2628A.break.82,33.5195,4,H,L,ms7A_pw80,33.239375,33.5195,mean,True
110,sw2628B.break.33,33.526875,X,None,None,ms9B_pw31,33.126875,33.526875,yeah,False
111,sw2628A.break.83,34.179375,1,None,None,ms7A_pw82,34.022875,34.179375,it,False
112,sw2628A.break.84,34.499375,1,None,None,ms7A_pw83,34.179375,34.499375,really,False
113,sw2628A.break.85,34.689375,1,None,None,ms7A_pw84,34.499375,34.689375,is,False
114,sw2628A.break.86,34.999375,1,None,None,ms7A_pw85,34.689375,34.999375,coming,False
115,sw2628A.break.87,35.099375,1,None,None,ms7A_pw86,34.999375,35.099375,to,False
116,sw2628A.break.88,35.309375,4,L,L,ms7A_pw87,35.099375,35.309375,that,True
117,sw2628A.break.89,35.679375,1,None,None,ms7A_pw88,35.309375,35.679375,because,False
118,sw2628A.break.90,35.929375,1,None,None,ms7A_pw89,35.679375,35.929375,most,False
119,sw2628A.break.91,36.149375,2p,None,None,ms7A_pw90,35.929375,36.149375,women,False
120,sw2628A.break.92,37.907375,4,H,L,ms8A_pw92,37.557375,37.907375,days,True
121,sw2628A.break.93,38.347375,1-,None,None,ms8A_pw93,37.907375,38.347375,cannot,False
122,sw2628A.break.94,38.989000000000004,4-,None,None,ms8A_pw94,38.347375,38.989000000000004,afford,True
123,sw2628A.break.95,39.3295,1,None,None,ms8A_pw95,39.205125,39.3295,the,False
124,sw2628A.break.96,39.74775,4-,None,None,ms8A_pw96,39.3295,39.74775,time,True
125,sw2628A.break.97,40.037375,1,None,None,ms8A_pw97,39.898375,40.037375,that,False
126,sw2628A.break.98,40.157375,1,None,None,ms8A_pw98,40.037375,40.157375,they,False
127,sw2628A.break.99,40.347375,1,None,None,ms8A_pw99,40.157375,40.347375,could,False
128,sw2628A.break.100,40.617375,1-,None,None,ms8A_pw100,40.347375,40.617375,take,False
129,sw2628A.break.101,40.787375,3-,H,None,ms8A_pw101,40.617375,40.787375,off,True
130,sw2628A.break.102,41.137375,1,None,None,ms8A_pw102,40.787375,41.137375,unless,False
131,sw2628A.break.103,41.197375,1,None,None,ms8A_pw103,41.137375,41.197375,the,False
132,sw2628A.break.104,41.567375,1,None,None,ms8A_pw104,41.197375,41.567375,company,False
133,sw2628A.break.105,41.927375,1-,None,None,ms8A_pw105,41.567375,41.927375,pays,False
134,sw2628A.break.106,42.06275,4,None,None,ms8A_pw106,41.927375,42.06275,them,True
135,sw2628B.break.34,42.762875,X,None,None,ms11B_pw32,42.38675,42.762875,right,False
136,sw2628A.break.107,42.827375,1,None,None,ms8A_pw107,42.714375,42.827375,they,False
137,sw2628A.break.108,43.017375,1-,None,None,ms8A_pw108,42.827375,43.017375,can't,False
138,sw2628A.break.109,43.237375,1,None,None,ms8A_pw109,43.017375,43.237375,even,False
139,sw2628B.break.35,43.5405,X,None,None,ms11B_pw33,43.202875,43.5405,right,False
140,sw2628A.break.110,43.547375,1-,None,None,ms8A_pw110,43.237375,43.547375,afford,False
141,sw2628A.break.111,43.637375,1,None,None,ms8A_pw111,43.547375,43.637375,to,False
142,sw2628A.break.112,43.907375,1-,None,None,ms8A_pw112,43.637375,43.907375,take,False
143,sw2628A.break.113,44.147375,4-,H,L,ms8A_pw113,43.907375,44.147375,off,True
144,sw2628A.break.114,44.247375,1,None,None,ms8A_pw114,44.147375,44.247375,you,False
145,sw2628A.break.115,44.407375,4-,H,L,ms8A_pw115,44.247375,44.407375,know,True
146,sw2628A.break.116,44.617375,2p,None,None,ms8A_pw116,44.407375,44.617375,to,False
147,sw2628A.break.117,45.597375,1,None,None,ms8A_pw117,45.387375,45.597375,have,False
148,sw2628A.break.118,46.037375,4,L,H,ms8A_pw118,45.597375,46.037375,children,True
149,sw2628A.break.119,46.147375,1,None,None,ms8A_pw119,46.037375,46.147375,it,False
150,sw2628A.break.120,46.517375,1,None,None,ms8A_pw120,46.147375,46.517375,seems,False
151,sw2628A.break.121,46.884875,4,None,None,ms8A_pw121,46.517375,46.884875,like,True
152,sw2628B.break.36,47.285875,1,None,None,ms13B_pw34,47.135875,47.285875,and,False
153,sw2628B.break.37,47.355875,1p,None,None,ms13B_pw35,47.285875,47.355875,it,False
154,sw2628B.break.38,47.545875,1,None,None,ms13B_pw36,47.355875,47.545875,and,False
155,sw2628B.break.39,47.695875,1,None,None,ms13B_pw37,47.545875,47.695875,it,False
156,sw2628B.break.40,48.005875,4-,H,L,ms13B_pw38,47.695875,48.005875,seems,True
157,sw2628B.break.41,48.115875,1-,None,None,ms13B_pw39,48.005875,48.115875,if,False
158,sw2628B.break.42,48.205875,1,None,None,ms13B_pw40,48.115875,48.205875,you're,False
159,sw2628B.break.43,48.325875,0,None,None,ms13B_pw41,48.205875,48.325875,going,False
160,sw2628B.break.44,48.385875,1,None,None,ms13B_pw42,48.325875,48.385875,to,False
161,sw2628B.break.45,48.605875,1,None,None,ms13B_pw43,48.385875,48.605875,have,False
162,sw2628B.break.46,49.24625,4,None,None,ms13B_pw44,48.605875,49.24625,kids,True
163,sw2628B.break.47,50.037375,X,None,None,ms13B_pw45,49.4195,50.037375,uh,False
164,sw2628B.break.48,51.095875,2p,None,None,ms13B_pw46,50.787,51.095875,that,False
