,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3227A-ms98-a-0001-3,sw3227A-ms98-a-0001,sw3227.A.acc1.aw3,ms1A_pw1,0.26,0.74,okay,Not Found: accent@type,full,other,,,,,True
1,sw3227A-ms98-a-0001-4,sw3227A-ms98-a-0001,sw3227.A.acc2.aw4,ms1A_pw2,0.74,1.23825,well,Not Found: accent@type,full,other,,,,,True
2,sw3227A-ms98-a-0002-9,sw3227A-ms98-a-0002,sw3227.A.acc3.aw9,ms2A_pw4,3.7005,3.8905,i,Not Found: accent@type,full,hold,,,,,True
3,sw3227A-ms98-a-0002-13,sw3227A-ms98-a-0002,sw3227.A.acc4.aw13,ms2A_pw8,4.7505,5.1505,thinking,Not Found: accent@type,full,hold,,,,,True
4,sw3227A-ms98-a-0002-19,sw3227A-ms98-a-0002,sw3227.A.acc5.aw19,ms2A_pw13,6.4605,6.7705,long,Not Found: accent@type,full,hold,,,,,True
5,sw3227A-ms98-a-0002-20,sw3227A-ms98-a-0002,sw3227.A.acc6.aw20,ms2A_pw14,6.7705,7.31425,time,Not Found: accent@type,full,hold,,,,,True
6,sw3227A-ms98-a-0002-22,sw3227A-ms98-a-0002,sw3227.A.acc7.aw22,ms2A_pw15,7.66075,8.2405,and,Not Found: accent@type,full,statement,,,,,True
7,sw3227A-ms98-a-0002-23,sw3227A-ms98-a-0002,sw3227.A.acc8.aw23,ms2A_pw16,8.2405,8.5205,i,Not Found: accent@type,full,statement,,,,,True
8,sw3227A-ms98-a-0002-26,sw3227A-ms98-a-0002,sw3227.A.acc9.aw26,ms2A_pw18,9.365,10.3065,basically,Not Found: accent@type,full,statement,,,,,True
9,sw3227A-ms98-a-0002-28,sw3227A-ms98-a-0002,sw3227.A.acc10.aw28,ms2A_pw19,10.540875,11.1205,almost,Not Found: accent@type,full,statement,,,,,True
10,sw3227A-ms98-a-0002-29,sw3227A-ms98-a-0002,sw3227.A.acc11.aw29,ms2A_pw20,11.1205,11.710999999999999,every,Not Found: accent@type,full,statement,,,,,True
11,sw3227A-ms98-a-0002-31,sw3227A-ms98-a-0002,sw3227.A.acc12.aw31,ms2A_pw21,12.09525,12.5705,form,Not Found: accent@type,full,statement,,,,,True
12,sw3227A-ms98-a-0002-35,sw3227A-ms98-a-0002,sw3227.A.acc13.aw35,ms2A_pw25,13.4205,13.7705,type,Not Found: accent@type,full,statement,,,,,True
13,sw3227A-ms98-a-0003-42,sw3227A-ms98-a-0003,sw3227.A.acc14.aw42,ms3A_pw30,16.133125,16.543125,don't,Not Found: accent@type,full,statement,,,,,True
15,sw3227A-ms98-a-0003-43,sw3227A-ms98-a-0003,sw3227.A.acc15.aw43,ms3A_pw31,16.543125,17.250375,have,Not Found: accent@type,full,statement,,,,,True
16,sw3227A-ms98-a-0003-45,sw3227A-ms98-a-0003,sw3227.A.acc16.aw45,ms3A_pw33,17.363125,17.593125,whole,Not Found: accent@type,full,statement,,,,,True
17,sw3227A-ms98-a-0003-48,sw3227A-ms98-a-0003,sw3227.A.acc17.aw48,ms3A_pw36,17.933125,18.693125,dislikes,Not Found: accent@type,full,statement,,,,,True
18,sw3227A-ms98-a-0003-54,sw3227A-ms98-a-0003,sw3227.A.acc18.aw54,ms3A_pw40,21.053125,21.989625,jazz,Not Found: accent@type,full,statement,,,,,True
19,sw3227A-ms98-a-0003-58,sw3227A-ms98-a-0003,sw3227.A.acc19.aw58,ms3A_pw42,23.48425,24.123125,especially,Not Found: accent@type,full,statement,,,,,True
20,sw3227A-ms98-a-0003-60,sw3227A-ms98-a-0003,sw3227.A.acc20.aw60,ms3A_pw44,24.273125,25.036625,blues,Not Found: accent@type,full,statement,,,,,True
21,sw3227A-ms98-a-0004-70,sw3227A-ms98-a-0004,sw3227.A.acc21.aw70,ms4A_pw50,28.95125,29.085625,a,Not Found: accent@type,full,statement,,,,,True
22,sw3227A-ms98-a-0004-76,sw3227A-ms98-a-0004,sw3227.A.acc22.aw76,ms4A_pw56,30.115625,30.485625,course,Not Found: accent@type,full,statement,,,,,True
23,sw3227A-ms98-a-0004-78,sw3227A-ms98-a-0004,sw3227.A.acc23.aw78,ms4A_pw58,30.575625,31.698625,classics,Not Found: accent@type,full,statement,,,,,True
24,sw3227A-ms98-a-0004-80,sw3227A-ms98-a-0004,sw3227.A.acc24.aw80,ms4A_pw60,32.291125,33.045625,everything,Not Found: accent@type,full,statement,,,,,True
25,sw3227A-ms98-a-0004-81,sw3227A-ms98-a-0004,sw3227.A.acc25.aw81,ms4A_pw61,33.045625,33.50375,back,Not Found: accent@type,full,statement,,,,,True
26,sw3227A-ms98-a-0004-84,sw3227A-ms98-a-0004,sw3227.A.acc26.aw84,ms4A_pw63,34.5385,35.14,Bach,Not Found: accent@type,full,statement,,,,,True
27,sw3227A-ms98-a-0004-87,sw3227A-ms98-a-0004,sw3227.A.acc27.aw87,ms4A_pw66,36.185625,36.985625,Beethoven,Not Found: accent@type,full,statement,,,,,True
28,sw3227A-ms98-a-0004-89,sw3227A-ms98-a-0004,sw3227.A.acc28.aw89,ms4A_pw68,37.315625,37.965625,Chopin,Not Found: accent@type,full,statement,,,,,True
29,sw3227A-ms98-a-0005-97,sw3227A-ms98-a-0005,sw3227.A.acc29.aw97,ms5A_pw73,40.812375,41.422375,general,Not Found: accent@type,full,statement,,,,,True
30,sw3227A-ms98-a-0005-98,sw3227A-ms98-a-0005,sw3227.A.acc30.aw98,ms5A_pw74,41.422375,42.24375,everything,Not Found: accent@type,full,statement,,,,,True
31,sw3227A-ms98-a-0006-103,sw3227A-ms98-a-0006,sw3227.A.acc31.aw103,ms6A_pw76,44.2735,44.530625,i,Not Found: accent@type,full,statement,,,,,True
32,sw3227A-ms98-a-0006-104,sw3227A-ms98-a-0006,sw3227.A.acc32.aw104,ms6A_pw77,44.530625,45.64675,enjoy,Not Found: accent@type,full,statement,,,,,True
33,sw3227A-ms98-a-0006-108,sw3227A-ms98-a-0006,sw3227.A.acc33.aw108,ms6A_pw80,46.940625,47.180625,lot,Not Found: accent@type,full,statement,,,,,True
34,sw3227A-ms98-a-0006-112,sw3227A-ms98-a-0006,sw3227.A.acc34.aw112,ms6A_pw84,47.740625,48.250625,modern,Not Found: accent@type,full,statement,,,,,True
35,sw3227A-ms98-a-0006-113,sw3227A-ms98-a-0006,sw3227.A.acc35.aw113,ms6A_pw85,48.250625,48.760625,forms,Not Found: accent@type,full,statement,,,,,True
36,sw3227A-ms98-a-0008-123,sw3227A-ms98-a-0008,sw3227.A.acc36.aw123,ms8A_pw90,53.222,53.711999999999996,right,Not Found: accent@type,full,backchannel,,,,,True
37,sw3227A-ms98-a-0008-124,sw3227A-ms98-a-0008,sw3227.A.acc37.aw124,ms8A_pw91,53.711999999999996,54.156125,right,Not Found: accent@type,full,backchannel,,,,,True
38,sw3227A-ms98-a-0009-128,sw3227A-ms98-a-0009,sw3227.A.acc38.aw128,ms9A_pw93,55.9115,56.6015,well,Not Found: accent@type,full,hold,,,,,True
39,sw3227A-ms98-a-0010-131,sw3227A-ms98-a-0010,sw3227.A.acc39.aw131,ms10A_pw94,57.298,57.538000000000004,that,Not Found: accent@type,full,hold,,,,,True
40,sw3227A-ms98-a-0010-133,sw3227A-ms98-a-0010,sw3227.A.acc40.aw133,ms10A_pw96,58.278,58.528,some,Not Found: accent@type,full,statement,,,,,True
41,sw3227A-ms98-a-0010-136,sw3227A-ms98-a-0010,sw3227.A.acc41.aw136,ms10A_pw99,58.678000000000004,59.513125,punk,Not Found: accent@type,full,statement,,,,,True
42,sw3227A-ms98-a-0011-141,sw3227A-ms98-a-0011,sw3227.A.acc42.aw141,ms11A_pw102,61.0505,61.1605,i,Not Found: accent@type,full,statement,,,,,True
43,sw3227A-ms98-a-0011-144,sw3227A-ms98-a-0011,sw3227.A.acc43.aw144,ms11A_pw105,61.4205,61.6805,high,Not Found: accent@type,full,statement,,,,,True
44,sw3227A-ms98-a-0011-147,sw3227A-ms98-a-0011,sw3227.A.acc44.aw147,ms11A_pw107,62.515625,62.7305,that,Not Found: accent@type,full,statement,,,,,True
45,sw3227A-ms98-a-0011-153,sw3227A-ms98-a-0011,sw3227.A.acc45.aw153,ms11A_pw113,64.1505,64.5905,big,Not Found: accent@type,full,statement,,,,,True
46,sw3227A-ms98-a-0011-155,sw3227A-ms98-a-0011,sw3227.A.acc46.aw155,ms11A_pw114,64.967125,65.5005,things,Not Found: accent@type,full,statement,,,,,True
47,sw3227A-ms98-a-0011-157,sw3227A-ms98-a-0011,sw3227.A.acc47.aw157,ms11A_pw116,65.7405,66.1905,punk,Not Found: accent@type,full,statement,,,,,True
48,sw3227A-ms98-a-0011-158,sw3227A-ms98-a-0011,sw3227.A.acc48.aw158,ms11A_pw117,66.1905,66.758625,music,Not Found: accent@type,weak,statement,,,,,True
49,sw3227A-ms98-a-0012-165,sw3227A-ms98-a-0012,sw3227.A.acc49.aw165,ms12A_pw121,69.09175,69.40175,lot,Not Found: accent@type,full,opinion,,,,,True
50,sw3227A-ms98-a-0012-172,sw3227A-ms98-a-0012,sw3227.A.acc50.aw172,ms12A_pw127,71.20175,71.47175,lot,Not Found: accent@type,full,opinion,,,,,True
51,sw3227A-ms98-a-0012-177,sw3227A-ms98-a-0012,sw3227.A.acc51.aw177,ms12A_pw132,73.09175,73.42175,some,Not Found: accent@type,full,opinion,,,,,True
52,sw3227A-ms98-a-0012-182,sw3227A-ms98-a-0012,sw3227.A.acc52.aw182,ms12A_pw137,73.95175,74.27175,lot,Not Found: accent@type,full,opinion,,,,,True
53,sw3227A-ms98-a-0012-184,sw3227A-ms98-a-0012,sw3227.A.acc53.aw184,ms12A_pw139,74.33175,74.78175,say,Not Found: accent@type,full,opinion,,,,,True
54,sw3227A-ms98-a-0012-186,sw3227A-ms98-a-0012,sw3227.A.acc54.aw186,ms12A_pw141,74.89175,75.400875,music,Not Found: accent@type,full,opinion,,,,,True
55,sw3227A-ms98-a-0012-188,sw3227A-ms98-a-0012,sw3227.A.acc55.aw188,ms12A_pw142,75.852875,76.20175,does,Not Found: accent@type,full,opinion,,,,,True
56,sw3227A-ms98-a-0012-190,sw3227A-ms98-a-0012,sw3227.A.acc56.aw190,ms12A_pw144,76.31175,76.78175,lyrics,Not Found: accent@type,full,opinion,,,,,True
57,sw3227A-ms98-a-0012-196,sw3227A-ms98-a-0012,sw3227.A.acc57.aw196,ms12A_pw149,78.45175,79.66925,actual,Not Found: accent@type,full,abandon,,,,,True
58,sw3227A-ms98-a-0014-201,sw3227A-ms98-a-0014,sw3227.A.acc58.aw201,ms14A_pw151,82.16775,82.63875,well,Not Found: accent@type,full,opinion,,,,,True
