,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3876A-ms98-a-0003-6,sw3876A-ms98-a-0003,sw3876.A.acc1.aw6,ms3A_pw1,3.26325,3.55325,well,nuclear,full,opinion,,,,,True
1,sw3876A-ms98-a-0003-8,sw3876A-ms98-a-0003,sw3876.A.acc2.aw8,ms3A_pw3,3.64325,4.30325,definitely,nuclear,full,opinion,,,,,True
2,sw3876A-ms98-a-0003-11,sw3876A-ms98-a-0003,sw3876.A.acc3.aw11,ms3A_pw6,4.71325,5.075375,need,plain,full,opinion,,,,,True
3,sw3876A-ms98-a-0003-13,sw3876A-ms98-a-0003,sw3876.A.acc4.aw13,ms3A_pw8,5.32025,5.802875,start,nuclear,full,opinion,,,,,True
4,sw3876A-ms98-a-0003-15,sw3876A-ms98-a-0003,sw3876.A.acc5.aw15,ms3A_pw9,6.6325,7.26325,recycling,nuclear,full,opinion,,,,,True
5,sw3876A-ms98-a-0003-17,sw3876A-ms98-a-0003,sw3876.A.acc6.aw17,ms3A_pw11,7.34325,7.51325,think,plain,weak,opinion,,,,,True
6,sw3876A-ms98-a-0003-20,sw3876A-ms98-a-0003,sw3876.A.acc7.aw20,ms3A_pw14,7.69325,7.91325,got,plain,full,opinion,,,,,True
7,sw3876A-ms98-a-0003-24,sw3876A-ms98-a-0003,sw3876.A.acc8.aw24,ms3A_pw18,8.26325,9.084,individual,nuclear,full,opinion,,,,,True
8,sw3876A-ms98-a-0003-26,sw3876A-ms98-a-0003,sw3876.A.acc9.aw26,ms3A_pw19,9.38225,10.52325,responsibility,nuclear,full,opinion,,,,,True
9,sw3876A-ms98-a-0004-29,sw3876A-ms98-a-0004,sw3876.A.acc10.aw29,ms4A_pw20,11.2565,11.97425,until,nuclear,full,opinion,,,,,True
10,sw3876A-ms98-a-0004-32,sw3876A-ms98-a-0004,sw3876.A.acc11.aw32,ms4A_pw22,12.2965,12.4965,think,plain,full,opinion,,,,,True
11,sw3876A-ms98-a-0004-35,sw3876A-ms98-a-0004,sw3876.A.acc12.aw35,ms4A_pw25,12.6965,13.232875,wait,nuclear,full,opinion,,,,,True
12,sw3876A-ms98-a-0004-38,sw3876A-ms98-a-0004,sw3876.A.acc13.aw38,ms4A_pw27,14.2065,14.4065,which,plain,full,opinion,,,,,True
13,sw3876A-ms98-a-0004-40,sw3876A-ms98-a-0004,sw3876.A.acc14.aw40,ms4A_pw29,14.4965,15.0765,happening,nuclear,full,opinion,,,,,True
14,sw3876A-ms98-a-0004-41,sw3876A-ms98-a-0004,sw3876.A.acc15.aw41,ms4A_pw30,15.0765,15.5065,until,nuclear,full,opinion,,,,,True
15,sw3876A-ms98-a-0004-43,sw3876A-ms98-a-0004,sw3876.A.acc16.aw43,ms4A_pw31,16.2365,16.5865,somebody,plain,weak,opinion,,,,,True
16,sw3876A-ms98-a-0004-46,sw3876A-ms98-a-0004,sw3876.A.acc17.aw46,ms4A_pw34,16.8665,17.0965,have,plain,full,opinion,,,,,True
17,sw3876A-ms98-a-0004-48,sw3876A-ms98-a-0004,sw3876.A.acc18.aw48,ms4A_pw36,17.2265,17.4465,do,nuclear,full,opinion,,,,,True
18,sw3876A-ms98-a-0004-52,sw3876A-ms98-a-0004,sw3876.A.acc19.aw52,ms4A_pw39,18.16025,18.295125,gonna,plain,full,opinion,,,,,True
20,sw3876A-ms98-a-0004-55,sw3876A-ms98-a-0004,sw3876.A.acc20.aw55,ms4A_pw42,18.6465,19.157625,late,nuclear,full,opinion,,,,,True
21,sw3876A-ms98-a-0005-62,sw3876A-ms98-a-0005,sw3876.A.acc22.aw62,ms5A_pw47,20.237625,20.697625,reports,nuclear,full,statement,,,,,True
22,sw3876A-ms98-a-0005-64,sw3876A-ms98-a-0005,sw3876.A.acc23.aw64,ms5A_pw49,20.897625,21.027625,here,plain,weak,statement,,,,,True
23,sw3876A-ms98-a-0005-68,sw3876A-ms98-a-0005,sw3876.A.acc24.aw68,ms5A_pw52,21.347625,22.057625,landfills,nuclear,full,statement,,,,,True
24,sw3876A-ms98-a-0005-71,sw3876A-ms98-a-0005,sw3876.A.acc25.aw71,ms5A_pw55,22.297625,22.597625,full,nuclear,full,statement,,,,,True
25,sw3876A-ms98-a-0005-74,sw3876A-ms98-a-0005,sw3876.A.acc26.aw74,ms5A_pw58,22.817625,23.0515,year,plain,full,statement,,,,,True
26,sw3876A-ms98-a-0005-76,sw3876A-ms98-a-0005,sw3876.A.acc27.aw76,ms5A_pw60,23.28125,23.825,thousand,nuclear,full,statement,,,,,True
27,sw3876A-ms98-a-0006-81,sw3876A-ms98-a-0006,sw3876.A.acc28.aw81,ms6A_pw63,25.5985,25.8585,not,nuclear,full,opinion,,,,,True
28,sw3876A-ms98-a-0006-85,sw3876A-ms98-a-0006,sw3876.A.acc29.aw85,ms6A_pw66,26.5085,26.8685,away,nuclear,full,opinion,,,,,True
29,sw3876A-ms98-a-0006-86,sw3876A-ms98-a-0006,sw3876.A.acc30.aw86,ms6A_pw67,26.8685,27.100375,but,nuclear,full,statement,,,,,True
30,sw3876A-ms98-a-0006-89,sw3876A-ms98-a-0006,sw3876.A.acc31.aw89,ms6A_pw69,27.6985,27.8385,don't,plain,full,statement,,,,,True
32,sw3876A-ms98-a-0006-91,sw3876A-ms98-a-0006,sw3876.A.acc32.aw91,ms6A_pw71,27.8985,28.1585,how,plain,full,statement,,,,,True
33,sw3876A-ms98-a-0006-94,sw3876A-ms98-a-0006,sw3876.A.acc33.aw94,ms6A_pw74,28.4285,28.5685,there,nuclear,full,statement,,,,,True
34,sw3876A-ms98-a-0006-96,sw3876A-ms98-a-0006,sw3876.A.acc34.aw96,ms6A_pw76,28.8085,29.0485,very,plain,full,opinion,,,,,True
35,sw3876A-ms98-a-0006-97,sw3876A-ms98-a-0006,sw3876.A.acc35.aw97,ms6A_pw77,29.0485,29.6585,difficult,nuclear,full,opinion,,,,,True
36,sw3876A-ms98-a-0006-98,sw3876A-ms98-a-0006,sw3876.A.acc36.aw98,ms6A_pw78,29.6585,30.043000000000003,here,nuclear,full,opinion,,,,,True
37,sw3876A-ms98-a-0006-100,sw3876A-ms98-a-0006,sw3876.A.acc37.aw100,ms6A_pw79,30.6155,30.8885,even,plain,full,opinion,,,,,True
38,sw3876A-ms98-a-0006-103,sw3876A-ms98-a-0006,sw3876.A.acc38.aw103,ms6A_pw82,31.1685,31.4985,care,nuclear,full,opinion,,,,,True
39,sw3876A-ms98-a-0006-105,sw3876A-ms98-a-0006,sw3876.A.acc39.aw105,ms6A_pw84,31.7585,31.947625,i,nuclear,full,opinion,,,,,True
40,sw3876A-ms98-a-0006-109,sw3876A-ms98-a-0006,sw3876.A.acc40.aw109,ms6A_pw87,32.4185,32.6185,do,plain,weak,opinion,,,,,True
41,sw3876A-ms98-a-0006-110,sw3876A-ms98-a-0006,sw3876.A.acc41.aw110,ms6A_pw88,32.6185,33.0085,much,nuclear,full,opinion,,,,,True
42,sw3876A-ms98-a-0006-112,sw3876A-ms98-a-0006,sw3876.A.acc42.aw112,ms6A_pw90,33.0785,33.3685,take,nuclear,full,statement,,,,,True
43,sw3876A-ms98-a-0006-115,sw3876A-ms98-a-0006,sw3876.A.acc43.aw115,ms6A_pw92,33.7835,34.0585,pap[er]-,nuclear,full,statement,,,,,True
44,sw3876A-ms98-a-0006-118,sw3876A-ms98-a-0006,sw3876.A.acc44.aw118,ms6A_pw94,34.5585,34.6985,can,plain,weak,statement,,,,,True
45,sw3876A-ms98-a-0006-120,sw3876A-ms98-a-0006,sw3876.A.acc45.aw120,ms6A_pw96,34.9085,35.4385,plastic,nuclear,full,statement,,,,,True
46,sw3876A-ms98-a-0006-122,sw3876A-ms98-a-0006,sw3876.A.acc46.aw122,ms6A_pw98,35.5785,35.9385,paper,plain,full,statement,,,,,True
47,sw3876A-ms98-a-0006-123,sw3876A-ms98-a-0006,sw3876.A.acc47.aw123,ms6A_pw99,35.9385,36.3085,bags,nuclear,full,statement,,,,,True
48,sw3876A-ms98-a-0006-124,sw3876A-ms98-a-0006,sw3876.A.acc48.aw124,ms6A_pw100,36.3085,36.6185,back,plain,weak,statement,,,,,True
49,sw3876A-ms98-a-0006-128,sw3876A-ms98-a-0006,sw3876.A.acc49.aw128,ms6A_pw104,37.1785,37.6385,store,nuclear,full,statement,,,,,True
50,sw3876A-ms98-a-0006-130,sw3876A-ms98-a-0006,sw3876.A.acc50.aw130,ms6A_pw106,37.7885,37.919625,i,plain,weak,statement,,,,,True
51,sw3876A-ms98-a-0006-132,sw3876A-ms98-a-0006,sw3876.A.acc51.aw132,ms6A_pw108,38.115375,38.430125,take,nuclear,full,statement,,,,,True
52,sw3876A-ms98-a-0007-135,sw3876A-ms98-a-0007,sw3876.A.acc52.aw135,ms7A_pw109,39.32925,39.9035,plastic,nuclear,full,statement,,,,,True
53,sw3876A-ms98-a-0007-138,sw3876A-ms98-a-0007,sw3876.A.acc53.aw138,ms7A_pw111,40.9135,41.2435,milk,plain,weak,statement,,,,,True
