,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4150A-ms98-a-0002-8,sw4150A-ms98-a-0002,sw4150.A.acc1.aw8,ms2A_pw3,1.956,2.066,how,Not Found: accent@type,full,wh_q,,,,,True
1,sw4150A-ms98-a-0002-13,sw4150A-ms98-a-0002,sw4150.A.acc2.aw13,ms2A_pw8,2.676,2.926125,have,Not Found: accent@type,full,wh_q,,,,,True
2,sw4150A-ms98-a-0010-30,sw4150A-ms98-a-0010,sw4150.A.acc3.aw30,ms10A_pw11,25.84425,26.46425,no,Not Found: accent@type,full,no,,,,,True
3,sw4150A-ms98-a-0011-37,sw4150A-ms98-a-0011,sw4150.A.acc4.aw37,ms11A_pw14,28.065875,28.173375,we,Not Found: accent@type,full,statement,,,,,True
4,sw4150A-ms98-a-0011-46,sw4150A-ms98-a-0011,sw4150.A.acc5.aw46,ms11A_pw23,29.513375,29.683375,we've,Not Found: accent@type,full,statement,,,,,True
6,sw4150A-ms98-a-0011-48,sw4150A-ms98-a-0011,sw4150.A.acc6.aw48,ms11A_pw25,29.853375,30.223375,trying,Not Found: accent@type,full,statement,,,,,True
7,sw4150A-ms98-a-0011-51,sw4150A-ms98-a-0011,sw4150.A.acc7.aw51,ms11A_pw28,30.583375,30.753375,two,Not Found: accent@type,full,statement,,,,,True
8,sw4150A-ms98-a-0011-57,sw4150A-ms98-a-0011,sw4150.A.acc8.aw57,ms11A_pw33,32.503375,32.893375,yet,Not Found: accent@type,full,statement,,,,,True
9,sw4150A-ms98-a-0016-76,sw4150A-ms98-a-0016,sw4150.A.acc9.aw76,ms16A_pw39,53.952,54.211999999999996,three,Not Found: accent@type,full,third_pty,,,,,True
10,sw4150A-ms98-a-0016-79,sw4150A-ms98-a-0016,sw4150.A.acc10.aw79,ms16A_pw41,54.492,54.852,eleven,Not Found: accent@type,full,third_pty,,,,,True
11,sw4150A-ms98-a-0016-80,sw4150A-ms98-a-0016,sw4150.A.acc11.aw80,ms16A_pw42,54.852,55.122,nine,Not Found: accent@type,full,third_pty,,,,,True
12,sw4150A-ms98-a-0016-82,sw4150A-ms98-a-0016,sw4150.A.acc12.aw82,ms16A_pw44,55.282,55.452,eight,Not Found: accent@type,full,third_pty,,,,,True
13,sw4150A-ms98-a-0019-91,sw4150A-ms98-a-0019,sw4150.A.acc13.aw91,ms19A_pw48,61.129375,61.58475,right,Not Found: accent@type,full,agree,,,,,True
14,sw4150A-ms98-a-0021-98,sw4150A-ms98-a-0021,sw4150.A.acc14.aw98,ms21A_pw52,66.488875,66.768875,keeps,Not Found: accent@type,full,opinion,,,,,True
15,sw4150A-ms98-a-0021-100,sw4150A-ms98-a-0021,sw4150.A.acc15.aw100,ms21A_pw54,66.858875,67.138875,bu[sy]-,Not Found: accent@type,full,opinion,,,,,True
16,sw4150A-ms98-a-0021-103,sw4150A-ms98-a-0021,sw4150.A.acc16.aw103,ms21A_pw57,67.348875,67.458875,have,Not Found: accent@type,full,yn_q,,,,,True
17,sw4150A-ms98-a-0021-107,sw4150A-ms98-a-0021,sw4150.A.acc17.aw107,ms21A_pw61,67.758875,68.328875,activities,Not Found: accent@type,full,yn_q,,,,,True
18,sw4150A-ms98-a-0027-124,sw4150A-ms98-a-0027,sw4150.A.acc18.aw124,ms27A_pw67,96.245,96.322125,so,Not Found: accent@type,full,yn_q,,,,,True
19,sw4150A-ms98-a-0027-128,sw4150A-ms98-a-0027,sw4150.A.acc19.aw128,ms27A_pw71,96.822125,97.142125,kids,Not Found: accent@type,full,yn_q,,,,,True
20,sw4150A-ms98-a-0030-137,sw4150A-ms98-a-0030,sw4150.A.acc20.aw137,ms30A_pw75,100.663,100.76299999999999,we,Not Found: accent@type,full,statement,,,,,True
21,sw4150A-ms98-a-0030-141,sw4150A-ms98-a-0030,sw4150.A.acc21.aw141,ms30A_pw79,101.333,101.67299999999999,growing,Not Found: accent@type,weak,statement,,,,,True
22,sw4150A-ms98-a-0030-142,sw4150A-ms98-a-0030,sw4150.A.acc22.aw142,ms30A_pw80,101.67299999999999,101.92299999999999,up,Not Found: accent@type,full,statement,,,,,True
23,sw4150A-ms98-a-0030-144,sw4150A-ms98-a-0030,sw4150.A.acc23.aw144,ms30A_pw82,102.01299999999999,102.243,guess,Not Found: accent@type,full,hedge,,,,,True
24,sw4150A-ms98-a-0030-149,sw4150A-ms98-a-0030,sw4150.A.acc24.aw149,ms30A_pw87,102.913,103.363,us,Not Found: accent@type,full,hedge,,,,,True
25,sw4150A-ms98-a-0030-153,sw4150A-ms98-a-0030,sw4150.A.acc25.aw153,ms30A_pw91,103.723,104.01299999999999,nine,Not Found: accent@type,full,statement,,,,,True
26,sw4150A-ms98-a-0030-162,sw4150A-ms98-a-0030,sw4150.A.acc26.aw162,ms30A_pw99,106.06299999999999,106.303,boys,Not Found: accent@type,full,statement,,,,,True
27,sw4150A-ms98-a-0030-165,sw4150A-ms98-a-0030,sw4150.A.acc27.aw165,ms30A_pw102,106.54299999999999,106.95299999999999,girl,Not Found: accent@type,full,statement,,,,,True
28,sw4150A-ms98-a-0031-171,sw4150A-ms98-a-0031,sw4150.A.acc28.aw171,ms31A_pw105,108.345,108.625,dad,Not Found: accent@type,full,statement,,,,,True
29,sw4150A-ms98-a-0031-179,sw4150A-ms98-a-0031,sw4150.A.acc29.aw179,ms31A_pw110,111.495,111.785,time,Not Found: accent@type,full,statement,,,,,True
30,sw4150A-ms98-a-0031-184,sw4150A-ms98-a-0031,sw4150.A.acc30.aw184,ms31A_pw114,112.375,112.625,spent,Not Found: accent@type,full,statement,,,,,True
31,sw4150A-ms98-a-0031-187,sw4150A-ms98-a-0031,sw4150.A.acc31.aw187,ms31A_pw117,112.855,113.165,dad,Not Found: accent@type,full,statement,,,,,True
32,sw4150A-ms98-a-0031-190,sw4150A-ms98-a-0031,sw4150.A.acc32.aw190,ms31A_pw119,113.555,113.705,he,Not Found: accent@type,full,statement,,,,,True
33,sw4150A-ms98-a-0031-194,sw4150A-ms98-a-0031,sw4150.A.acc33.aw194,ms31A_pw123,114.125,114.555,business,Not Found: accent@type,full,statement,,,,,True
34,sw4150A-ms98-a-0031-198,sw4150A-ms98-a-0031,sw4150.A.acc34.aw198,ms31A_pw126,115.477,115.715,worked,Not Found: accent@type,full,statement,,,,,True
35,sw4150A-ms98-a-0031-201,sw4150A-ms98-a-0031,sw4150.A.acc35.aw201,ms31A_pw129,115.935,116.245,most,Not Found: accent@type,full,statement,,,,,True
36,sw4150A-ms98-a-0032-208,sw4150A-ms98-a-0032,sw4150.A.acc36.aw208,ms32A_pw134,117.63799999999999,117.85799999999999,that's,Not Found: accent@type,full,statement,,,,,True
38,sw4150A-ms98-a-0032-215,sw4150A-ms98-a-0032,sw4150.A.acc37.aw215,ms32A_pw141,118.82799999999999,118.978,time,Not Found: accent@type,full,statement,,,,,True
39,sw4150A-ms98-a-0032-219,sw4150A-ms98-a-0032,sw4150.A.acc38.aw219,ms32A_pw144,120.10799999999999,120.5265,yeah,Not Found: accent@type,full,yes,,,,,True
40,sw4150A-ms98-a-0034-227,sw4150A-ms98-a-0034,sw4150.A.acc39.aw227,ms34A_pw148,124.259625,124.559625,dead,Not Found: accent@type,full,yn_q,,,,,True
41,sw4150A-ms98-a-0034-228,sw4150A-ms98-a-0034,sw4150.A.acc40.aw228,ms34A_pw149,124.559625,125.059625,giveaway,Not Found: accent@type,full,yn_q,,,,,True
42,sw4150A-ms98-a-0040-250,sw4150A-ms98-a-0040,sw4150.A.acc41.aw250,ms40A_pw158,138.10475,138.23475,say,Not Found: accent@type,weak,statement,,,,,True
43,sw4150A-ms98-a-0040-252,sw4150A-ms98-a-0040,sw4150.A.acc42.aw252,ms40A_pw160,138.41475,138.83475,sister,Not Found: accent@type,full,statement,,,,,True
44,sw4150A-ms98-a-0040-254,sw4150A-ms98-a-0040,sw4150.A.acc43.aw254,ms40A_pw162,139.09475,139.47475,spoiled,Not Found: accent@type,full,statement,,,,,True
45,sw4150A-ms98-a-0042-261,sw4150A-ms98-a-0042,sw4150.A.acc44.aw261,ms42A_pw166,143.0365,143.2565,that's,Not Found: accent@type,full,abandon,,,,,True
47,sw4150A-ms98-a-0058-311,sw4150A-ms98-a-0058,sw4150.A.acc46.aw311,ms58A_pw188,212.167625,212.317625,each,Not Found: accent@type,full,statement,,,,,True
48,sw4150A-ms98-a-0058-313,sw4150A-ms98-a-0058,sw4150.A.acc47.aw313,ms58A_pw190,212.477625,212.807625,own,Not Found: accent@type,full,statement,,,,,True
49,sw4150A-ms98-a-0058-321,sw4150A-ms98-a-0058,sw4150.A.acc49.aw321,ms58A_pw197,214.157625,214.317625,my,Not Found: accent@type,full,statement,,,,,True
50,sw4150A-ms98-a-0065-343,sw4150A-ms98-a-0065,sw4150.A.acc50.aw343,ms65A_pw206,238.9485,239.2985,right,Not Found: accent@type,full,backchannel,,,,,True
51,sw4150A-ms98-a-0074-364,sw4150A-ms98-a-0074,sw4150.A.acc51.aw364,ms74A_pw213,277.466125,277.716125,good,Not Found: accent@type,full,apprec,,,,,True
52,sw4150A-ms98-a-0074-372,sw4150A-ms98-a-0074,sw4150.A.acc52.aw372,ms74A_pw219,279.006125,279.436125,handle,Not Found: accent@type,full,opinion,,,,,True
53,sw4150A-ms98-a-0076-382,sw4150A-ms98-a-0076,sw4150.A.acc53.aw382,ms76A_pw223,283.664375,283.864375,no,Not Found: accent@type,full,no,,,,,True
54,sw4150A-ms98-a-0076-385,sw4150A-ms98-a-0076,sw4150.A.acc54.aw385,ms76A_pw226,284.214375,284.594375,now,Not Found: accent@type,full,statement,,,,,True
55,sw4150A-ms98-a-0076-391,sw4150A-ms98-a-0076,sw4150.A.acc55.aw391,ms76A_pw230,285.514375,285.634375,we,Not Found: accent@type,full,statement,,,,,True
56,sw4150A-ms98-a-0076-393,sw4150A-ms98-a-0076,sw4150.A.acc56.aw393,ms76A_pw232,285.854375,286.064375,moved,Not Found: accent@type,full,statement,,,,,True
57,sw4150A-ms98-a-0076-397,sw4150A-ms98-a-0076,sw4150.A.acc57.aw397,ms76A_pw235,286.794375,286.924375,we,Not Found: accent@type,full,statement,,,,,True
58,sw4150A-ms98-a-0076-403,sw4150A-ms98-a-0076,sw4150.A.acc58.aw403,ms76A_pw241,287.734375,288.354375,Seattle,Not Found: accent@type,full,statement,,,,,True
59,sw4150A-ms98-a-0077-409,sw4150A-ms98-a-0077,sw4150.A.acc59.aw409,ms77A_pw245,289.43675,289.73675,couple,Not Found: accent@type,full,statement,,,,,True
60,sw4150A-ms98-a-0079-418,sw4150A-ms98-a-0079,sw4150.A.acc60.aw418,ms79A_pw250,293.7785,294.2685,problem,Not Found: accent@type,full,statement,,,,,True
61,sw4150A-ms98-a-0079-419,sw4150A-ms98-a-0079,sw4150.A.acc61.aw419,ms79A_pw251,294.2685,294.6085,here,Not Found: accent@type,full,statement,,,,,True
62,sw4150A-ms98-a-0079-422,sw4150A-ms98-a-0079,sw4150.A.acc62.aw422,ms79A_pw253,296.2285,296.3785,we,Not Found: accent@type,full,statement,,,,,True
63,sw4150A-ms98-a-0079-424,sw4150A-ms98-a-0079,sw4150.A.acc63.aw424,ms79A_pw255,296.6485,296.9285,liked,Not Found: accent@type,full,statement,,,,,True
64,sw4150A-ms98-a-0079-429,sw4150A-ms98-a-0079,sw4150.A.acc64.aw429,ms79A_pw260,297.3785,297.4685,then,Not Found: accent@type,full,abandon,,,,,True
65,sw4150B-ms98-a-0004-12,sw4150B-ms98-a-0004,sw4150.B.acc1.aw12,ms4B_pw3,4.192375,4.392375,think,Not Found: accent@type,full,statement,,,,,True
66,sw4150B-ms98-a-0004-18,sw4150B-ms98-a-0004,sw4150.B.acc2.aw18,ms4B_pw8,4.912375,5.042375,going,Not Found: accent@type,full,statement,,,,,True
67,sw4150B-ms98-a-0004-22,sw4150B-ms98-a-0004,sw4150.B.acc3.aw22,ms4B_pw12,5.442375,5.872375,parents,Not Found: accent@type,full,statement,,,,,True
68,sw4150B-ms98-a-0004-24,sw4150B-ms98-a-0004,sw4150.B.acc4.aw24,ms4B_pw14,6.182375,6.432375,time,Not Found: accent@type,weak,statement,,,,,True
69,sw4150B-ms98-a-0004-27,sw4150B-ms98-a-0004,sw4150.B.acc5.aw27,ms4B_pw17,6.612375,7.072375,children,Not Found: accent@type,full,statement,,,,,True
70,sw4150B-ms98-a-0004-28,sw4150B-ms98-a-0004,sw4150.B.acc6.aw28,ms4B_pw18,7.072375,7.222375,we,Not Found: accent@type,full,statement,,,,,True
71,sw4150B-ms98-a-0004-30,sw4150B-ms98-a-0004,sw4150.B.acc7.aw30,ms4B_pw20,7.442375,7.672375,three,Not Found: accent@type,full,statement,,,,,True
72,sw4150B-ms98-a-0004-31,sw4150B-ms98-a-0004,sw4150.B.acc8.aw31,ms4B_pw21,7.672375,8.112375,children,Not Found: accent@type,full,statement,,,,,True
73,sw4150B-ms98-a-0004-34,sw4150B-ms98-a-0004,sw4150.B.acc9.aw34,ms4B_pw24,8.332375,8.712375,eleven,Not Found: accent@type,full,statement,,,,,True
74,sw4150B-ms98-a-0004-35,sw4150B-ms98-a-0004,sw4150.B.acc10.aw35,ms4B_pw25,8.712375,8.952375,nine,Not Found: accent@type,full,statement,,,,,True
75,sw4150B-ms98-a-0004-37,sw4150B-ms98-a-0004,sw4150.B.acc11.aw37,ms4B_pw27,9.082375,9.332375,eight,Not Found: accent@type,full,statement,,,,,True
76,sw4150B-ms98-a-0005-47,sw4150B-ms98-a-0005,sw4150.B.acc12.aw47,ms5B_pw33,10.929875,11.169875,issue,Not Found: accent@type,full,statement,,,,,True
77,sw4150B-ms98-a-0005-49,sw4150B-ms98-a-0005,sw4150.B.acc13.aw49,ms5B_pw35,11.339875,11.528125,us,Not Found: accent@type,full,statement,,,,,True
78,sw4150B-ms98-a-0005-54,sw4150B-ms98-a-0005,sw4150.B.acc14.aw54,ms5B_pw39,12.319875,12.939875,recall,Not Found: accent@type,full,statement,,,,,True
79,sw4150B-ms98-a-0005-55,sw4150B-ms98-a-0005,sw4150.B.acc15.aw55,ms5B_pw40,12.939875,13.339875,marking,Not Found: accent@type,full,statement,,,,,True
80,sw4150B-ms98-a-0005-61,sw4150B-ms98-a-0005,sw4150.B.acc16.aw61,ms5B_pw45,14.169875,14.419875,things,Not Found: accent@type,full,statement,,,,,True
81,sw4150B-ms98-a-0005-63,sw4150B-ms98-a-0005,sw4150.B.acc17.aw63,ms5B_pw47,14.509875,14.749875,talk,Not Found: accent@type,full,statement,,,,,True
82,sw4150B-ms98-a-0005-67,sw4150B-ms98-a-0005,sw4150.B.acc18.aw67,ms5B_pw50,16.149875,16.529875,perhaps,Not Found: accent@type,full,statement,,,,,True
83,sw4150B-ms98-a-0005-70,sw4150B-ms98-a-0005,sw4150.B.acc19.aw70,ms5B_pw53,17.089875,17.389875,looking,Not Found: accent@type,full,statement,,,,,True
84,sw4150B-ms98-a-0005-78,sw4150B-ms98-a-0005,sw4150.B.acc20.aw78,ms5B_pw59,19.009875,19.349875,said,Not Found: accent@type,full,statement,,,,,True
85,sw4150B-ms98-a-0005-80,sw4150B-ms98-a-0005,sw4150.B.acc21.aw80,ms5B_pw61,20.169875,20.339875,day,Not Found: accent@type,full,statement,,,,,True
86,sw4150B-ms98-a-0005-84,sw4150B-ms98-a-0005,sw4150.B.acc22.aw84,ms5B_pw64,21.709875,22.279875,quality,Not Found: accent@type,full,statement,,,,,True
87,sw4150B-ms98-a-0005-85,sw4150B-ms98-a-0005,sw4150.B.acc23.aw85,ms5B_pw65,22.279875,23.109875,time,Not Found: accent@type,full,statement,,,,,True
88,sw4150B-ms98-a-0006-89,sw4150B-ms98-a-0006,sw4150.B.acc24.aw89,ms6B_pw67,24.0385,24.3395,anyway,Not Found: accent@type,full,hedge,,,,,True
89,sw4150B-ms98-a-0006-92,sw4150B-ms98-a-0006,sw4150.B.acc25.aw92,ms6B_pw68,24.7185,24.9385,you,Not Found: accent@type,full,yn_decl_q,,,,,True
90,sw4150B-ms98-a-0006-95,sw4150B-ms98-a-0006,sw4150.B.acc26.aw95,ms6B_pw71,25.2085,25.5685,children,Not Found: accent@type,full,yn_decl_q,,,,,True
91,sw4150B-ms98-a-0007-101,sw4150B-ms98-a-0007,sw4150.B.acc27.aw101,ms7B_pw74,26.93525,27.34525,married,Not Found: accent@type,full,yn_decl_q,,,,,True
92,sw4150B-ms98-a-0010-111,sw4150B-ms98-a-0010,sw4150.B.acc28.aw111,ms10B_pw79,33.642375,33.832375,know,Not Found: accent@type,full,statement,,,,,True
93,sw4150B-ms98-a-0010-116,sw4150B-ms98-a-0010,sw4150.B.acc29.aw116,ms10B_pw84,34.302375,34.442375,do,Not Found: accent@type,full,statement,,,,,True
94,sw4150B-ms98-a-0010-119,sw4150B-ms98-a-0010,sw4150.B.acc30.aw119,ms10B_pw87,34.822375,35.162375,distance,Not Found: accent@type,full,statement,,,,,True
95,sw4150B-ms98-a-0010-121,sw4150B-ms98-a-0010,sw4150.B.acc31.aw121,ms10B_pw89,35.412375,35.732375,actually,Not Found: accent@type,full,statement,,,,,True
