,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2717A-ms98-a-0002-7,sw2717A-ms98-a-0002,sw2717.A.acc1.aw7,ms2A_pw5,2.596125,3.0210000000000004,first,nuclear,full,directive,,,,,True
1,sw2717A-ms98-a-0004-14,sw2717A-ms98-a-0004,sw2717.A.acc2.aw14,ms4A_pw9,18.979,19.139,like,nuclear,full,opinion,,,,,True
2,sw2717A-ms98-a-0004-17,sw2717A-ms98-a-0004,sw2717.A.acc3.aw17,ms4A_pw12,19.399,19.579,die,plain,full,opinion,,,,,True
3,sw2717A-ms98-a-0004-20,sw2717A-ms98-a-0004,sw2717.A.acc4.aw20,ms4A_pw15,19.879,20.149,age,nuclear,full,opinion,,,,,True
4,sw2717A-ms98-a-0004-22,sw2717A-ms98-a-0004,sw2717.A.acc5.aw22,ms4A_pw17,20.439,20.609,to,nuclear,full,opinion,,,,,True
5,sw2717A-ms98-a-0004-25,sw2717A-ms98-a-0004,sw2717.A.acc6.aw25,ms4A_pw20,20.809,21.009,death,nuclear,full,opinion,,,,,True
6,sw2717A-ms98-a-0005-35,sw2717A-ms98-a-0005,sw2717.A.acc7.aw35,ms5A_pw27,23.324,23.62275,mean,nuclear,full,apprec,,,,,True
7,sw2717A-ms98-a-0005-42,sw2717A-ms98-a-0005,sw2717.A.acc8.aw42,ms5A_pw31,25.654,26.034000000000002,Maryland,nuclear,full,statement,,,,,True
8,sw2717A-ms98-a-0005-43,sw2717A-ms98-a-0005,sw2717.A.acc9.aw43,ms5A_pw32,26.034000000000002,26.23075,they,nuclear,full,statement,,,,,True
9,sw2717A-ms98-a-0005-46,sw2717A-ms98-a-0005,sw2717.A.acc10.aw46,ms5A_pw34,26.444000000000003,26.624000000000002,do,plain,full,statement,,,,,True
10,sw2717A-ms98-a-0005-48,sw2717A-ms98-a-0005,sw2717.A.acc11.aw48,ms5A_pw36,26.764,27.094,capital,plain,full,statement,,,,,True
11,sw2717A-ms98-a-0005-49,sw2717A-ms98-a-0005,sw2717.A.acc12.aw49,ms5A_pw37,27.094,27.59925,punishment,nuclear,full,statement,,,,,True
12,sw2717A-ms98-a-0006-55,sw2717A-ms98-a-0006,sw2717.A.acc13.aw55,ms6A_pw41,29.180999999999997,29.531,seen,nuclear,full,statement,,,,,True
13,sw2717A-ms98-a-0006-58,sw2717A-ms98-a-0006,sw2717.A.acc14.aw58,ms6A_pw44,30.277375,30.531,lot,plain,full,statement,,,,,True
14,sw2717A-ms98-a-0006-60,sw2717A-ms98-a-0006,sw2717.A.acc15.aw60,ms6A_pw46,30.621,31.127,people,nuclear,full,statement,,,,,True
15,sw2717A-ms98-a-0006-63,sw2717A-ms98-a-0006,sw2717.A.acc16.aw63,ms6A_pw48,31.811,32.8265,convicted,nuclear,full,statement,,,,,True
16,sw2717A-ms98-a-0006-65,sw2717A-ms98-a-0006,sw2717.A.acc17.aw65,ms6A_pw49,33.2885,34.180375,sentenced,nuclear,full,statement,,,,,True
17,sw2717A-ms98-a-0006-70,sw2717A-ms98-a-0006,sw2717.A.acc18.aw70,ms6A_pw53,35.111,35.481,nothing,nuclear,full,statement,,,,,True
18,sw2717A-ms98-a-0006-73,sw2717A-ms98-a-0006,sw2717.A.acc19.aw73,ms6A_pw55,36.036,36.38775,just,nuclear,full,statement,,,,,True
19,sw2717A-ms98-a-0006-75,sw2717A-ms98-a-0006,sw2717.A.acc20.aw75,ms6A_pw56,36.466875,36.966625,endless,nuclear,full,statement,,,,,True
20,sw2717A-ms98-a-0006-76,sw2717A-ms98-a-0006,sw2717.A.acc21.aw76,ms6A_pw57,36.966625,37.40075,endless,nuclear,full,statement,,,,,True
21,sw2717A-ms98-a-0006-77,sw2717A-ms98-a-0006,sw2717.A.acc22.aw77,ms6A_pw58,37.40075,37.771,endless,plain,full,statement,,,,,True
22,sw2717A-ms98-a-0006-78,sw2717A-ms98-a-0006,sw2717.A.acc23.aw78,ms6A_pw59,37.771,38.291,appeals,nuclear,full,statement,,,,,True
23,sw2717A-ms98-a-0008-86,sw2717A-ms98-a-0008,sw2717.A.acc24.aw86,ms8A_pw64,65.314125,65.524125,some,plain,full,opinion,,,,,True
24,sw2717A-ms98-a-0008-90,sw2717A-ms98-a-0008,sw2717.A.acc25.aw90,ms8A_pw68,65.804125,65.934125,been,nuclear,full,opinion,,,,,True
25,sw2717A-ms98-a-0008-92,sw2717A-ms98-a-0008,sw2717.A.acc26.aw92,ms8A_pw70,66.184125,66.464125,death,plain,full,opinion,,,,,True
26,sw2717A-ms98-a-0008-93,sw2717A-ms98-a-0008,sw2717.A.acc27.aw93,ms8A_pw71,66.464125,66.634125,row,nuclear,full,opinion,,,,,True
27,sw2717A-ms98-a-0008-98,sw2717A-ms98-a-0008,sw2717.A.acc28.aw98,ms8A_pw76,67.3885,68.012375,years,nuclear,full,opinion,,,,,True
28,sw2717A-ms98-a-0008-102,sw2717A-ms98-a-0008,sw2717.A.acc29.aw102,ms8A_pw79,69.234125,69.474125,here,plain,full,statement,,,,,True
29,sw2717A-ms98-a-0008-104,sw2717A-ms98-a-0008,sw2717.A.acc30.aw104,ms8A_pw81,69.534125,69.924125,Maryland,plain,full,statement,,,,,True
30,sw2717A-ms98-a-0008-106,sw2717A-ms98-a-0008,sw2717.A.acc31.aw106,ms8A_pw83,69.974125,70.134125,know,nuclear,full,statement,,,,,True
31,sw2717A-ms98-a-0008-110,sw2717A-ms98-a-0008,sw2717.A.acc32.aw110,ms8A_pw87,70.744125,71.104125,real,nuclear,full,statement,,,,,True
32,sw2717A-ms98-a-0008-111,sw2717A-ms98-a-0008,sw2717.A.acc33.aw111,ms8A_pw88,71.104125,71.494125,problem,plain,full,statement,,,,,True
