,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4868A.break.2,0.53,1,None,None,ms1A_pw1,0.131125,0.53,budgeting,False
1,sw4868A.break.3,1.19,1,None,None,ms1A_pw2,0.53,1.19,activity,False
2,sw4868A.break.4,1.34,1,None,None,ms1A_pw3,1.19,1.34,in,False
3,sw4868A.break.5,1.59,1,None,None,ms1A_pw4,1.34,1.59,our,False
4,sw4868A.break.6,2.1919999999999997,4,L,H,ms1A_pw5,1.59,2.1919999999999997,household,True
5,sw4868A.break.7,2.35725,1p,None,None,ms1A_pw6,2.1919999999999997,2.35725,i,False
6,sw4868A.break.8,2.35725,1p,None,None,ms1A_pw6,2.1919999999999997,2.35725,i,False
7,sw4868A.break.9,2.8685,2p,None,None,ms1A_pw7,2.35725,2.8685,has,False
8,sw4868A.break.10,3.26125,2p,None,None,ms1A_pw8,2.8685,3.26125,is,False
9,sw4868A.break.11,3.4625,X,None,None,ms1A_pw9,3.26125,3.4625,uh,False
10,sw4868A.break.12,4.428625,X,None,X,ms2A_pw10,4.1905,4.428625,uh,False
11,sw4868A.break.13,4.638,1,None,None,ms2A_pw11,4.428625,4.638,kind,False
12,sw4868A.break.14,4.738,1,None,None,ms2A_pw12,4.638,4.738,of,False
13,sw4868A.break.15,4.944875,3p,None,None,ms2A_pw13,4.738,4.944875,an,True
14,sw4868A.break.16,5.7695,4-,None,None,ms2A_pw14,4.944875,5.7695,informal,True
15,sw4868A.break.17,6.218,1,None,None,ms2A_pw16,6.117999999999999,6.218,of,False
16,sw4868A.break.18,6.9479999999999995,1,None,None,ms2A_pw17,6.218,6.9479999999999995,situation,False
17,sw4868A.break.19,6.9479999999999995,4,L,L,ms2A_pw17,6.218,6.9479999999999995,situation,True
18,sw4868A.break.20,7.421875,1p,None,None,ms2A_pw19,7.26,7.421875,we,False
19,sw4868A.break.21,7.421875,1p,None,None,ms2A_pw19,7.26,7.421875,we,False
20,sw4868A.break.22,7.728,0,None,None,ms2A_pw20,7.6065,7.728,you,False
21,sw4868A.break.23,7.873125,4,None,None,ms2A_pw21,7.728,7.873125,know,True
22,sw4868A.break.24,8.475,1p,None,None,ms2A_pw22,8.17825,8.475,put,False
23,sw4868A.break.25,8.978,1,None,None,ms2A_pw23,8.475,8.978,actually,False
24,sw4868A.break.26,9.158,1,None,None,ms2A_pw24,8.978,9.158,what,False
25,sw4868A.break.27,9.597999999999999,1,None,None,ms2A_pw25,9.158,9.597999999999999,happens,False
26,sw4868A.break.28,9.758,2p,None,None,ms2A_pw26,9.597999999999999,9.758,is,False
27,sw4868A.break.29,9.92475,X,None,None,ms2A_pw27,9.758,9.92475,uh,False
28,sw4868A.break.30,10.418,1,None,None,ms2A_pw28,10.293875,10.418,is,False
29,sw4868A.break.31,10.607999999999999,1,None,None,ms2A_pw29,10.418,10.607999999999999,my,False
30,sw4868A.break.32,10.878,1,None,None,ms2A_pw30,10.607999999999999,10.878,check,False
31,sw4868A.break.33,11.097999999999999,1,None,None,ms2A_pw31,10.878,11.097999999999999,gets,False
32,sw4868A.break.34,11.698,1,None,None,ms2A_pw32,11.097999999999999,11.698,automatically,False
33,sw4868A.break.35,12.34025,4-,None,None,ms2A_pw33,11.698,12.34025,deposited,True
34,sw4868A.break.36,12.813375,1-,None,None,ms2A_pw34,12.728125,12.813375,i,False
35,sw4868A.break.37,12.978,1,None,None,ms2A_pw35,12.813375,12.978,don't,False
36,sw4868A.break.38,13.128,1,None,None,ms2A_pw36,12.978,13.128,even,False
37,sw4868A.break.39,13.357999999999999,1,None,None,ms2A_pw37,13.128,13.357999999999999,have,False
38,sw4868A.break.40,13.418,1,None,None,ms2A_pw38,13.357999999999999,13.418,the,False
39,sw4868A.break.41,13.857999999999999,1,None,None,ms2A_pw39,13.418,13.857999999999999,glories,False
