,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2370A-ms98-a-0002-4,sw2370A-ms98-a-0002,sw2370.A.acc1.aw4,ms2A_pw1,7.04725,7.22725,i,plain,full,statement,,,,,True
1,sw2370A-ms98-a-0002-7,sw2370A-ms98-a-0002,sw2370.A.acc2.aw7,ms2A_pw4,7.69725,7.92725,do,nuclear,full,statement,,,,,True
2,sw2370A-ms98-a-0002-10,sw2370A-ms98-a-0002,sw2370.A.acc3.aw10,ms2A_pw7,8.31725,8.63725,seen,plain,full,statement,,,,,True
3,sw2370A-ms98-a-0002-15,sw2370A-ms98-a-0002,sw2370.A.acc4.aw15,ms2A_pw12,9.08725,9.632375,changes,nuclear,full,statement,,,,,True
4,sw2370A-ms98-a-0002-19,sw2370A-ms98-a-0002,sw2370.A.acc5.aw19,ms2A_pw15,10.42725,10.81725,changes,nuclear,full,statement,,,,,True
5,sw2370A-ms98-a-0002-23,sw2370A-ms98-a-0002,sw2370.A.acc6.aw23,ms2A_pw19,11.35725,11.51725,had,plain,full,statement,,,,,True
6,sw2370A-ms98-a-0002-27,sw2370A-ms98-a-0002,sw2370.A.acc7.aw27,ms2A_pw23,12.03725,12.37725,genera[tion]-,nuclear,full,statement,,,,,True
7,sw2370A-ms98-a-0002-29,sw2370A-ms98-a-0002,sw2370.A.acc8.aw29,ms2A_pw25,12.69725,12.84725,you,nuclear,full,statement,,,,,True
8,sw2370A-ms98-a-0002-32,sw2370A-ms98-a-0002,sw2370.A.acc9.aw32,ms2A_pw27,13.07575,13.25725,not,plain,full,statement,,,,,True
9,sw2370A-ms98-a-0002-36,sw2370A-ms98-a-0002,sw2370.A.acc10.aw36,ms2A_pw31,13.62725,14.04725,generation,nuclear,full,statement,,,,,True
10,sw2370A-ms98-a-0002-38,sw2370A-ms98-a-0002,sw2370.A.acc11.aw38,ms2A_pw33,14.13725,14.3935,last,nuclear,full,statement,,,,,True
11,sw2370A-ms98-a-0002-41,sw2370A-ms98-a-0002,sw2370.A.acc12.aw41,ms2A_pw35,15.10725,15.574125,years,nuclear,full,statement,,,,,True
12,sw2370A-ms98-a-0002-43,sw2370A-ms98-a-0002,sw2370.A.acc13.aw43,ms2A_pw36,16.214375,16.47725,twenty,nuclear,full,statement,,,,,True
13,sw2370A-ms98-a-0002-46,sw2370A-ms98-a-0002,sw2370.A.acc14.aw46,ms2A_pw39,17.18725,17.5655,from,nuclear,full,statement,,,,,True
