,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4028A.break.2,0.5675,4,L,L,ms1A_pw1,0.168125,0.5675,okay,True
1,sw4028A.break.3,0.93,X,None,X,ms1A_pw2,0.5675,0.93,um,False
2,sw4028A.break.4,1.0165,1,None,None,ms1A_pw3,0.93,1.0165,i,False
3,sw4028A.break.5,1.19,1,None,None,ms1A_pw4,1.0165,1.19,guess,False
4,sw4028A.break.6,1.32,0,None,None,ms1A_pw5,1.19,1.32,we're,False
5,sw4028A.break.7,1.44,0,None,None,ms1A_pw6,1.32,1.44,going,False
6,sw4028A.break.8,1.51,0,None,None,ms1A_pw7,1.44,1.51,to,False
7,sw4028A.break.9,1.76075,2p,None,None,ms1A_pw8,1.51,1.76075,talk,False
8,sw4028A.break.10,2.62,2p,None,None,ms1A_pw9,2.05075,2.62,describe,False
9,sw4028A.break.11,2.8305,X,None,None,ms1A_pw10,2.62,2.8305,uh,False
10,sw4028A.break.12,3.27,1,None,None,ms1A_pw11,2.969875,3.27,job,False
11,sw4028A.break.13,3.85,4-,L,L,ms1A_pw12,3.27,3.85,benefits,True
12,sw4028A.break.14,4.1615,2p,None,None,ms1A_pw13,3.85,4.1615,and,False
13,sw4028A.break.15,4.5,1,None,None,ms1A_pw14,4.3235,4.5,so,False
14,sw4028A.break.16,4.71,1,None,None,ms1A_pw15,4.5,4.71,what,False
15,sw4028A.break.17,4.77,0,None,None,ms1A_pw16,4.71,4.77,do,False
16,sw4028A.break.18,4.88,1,None,None,ms1A_pw17,4.77,4.88,you,False
17,sw4028A.break.19,5.2,4,None,None,ms1A_pw18,4.88,5.2,think,True
18,sw4028A.break.20,5.63,X,None,X,ms1A_pw19,5.4355,5.63,uh,False
19,sw4028A.break.21,5.94,1,None,None,ms1A_pw20,5.63,5.94,next,False
20,sw4028A.break.22,6.04,1,None,None,ms1A_pw21,5.94,6.04,to,False
21,sw4028A.break.23,6.49,3-,L,None,ms1A_pw22,6.04,6.49,salary,True
22,sw4028A.break.24,6.57,1,None,None,ms1A_pw23,6.49,6.57,do,False
