,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3838B.break.2,0.28675,0,None,None,ms2B_pw1,0.19275,0.28675,well,False
1,sw3838B.break.3,0.38675,1-,None,None,ms2B_pw2,0.28675,0.38675,if,False
2,sw3838B.break.4,0.54675,1,None,None,ms2B_pw3,0.38675,0.54675,you're,False
3,sw3838A.break.2,0.57,X,None,None,ms2A_pw1,0.106625,0.57,okay_1,False
4,sw3838B.break.5,0.72675,1,None,None,ms2B_pw4,0.54675,0.72675,from,False
5,sw3838B.break.6,1.13675,4,L,L,ms2B_pw5,0.72675,1.13675,Iowa,True
6,sw3838B.break.7,1.26675,1,None,None,ms2B_pw6,1.13675,1.26675,you,False
7,sw3838B.break.8,1.53675,1,None,None,ms2B_pw7,1.26675,1.53675,must,False
8,sw3838B.break.9,1.67675,3,L,None,ms2B_pw8,1.53675,1.67675,be,True
9,sw3838B.break.10,2.10675,3-,L,None,ms2B_pw9,1.67675,2.10675,very,True
10,sw3838B.break.11,3.08675,4,L,L,ms2B_pw10,2.10675,3.08675,artsy-craftsy,True
11,sw3838B.break.12,3.41675,1,None,None,ms2B_pw11,3.08675,3.41675,everyone,False
12,sw3838B.break.13,3.56675,1,None,None,ms2B_pw12,3.41675,3.56675,i've,False
13,sw3838B.break.14,3.75675,1,None,None,ms2B_pw13,3.56675,3.75675,ever,False
14,sw3838B.break.15,4.04675,4,L,H,ms2B_pw14,3.75675,4.04675,known,True
15,sw3838B.break.16,4.21675,1,None,None,ms2B_pw15,4.04675,4.21675,from,False
16,sw3838B.break.17,4.28675,1-,None,None,ms2B_pw16,4.21675,4.28675,the,False
17,sw3838B.break.18,4.82675,4,L,L,ms2B_pw17,4.28675,4.82675,Midwest,True
18,sw3838B.break.19,4.96675,1,None,None,ms2B_pw18,4.82675,4.96675,can,False
19,sw3838B.break.20,5.16675,2,None,None,ms2B_pw19,4.96675,5.16675,do,False
20,sw3838B.break.21,5.61675,3,L,None,ms2B_pw20,5.16675,5.61675,everything,True
21,sw3838B.break.22,5.74675,1,None,None,ms2B_pw21,5.61675,5.74675,with,False
22,sw3838B.break.23,5.88675,1,None,None,ms2B_pw22,5.74675,5.88675,their,False
23,sw3838B.break.24,6.4325,4,None,None,ms2B_pw23,5.88675,6.4325,hands,True
24,sw3838A.break.3,7.14975,X,None,X,ms4A_pw2,6.83975,7.14975,oh,False
25,sw3838A.break.4,7.54975,2p,None,None,ms4A_pw3,7.14975,7.54975,well,False
26,sw3838A.break.6,8.44975,3,L,None,ms4A_pw4,8.05975,8.44975,actually,True
27,sw3838A.break.7,8.56975,1,None,None,ms4A_pw5,8.44975,8.56975,i'm,False
28,sw3838A.break.8,8.81975,2p,None,None,ms4A_pw6,8.56975,8.81975,from,False
29,sw3838A.break.9,10.13975,0,None,None,ms4A_pw7,9.48975,10.13975,California,False
30,sw3838A.break.10,10.41975,4,L,L,ms4A_pw8,10.13975,10.41975,and,True
31,sw3838A.break.11,10.76975,1,None,None,ms4A_pw9,10.41975,10.76975,before,False
32,sw3838A.break.12,10.96975,3,L,None,ms4A_pw10,10.76975,10.96975,then,True
33,sw3838A.break.13,11.04975,0,None,None,ms4A_pw11,10.96975,11.04975,i,False
34,sw3838A.break.14,11.18975,0,None,None,ms4A_pw12,11.04975,11.18975,was,False
35,sw3838A.break.15,11.30975,1,None,None,ms4A_pw13,11.18975,11.30975,from,False
36,sw3838A.break.16,11.749625,4,None,None,ms4A_pw14,11.30975,11.749625,Utah,True
37,sw3838A.break.17,12.03975,2p,None,None,ms4A_pw15,11.875375,12.03975,so,False
38,sw3838B.break.25,12.572125,0,None,None,ms4B_pw24,12.47825,12.572125,i,False
39,sw3838B.break.26,12.745125,0,None,None,ms4B_pw25,12.572125,12.745125,didn't,False
40,sw3838B.break.27,12.87825,3,L,None,ms4B_pw26,12.745125,12.87825,know,True
41,sw3838B.break.28,13.17825,1,None,None,ms4B_pw27,12.87825,13.17825,anyone,False
42,sw3838B.break.29,13.39825,1,None,None,ms4B_pw28,13.17825,13.39825,ever,False
43,sw3838B.break.30,13.60825,1,None,None,ms4B_pw29,13.39825,13.60825,moved,False
44,sw3838B.break.31,13.74825,1,None,None,ms4B_pw30,13.60825,13.74825,from,False
45,sw3838B.break.32,14.44825,1,None,None,ms4B_pw31,13.74825,14.44825,California,False
46,sw3838B.break.33,14.6635,2p,None,None,ms4B_pw32,14.44825,14.6635,to,False
47,sw3838B.break.34,15.263125,1p,None,None,ms4B_pw33,14.971875,15.263125,Kan[sas]-,False
48,sw3838B.break.35,15.738125,4,None,None,ms4B_pw34,15.263125,15.738125,Iowa,True
49,sw3838A.break.18,16.409625,2p,None,None,ms6A_pw16,16.04325,16.409625,well,False
50,sw3838A.break.19,17.05875,1,None,None,ms6A_pw17,16.978375,17.05875,i,False
51,sw3838A.break.20,17.25875,0,None,None,ms6A_pw18,17.05875,17.25875,grew,False
52,sw3838A.break.21,17.35875,1,None,None,ms6A_pw19,17.25875,17.35875,up,False
53,sw3838A.break.22,17.448125,1,None,None,ms6A_pw20,17.35875,17.448125,in,False
54,sw3838A.break.23,17.9895,4,L,L,ms6A_pw21,17.448125,17.9895,California,True
55,sw3838A.break.24,18.068625,0,None,None,ms6A_pw22,17.9895,18.068625,and,False
