,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3242A.break.2,0.46,4,L,H,ms1A_pw1,0.04,0.46,well,True
1,sw3242A.break.3,1.03,1,None,None,ms1A_pw2,0.46,1.03,how,False
2,sw3242A.break.4,1.18,0,None,None,ms1A_pw3,1.03,1.18,did,False
3,sw3242A.break.5,1.28,1-,None,None,ms1A_pw4,1.18,1.28,you,False
4,sw3242A.break.6,1.47,1,None,None,ms1A_pw5,1.28,1.47,like,False
5,sw3242A.break.7,1.65,1,None,None,ms1A_pw6,1.47,1.65,that,False
6,sw3242A.break.8,2.14,4,None,None,ms1A_pw7,1.65,2.14,topic,True
7,sw3242B.break.1,3.219625,X,None,None,ms2B_pw1,2.79075,3.219625,uh,False
8,sw3242B.break.3,4.253,0,None,None,ms2B_pw2,4.021875,4.253,i,False
9,sw3242B.break.4,4.384875,1,None,None,ms2B_pw3,4.253,4.384875,don't,False
10,sw3242B.break.5,4.500125,4,L,L,ms2B_pw4,4.384875,4.500125,know,True
11,sw3242B.break.6,4.670125,1,None,None,ms2B_pw5,4.500125,4.670125,i've,False
12,sw3242B.break.7,4.870125,1,None,None,ms2B_pw6,4.670125,4.870125,got,False
13,sw3242B.break.8,5.080125,1,None,None,ms2B_pw7,4.870125,5.080125,mixed,False
14,sw3242B.break.9,5.470125,3,L,None,ms2B_pw8,5.080125,5.470125,feelings,True
15,sw3242B.break.10,5.730125,1,None,None,ms2B_pw9,5.470125,5.730125,about,False
16,sw3242B.break.11,5.790125,1,None,None,ms2B_pw10,5.730125,5.790125,the,False
17,sw3242B.break.12,6.320125,4,None,None,ms2B_pw11,5.790125,6.320125,topic,True
18,sw3242A.break.9,6.527125,1,None,None,ms3A_pw8,6.397125,6.527125,do,False
19,sw3242A.break.10,6.7395,4,None,None,ms3A_pw9,6.527125,6.7395,you,True
20,sw3242A.break.11,7.2895,1,None,None,ms3A_pw10,7.137125,7.2895,i,False
21,sw3242A.break.12,7.683625,4,None,None,ms3A_pw11,7.2895,7.683625,don't,True
