,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4152A.break.2,0.1,X,None,X,ms1A_pw1,0.04,0.1,oh,False
1,sw4152A.break.3,1.75825,4,L,H,ms2A_pw3,1.143375,1.75825,anyway,True
2,sw4152A.break.4,2.06825,2p,None,None,ms2A_pw4,1.75825,2.06825,i,False
3,sw4152A.break.5,2.5915,X,None,None,ms2A_pw5,2.06825,2.5915,uh,False
4,sw4152A.break.6,4.3195,2p,None,None,ms3A_pw6,3.920125,4.3195,i,False
5,sw4152A.break.7,4.4495,X,None,X,ms3A_pw7,4.3195,4.4495,uh,False
6,sw4152A.break.8,4.6195,X,None,X,ms3A_pw8,4.4495,4.6195,oh,False
7,sw4152A.break.9,4.7295,1p,None,None,ms3A_pw9,4.6195,4.7295,i-,False
8,sw4152A.break.10,4.8295,1,None,None,ms3A_pw10,4.7295,4.8295,i,False
9,sw4152A.break.11,4.9895,1,None,None,ms3A_pw11,4.8295,4.9895,did,False
10,sw4152A.break.12,5.2195,1,None,None,ms3A_pw12,4.9895,5.2195,forget,False
11,sw4152A.break.13,5.3695,1,None,None,ms3A_pw13,5.2195,5.3695,to,False
12,sw4152A.break.14,5.5195,4,L,L,ms3A_pw14,5.3695,5.5195,ask,True
13,sw4152A.break.15,5.5795,1,None,None,ms3A_pw15,5.5195,5.5795,you,False
14,sw4152A.break.16,5.6795,1,None,None,ms3A_pw16,5.5795,5.6795,what,False
15,sw4152A.break.17,5.7995,1-,None,None,ms3A_pw17,5.6795,5.7995,is,False
16,sw4152A.break.18,5.8995,1,None,None,ms3A_pw18,5.7995,5.8995,your,False
17,sw4152A.break.19,6.1795,4,L,L,ms3A_pw19,5.8995,6.1795,name,True
18,sw4152A.break.20,6.2395,1,None,None,ms3A_pw20,6.1795,6.2395,by,False
19,sw4152A.break.21,6.3395,1,None,None,ms3A_pw21,6.2395,6.3395,the,False
20,sw4152B.break.2,6.50775,X,None,X,ms3B_pw1,6.34325,6.50775,um,False
21,sw4152A.break.22,6.625625,4,L,H,ms3A_pw22,6.3395,6.625625,way,True
22,sw4152B.break.3,6.69175,1,None,None,ms3B_pw2,6.50775,6.69175,i'm,False
23,sw4152B.break.4,7.12175,4,None,None,ms3B_pw3,6.69175,7.12175,Ann,True
24,sw4152A.break.23,7.414125,X,None,X,ms4A_pw23,7.254125,7.414125,oh,False
25,sw4152A.break.24,7.594125,1,None,None,ms4A_pw24,7.414125,7.594125,you're,False
26,sw4152A.break.25,7.904125,4,L,H,ms4A_pw25,7.594125,7.904125,Ann,True
27,sw4152A.break.26,8.328625,4,L,L,ms4A_pw26,7.904125,8.328625,hi,True
28,sw4152A.break.27,9.927999999999999,2p,None,None,ms5A_pw27,9.2155,9.927999999999999,but,False
29,sw4152A.break.28,10.437125,X,None,None,ms5A_pw28,9.927999999999999,10.437125,um,False
30,sw4152A.break.29,12.35275,4,L,H,ms6A_pw29,11.765875,12.35275,anyway,True
31,sw4152A.break.30,12.72275,2p,None,None,ms6A_pw30,12.35275,12.72275,i,False
32,sw4152A.break.31,13.150625,X,None,None,ms6A_pw31,12.72275,13.150625,uh,False
33,sw4152A.break.32,14.02275,0,None,None,ms6A_pw32,13.812625,14.02275,lot,False
34,sw4152A.break.33,14.30275,1p,None,None,ms6A_pw33,14.02275,14.30275,of,False
35,sw4152A.break.34,14.48275,1,None,None,ms6A_pw34,14.30275,14.48275,lot,False
36,sw4152A.break.35,14.64275,1,None,None,ms6A_pw35,14.48275,14.64275,of,False
37,sw4152A.break.36,14.94275,2p,None,None,ms6A_pw36,14.64275,14.94275,s[tuff]-,False
38,sw4152A.break.37,15.45275,1,None,None,ms6A_pw37,14.94275,15.45275,interesting,False
39,sw4152A.break.38,16.16275,1,None,None,ms6A_pw38,15.45275,16.16275,procedural,False
40,sw4152A.break.39,16.60275,4,L,L,ms6A_pw39,16.16275,16.60275,things,True
41,sw4152A.break.40,16.63275,1,None,None,ms6A_pw40,16.60275,16.63275,i,False
42,sw4152A.break.41,16.92275,1,None,None,ms6A_pw41,16.63275,16.92275,think,False
43,sw4152A.break.42,16.98275,1,None,None,ms6A_pw42,16.92275,16.98275,we,False
44,sw4152A.break.43,17.28275,1p,None,None,ms6A_pw43,16.98275,17.28275,could,False
45,sw4152A.break.44,17.36275,0,None,None,ms6A_pw44,17.28275,17.36275,we,False
46,sw4152A.break.45,17.51275,1,None,None,ms6A_pw45,17.36275,17.51275,could,False
47,sw4152A.break.46,17.89275,4,L,L,ms6A_pw46,17.51275,17.89275,change,True
48,sw4152A.break.47,18.01275,1,None,None,ms6A_pw47,17.89275,18.01275,if,False
49,sw4152A.break.48,18.10275,1,None,None,ms6A_pw48,18.01275,18.10275,we're,False
50,sw4152A.break.49,18.33275,1,None,None,ms6A_pw49,18.10275,18.33275,going,False
