,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4108A-ms98-a-0003-10,sw4108A-ms98-a-0003,sw4108.A.acc1.aw10,ms3A_pw4,3.442875,3.592875,what,Not Found: accent@type,full,open_q,,,,,True
1,sw4108A-ms98-a-0003-19,sw4108A-ms98-a-0003,sw4108.A.acc2.aw19,ms3A_pw12,5.572875,5.972875,elderly,Not Found: accent@type,full,open_q,,,,,True
2,sw4108A-ms98-a-0003-22,sw4108A-ms98-a-0003,sw4108.A.acc3.aw22,ms3A_pw15,6.162875,6.522875,nursing,Not Found: accent@type,full,open_q,,,,,True
3,sw4108A-ms98-a-0009-36,sw4108A-ms98-a-0009,sw4108.A.acc4.aw36,ms9A_pw20,29.618875,29.9955,true,Not Found: accent@type,full,opinion,,,,,True
4,sw4108A-ms98-a-0009-37,sw4108A-ms98-a-0009,sw4108.A.acc5.aw37,ms9A_pw21,29.9955,30.434125,yeah,Not Found: accent@type,full,agree,,,,,True
5,sw4108A-ms98-a-0015-49,sw4108A-ms98-a-0015,sw4108.A.acc6.aw49,ms15A_pw24,50.595375,50.841875,that's,Not Found: accent@type,weak,agree,,,,,True
7,sw4108A-ms98-a-0015-50,sw4108A-ms98-a-0015,sw4108.A.acc7.aw50,ms15A_pw25,50.841875,50.951875,true,Not Found: accent@type,full,agree,,,,,True
8,sw4108A-ms98-a-0015-53,sw4108A-ms98-a-0015,sw4108.A.acc8.aw53,ms15A_pw28,51.271875,51.511875,thought,Not Found: accent@type,full,statement,,,,,True
9,sw4108A-ms98-a-0017-62,sw4108A-ms98-a-0017,sw4108.A.acc9.aw62,ms17A_pw33,59.294375,59.424375,true,Not Found: accent@type,full,agree,,,,,True
10,sw4108A-ms98-a-0017-63,sw4108A-ms98-a-0017,sw4108.A.acc10.aw63,ms17A_pw34,59.424375,59.684375,until,Not Found: accent@type,weak,sum,,,,,True
11,sw4108A-ms98-a-0017-68,sw4108A-ms98-a-0017,sw4108.A.acc11.aw68,ms17A_pw39,60.394375,60.952625,hump,Not Found: accent@type,full,sum,,,,,True
12,sw4108A-ms98-a-0017-70,sw4108A-ms98-a-0017,sw4108.A.acc12.aw70,ms17A_pw41,61.373999999999995,61.674375,whatever,Not Found: accent@type,full,sum,,,,,True
13,sw4108A-ms98-a-0017-74,sw4108A-ms98-a-0017,sw4108.A.acc13.aw74,ms17A_pw45,62.154375,62.484375,dealing,Not Found: accent@type,full,sum,,,,,True
14,sw4108A-ms98-a-0019-79,sw4108A-ms98-a-0019,sw4108.A.acc14.aw79,ms19A_pw47,67.59775,68.131125,yes,Not Found: accent@type,full,agree,,,,,True
15,sw4108A-ms98-a-0019-81,sw4108A-ms98-a-0019,sw4108.A.acc15.aw81,ms19A_pw48,68.586875,68.667125,they,Not Found: accent@type,full,opinion,,,,,True
16,sw4108A-ms98-a-0019-84,sw4108A-ms98-a-0019,sw4108.A.acc16.aw84,ms19A_pw51,69.017125,69.117125,they,Not Found: accent@type,full,opinion,,,,,True
17,sw4108A-ms98-a-0019-88,sw4108A-ms98-a-0019,sw4108.A.acc17.aw88,ms19A_pw55,69.567125,69.817125,keep,Not Found: accent@type,full,opinion,,,,,True
18,sw4108A-ms98-a-0019-91,sw4108A-ms98-a-0019,sw4108.A.acc18.aw91,ms19A_pw57,70.26175,70.627125,longer,Not Found: accent@type,full,opinion,,,,,True
19,sw4108A-ms98-a-0020-97,sw4108A-ms98-a-0020,sw4108.A.acc19.aw97,ms20A_pw61,72.964875,73.295875,yeah,Not Found: accent@type,full,backchannel,,,,,True
20,sw4108A-ms98-a-0022-101,sw4108A-ms98-a-0022,sw4108.A.acc20.aw101,ms22A_pw62,76.911,77.0475,what,Not Found: accent@type,full,repeat_q,,,,,True
21,sw4108A-ms98-a-0022-104,sw4108A-ms98-a-0022,sw4108.A.acc21.aw104,ms22A_pw65,77.1675,77.540125,mean,Not Found: accent@type,weak,repeat_q,,,,,True
22,sw4108A-ms98-a-0024-108,sw4108A-ms98-a-0024,sw4108.A.acc22.aw108,ms24A_pw66,86.009625,86.39425,yeah,Not Found: accent@type,full,agree,,,,,True
23,sw4108A-ms98-a-0024-110,sw4108A-ms98-a-0024,sw4108.A.acc23.aw110,ms24A_pw68,86.72425,87.101625,true,Not Found: accent@type,full,opinion,,,,,True
24,sw4108A-ms98-a-0026-114,sw4108A-ms98-a-0026,sw4108.A.acc24.aw114,ms26A_pw69,90.968375,91.066875,yeah,Not Found: accent@type,full,backchannel,,,,,True
25,sw4108A-ms98-a-0026-117,sw4108A-ms98-a-0026,sw4108.A.acc25.aw117,ms26A_pw72,91.236875,91.696875,depends,Not Found: accent@type,full,opinion,,,,,True
26,sw4108A-ms98-a-0026-119,sw4108A-ms98-a-0026,sw4108.A.acc26.aw119,ms26A_pw74,91.816875,92.3805,how,Not Found: accent@type,full,opinion,,,,,True
27,sw4108A-ms98-a-0026-122,sw4108A-ms98-a-0026,sw4108.A.acc27.aw122,ms26A_pw76,93.0135,93.44075,sick,Not Found: accent@type,full,opinion,,,,,True
28,sw4108A-ms98-a-0026-125,sw4108A-ms98-a-0026,sw4108.A.acc28.aw125,ms26A_pw78,93.686875,94.116875,person,Not Found: accent@type,full,opinion,,,,,True
29,sw4108A-ms98-a-0026-127,sw4108A-ms98-a-0026,sw4108.A.acc29.aw127,ms26A_pw80,94.346875,94.616875,too,Not Found: accent@type,full,opinion,,,,,True
30,sw4108A-ms98-a-0026-132,sw4108A-ms98-a-0026,sw4108.A.acc30.aw132,ms26A_pw84,95.266875,95.836875,capable,Not Found: accent@type,full,opinion,,,,,True
31,sw4108A-ms98-a-0026-137,sw4108A-ms98-a-0026,sw4108.A.acc31.aw137,ms26A_pw89,96.506875,96.666875,have,Not Found: accent@type,weak,opinion,,,,,True
32,sw4108A-ms98-a-0026-139,sw4108A-ms98-a-0026,sw4108.A.acc32.aw139,ms26A_pw91,96.726875,97.206875,family,Not Found: accent@type,full,opinion,,,,,True
33,sw4108A-ms98-a-0026-142,sw4108A-ms98-a-0026,sw4108.A.acc33.aw142,ms26A_pw94,97.566875,97.786875,care,Not Found: accent@type,weak,opinion,,,,,True
34,sw4108A-ms98-a-0026-146,sw4108A-ms98-a-0026,sw4108.A.acc34.aw146,ms26A_pw97,98.556875,98.686875,know,Not Found: accent@type,full,opinion,,,,,True
35,sw4108A-ms98-a-0027-153,sw4108A-ms98-a-0027,sw4108.A.acc35.aw153,ms27A_pw101,100.21025,100.620625,yeah,Not Found: accent@type,full,repeat,,,,,True
36,sw4108A-ms98-a-0027-157,sw4108A-ms98-a-0027,sw4108.A.acc36.aw157,ms27A_pw103,102.15700000000001,102.266375,i,Not Found: accent@type,full,statement,,,,,True
37,sw4108A-ms98-a-0027-163,sw4108A-ms98-a-0027,sw4108.A.acc37.aw163,ms27A_pw109,103.266375,103.48925,my,Not Found: accent@type,full,statement,,,,,True
38,sw4108A-ms98-a-0028-170,sw4108A-ms98-a-0028,sw4108.A.acc38.aw170,ms28A_pw114,105.82225,106.07225,ill,Not Found: accent@type,full,statement,,,,,True
39,sw4108A-ms98-a-0028-171,sw4108A-ms98-a-0028,sw4108.A.acc39.aw171,ms28A_pw115,106.07225,106.22225,i,Not Found: accent@type,full,statement,,,,,True
40,sw4108A-ms98-a-0028-180,sw4108A-ms98-a-0028,sw4108.A.acc40.aw180,ms28A_pw124,107.35225,107.860125,home,Not Found: accent@type,full,statement,,,,,True
41,sw4108A-ms98-a-0028-184,sw4108A-ms98-a-0028,sw4108.A.acc41.aw184,ms28A_pw127,108.86225,108.93225,i,Not Found: accent@type,full,statement,,,,,True
42,sw4108A-ms98-a-0028-191,sw4108A-ms98-a-0028,sw4108.A.acc42.aw191,ms28A_pw133,110.16225,110.451625,help,Not Found: accent@type,full,statement,,,,,True
43,sw4108A-ms98-a-0028-192,sw4108A-ms98-a-0028,sw4108.A.acc43.aw192,ms28A_pw134,110.451625,110.68225,that's,Not Found: accent@type,weak,opinion,,,,,True
45,sw4108A-ms98-a-0028-195,sw4108A-ms98-a-0028,sw4108.A.acc44.aw195,ms28A_pw137,111.08225,111.768375,possible,Not Found: accent@type,full,opinion,,,,,True
46,sw4108A-ms98-a-0029-198,sw4108A-ms98-a-0029,sw4108.A.acc45.aw198,ms29A_pw138,112.998375,113.3065,but,Not Found: accent@type,full,statement,,,,,True
47,sw4108A-ms98-a-0030-204,sw4108A-ms98-a-0030,sw4108.A.acc46.aw204,ms30A_pw142,114.868,115.148,best,Not Found: accent@type,full,statement,,,,,True
48,sw4108A-ms98-a-0030-207,sw4108A-ms98-a-0030,sw4108.A.acc47.aw207,ms30A_pw145,115.32799999999999,115.818,ability,Not Found: accent@type,full,statement,,,,,True
49,sw4108A-ms98-a-0030-211,sw4108A-ms98-a-0030,sw4108.A.acc48.aw211,ms30A_pw149,116.238,116.49799999999999,do,Not Found: accent@type,full,statement,,,,,True
50,sw4108A-ms98-a-0030-216,sw4108A-ms98-a-0030,sw4108.A.acc49.aw216,ms30A_pw153,117.79799999999999,118.104,gets,Not Found: accent@type,full,statement,,,,,True
51,sw4108A-ms98-a-0030-218,sw4108A-ms98-a-0030,sw4108.A.acc50.aw218,ms30A_pw154,118.480625,119.238375,impossible,Not Found: accent@type,full,statement,,,,,True
52,sw4108A-ms98-a-0032-223,sw4108A-ms98-a-0032,sw4108.A.acc51.aw223,ms32A_pw155,124.605,125.00425,right,Not Found: accent@type,full,backchannel,,,,,True
53,sw4108A-ms98-a-0034-230,sw4108A-ms98-a-0034,sw4108.A.acc52.aw230,ms34A_pw157,128.958125,129.298375,yeah,Not Found: accent@type,full,backchannel,,,,,True
54,sw4108A-ms98-a-0036-235,sw4108A-ms98-a-0036,sw4108.A.acc53.aw235,ms36A_pw159,134.925875,135.381875,true,Not Found: accent@type,full,opinion,,,,,True
55,sw4108A-ms98-a-0037-243,sw4108A-ms98-a-0037,sw4108.A.acc54.aw243,ms37A_pw162,136.754875,136.834875,i,Not Found: accent@type,full,opinion,,,,,True
56,sw4108A-ms98-a-0037-247,sw4108A-ms98-a-0037,sw4108.A.acc55.aw247,ms37A_pw166,137.824875,138.164875,can,Not Found: accent@type,full,opinion,,,,,True
57,sw4108A-ms98-a-0037-254,sw4108A-ms98-a-0037,sw4108.A.acc56.aw254,ms37A_pw173,139.524875,139.844875,kind,Not Found: accent@type,full,statement,,,,,True
58,sw4108A-ms98-a-0037-259,sw4108A-ms98-a-0037,sw4108.A.acc57.aw259,ms37A_pw177,140.534875,140.704875,know,Not Found: accent@type,full,opinion,,,,,True
59,sw4108A-ms98-a-0037-262,sw4108A-ms98-a-0037,sw4108.A.acc58.aw262,ms37A_pw180,140.924875,141.074875,need,Not Found: accent@type,full,opinion,,,,,True
60,sw4108A-ms98-a-0038-269,sw4108A-ms98-a-0038,sw4108.A.acc59.aw269,ms38A_pw185,142.463125,142.697875,ahead,Not Found: accent@type,full,opinion,,,,,True
61,sw4108A-ms98-a-0044-284,sw4108A-ms98-a-0044,sw4108.A.acc60.aw284,ms44A_pw190,162.1175,162.405625,yeah,Not Found: accent@type,full,backchannel,,,,,True
62,sw4108A-ms98-a-0044-286,sw4108A-ms98-a-0044,sw4108.A.acc61.aw286,ms44A_pw192,162.565625,162.841625,they're,Not Found: accent@type,weak,abandon,,,,,True
64,sw4108A-ms98-a-0046-290,sw4108A-ms98-a-0046,sw4108.A.acc62.aw290,ms46A_pw193,169.04625,169.34,yeah,Not Found: accent@type,full,backchannel,,,,,True
65,sw4108A-ms98-a-0047-293,sw4108A-ms98-a-0047,sw4108.A.acc63.aw293,ms47A_pw194,170.9305,171.31475,right,Not Found: accent@type,full,agree,,,,,True
66,sw4108A-ms98-a-0048-297,sw4108A-ms98-a-0048,sw4108.A.acc64.aw297,ms48A_pw196,172.1635,172.3135,know,Not Found: accent@type,full,sum,,,,,True
67,sw4108A-ms98-a-0048-300,sw4108A-ms98-a-0048,sw4108.A.acc65.aw300,ms48A_pw199,172.6035,172.9535,doing,Not Found: accent@type,full,sum,,,,,True
68,sw4108A-ms98-a-0050-306,sw4108A-ms98-a-0050,sw4108.A.acc66.aw306,ms50A_pw202,176.63175,177.0915,yeah,Not Found: accent@type,full,backchannel,,,,,True
69,sw4108A-ms98-a-0050-313,sw4108A-ms98-a-0050,sw4108.A.acc67.aw313,ms50A_pw206,179.2745,179.742875,grandmother's,Not Found: accent@type,full,statement,,,,,True
71,sw4108A-ms98-a-0050-314,sw4108A-ms98-a-0050,sw4108.A.acc68.aw314,ms50A_pw207,179.742875,179.932875,not,Not Found: accent@type,full,statement,,,,,True
72,sw4108A-ms98-a-0050-318,sw4108A-ms98-a-0050,sw4108.A.acc69.aw318,ms50A_pw211,180.282875,180.632875,nursing,Not Found: accent@type,full,statement,,,,,True
73,sw4108A-ms98-a-0050-323,sw4108A-ms98-a-0050,sw4108.A.acc70.aw323,ms50A_pw215,181.682875,182.262875,retirement,Not Found: accent@type,full,statement,,,,,True
74,sw4108A-ms98-a-0050-330,sw4108A-ms98-a-0050,sw4108.A.acc71.aw330,ms50A_pw221,183.482875,183.832875,nursing,Not Found: accent@type,full,statement,,,,,True
75,sw4108A-ms98-a-0050-334,sw4108A-ms98-a-0050,sw4108.A.acc72.aw334,ms50A_pw225,184.512875,185.022875,attached,Not Found: accent@type,full,statement,,,,,True
76,sw4108A-ms98-a-0050-335,sw4108A-ms98-a-0050,sw4108.A.acc73.aw335,ms50A_pw226,185.022875,185.332875,to,Not Found: accent@type,full,statement,,,,,True
77,sw4108A-ms98-a-0051-340,sw4108A-ms98-a-0051,sw4108.A.acc74.aw340,ms51A_pw228,186.404625,186.78175,and,Not Found: accent@type,full,statement,,,,,True
78,sw4108A-ms98-a-0051-341,sw4108A-ms98-a-0051,sw4108.A.acc75.aw341,ms51A_pw229,186.78175,186.98175,she,Not Found: accent@type,full,statement,,,,,True
79,sw4108A-ms98-a-0051-343,sw4108A-ms98-a-0051,sw4108.A.acc76.aw343,ms51A_pw231,187.22175,187.47175,liked,Not Found: accent@type,full,statement,,,,,True
80,sw4108A-ms98-a-0051-349,sw4108A-ms98-a-0051,sw4108.A.acc77.aw349,ms51A_pw236,188.698625,189.12175,moving,Not Found: accent@type,full,statement,,,,,True
81,sw4108A-ms98-a-0051-352,sw4108A-ms98-a-0051,sw4108.A.acc78.aw352,ms51A_pw238,189.7605,190.00175,she's,Not Found: accent@type,weak,statement,,,,,True
83,sw4108A-ms98-a-0051-354,sw4108A-ms98-a-0051,sw4108.A.acc79.aw354,ms51A_pw240,190.24175,190.52175,ill,Not Found: accent@type,full,statement,,,,,True
84,sw4108A-ms98-a-0051-355,sw4108A-ms98-a-0051,sw4108.A.acc80.aw355,ms51A_pw241,190.52175,191.169,yet,Not Found: accent@type,full,statement,,,,,True
85,sw4108A-ms98-a-0052-358,sw4108A-ms98-a-0052,sw4108.A.acc81.aw358,ms52A_pw242,192.196,192.560375,but,Not Found: accent@type,full,statement,,,,,True
86,sw4108A-ms98-a-0052-361,sw4108A-ms98-a-0052,sw4108.A.acc82.aw361,ms52A_pw244,193.361,193.56725,she,Not Found: accent@type,full,statement,,,,,True
87,sw4108A-ms98-a-0052-366,sw4108A-ms98-a-0052,sw4108.A.acc83.aw366,ms52A_pw249,194.14725,194.85975,volunteer,Not Found: accent@type,full,statement,,,,,True
88,sw4108A-ms98-a-0052-370,sw4108A-ms98-a-0052,sw4108.A.acc84.aw370,ms52A_pw252,195.75725,195.99725,ten,Not Found: accent@type,full,statement,,,,,True
89,sw4108A-ms98-a-0052-371,sw4108A-ms98-a-0052,sw4108.A.acc85.aw371,ms52A_pw253,195.99725,196.636625,years,Not Found: accent@type,full,statement,,,,,True
90,sw4108A-ms98-a-0053-376,sw4108A-ms98-a-0053,sw4108.A.acc86.aw376,ms53A_pw256,197.72125,197.88125,she,Not Found: accent@type,full,statement,,,,,True
91,sw4108A-ms98-a-0053-382,sw4108A-ms98-a-0053,sw4108.A.acc87.aw382,ms53A_pw261,199.641875,199.85125,eighty,Not Found: accent@type,full,statement,,,,,True
92,sw4108A-ms98-a-0053-385,sw4108A-ms98-a-0053,sw4108.A.acc88.aw385,ms53A_pw264,200.33125,200.64125,old,Not Found: accent@type,full,statement,,,,,True
