,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4152A-ms98-a-0001-4,sw4152A-ms98-a-0001,sw4152.A.acc1.aw4,ms1A_pw2,0.1,0.44,well,nuclear,full,abandon,,,,,True
1,sw4152A-ms98-a-0002-7,sw4152A-ms98-a-0002,sw4152.A.acc2.aw7,ms2A_pw3,1.143375,1.75825,anyway,nuclear,full,abandon,,,,,True
2,sw4152A-ms98-a-0002-8,sw4152A-ms98-a-0002,sw4152.A.acc3.aw8,ms2A_pw4,1.75825,2.06825,i,nuclear,full,abandon,,,,,True
3,sw4152A-ms98-a-0003-12,sw4152A-ms98-a-0003,sw4152.A.acc4.aw12,ms3A_pw6,3.920125,4.3195,i,nuclear,full,abandon,,,,,True
4,sw4152A-ms98-a-0003-14,sw4152A-ms98-a-0003,sw4152.A.acc5.aw14,ms3A_pw8,4.4495,4.6195,oh,nuclear,full,abandon,,,,,True
5,sw4152A-ms98-a-0003-17,sw4152A-ms98-a-0003,sw4152.A.acc6.aw17,ms3A_pw11,4.8295,4.9895,did,plain,full,statement,,,,,True
6,sw4152A-ms98-a-0003-18,sw4152A-ms98-a-0003,sw4152.A.acc7.aw18,ms3A_pw12,4.9895,5.2195,forget,plain,weak,statement,,,,,True
7,sw4152A-ms98-a-0003-20,sw4152A-ms98-a-0003,sw4152.A.acc8.aw20,ms3A_pw14,5.3695,5.5195,ask,nuclear,full,statement,,,,,True
8,sw4152A-ms98-a-0003-22,sw4152A-ms98-a-0003,sw4152.A.acc9.aw22,ms3A_pw16,5.5795,5.6795,what,plain,full,wh_q,,,,,True
9,sw4152A-ms98-a-0003-25,sw4152A-ms98-a-0003,sw4152.A.acc10.aw25,ms3A_pw19,5.8995,6.1795,name,nuclear,full,wh_q,,,,,True
10,sw4152A-ms98-a-0003-28,sw4152A-ms98-a-0003,sw4152.A.acc11.aw28,ms3A_pw22,6.3395,6.625625,way,nuclear,full,wh_q,,,,,True
11,sw4152A-ms98-a-0004-31,sw4152A-ms98-a-0004,sw4152.A.acc12.aw31,ms4A_pw23,7.254125,7.414125,oh,plain,full,repeat,,,,,True
12,sw4152A-ms98-a-0004-33,sw4152A-ms98-a-0004,sw4152.A.acc13.aw33,ms4A_pw25,7.594125,7.904125,Ann,nuclear,full,repeat,,,,,True
13,sw4152A-ms98-a-0004-34,sw4152A-ms98-a-0004,sw4152.A.acc14.aw34,ms4A_pw26,7.904125,8.328625,hi,nuclear,full,open,,,,,True
14,sw4152A-ms98-a-0005-37,sw4152A-ms98-a-0005,sw4152.A.acc15.aw37,ms5A_pw27,9.2155,9.927999999999999,but,nuclear,full,abandon,,,,,True
15,sw4152A-ms98-a-0006-41,sw4152A-ms98-a-0006,sw4152.A.acc16.aw41,ms6A_pw29,11.765875,12.35275,anyway,nuclear,full,abandon,,,,,True
16,sw4152A-ms98-a-0006-42,sw4152A-ms98-a-0006,sw4152.A.acc17.aw42,ms6A_pw30,12.35275,12.72275,i,nuclear,full,abandon,,,,,True
17,sw4152A-ms98-a-0006-45,sw4152A-ms98-a-0006,sw4152.A.acc18.aw45,ms6A_pw32,13.812625,14.02275,lot,nuclear,full,opinion,,,,,True
18,sw4152A-ms98-a-0006-47,sw4152A-ms98-a-0006,sw4152.A.acc19.aw47,ms6A_pw34,14.30275,14.48275,lot,nuclear,full,opinion,,,,,True
19,sw4152A-ms98-a-0006-50,sw4152A-ms98-a-0006,sw4152.A.acc20.aw50,ms6A_pw37,14.94275,15.45275,interesting,plain,weak,opinion,,,,,True
20,sw4152A-ms98-a-0006-51,sw4152A-ms98-a-0006,sw4152.A.acc21.aw51,ms6A_pw38,15.45275,16.16275,procedural,nuclear,full,opinion,,,,,True
