,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4155A-ms98-a-0002-6,sw4155A-ms98-a-0002,sw4155.A.acc1.aw6,ms2A_pw2,1.545375,1.685375,what's,Not Found: accent@type,full,wh_q,,,,,True
2,sw4155A-ms98-a-0002-8,sw4155A-ms98-a-0002,sw4155.A.acc2.aw8,ms2A_pw4,1.778,2.306375,topic,Not Found: accent@type,full,wh_q,,,,,True
3,sw4155A-ms98-a-0003-11,sw4155A-ms98-a-0003,sw4155.A.acc3.aw11,ms3A_pw5,3.3385,3.790125,taxes,Not Found: accent@type,full,statement,,,,,True
4,sw4155A-ms98-a-0004-14,sw4155A-ms98-a-0004,sw4155.A.acc4.aw14,ms4A_pw6,4.839375,5.236625,right,Not Found: accent@type,full,backchannel,,,,,True
5,sw4155A-ms98-a-0006-23,sw4155A-ms98-a-0006,sw4155.A.acc5.aw23,ms6A_pw8,9.677375,9.937375,what,Not Found: accent@type,full,wh_q,,,,,True
6,sw4155A-ms98-a-0006-26,sw4155A-ms98-a-0006,sw4155.A.acc6.aw26,ms6A_pw11,10.097375,10.38925,do,Not Found: accent@type,full,wh_q,,,,,True
7,sw4155A-ms98-a-0008-30,sw4155A-ms98-a-0008,sw4155.A.acc7.aw30,ms8A_pw12,12.198875,12.28975,i,Not Found: accent@type,full,opinion,,,,,True
8,sw4155A-ms98-a-0008-36,sw4155A-ms98-a-0008,sw4155.A.acc8.aw36,ms8A_pw18,13.10975,13.22975,all,Not Found: accent@type,full,opinion,,,,,True
9,sw4155A-ms98-a-0008-38,sw4155A-ms98-a-0008,sw4155.A.acc9.aw38,ms8A_pw20,13.59975,13.84975,really,Not Found: accent@type,full,opinion,,,,,True
10,sw4155A-ms98-a-0008-44,sw4155A-ms98-a-0008,sw4155.A.acc10.aw44,ms8A_pw25,14.735625,15.10975,bracket,Not Found: accent@type,full,opinion,,,,,True
11,sw4155A-ms98-a-0012-54,sw4155A-ms98-a-0012,sw4155.A.acc11.aw54,ms12A_pw29,25.3165,25.644125,right,Not Found: accent@type,full,backchannel,,,,,True
12,sw4155A-ms98-a-0014-59,sw4155A-ms98-a-0014,sw4155.A.acc12.aw59,ms14A_pw31,27.866125,28.375625,sure,Not Found: accent@type,full,backchannel,,,,,True
13,sw4155A-ms98-a-0019-70,sw4155A-ms98-a-0019,sw4155.A.acc13.aw70,ms19A_pw34,41.571625,42.108625,right,Not Found: accent@type,full,backchannel,,,,,True
