,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3171A-ms98-a-0001-4,sw3171A-ms98-a-0001,sw3171.A.acc1.aw4,ms1A_pw2,0.24,0.39,is,Not Found: accent@type,full,wh_q,,,,,True
1,sw3171A-ms98-a-0001-7,sw3171A-ms98-a-0001,sw3171.A.acc2.aw7,ms1A_pw5,0.95,1.31,place,Not Found: accent@type,full,wh_q,,,,,True
2,sw3171A-ms98-a-0004-16,sw3171A-ms98-a-0004,sw3171.A.acc3.aw16,ms4A_pw8,12.831125,12.981125,oh,Not Found: accent@type,weak,apprec,,,,,True
3,sw3171A-ms98-a-0004-18,sw3171A-ms98-a-0004,sw3171.A.acc4.aw18,ms4A_pw10,13.271125,13.631125,great,Not Found: accent@type,full,apprec,,,,,True
4,sw3171A-ms98-a-0004-22,sw3171A-ms98-a-0004,sw3171.A.acc5.aw22,ms4A_pw14,13.991125,14.181125,been,Not Found: accent@type,weak,yn_q,,,,,True
5,sw3171A-ms98-a-0008-31,sw3171A-ms98-a-0008,sw3171.A.acc6.aw31,ms8A_pw16,23.19825,23.33825,oh,Not Found: accent@type,full,opinion,,,,,True
6,sw3171A-ms98-a-0008-34,sw3171A-ms98-a-0008,sw3171.A.acc7.aw34,ms8A_pw19,23.65825,24.15825,perfect,Not Found: accent@type,full,opinion,,,,,True
7,sw3171A-ms98-a-0008-35,sw3171A-ms98-a-0008,sw3171.A.acc8.aw35,ms8A_pw20,24.15825,24.46825,age,Not Found: accent@type,full,opinion,,,,,True
8,sw3171A-ms98-a-0008-37,sw3171A-ms98-a-0008,sw3171.A.acc9.aw37,ms8A_pw22,24.63825,25.528000000000002,Disneyworld,Not Found: accent@type,full,opinion,,,,,True
9,sw3171A-ms98-a-0009-41,sw3171A-ms98-a-0009,sw3171.A.acc10.aw41,ms9A_pw24,26.78425,27.09425,that's,Not Found: accent@type,full,apprec,,,,,True
11,sw3171A-ms98-a-0009-45,sw3171A-ms98-a-0009,sw3171.A.acc11.aw45,ms9A_pw28,27.59425,27.81425,we've,Not Found: accent@type,full,statement,,,,,True
13,sw3171A-ms98-a-0009-46,sw3171A-ms98-a-0009,sw3171.A.acc12.aw46,ms9A_pw29,27.81425,28.03425,been,Not Found: accent@type,full,statement,,,,,True
14,sw3171A-ms98-a-0009-49,sw3171A-ms98-a-0009,sw3171.A.acc13.aw49,ms9A_pw32,28.28425,28.57425,number,Not Found: accent@type,weak,statement,,,,,True
15,sw3171A-ms98-a-0009-51,sw3171A-ms98-a-0009,sw3171.A.acc14.aw51,ms9A_pw34,28.65425,29.20425,times,Not Found: accent@type,full,statement,,,,,True
16,sw3171A-ms98-a-0009-52,sw3171A-ms98-a-0009,sw3171.A.acc15.aw52,ms9A_pw35,29.20425,29.76425,and,Not Found: accent@type,weak,statement,,,,,True
17,sw3171A-ms98-a-0009-55,sw3171A-ms98-a-0009,sw3171.A.acc16.aw55,ms9A_pw37,30.668375,30.82425,we're,Not Found: accent@type,full,statement,,,,,True
19,sw3171A-ms98-a-0009-62,sw3171A-ms98-a-0009,sw3171.A.acc17.aw62,ms9A_pw44,32.14425,32.54425,business,Not Found: accent@type,full,statement,,,,,True
20,sw3171A-ms98-a-0009-65,sw3171A-ms98-a-0009,sw3171.A.acc18.aw65,ms9A_pw46,32.948875,33.40425,every,Not Found: accent@type,full,statement,,,,,True
21,sw3171A-ms98-a-0009-66,sw3171A-ms98-a-0009,sw3171.A.acc19.aw66,ms9A_pw47,33.40425,33.93425,fall,Not Found: accent@type,full,statement,,,,,True
22,sw3171A-ms98-a-0009-67,sw3171A-ms98-a-0009,sw3171.A.acc20.aw67,ms9A_pw48,33.93425,34.08425,well,Not Found: accent@type,full,statement,,,,,True
23,sw3171A-ms98-a-0009-69,sw3171A-ms98-a-0009,sw3171.A.acc21.aw69,ms9A_pw50,34.20425,34.33425,go,Not Found: accent@type,full,statement,,,,,True
24,sw3171A-ms98-a-0009-72,sw3171A-ms98-a-0009,sw3171.A.acc22.aw72,ms9A_pw53,34.51425,34.76425,lot,Not Found: accent@type,full,statement,,,,,True
25,sw3171A-ms98-a-0010-79,sw3171A-ms98-a-0010,sw3171.A.acc23.aw79,ms10A_pw58,36.419375,36.673125,i,Not Found: accent@type,full,statement,,,,,True
26,sw3171A-ms98-a-0010-80,sw3171A-ms98-a-0010,sw3171.A.acc24.aw80,ms10A_pw59,36.673125,36.90925,don't,Not Found: accent@type,full,statement,,,,,True
28,sw3171A-ms98-a-0010-83,sw3171A-ms98-a-0010,sw3171.A.acc25.aw83,ms10A_pw61,38.10525,38.376125,well,Not Found: accent@type,full,agree,,,,,True
29,sw3171A-ms98-a-0010-86,sw3171A-ms98-a-0010,sw3171.A.acc26.aw86,ms10A_pw64,38.656125,38.906125,we,Not Found: accent@type,full,abandon,,,,,True
30,sw3171A-ms98-a-0010-89,sw3171A-ms98-a-0010,sw3171.A.acc27.aw89,ms10A_pw67,39.446125,39.756125,husband,Not Found: accent@type,full,statement,,,,,True
31,sw3171A-ms98-a-0010-92,sw3171A-ms98-a-0010,sw3171.A.acc28.aw92,ms10A_pw70,40.236125,40.536125,couple,Not Found: accent@type,weak,statement,,,,,True
32,sw3171A-ms98-a-0010-93,sw3171A-ms98-a-0010,sw3171.A.acc29.aw93,ms10A_pw71,40.536125,40.886125,times,Not Found: accent@type,weak,statement,,,,,True
33,sw3171A-ms98-a-0010-95,sw3171A-ms98-a-0010,sw3171.A.acc30.aw95,ms10A_pw73,40.946125,41.386125,month,Not Found: accent@type,full,statement,,,,,True
34,sw3171A-ms98-a-0010-96,sw3171A-ms98-a-0010,sw3171.A.acc31.aw96,ms10A_pw74,41.386125,41.806125,and,Not Found: accent@type,full,statement,,,,,True
35,sw3171A-ms98-a-0010-99,sw3171A-ms98-a-0010,sw3171.A.acc32.aw99,ms10A_pw77,42.056125,42.556125,position,Not Found: accent@type,full,statement,,,,,True
36,sw3171A-ms98-a-0010-103,sw3171A-ms98-a-0010,sw3171.A.acc33.aw103,ms10A_pw81,43.316125,43.636125,don't,Not Found: accent@type,full,statement,,,,,True
38,sw3171A-ms98-a-0010-108,sw3171A-ms98-a-0010,sw3171.A.acc34.aw108,ms10A_pw86,44.386125,44.74525,along,Not Found: accent@type,full,statement,,,,,True
39,sw3171A-ms98-a-0011-113,sw3171A-ms98-a-0011,sw3171.A.acc35.aw113,ms11A_pw89,45.832125,46.1415,great,Not Found: accent@type,full,statement,,,,,True
40,sw3171A-ms98-a-0011-114,sw3171A-ms98-a-0011,sw3171.A.acc36.aw114,ms11A_pw90,46.1415,46.314875,i,Not Found: accent@type,weak,statement,,,,,True
41,sw3171A-ms98-a-0011-119,sw3171A-ms98-a-0011,sw3171.A.acc37.aw119,ms11A_pw95,47.102125,47.292125,up,Not Found: accent@type,full,statement,,,,,True
42,sw3171A-ms98-a-0011-123,sw3171A-ms98-a-0011,sw3171.A.acc38.aw123,ms11A_pw99,47.982125,48.75275,interesting,Not Found: accent@type,full,statement,,,,,True
43,sw3171A-ms98-a-0011-127,sw3171A-ms98-a-0011,sw3171.A.acc39.aw127,ms11A_pw102,49.961125,50.742125,Disneyworld,Not Found: accent@type,full,statement,,,,,True
44,sw3171A-ms98-a-0011-133,sw3171A-ms98-a-0011,sw3171.A.acc40.aw133,ms11A_pw108,51.992125,52.3565,week,Not Found: accent@type,full,statement,,,,,True
45,sw3171A-ms98-a-0011-135,sw3171A-ms98-a-0011,sw3171.A.acc41.aw135,ms11A_pw109,52.572125,52.862875,next,Not Found: accent@type,full,statement,,,,,True
46,sw3171A-ms98-a-0012-139,sw3171A-ms98-a-0012,sw3171.A.acc42.aw139,ms12A_pw111,53.784875,54.204875,and,Not Found: accent@type,full,statement,,,,,True
47,sw3171A-ms98-a-0012-143,sw3171A-ms98-a-0012,sw3171.A.acc43.aw143,ms12A_pw115,54.634875,54.794875,this,Not Found: accent@type,weak,statement,,,,,True
48,sw3171A-ms98-a-0012-147,sw3171A-ms98-a-0012,sw3171.A.acc44.aw147,ms12A_pw119,55.234875,55.647625,year,Not Found: accent@type,full,statement,,,,,True
49,sw3171A-ms98-a-0012-150,sw3171A-ms98-a-0012,sw3171.A.acc45.aw150,ms12A_pw121,56.174875,56.414875,this,Not Found: accent@type,full,statement,,,,,True
50,sw3171A-ms98-a-0012-163,sw3171A-ms98-a-0012,sw3171.A.acc46.aw163,ms12A_pw133,59.104875,59.574875,Saturday,Not Found: accent@type,full,statement,,,,,True
51,sw3171A-ms98-a-0012-166,sw3171A-ms98-a-0012,sw3171.A.acc47.aw166,ms12A_pw136,59.894875,60.466625,Orleans,Not Found: accent@type,full,statement,,,,,True
52,sw3171A-ms98-a-0013-173,sw3171A-ms98-a-0013,sw3171.A.acc48.aw173,ms13A_pw140,62.505,62.695,ever,Not Found: accent@type,full,yn_q,,,,,True
53,sw3171A-ms98-a-0013-175,sw3171A-ms98-a-0013,sw3171.A.acc49.aw175,ms13A_pw142,62.855,63.165,there,Not Found: accent@type,full,yn_q,,,,,True
54,sw3171A-ms98-a-0015-179,sw3171A-ms98-a-0015,sw3171.A.acc50.aw179,ms15A_pw143,71.0285,71.1385,well,Not Found: accent@type,full,statement,,,,,True
55,sw3171A-ms98-a-0015-183,sw3171A-ms98-a-0015,sw3171.A.acc51.aw183,ms15A_pw147,71.5685,71.8485,went,Not Found: accent@type,full,statement,,,,,True
56,sw3171A-ms98-a-0015-185,sw3171A-ms98-a-0015,sw3171.A.acc52.aw185,ms15A_pw149,72.0085,72.3985,once,Not Found: accent@type,full,statement,,,,,True
