,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3188A.break.2,0.34375,1,None,None,ms1A_pw1,0.228375,0.34375,so,False
1,sw3188A.break.3,0.47,1,None,None,ms1A_pw2,0.34375,0.47,have,False
2,sw3188A.break.4,0.54,1,None,None,ms1A_pw3,0.47,0.54,you,False
3,sw3188A.break.5,0.72,1,None,None,ms1A_pw4,0.54,0.72,done,False
4,sw3188A.break.6,0.9,3,L,None,ms1A_pw5,0.72,0.9,any,True
5,sw3188A.break.7,1.21,1,None,None,ms1A_pw6,0.9,1.21,painting,False
6,sw3188A.break.8,1.67,3-,None,None,ms1A_pw7,1.21,1.67,projects,True
7,sw3188A.break.9,2.177125,4,None,None,ms1A_pw8,1.67,2.177125,lately,True
8,sw3188B.break.2,2.256,4-,H,L,ms2B_pw1,2.066,2.256,yeah,True
9,sw3188B.break.3,2.426,1,None,None,ms2B_pw2,2.256,2.426,this,False
10,sw3188B.break.4,2.556,1-,None,None,ms2B_pw3,2.426,2.556,is,False
11,sw3188B.break.5,2.6660000000000004,1,None,None,ms2B_pw4,2.556,2.6660000000000004,a,False
12,sw3188B.break.6,2.9760000000000004,2,None,None,ms2B_pw5,2.6660000000000004,2.9760000000000004,great,False
13,sw3188B.break.7,3.3760000000000003,2,None,None,ms2B_pw6,2.9760000000000004,3.3760000000000003,topic,False
14,sw3188B.break.8,3.536,1,None,None,ms2B_pw7,3.3760000000000003,3.536,for,False
15,sw3188B.break.9,3.716,4,L,H,ms2B_pw8,3.536,3.716,me,True
16,sw3188B.break.10,3.8960000000000004,0,None,None,ms2B_pw9,3.716,3.8960000000000004,because_1,False
17,sw3188B.break.11,3.966,1,None,None,ms2B_pw10,3.8960000000000004,3.966,i,False
18,sw3188B.break.12,4.256,1,None,None,ms2B_pw11,3.966,4.256,just,False
19,sw3188B.break.13,4.436,1,None,None,ms2B_pw12,4.256,4.436,did,False
20,sw3188B.break.14,4.566,1,None,None,ms2B_pw13,4.436,4.566,my,False
21,sw3188B.break.15,4.976,2,None,None,ms2B_pw14,4.566,4.976,first,False
22,sw3188B.break.16,5.186,2,None,None,ms2B_pw15,4.976,5.186,two,False
23,sw3188B.break.17,5.566,2,None,None,ms2B_pw16,5.186,5.566,painting,False
24,sw3188B.break.18,6.086,3-,L,None,ms2B_pw17,5.566,6.086,projects,True
25,sw3188B.break.19,6.466,4,L,H,ms2B_pw19,6.336,6.466,it,True
26,sw3188A.break.11,6.777875,X,None,X,ms4A_pw9,6.637875,6.777875,oh,False
27,sw3188B.break.20,6.806,1,None,None,ms2B_pw20,6.5360000000000005,6.806,was,False
28,sw3188B.break.21,6.806,1-,None,None,ms2B_pw20,6.5360000000000005,6.806,was,False
29,sw3188B.break.22,7.045125,1p,None,None,ms2B_pw21,6.806,7.045125,not,False
30,sw3188A.break.12,7.197875,4,None,None,ms4A_pw10,6.777875,7.197875,really,True
31,sw3188B.break.23,7.456,1-,None,None,ms2B_pw22,7.25975,7.456,not,False
32,sw3188B.break.24,7.516,1,None,None,ms2B_pw23,7.456,7.516,a,False
33,sw3188B.break.25,7.746,1,None,None,ms2B_pw24,7.516,7.746,big,False
34,sw3188B.break.26,8.0705,4,None,None,ms2B_pw25,7.746,8.0705,deal,True
35,sw3188A.break.13,8.741375,1,None,None,ms5A_pw11,8.611375,8.741375,what,False
36,sw3188A.break.14,8.921375,0,None,None,ms5A_pw12,8.741375,8.921375,kind,False
37,sw3188A.break.15,9.011375,0,None,None,ms5A_pw13,8.921375,9.011375,of,False
38,sw3188B.break.27,9.17025,1,None,None,ms3B_pw26,9.01025,9.17025,two,False
39,sw3188A.break.16,9.321375,3,L,None,ms5A_pw14,9.011375,9.321375,painting,True
40,sw3188B.break.28,9.41025,1,None,None,ms3B_pw27,9.17025,9.41025,little,False
41,sw3188A.break.17,9.521375,1,None,None,ms5A_pw15,9.321375,9.521375,was,False
42,sw3188A.break.18,9.641375,4,None,None,ms5A_pw16,9.521375,9.641375,it,True
43,sw3188B.break.29,9.750375,4,None,None,ms3B_pw28,9.41025,9.750375,deals,True
44,sw3188B.break.30,10.27025,1,None,None,ms3B_pw29,10.1835,10.27025,the,False
45,sw3188B.break.31,10.61025,1,None,None,ms3B_pw30,10.27025,10.61025,first,False
46,sw3188B.break.32,10.86025,4,L,L,ms3B_pw31,10.61025,10.86025,one,True
47,sw3188B.break.33,11.25025,X,None,None,ms3B_pw32,10.86025,11.25025,um,False
48,sw3188B.break.34,11.851125,1,None,None,ms3B_pw33,11.71175,11.851125,i,False
49,sw3188B.break.35,12.09025,1,None,None,ms3B_pw34,11.851125,12.09025,helped,False
50,sw3188B.break.36,12.38025,1,None,None,ms3B_pw35,12.09025,12.38025,someone,False
51,sw3188B.break.37,12.87025,2p,None,None,ms3B_pw36,12.38025,12.87025,repaint,False
52,sw3188B.break.38,13.09025,1,None,None,ms3B_pw37,13.00025,13.09025,an,False
53,sw3188B.break.39,13.781625,4,None,None,ms3B_pw38,13.09025,13.781625,apartment,True
54,sw3188B.break.40,14.55025,4,L,H,ms3B_pw39,14.049000000000001,14.55025,and,True
55,sw3188B.break.41,14.62025,0,None,None,ms3B_pw40,14.55025,14.62025,it,False
56,sw3188B.break.42,14.863,2p,None,None,ms3B_pw41,14.62025,14.863,was,False
57,sw3188B.break.44,15.48025,1,None,None,ms3B_pw42,15.23025,15.48025,very,False
58,sw3188B.break.45,16.05025,4,None,None,ms3B_pw43,15.48025,16.05025,easy,True
