,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4019A.break.2,1.05075,4,H,H,ms1A_pw1,0.26775,1.05075,okay,True
1,sw4019A.break.3,1.472875,X,None,None,ms1A_pw2,1.05075,1.472875,um,False
2,sw4019A.break.4,1.87,4-,H,L,ms1A_pw3,1.6159999999999999,1.87,Chuck,True
3,sw4019A.break.5,1.94,0,None,None,ms1A_pw4,1.87,1.94,do,False
4,sw4019A.break.6,2.03,1,None,None,ms1A_pw5,1.94,2.03,you,False
5,sw4019A.break.7,2.28,1,None,None,ms1A_pw6,2.03,2.28,have,False
6,sw4019A.break.8,2.48,1,None,None,ms1A_pw7,2.28,2.48,any,False
7,sw4019A.break.9,2.88,4,H,L,ms1A_pw8,2.48,2.88,pets,True
8,sw4019A.break.10,3.03,1,None,None,ms1A_pw9,2.88,3.03,there,False
9,sw4019A.break.11,3.16,0,None,None,ms1A_pw10,3.03,3.16,at,False
10,sw4019B.break.2,3.268125,4,L,H,ms3B_pw1,2.8925,3.268125,yeah,True
11,sw4019A.break.12,3.32,1,None,None,ms1A_pw11,3.16,3.32,your,False
12,sw4019B.break.3,3.413375,1,None,None,ms3B_pw2,3.268125,3.413375,i,False
13,sw4019A.break.13,3.6055,4,None,None,ms1A_pw12,3.32,3.6055,home,True
14,sw4019B.break.4,3.770375,4,None,None,ms3B_pw3,3.413375,3.770375,do,True
15,sw4019A.break.14,4.718125,0,None,None,ms2A_pw13,4.637625,4.718125,and,False
16,sw4019A.break.15,4.868125,1,None,None,ms2A_pw14,4.718125,4.868125,what,False
17,sw4019A.break.16,5.108125,1,None,None,ms2A_pw15,4.868125,5.108125,kind,False
18,sw4019A.break.17,5.168125,0,None,None,ms2A_pw16,5.108125,5.168125,do,False
19,sw4019A.break.18,5.266375,1,None,None,ms2A_pw17,5.168125,5.266375,you,False
20,sw4019A.break.19,5.609125,4,None,None,ms2A_pw18,5.266375,5.609125,have,True
21,sw4019B.break.5,5.845875,1,None,None,ms5B_pw4,5.57325,5.845875,i've,False
22,sw4019B.break.6,6.249,0,None,None,ms5B_pw6,6.155875,6.249,a,False
23,sw4019B.break.8,7.315875,3-,H,None,ms5B_pw7,6.829,7.315875,male,True
24,sw4019B.break.9,7.985875,4-,L,H,ms5B_pw8,7.315875,7.985875,Siamese,True
25,sw4019B.break.10,8.265875,1,None,None,ms5B_pw9,7.985875,8.265875,about,False
26,sw4019B.break.11,8.295875,0,None,None,ms5B_pw10,8.265875,8.295875,a,False
27,sw4019B.break.12,8.625875,1,None,None,ms5B_pw11,8.295875,8.625875,year,False
28,sw4019B.break.13,8.885875,3,!H,None,ms5B_pw12,8.625875,8.885875,old,True
29,sw4019B.break.14,9.145875,4,L,L,ms5B_pw13,8.885875,9.145875,here,True
30,sw4019B.break.15,9.245875,1,None,None,ms5B_pw14,9.145875,9.245875,i,False
31,sw4019B.break.16,9.415875,1,None,None,ms5B_pw15,9.245875,9.415875,live,False
32,sw4019A.break.21,9.693999999999999,X,None,None,ms4A_pw19,9.308,9.693999999999999,oh,False
33,sw4019B.break.17,9.785875,1,None,None,ms5B_pw16,9.415875,9.785875,alone,False
34,sw4019B.break.18,9.845875,0,None,None,ms5B_pw17,9.785875,9.845875,in,False
35,sw4019B.break.19,9.945875,0,None,None,ms5B_pw18,9.845875,9.945875,an,False
36,sw4019B.break.20,10.537125,4,L,H,ms5B_pw19,9.945875,10.537125,apartment,True
37,sw4019B.break.21,10.875875,2p,None,None,ms5B_pw20,10.537125,10.875875,and,False
38,sw4019B.break.22,11.063125,X,None,None,ms5B_pw21,10.875875,11.063125,uh,False
39,sw4019A.break.22,11.097999999999999,X,None,None,ms5A_pw20,10.699875,11.097999999999999,uh-huh,False
40,sw4019B.break.23,12.276,1,None,None,ms6B_pw22,11.939125,12.276,except,False
41,sw4019B.break.24,12.366,1-,None,None,ms6B_pw23,12.276,12.366,for,False
42,sw4019B.break.25,12.524875,1-,None,None,ms6B_pw24,12.366,12.524875,the,False
43,sw4019B.break.26,12.906125,4,L,H,ms6B_pw25,12.524875,12.906125,cat,True
44,sw4019A.break.23,13.445875,X,None,X,ms7A_pw21,12.952875,13.445875,uh-huh,False
45,sw4019B.break.28,13.895999999999999,1,None,None,ms6B_pw26,13.7725,13.895999999999999,how,False
46,sw4019B.break.29,14.106,0,None,None,ms6B_pw27,13.895999999999999,14.106,about,False
47,sw4019B.break.30,14.427,4,None,None,ms6B_pw28,14.106,14.427,you,True
48,sw4019A.break.25,15.235375,4-,H,H,ms7A_pw22,14.94375,15.235375,well,True
49,sw4019A.break.26,15.405875,1,None,None,ms7A_pw23,15.235375,15.405875,we,False
50,sw4019A.break.27,15.685875,1,None,None,ms7A_pw24,15.405875,15.685875,have,False
51,sw4019A.break.28,15.775875,2-,None,None,ms7A_pw25,15.685875,15.775875,a,False
52,sw4019A.break.29,16.779625,4,H,H,ms7A_pw26,15.775875,16.779625,cat,True
53,sw4019A.break.30,17.195875,X,None,X,ms7A_pw27,16.779625,17.195875,um,False
54,sw4019A.break.31,17.505875,2,None,None,ms7A_pw28,17.195875,17.505875,he's,False
55,sw4019A.break.32,18.444000000000003,4,None,None,ms7A_pw29,17.505875,18.444000000000003,probably,True
56,sw4019A.break.33,19.396375,X,None,X,ms8A_pw30,19.227999999999998,19.396375,oh,False
57,sw4019A.break.34,19.476375,0,None,None,ms8A_pw31,19.396375,19.476375,a,False
58,sw4019A.break.35,20.070625,2p,None,None,ms8A_pw32,19.476375,20.070625,good,False
59,sw4019A.break.36,20.606375,1,None,None,ms8A_pw33,20.31175,20.606375,two,False
60,sw4019A.break.37,21.046375,1,None,None,ms8A_pw34,20.606375,21.046375,years,False
61,sw4019A.break.38,21.621625,4,None,None,ms8A_pw35,21.046375,21.621625,old,True
62,sw4019A.break.39,22.726375,1,None,None,ms8A_pw36,22.45775,22.726375,big,False
63,sw4019A.break.40,23.149875,4,None,None,ms8A_pw37,22.726375,23.149875,old,True
64,sw4019A.break.41,23.746375,0,None,None,ms8A_pw38,23.526625,23.746375,fat,False
65,sw4019A.break.42,24.039375,2p,None,None,ms8A_pw39,23.746375,24.039375,and,False
66,sw4019A.break.43,24.65825,4,None,None,ms8A_pw40,24.039375,24.65825,sassy,True
67,sw4019A.break.44,25.902375,4,None,None,ms8A_pw41,25.302375,25.902375,tabby,True
68,sw4019B.break.31,26.533,X,None,None,ms8B_pw29,26.128875,26.533,uh-huh,False
69,sw4019A.break.46,29.09725,X,None,None,ms9A_pw42,28.400625,29.09725,oh,False
70,sw4019A.break.47,29.96975,X,None,None,ms9A_pw43,29.499000000000002,29.96975,uh,False
71,sw4019A.break.48,30.7795,2p,None,None,ms9A_pw44,30.135375,30.7795,how's,False
72,sw4019A.break.49,31.197375,1,None,None,ms9A_pw45,31.05425,31.197375,the,False
73,sw4019A.break.50,32.000625,3,L,None,ms9A_pw46,31.197375,32.000625,disposition,True
