,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4028A-ms98-a-0001-6,sw4028A-ms98-a-0001,sw4028.A.acc1.aw6,ms1A_pw4,1.0165,1.19,guess,Not Found: accent@type,full,statement,,,,,True
1,sw4028A-ms98-a-0001-10,sw4028A-ms98-a-0001,sw4028.A.acc2.aw10,ms1A_pw8,1.51,1.76075,talk,Not Found: accent@type,full,statement,,,,,True
2,sw4028A-ms98-a-0001-12,sw4028A-ms98-a-0001,sw4028.A.acc3.aw12,ms1A_pw9,2.05075,2.62,describe,Not Found: accent@type,full,statement,,,,,True
3,sw4028A-ms98-a-0001-15,sw4028A-ms98-a-0001,sw4028.A.acc4.aw15,ms1A_pw11,2.969875,3.27,job,Not Found: accent@type,weak,statement,,,,,True
4,sw4028A-ms98-a-0001-16,sw4028A-ms98-a-0001,sw4028.A.acc5.aw16,ms1A_pw12,3.27,3.85,benefits,Not Found: accent@type,full,statement,,,,,True
5,sw4028A-ms98-a-0001-20,sw4028A-ms98-a-0001,sw4028.A.acc6.aw20,ms1A_pw15,4.5,4.71,what,Not Found: accent@type,full,wh_q,,,,,True
6,sw4028A-ms98-a-0001-22,sw4028A-ms98-a-0001,sw4028.A.acc7.aw22,ms1A_pw17,4.77,4.88,you,Not Found: accent@type,full,wh_q,,,,,True
7,sw4028A-ms98-a-0001-26,sw4028A-ms98-a-0001,sw4028.A.acc8.aw26,ms1A_pw20,5.63,5.94,next,Not Found: accent@type,weak,wh_q,,,,,True
8,sw4028A-ms98-a-0001-28,sw4028A-ms98-a-0001,sw4028.A.acc9.aw28,ms1A_pw22,6.04,6.49,salary,Not Found: accent@type,full,wh_q,,,,,True
9,sw4028A-ms98-a-0001-31,sw4028A-ms98-a-0001,sw4028.A.acc10.aw31,ms1A_pw25,6.68,7.05,rank,Not Found: accent@type,full,wh_q,,,,,True
10,sw4028A-ms98-a-0001-32,sw4028A-ms98-a-0001,sw4028.A.acc11.aw32,ms1A_pw26,7.05,7.440375,is,Not Found: accent@type,weak,wh_q,,,,,True
11,sw4028A-ms98-a-0001-36,sw4028A-ms98-a-0001,sw4028.A.acc12.aw36,ms1A_pw29,7.86,8.24,important,Not Found: accent@type,full,wh_q,,,,,True
12,sw4028A-ms98-a-0001-38,sw4028A-ms98-a-0001,sw4028.A.acc13.aw38,ms1A_pw31,8.44,9.07,benefits,Not Found: accent@type,full,wh_q,,,,,True
13,sw4028A-ms98-a-0006-54,sw4028A-ms98-a-0006,sw4028.A.acc14.aw54,ms6A_pw38,22.29475,22.69475,company,Not Found: accent@type,full,yn_q,,,,,True
14,sw4028A-ms98-a-0006-57,sw4028A-ms98-a-0006,sw4028.A.acc15.aw57,ms6A_pw41,23.09475,23.56475,benefits,Not Found: accent@type,full,yn_q,,,,,True
15,sw4028A-ms98-a-0006-63,sw4028A-ms98-a-0006,sw4028.A.acc16.aw63,ms6A_pw46,24.41475,24.788,regard,Not Found: accent@type,full,yn_q,,,,,True
16,sw4028A-ms98-a-0010-72,sw4028A-ms98-a-0010,sw4028.A.acc17.aw72,ms10A_pw49,45.063,45.252375,yeah,Not Found: accent@type,full,backchannel,,,,,True
17,sw4028A-ms98-a-0016-84,sw4028A-ms98-a-0016,sw4028.A.acc18.aw84,ms16A_pw52,67.766,67.876,i,Not Found: accent@type,full,backchannel,,,,,True
18,sw4028A-ms98-a-0017-89,sw4028A-ms98-a-0017,sw4028.A.acc19.aw89,ms17A_pw55,69.246375,69.494125,well,Not Found: accent@type,full,abandon,,,,,True
19,sw4028A-ms98-a-0017-90,sw4028A-ms98-a-0017,sw4028.A.acc20.aw90,ms17A_pw56,69.494125,69.74975,i'm,Not Found: accent@type,full,abandon,,,,,True
21,sw4028A-ms98-a-0017-92,sw4028A-ms98-a-0017,sw4028.A.acc21.aw92,ms17A_pw57,70.295875,70.544125,my,Not Found: accent@type,full,statement,,,,,True
22,sw4028A-ms98-a-0017-98,sw4028A-ms98-a-0017,sw4028.A.acc22.aw98,ms17A_pw63,71.844125,72.51575,HMO,Not Found: accent@type,full,statement,,,,,True
25,sw4028A-ms98-a-0017-101,sw4028A-ms98-a-0017,sw4028.A.acc23.aw101,ms17A_pw65,73.564125,74.104125,so,Not Found: accent@type,full,opinion,,,,,True
26,sw4028A-ms98-a-0018-104,sw4028A-ms98-a-0018,sw4028.A.acc24.aw104,ms18A_pw66,74.90225,75.188875,that's,Not Found: accent@type,full,opinion,,,,,True
28,sw4028A-ms98-a-0018-107,sw4028A-ms98-a-0018,sw4028.A.acc25.aw107,ms18A_pw68,75.568875,75.698875,my,Not Found: accent@type,full,opinion,,,,,True
29,sw4028A-ms98-a-0018-112,sw4028A-ms98-a-0018,sw4028.A.acc26.aw112,ms18A_pw73,76.628875,77.028875,bordering,Not Found: accent@type,full,opinion,,,,,True
30,sw4028A-ms98-a-0018-115,sw4028A-ms98-a-0018,sw4028.A.acc27.aw115,ms18A_pw76,77.228875,77.518875,health,Not Found: accent@type,full,opinion,,,,,True
31,sw4028A-ms98-a-0018-119,sw4028A-ms98-a-0018,sw4028.A.acc28.aw119,ms18A_pw80,78.268875,78.518875,seems,Not Found: accent@type,full,opinion,,,,,True
32,sw4028A-ms98-a-0018-123,sw4028A-ms98-a-0018,sw4028.A.acc29.aw123,ms18A_pw84,78.738875,78.937875,good,Not Found: accent@type,full,opinion,,,,,True
33,sw4028A-ms98-a-0018-127,sw4028A-ms98-a-0018,sw4028.A.acc30.aw127,ms18A_pw87,79.707875,80.168875,maintain,Not Found: accent@type,full,opinion,,,,,True
34,sw4028A-ms98-a-0018-128,sw4028A-ms98-a-0018,sw4028.A.acc31.aw128,ms18A_pw88,80.168875,80.588875,costs,Not Found: accent@type,full,opinion,,,,,True
35,sw4028A-ms98-a-0018-130,sw4028A-ms98-a-0018,sw4028.A.acc32.aw130,ms18A_pw90,80.678875,80.8655,still,Not Found: accent@type,full,opinion,,,,,True
36,sw4028A-ms98-a-0018-134,sw4028A-ms98-a-0018,sw4028.A.acc33.aw134,ms18A_pw93,81.64,81.778875,good,Not Found: accent@type,full,opinion,,,,,True
37,sw4028A-ms98-a-0018-137,sw4028A-ms98-a-0018,sw4028.A.acc34.aw137,ms18A_pw96,82.128875,82.7695,coverage,Not Found: accent@type,full,opinion,,,,,True
38,sw4028A-ms98-a-0022-147,sw4028A-ms98-a-0022,sw4028.A.acc35.aw147,ms22A_pw99,110.266125,110.581875,right,Not Found: accent@type,full,backchannel,,,,,True
39,sw4028A-ms98-a-0024-151,sw4028A-ms98-a-0024,sw4028.A.acc36.aw151,ms24A_pw100,126.551875,127.04899999999999,yes,Not Found: accent@type,full,agree,,,,,True
40,sw4028A-ms98-a-0025-155,sw4028A-ms98-a-0025,sw4028.A.acc37.aw155,ms25A_pw102,128.042125,128.252125,right,Not Found: accent@type,full,agree,,,,,True
41,sw4028A-ms98-a-0025-161,sw4028A-ms98-a-0025,sw4028.A.acc38.aw161,ms25A_pw107,129.312125,129.582125,young,Not Found: accent@type,full,statement,,,,,True
42,sw4028A-ms98-a-0025-162,sw4028A-ms98-a-0025,sw4028.A.acc39.aw162,ms25A_pw108,129.582125,129.992125,myself,Not Found: accent@type,full,statement,,,,,True
43,sw4028A-ms98-a-0025-164,sw4028A-ms98-a-0025,sw4028.A.acc40.aw164,ms25A_pw110,130.102125,130.302125,only,Not Found: accent@type,full,statement,,,,,True
44,sw4028A-ms98-a-0026-170,sw4028A-ms98-a-0026,sw4028.A.acc41.aw170,ms26A_pw114,131.52475,131.82225,first,Not Found: accent@type,full,statement,,,,,True
45,sw4028A-ms98-a-0026-172,sw4028A-ms98-a-0026,sw4028.A.acc42.aw172,ms26A_pw116,132.11225,132.51225,working,Not Found: accent@type,full,statement,,,,,True
46,sw4028A-ms98-a-0026-175,sw4028A-ms98-a-0026,sw4028.A.acc43.aw175,ms26A_pw118,133.526625,133.70225,three,Not Found: accent@type,full,statement,,,,,True
47,sw4028A-ms98-a-0026-181,sw4028A-ms98-a-0026,sw4028.A.acc44.aw181,ms26A_pw124,134.357375,134.61225,first,Not Found: accent@type,full,statement,,,,,True
48,sw4028A-ms98-a-0026-184,sw4028A-ms98-a-0026,sw4028.A.acc45.aw184,ms26A_pw127,134.93225,135.16225,full,Not Found: accent@type,full,statement,,,,,True
49,sw4028A-ms98-a-0026-186,sw4028A-ms98-a-0026,sw4028.A.acc46.aw186,ms26A_pw129,135.44225,135.9285,employment,Not Found: accent@type,full,statement,,,,,True
50,sw4028A-ms98-a-0027-192,sw4028A-ms98-a-0027,sw4028.A.acc47.aw192,ms27A_pw133,137.001875,137.201875,that,Not Found: accent@type,full,statement,,,,,True
51,sw4028A-ms98-a-0027-196,sw4028A-ms98-a-0027,sw4028.A.acc48.aw196,ms27A_pw136,137.90575,138.321875,immediately,Not Found: accent@type,full,statement,,,,,True
52,sw4028A-ms98-a-0027-199,sw4028A-ms98-a-0027,sw4028.A.acc49.aw199,ms27A_pw139,138.641875,139.161875,HMO,Not Found: accent@type,full,statement,,,,,True
55,sw4028A-ms98-a-0027-202,sw4028A-ms98-a-0027,sw4028.A.acc50.aw202,ms27A_pw142,139.324625,139.591875,never,Not Found: accent@type,full,abandon,,,,,True
56,sw4028A-ms98-a-0028-209,sw4028A-ms98-a-0028,sw4028.A.acc51.aw209,ms28A_pw147,140.973375,141.373375,doctor,Not Found: accent@type,full,statement,,,,,True
57,sw4028A-ms98-a-0028-214,sw4028A-ms98-a-0028,sw4028.A.acc52.aw214,ms28A_pw152,141.993375,142.593375,consistently,Not Found: accent@type,full,statement,,,,,True
58,sw4028A-ms98-a-0028-215,sw4028A-ms98-a-0028,sw4028.A.acc53.aw215,ms28A_pw153,142.593375,142.783375,had,Not Found: accent@type,full,statement,,,,,True
59,sw4028A-ms98-a-0028-217,sw4028A-ms98-a-0028,sw4028.A.acc54.aw217,ms28A_pw155,142.893375,143.073375,been,Not Found: accent@type,full,statement,,,,,True
60,sw4028A-ms98-a-0028-220,sw4028A-ms98-a-0028,sw4028.A.acc55.aw220,ms28A_pw158,143.393375,144.015625,HMO,Not Found: accent@type,full,statement,,,,,True
63,sw4028A-ms98-a-0028-226,sw4028A-ms98-a-0028,sw4028.A.acc56.aw226,ms28A_pw162,144.973375,145.073375,know,Not Found: accent@type,full,statement,,,,,True
64,sw4028A-ms98-a-0028-228,sw4028A-ms98-a-0028,sw4028.A.acc57.aw228,ms28A_pw164,145.243375,145.393375,me,Not Found: accent@type,full,statement,,,,,True
65,sw4028A-ms98-a-0028-230,sw4028A-ms98-a-0028,sw4028.A.acc58.aw230,ms28A_pw166,145.613375,145.853375,worked,Not Found: accent@type,weak,statement,,,,,True
