,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2729B.break.2,1.433625,4-,L,L,ms2B_pw1,1.05,1.433625,okay,True
1,sw2729B.break.3,1.603625,1,None,None,ms2B_pw2,1.433625,1.603625,what,False
2,sw2729B.break.4,1.763625,1,None,None,ms2B_pw3,1.603625,1.763625,kind,False
3,sw2729B.break.5,1.853625,1,None,None,ms2B_pw4,1.763625,1.853625,of,False
4,sw2729B.break.6,2.143625,1,None,None,ms2B_pw5,1.853625,2.143625,puppy,False
5,sw2729B.break.7,2.273625,1,None,None,ms2B_pw6,2.143625,2.273625,you,False
6,sw2729B.break.8,2.5605,4,None,None,ms2B_pw7,2.273625,2.5605,got,True
7,sw2729A.break.2,3.22925,4,None,None,ms3A_pw1,2.878375,3.22925,well,True
8,sw2729A.break.3,3.861375,X,None,None,ms3A_pw2,3.333125,3.861375,uh,False
9,sw2729A.break.4,4.36475,2-,None,None,ms3A_pw3,4.11,4.36475,i,False
10,sw2729A.break.5,4.5975,1,None,None,ms3A_pw4,4.36475,4.5975,think,False
11,sw2729A.break.6,4.8475,1,None,None,ms3A_pw5,4.5975,4.8475,she's,False
12,sw2729A.break.7,5.3475,1,None,None,ms3A_pw6,4.8475,5.3475,mostly,False
13,sw2729A.break.8,5.7175,1,None,None,ms3A_pw7,5.3475,5.7175,German,False
14,sw2729A.break.9,6.2375,4,L,L,ms3A_pw8,5.7175,6.2375,Shepherd,True
15,sw2729A.break.10,6.448125,X,None,X,ms3A_pw9,6.2375,6.448125,uh,False
16,sw2729A.break.11,6.7375,1,None,None,ms3A_pw10,6.448125,6.7375,she,False
17,sw2729A.break.12,7.0175,1p,None,None,ms3A_pw11,6.7375,7.0175,was,False
18,sw2729A.break.13,7.30975,X,None,None,ms3A_pw12,7.0175,7.30975,uh,False
19,sw2729A.break.14,8.40175,X,None,None,ms3A_pw13,7.949125,8.40175,uh,False
20,sw2729A.break.15,9.528125,1,None,None,ms4A_pw14,9.468125,9.528125,a,False
21,sw2729A.break.16,9.878125,1,None,None,ms4A_pw15,9.528125,9.878125,person,False
22,sw2729A.break.17,10.098125,1,None,None,ms4A_pw16,9.878125,10.098125,lives,False
23,sw2729A.break.18,10.498125,1,None,None,ms4A_pw17,10.098125,10.498125,across,False
24,sw2729A.break.19,10.558125,1,None,None,ms4A_pw18,10.498125,10.558125,the,False
25,sw2729A.break.20,10.888125,1,None,None,ms4A_pw19,10.558125,10.888125,street,False
26,sw2729A.break.21,11.098125,1,None,None,ms4A_pw20,10.888125,11.098125,from,False
27,sw2729A.break.22,11.3525,2p,None,None,ms4A_pw21,11.098125,11.3525,me,False
28,sw2729A.break.23,12.665125,X,None,None,ms5A_pw22,12.18975,12.665125,uh,False
29,sw2729A.break.24,13.408375,0,None,None,ms5A_pw23,13.20375,13.408375,brought,False
30,sw2729A.break.25,13.548375,1,None,None,ms5A_pw24,13.408375,13.548375,her,False
31,sw2729A.break.26,13.788375,2-,None,None,ms5A_pw25,13.548375,13.788375,home,False
32,sw2729A.break.27,14.058375,1,None,None,ms5A_pw26,13.788375,14.058375,from,False
33,sw2729A.break.28,14.368375,4-,H,L,ms5A_pw27,14.058375,14.368375,work,True
34,sw2729A.break.29,14.698375,1,None,None,ms5A_pw28,14.368375,14.698375,because,False
35,sw2729A.break.30,14.798375,1,None,None,ms5A_pw29,14.698375,14.798375,a,False
36,sw2729A.break.31,15.498375,1,None,None,ms5A_pw30,14.798375,15.498375,coworker,False
37,sw2729A.break.32,15.568375,1,None,None,ms5A_pw31,15.498375,15.568375,of,False
38,sw2729A.break.33,16.128375,2p,None,None,ms5A_pw32,15.568375,16.128375,hers,False
39,sw2729A.break.34,16.468875,X,None,None,ms5A_pw33,16.128375,16.468875,uh,False
40,sw2729A.break.35,16.908375,1,None,None,ms5A_pw34,16.563,16.908375,had,False
41,sw2729A.break.36,17.098375,1,None,None,ms5A_pw35,16.908375,17.098375,this,False
42,sw2729A.break.37,17.448375,1,None,None,ms5A_pw36,17.098375,17.448375,dog,False
43,sw2729A.break.38,17.898375,1,None,None,ms5A_pw37,17.448375,17.898375,appear,False
44,sw2729A.break.39,18.048375,1,None,None,ms5A_pw38,17.898375,18.048375,on,False
45,sw2729A.break.40,18.228375,1,None,None,ms5A_pw39,18.048375,18.228375,its,False
46,sw2729A.break.41,18.528375,1,None,None,ms5A_pw40,18.228375,18.528375,front,False
47,sw2729A.break.42,19.168375,4-,H,L,ms5A_pw41,18.528375,19.168375,doorstep,True
48,sw2729B.break.9,19.631875,X,None,None,ms4B_pw8,19.136,19.631875,uh,False
49,sw2729A.break.43,19.65275,2p,None,None,ms5A_pw42,19.168375,19.65275,somebody,False
50,sw2729A.break.44,20.458375,1,None,None,ms5A_pw43,20.097125,20.458375,somebody,False
51,sw2729A.break.45,21.088375,1,None,None,ms5A_pw44,20.458375,21.088375,abandoned,False
52,sw2729A.break.46,21.288375,4,L,L,ms5A_pw45,21.088375,21.288375,her,True
53,sw2729A.break.47,21.448375,1,None,None,ms5A_pw46,21.288375,21.448375,and,False
54,sw2729A.break.48,21.852375,1,None,None,ms5A_pw47,21.448375,21.852375,she's,False
55,sw2729B.break.10,21.992125,X,None,None,ms6B_pw9,21.532125,21.992125,um-hum,False
56,sw2729A.break.49,22.408375,1,None,None,ms5A_pw48,22.074625,22.408375,only,False
57,sw2729A.break.50,22.712625,2p,None,None,ms5A_pw49,22.408375,22.712625,about,False
58,sw2729A.break.51,23.558375,X,None,X,ms5A_pw50,23.307625,23.558375,oh,False
59,sw2729A.break.52,23.869875,1p,None,None,ms5A_pw51,23.558375,23.869875,si[x]-,False
60,sw2729A.break.53,24.398375,1,None,None,ms5A_pw52,24.107125,24.398375,between,False
61,sw2729A.break.54,24.708375,1,None,None,ms5A_pw53,24.398375,24.708375,six,False
62,sw2729A.break.55,24.798375,1,None,None,ms5A_pw54,24.708375,24.798375,and,False
63,sw2729A.break.56,24.948375,1p,None,None,ms5A_pw55,24.798375,24.948375,eight,False
64,sw2729A.break.57,25.208375,1,None,None,ms5A_pw56,24.948375,25.208375,six,False
65,sw2729A.break.58,25.308375,1,None,None,ms5A_pw57,25.208375,25.308375,to,False
66,sw2729A.break.59,25.518375,1,None,None,ms5A_pw58,25.308375,25.518375,eight,False
67,sw2729A.break.60,25.838375,1,None,None,ms5A_pw59,25.518375,25.838375,weeks,False
68,sw2729A.break.61,26.14225,4,None,None,ms5A_pw60,25.838375,26.14225,old,True
69,sw2729B.break.11,26.768875,X,None,None,ms8B_pw10,26.11625,26.768875,oh,False
70,sw2729A.break.62,27.418375,2p,None,None,ms6A_pw61,26.94275,27.418375,and,False
71,sw2729A.break.63,27.893,X,None,None,ms6A_pw62,27.418375,27.893,uh,False
72,sw2729A.break.64,28.7855,X,None,X,ms6A_pw63,28.544375,28.7855,uh,False
73,sw2729A.break.65,28.918375,1,None,None,ms6A_pw64,28.7855,28.918375,i,False
74,sw2729A.break.66,29.238375,1,None,None,ms6A_pw65,28.918375,29.238375,can't,False
75,sw2729A.break.67,29.688375,1,None,None,ms6A_pw66,29.238375,29.688375,understand,False
76,sw2729A.break.68,29.828375,1,None,None,ms6A_pw67,29.688375,29.828375,why,False
77,sw2729A.break.69,30.188375,1,None,None,ms6A_pw68,29.828375,30.188375,anyone,False
78,sw2729A.break.70,30.318375,1,None,None,ms6A_pw69,30.188375,30.318375,would,False
