,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2107A.break.2,1.22425,1,None,None,ms3A_pw1,1.10425,1.22425,you,False
1,sw2107A.break.3,1.44425,1,None,None,ms3A_pw2,1.22425,1.44425,said,False
2,sw2107A.break.4,1.51425,1,None,None,ms3A_pw3,1.44425,1.51425,you,False
3,sw2107A.break.5,1.64425,1,None,None,ms3A_pw4,1.51425,1.64425,have,False
4,sw2107A.break.6,1.911625,1,None,None,ms3A_pw5,1.64425,1.911625,four,False
5,sw2107A.break.7,2.164625,4,None,None,ms3A_pw6,1.911625,2.164625,cats,True
6,sw2107B.break.2,2.4685,1,None,None,ms3B_pw1,2.30475,2.4685,yes,False
7,sw2107B.break.3,2.580875,1,None,None,ms3B_pw2,2.4685,2.580875,i,False
8,sw2107B.break.4,2.674,1,None,None,ms3B_pw3,2.580875,2.674,have,False
9,sw2107B.break.5,2.95925,1,None,None,ms3B_pw4,2.787,2.95925,four,False
10,sw2107B.break.6,3.384375,4,None,None,ms3B_pw5,2.95925,3.384375,cats,True
11,sw2107A.break.8,3.87125,1,None,None,ms5A_pw7,3.65125,3.87125,how,False
12,sw2107A.break.9,4.02125,1,None,None,ms5A_pw8,3.87125,4.02125,old,False
13,sw2107A.break.10,4.21525,1,None,None,ms5A_pw9,4.02125,4.21525,are,False
14,sw2107A.break.11,4.401875,4,None,None,ms5A_pw10,4.21525,4.401875,they,True
15,sw2107B.break.8,5.0175,1,None,None,ms4B_pw7,4.6275,5.0175,well,False
16,sw2107B.break.9,5.1175,1,None,None,ms4B_pw8,5.0175,5.1175,they,False
17,sw2107B.break.10,5.6575,1,None,None,ms4B_pw9,5.1175,5.6575,range,False
18,sw2107B.break.11,6.26425,2p,None,None,ms4B_pw10,5.6575,6.26425,from,False
19,sw2107B.break.12,6.5175,1,None,None,ms4B_pw11,6.362125,6.5175,let's,False
20,sw2107B.break.13,6.8525,2p,None,None,ms4B_pw12,6.5175,6.8525,see,False
21,sw2107B.break.14,7.54375,1p,None,None,ms4B_pw13,7.22925,7.54375,about,False
22,sw2107B.break.15,7.92475,1,None,None,ms4B_pw14,7.8005,7.92475,a,False
23,sw2107B.break.16,8.2575,1,None,None,ms4B_pw15,7.92475,8.2575,year,False
24,sw2107B.break.17,8.3875,1,None,None,ms4B_pw16,8.2575,8.3875,and,False
25,sw2107B.break.18,8.4375,1,None,None,ms4B_pw17,8.3875,8.4375,a,False
26,sw2107B.break.19,8.9375,1,None,None,ms4B_pw18,8.4375,8.9375,half,False
27,sw2107B.break.20,9.474875,3-,None,None,ms4B_pw19,8.9375,9.474875,to,True
28,sw2107B.break.21,10.0575,1,None,None,ms4B_pw20,9.828875,10.0575,nine,False
29,sw2107B.break.22,10.2375,1,None,None,ms4B_pw21,10.0575,10.2375,years,False
30,sw2107B.break.23,10.5275,4,None,None,ms4B_pw22,10.2375,10.5275,old,True
31,sw2107A.break.12,10.860999999999999,X,None,None,ms7A_pw11,10.6245,10.860999999999999,oh,False
32,sw2107A.break.13,11.4945,4-,None,None,ms7A_pw12,10.918625,11.4945,gosh,True
33,sw2107B.break.24,12.06375,4,None,None,ms5B_pw23,11.5585,12.06375,yes,True
34,sw2107A.break.14,12.17675,1,None,None,ms8A_pw13,12.102125,12.17675,i,False
35,sw2107A.break.15,12.453125,1,None,None,ms8A_pw14,12.17675,12.453125,haven't,False
36,sw2107A.break.16,12.623125,1,None,None,ms8A_pw15,12.453125,12.623125,had,False
37,sw2107A.break.17,12.93475,2p,None,None,ms8A_pw16,12.623125,12.93475,my,False
38,sw2107A.break.18,13.453125,1,None,None,ms8A_pw17,13.077875,13.453125,oldest,False
39,sw2107A.break.19,13.693125,2,None,None,ms8A_pw18,13.453125,13.693125,one,False
40,sw2107A.break.20,14.013125,1,None,None,ms8A_pw19,13.693125,14.013125,quite,False
41,sw2107A.break.21,14.313125,1,None,None,ms8A_pw20,14.013125,14.313125,nine,False
42,sw2107A.break.22,14.683125,3-,!H,None,ms8A_pw21,14.313125,14.683125,years,True
43,sw2107A.break.23,14.793125,1,None,None,ms8A_pw22,14.683125,14.793125,i've,False
44,sw2107A.break.24,14.983125,1,None,None,ms8A_pw23,14.793125,14.983125,had,False
45,sw2107A.break.25,15.083,2p,None,None,ms8A_pw24,14.983125,15.083,him,False
46,sw2107A.break.26,15.753625,2p,None,None,ms8A_pw25,15.36175,15.753625,probably,False
47,sw2107A.break.27,16.143875,1,None,None,ms8A_pw26,15.877875,16.143875,five,False
48,sw2107A.break.28,16.532,4,None,None,ms8A_pw27,16.143875,16.532,years,True
49,sw2107B.break.25,16.758,X,None,X,ms7B_pw24,16.631375,16.758,oh,False
50,sw2107B.break.26,17.00975,1-,None,None,ms7B_pw25,16.758,17.00975,okay,False
51,sw2107B.break.28,17.37775,1,None,None,ms7B_pw26,17.190625,17.37775,get,False
52,sw2107B.break.29,17.53775,1,None,None,ms7B_pw27,17.37775,17.53775,so,False
53,sw2107A.break.29,17.6915,4,None,None,ms8A_pw28,17.3735,17.6915,yeah,True
54,sw2107B.break.30,18.04775,1,None,None,ms7B_pw28,17.53775,18.04775,attached,False
55,sw2107B.break.31,18.215999999999998,1,None,None,ms7B_pw29,18.04775,18.215999999999998,to,False
56,sw2107B.break.32,18.43875,4,None,None,ms7B_pw30,18.215999999999998,18.43875,them,True
57,sw2107A.break.30,18.973,X,None,X,ms9A_pw29,18.701,18.973,oh,False
58,sw2107A.break.31,19.42625,3-,!H,None,ms9A_pw30,18.973,19.42625,yes,True
59,sw2107A.break.32,19.576625,1,None,None,ms9A_pw31,19.42625,19.576625,i,False
60,sw2107A.break.33,19.761125,1,None,None,ms9A_pw32,19.576625,19.761125,love,False
61,sw2107A.break.34,19.88625,1,None,None,ms9A_pw33,19.761125,19.88625,my,False
62,sw2107A.break.35,20.10925,3-,!H,None,ms9A_pw34,19.88625,20.10925,cats,True
63,sw2107A.break.36,20.421875,1,None,None,ms9A_pw35,20.10925,20.421875,i,False
64,sw2107A.break.37,20.81625,1,None,None,ms9A_pw36,20.421875,20.81625,lost,False
65,sw2107A.break.38,21.25625,1,None,None,ms9A_pw38,21.09625,21.25625,one,False
66,sw2107A.break.39,21.25625,1,None,None,ms9A_pw38,21.09625,21.25625,one,False
67,sw2107A.break.40,21.67625,3-,!H,None,ms9A_pw39,21.25625,21.67625,time,True
68,sw2107A.break.41,21.969625,X,None,None,ms9A_pw40,21.67625,21.969625,uh,False
69,sw2107A.break.42,22.20625,1,None,None,ms9A_pw41,22.071375,22.20625,the,False
70,sw2107B.break.33,22.24275,X,None,None,ms9B_pw31,21.74275,22.24275,oh,False
71,sw2107A.break.43,22.55625,1,None,None,ms9A_pw42,22.20625,22.55625,first,False
72,sw2107A.break.44,22.68625,1,None,None,ms9A_pw43,22.55625,22.68625,one,False
73,sw2107A.break.45,22.80625,1,None,None,ms9A_pw44,22.68625,22.80625,i,False
74,sw2107A.break.46,23.098125,3,None,None,ms9A_pw45,22.80625,23.098125,got,True
75,sw2107A.break.47,23.83925,2p,None,None,ms9A_pw46,23.546375,23.83925,he,False
76,sw2107A.break.48,24.20625,1,None,None,ms9A_pw47,23.9485,24.20625,jumped,False
77,sw2107A.break.49,24.36625,1,None,None,ms9A_pw48,24.20625,24.36625,off,False
78,sw2107A.break.50,24.44625,1,None,None,ms9A_pw49,24.36625,24.44625,the,False
79,sw2107A.break.51,24.93625,1,None,None,ms9A_pw50,24.44625,24.93625,balcony,False
80,sw2107A.break.52,25.43625,1,None,None,ms9A_pw51,24.93625,25.43625,actually,False
81,sw2107A.break.53,25.53625,1,None,None,ms9A_pw52,25.43625,25.53625,of,False
82,sw2107A.break.54,25.59625,1,None,None,ms9A_pw53,25.53625,25.59625,a,False
83,sw2107A.break.55,26.01625,1,None,None,ms9A_pw54,25.59625,26.01625,second,False
84,sw2107A.break.56,26.631625,2p,None,None,ms9A_pw55,26.01625,26.631625,story,False
85,sw2107B.break.34,26.8315,X,None,X,ms11B_pw32,26.542625,26.8315,oh,False
86,sw2107A.break.57,27.705,3,None,None,ms9A_pw56,26.899,27.705,apartment,True
87,sw2107B.break.35,27.828875,4,None,None,ms11B_pw33,26.8315,27.828875,no,True
88,sw2107A.break.58,28.250999999999998,1,None,None,ms9A_pw57,28.075875,28.250999999999998,and,False
89,sw2107A.break.59,28.48625,1,None,None,ms9A_pw58,28.250999999999998,28.48625,he'd,False
90,sw2107A.break.60,28.859875,1,None,None,ms9A_pw59,28.48625,28.859875,never,False
91,sw2107A.break.61,29.16125,1,None,None,ms9A_pw60,28.859875,29.16125,been,False
92,sw2107A.break.62,29.82625,1,None,None,ms9A_pw61,29.16125,29.82625,outside,False
93,sw2107A.break.63,30.02625,1,None,None,ms9A_pw62,29.82625,30.02625,like,False
94,sw2107A.break.64,30.09625,1-,None,None,ms9A_pw63,30.02625,30.09625,you,False
95,sw2107A.break.65,30.17625,1-,None,None,ms9A_pw64,30.09625,30.17625,know,False
96,sw2107A.break.66,30.41625,1,None,None,ms9A_pw65,30.17625,30.41625,by,False
97,sw2107A.break.67,30.81625,1,None,None,ms9A_pw66,30.41625,30.81625,himself,False
98,sw2107A.break.68,31.286125,3-,None,None,ms9A_pw67,30.81625,31.286125,outside,True
99,sw2107B.break.36,31.82525,X,None,None,ms13B_pw34,31.325125,31.82525,uh-huh,False
100,sw2107A.break.69,32.0425,1,None,None,ms10A_pw68,31.88275,32.0425,and,False
101,sw2107A.break.70,32.200875,1,None,None,ms10A_pw69,32.0425,32.200875,it,False
102,sw2107A.break.71,32.5935,1,None,None,ms10A_pw70,32.319,32.5935,started,False
103,sw2107A.break.72,33.020125,3-,!H,None,ms10A_pw71,32.5935,33.020125,raining,True
104,sw2107A.break.73,33.2915,1,None,None,ms10A_pw72,33.020125,33.2915,and,False
105,sw2107A.break.74,33.4685,1,None,None,ms10A_pw73,33.2915,33.4685,i,False
106,sw2107A.break.75,33.6015,1,None,None,ms10A_pw74,33.4685,33.6015,was,False
107,sw2107A.break.76,34.6975,3-,L,None,ms10A_pw75,33.6015,34.6975,hysterical,True
108,sw2107A.break.77,34.8215,1,None,None,ms10A_pw76,34.6975,34.8215,i,False
109,sw2107A.break.78,34.8215,1p,None,None,ms10A_pw76,34.6975,34.8215,i,False
110,sw2107A.break.79,35.024875,1,None,None,ms10A_pw77,34.8215,35.024875,was,False
111,sw2107A.break.80,35.024875,1,None,None,ms10A_pw77,34.8215,35.024875,was,False
112,sw2107B.break.37,35.10175,1,None,None,ms15B_pw35,34.803000000000004,35.10175,yeah,False
113,sw2107A.break.81,35.17125,1,None,None,ms10A_pw78,35.024875,35.17125,i,False
114,sw2107A.break.82,35.2935,1,None,None,ms10A_pw79,35.17125,35.2935,mean,False
115,sw2107A.break.83,35.414,1,None,None,ms10A_pw80,35.2935,35.414,you,False
116,sw2107A.break.84,35.500625,1-,None,None,ms10A_pw81,35.414,35.500625,would,False
117,sw2107A.break.85,35.57775,1,None,None,ms10A_pw82,35.500625,35.57775,have,False
118,sw2107A.break.86,35.9525,2-,None,None,ms10A_pw83,35.70825,35.9525,thought,False
119,sw2107A.break.87,36.073,1,None,None,ms10A_pw84,35.9525,36.073,a,False
120,sw2107A.break.88,36.4335,1,None,None,ms10A_pw85,36.073,36.4335,child,False
121,sw2107A.break.89,36.5535,1,None,None,ms10A_pw86,36.4335,36.5535,had,False
122,sw2107A.break.90,36.91475,3,None,None,ms10A_pw87,36.5535,36.91475,died,True
123,sw2107A.break.91,37.31,1,None,None,ms10A_pw88,37.20075,37.31,i,False
124,sw2107B.break.38,37.349125,X,None,None,ms17B_pw36,37.010375,37.349125,um-hum,False
