,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2593A-ms98-a-0002-7,sw2593A-ms98-a-0002,sw2593.A.acc1.aw7,ms2A_pw4,4.4625,4.96,time,Not Found: accent@type,full,completion,,,,,True
1,sw2593A-ms98-a-0009-29,sw2593A-ms98-a-0009,sw2593.A.acc2.aw29,ms9A_pw12,27.309,27.55225,i'm,Not Found: accent@type,full,statement,,,,,True
3,sw2593A-ms98-a-0009-34,sw2593A-ms98-a-0009,sw2593.A.acc3.aw34,ms9A_pw16,28.529,28.907375,work,Not Found: accent@type,full,statement,,,,,True
4,sw2593A-ms98-a-0009-37,sw2593A-ms98-a-0009,sw2593.A.acc4.aw37,ms9A_pw18,29.199,29.619,time,Not Found: accent@type,full,statement,,,,,True
5,sw2593A-ms98-a-0009-42,sw2593A-ms98-a-0009,sw2593.A.acc5.aw42,ms9A_pw23,30.299,30.709,kids,Not Found: accent@type,weak,statement,,,,,True
6,sw2593A-ms98-a-0010-49,sw2593A-ms98-a-0010,sw2593.A.acc6.aw49,ms10A_pw27,32.17225,32.40625,time,Not Found: accent@type,full,statement,,,,,True
7,sw2593A-ms98-a-0010-54,sw2593A-ms98-a-0010,sw2593.A.acc7.aw54,ms10A_pw29,33.3435,33.77625,involves,Not Found: accent@type,full,statement,,,,,True
8,sw2593A-ms98-a-0010-55,sw2593A-ms98-a-0010,sw2593.A.acc8.aw55,ms10A_pw30,33.77625,34.16625,something,Not Found: accent@type,weak,statement,,,,,True
9,sw2593A-ms98-a-0010-58,sw2593A-ms98-a-0010,sw2593.A.acc9.aw58,ms10A_pw33,34.51975,35.31825,kids,Not Found: accent@type,full,statement,,,,,True
10,sw2593A-ms98-a-0010-71,sw2593A-ms98-a-0010,sw2593.A.acc10.aw71,ms10A_pw43,38.538875,38.76625,say,Not Found: accent@type,full,statement,,,,,True
11,sw2593A-ms98-a-0010-73,sw2593A-ms98-a-0010,sw2593.A.acc11.aw73,ms10A_pw45,38.92625,39.19625,we,Not Found: accent@type,weak,statement,,,,,True
12,sw2593A-ms98-a-0010-74,sw2593A-ms98-a-0010,sw2593.A.acc12.aw74,ms10A_pw46,39.19625,39.43625,have,Not Found: accent@type,full,statement,,,,,True
13,sw2593A-ms98-a-0010-75,sw2593A-ms98-a-0010,sw2593.A.acc13.aw75,ms10A_pw47,39.43625,40.19625,hobbies,Not Found: accent@type,full,statement,,,,,True
14,sw2593A-ms98-a-0010-79,sw2593A-ms98-a-0010,sw2593.A.acc14.aw79,ms10A_pw51,40.86625,41.256375,maybe,Not Found: accent@type,weak,statement,,,,,True
15,sw2593A-ms98-a-0011-82,sw2593A-ms98-a-0011,sw2593.A.acc15.aw82,ms11A_pw52,42.410125,42.982125,projects,Not Found: accent@type,full,statement,,,,,True
16,sw2593A-ms98-a-0011-84,sw2593A-ms98-a-0011,sw2593.A.acc16.aw84,ms11A_pw54,43.11675,43.58375,[laughter-something],Not Found: accent@type,full,statement,,,,,True
17,sw2593A-ms98-a-0011-87,sw2593A-ms98-a-0011,sw2593.A.acc17.aw87,ms11A_pw57,43.913375,44.83525,weekend,Not Found: accent@type,full,statement,,,,,True
18,sw2593A-ms98-a-0011-92,sw2593A-ms98-a-0011,sw2593.A.acc18.aw92,ms11A_pw61,45.773375,45.953375,like,Not Found: accent@type,weak,statement,,,,,True
19,sw2593A-ms98-a-0023-128,sw2593A-ms98-a-0023,sw2593.A.acc19.aw128,ms23A_pw74,72.01175,72.169875,i,Not Found: accent@type,full,statement,,,,,True
20,sw2593A-ms98-a-0023-130,sw2593A-ms98-a-0023,sw2593.A.acc20.aw130,ms23A_pw76,72.360375,72.697875,mostly,Not Found: accent@type,full,statement,,,,,True
21,sw2593A-ms98-a-0023-135,sw2593A-ms98-a-0023,sw2593.A.acc21.aw135,ms23A_pw81,73.4015,73.930375,crafts,Not Found: accent@type,full,statement,,,,,True
22,sw2593A-ms98-a-0023-136,sw2593A-ms98-a-0023,sw2593.A.acc22.aw136,ms23A_pw82,73.930375,74.180375,go,Not Found: accent@type,full,statement,,,,,True
23,sw2593A-ms98-a-0023-138,sw2593A-ms98-a-0023,sw2593.A.acc23.aw138,ms23A_pw84,74.385125,74.743,done,Not Found: accent@type,full,statement,,,,,True
24,sw2593A-ms98-a-0023-141,sw2593A-ms98-a-0023,sw2593.A.acc24.aw141,ms23A_pw86,75.96375,76.154375,some,Not Found: accent@type,full,statement,,,,,True
25,sw2593A-ms98-a-0023-142,sw2593A-ms98-a-0023,sw2593.A.acc25.aw142,ms23A_pw87,76.154375,77.069625,needlepoint,Not Found: accent@type,weak,statement,,,,,True
26,sw2593A-ms98-a-0023-146,sw2593A-ms98-a-0023,sw2593.A.acc26.aw146,ms23A_pw91,77.627625,78.072,mostly,Not Found: accent@type,weak,statement,,,,,True
27,sw2593A-ms98-a-0023-147,sw2593A-ms98-a-0023,sw2593.A.acc27.aw147,ms23A_pw92,78.072,78.471,cross,Not Found: accent@type,full,statement,,,,,True
28,sw2593A-ms98-a-0023-156,sw2593A-ms98-a-0023,sw2593.A.acc28.aw156,ms23A_pw98,80.828125,81.040375,do,Not Found: accent@type,full,statement,,,,,True
