,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3023A-ms98-a-0004-14,sw3023A-ms98-a-0004,sw3023.A.acc2.aw14,ms4A_pw8,3.899875,4.109875,used,plain,full,statement,,,,,True
1,sw3023A-ms98-a-0004-18,sw3023A-ms98-a-0004,sw3023.A.acc3.aw18,ms4A_pw12,4.497875,4.949875,opinion,plain,full,statement,,,,,True
2,sw3023A-ms98-a-0004-21,sw3023A-ms98-a-0004,sw3023.A.acc4.aw21,ms4A_pw15,5.449625,5.756,wa[s]-,nuclear,full,statement,,,,,True
3,sw3023A-ms98-a-0004-24,sw3023A-ms98-a-0004,sw3023.A.acc5.aw24,ms4A_pw18,6.079875,6.309875,really,plain,full,statement,,,,,True
4,sw3023A-ms98-a-0004-28,sw3023A-ms98-a-0004,sw3023.A.acc6.aw28,ms4A_pw22,6.939875,7.421125,crime,nuclear,full,statement,,,,,True
5,sw3023A-ms98-a-0004-31,sw3023A-ms98-a-0004,sw3023.A.acc7.aw31,ms4A_pw24,7.959875,8.7755,America,nuclear,full,statement,,,,,True
6,sw3023A-ms98-a-0004-34,sw3023A-ms98-a-0004,sw3023.A.acc8.aw34,ms4A_pw27,9.019875,9.399875,cities,nuclear,full,statement,,,,,True
7,sw3023A-ms98-a-0004-35,sw3023A-ms98-a-0004,sw3023.A.acc9.aw35,ms4A_pw28,9.399875,9.779875,anyway,plain,weak,statement,,,,,True
8,sw3023A-ms98-a-0004-38,sw3023A-ms98-a-0004,sw3023.A.acc10.aw38,ms4A_pw31,10.049875,10.569875,was,nuclear,full,statement,,,,,True
9,sw3023A-ms98-a-0004-41,sw3023A-ms98-a-0004,sw3023.A.acc11.aw41,ms4A_pw34,11.109875,11.7475,centuries,nuclear,full,statement,,,,,True
10,sw3023A-ms98-a-0005-45,sw3023A-ms98-a-0005,sw3023.A.acc12.aw45,ms5A_pw36,12.696,13.264125,before,nuclear,full,statement,,,,,True
