,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2290A-ms98-a-0002-3,sw2290A-ms98-a-0002,sw2290.A.acc1.aw3,ms2A_pw1,1.7905,2.3005,so,nuclear,full,yn_q,,,,,True
1,sw2290A-ms98-a-0003-8,sw2290A-ms98-a-0003,sw2290.A.acc2.aw8,ms3A_pw4,3.6655,3.950375,a,nuclear,full,yn_q,,,,,True
2,sw2290A-ms98-a-0003-9,sw2290A-ms98-a-0003,sw2290.A.acc3.aw9,ms3A_pw5,3.950375,4.684375,freshwater,nuclear,full,yn_q,,,,,True
3,sw2290A-ms98-a-0003-10,sw2290A-ms98-a-0003,sw2290.A.acc4.aw10,ms3A_pw6,4.684375,5.194375,or,nuclear,full,yn_q,,,,,True
4,sw2290A-ms98-a-0004-13,sw2290A-ms98-a-0004,sw2290.A.acc5.aw13,ms4A_pw7,6.6855,7.175625,freshwater,nuclear,full,statement,,,,,True
5,sw2290A-ms98-a-0007-20,sw2290A-ms98-a-0007,sw2290.A.acc6.aw20,ms7A_pw9,25.53975,25.86975,most,plain,full,statement,,,,,True
6,sw2290A-ms98-a-0007-25,sw2290A-ms98-a-0007,sw2290.A.acc7.aw25,ms7A_pw14,26.53975,26.81975,been,plain,full,statement,,,,,True
7,sw2290A-ms98-a-0007-28,sw2290A-ms98-a-0007,sw2290.A.acc8.aw28,ms7A_pw17,26.98975,27.59975,saltwater,nuclear,full,statement,,,,,True
8,sw2290A-ms98-a-0009-34,sw2290A-ms98-a-0009,sw2290.A.acc9.aw34,ms9A_pw19,29.7265,30.0265,mostly,plain,weak,statement,,,,,True
9,sw2290A-ms98-a-0009-35,sw2290A-ms98-a-0009,sw2290.A.acc10.aw35,ms9A_pw20,30.0265,30.2865,deep,plain,weak,statement,,,,,True
10,sw2290A-ms98-a-0009-36,sw2290A-ms98-a-0009,sw2290.A.acc11.aw36,ms9A_pw21,30.2865,30.4765,sea,plain,full,statement,,,,,True
11,sw2290A-ms98-a-0009-37,sw2290A-ms98-a-0009,sw2290.A.acc12.aw37,ms9A_pw22,30.4765,30.9365,fishing,nuclear,full,statement,,,,,True
12,sw2290A-ms98-a-0009-38,sw2290A-ms98-a-0009,sw2290.A.acc13.aw38,ms9A_pw23,30.9365,31.404,for,plain,full,statement,,,,,True
13,sw2290A-ms98-a-0010-41,sw2290A-ms98-a-0010,sw2290.A.acc14.aw41,ms10A_pw24,32.39775,32.86775,grouper,nuclear,full,statement,,,,,True
14,sw2290A-ms98-a-0010-43,sw2290A-ms98-a-0010,sw2290.A.acc15.aw43,ms10A_pw26,33.04775,33.35775,bottom,plain,weak,statement,,,,,True
15,sw2290A-ms98-a-0010-44,sw2290A-ms98-a-0010,sw2290.A.acc16.aw44,ms10A_pw27,33.35775,33.890375,fish,nuclear,full,statement,,,,,True
16,sw2290A-ms98-a-0011-47,sw2290A-ms98-a-0011,sw2290.A.acc17.aw47,ms11A_pw28,35.05425,35.54425,and,nuclear,full,statement,,,,,True
17,sw2290A-ms98-a-0013-53,sw2290A-ms98-a-0013,sw2290.A.acc18.aw53,ms13A_pw31,37.98025,38.16025,i,plain,weak,statement,,,,,True
