,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3171A.break.2,0.24,1,None,None,ms1A_pw1,0.04,0.24,where,False
1,sw3171A.break.3,0.39,1,None,None,ms1A_pw2,0.24,0.39,is,False
2,sw3171A.break.4,0.51,1-,None,None,ms1A_pw3,0.39,0.51,your,False
3,sw3171A.break.5,0.95,2,None,None,ms1A_pw4,0.51,0.95,favorite,False
4,sw3171A.break.6,1.31,4,H,H,ms1A_pw5,0.95,1.31,place,True
5,sw3171A.break.7,1.44,1,None,None,ms1A_pw6,1.31,1.44,to,False
6,sw3171A.break.8,1.72,4,None,None,ms1A_pw7,1.44,1.72,go,True
7,sw3171B.break.3,2.283375,3,H,None,ms2B_pw1,1.903375,2.283375,well,True
8,sw3171B.break.4,2.513375,1,None,None,ms2B_pw2,2.283375,2.513375,we,False
9,sw3171B.break.5,2.893375,2-,None,None,ms2B_pw3,2.513375,2.893375,haven't,False
10,sw3171B.break.6,3.383375,2-,None,None,ms2B_pw4,2.893375,3.383375,traveled,False
11,sw3171B.break.7,3.883375,1,None,None,ms2B_pw5,3.383375,3.883375,outside,False
12,sw3171B.break.8,3.963375,1,None,None,ms2B_pw6,3.883375,3.963375,the,False
13,sw3171B.break.9,4.483375,2,None,None,ms2B_pw7,3.963375,4.483375,United,False
14,sw3171B.break.10,4.883375,3-,H,None,ms2B_pw8,4.483375,4.883375,States,True
15,sw3171B.break.11,5.123375,1,None,None,ms2B_pw9,4.883375,5.123375,that,False
16,sw3171B.break.12,5.833375,4,L,H,ms2B_pw10,5.123375,5.833375,much,True
17,sw3171B.break.13,6.229875,X,None,None,ms2B_pw11,5.833375,6.229875,um,False
18,sw3171B.break.14,6.553375,1,None,None,ms2B_pw12,6.391875,6.553375,we,False
19,sw3171B.break.15,7.113375,2p,None,None,ms2B_pw13,6.553375,7.113375,usually,False
20,sw3171B.break.16,7.433375,1,None,None,ms2B_pw14,7.113375,7.433375,take,False
21,sw3171B.break.17,7.823375,2,None,None,ms2B_pw15,7.433375,7.823375,family,False
22,sw3171B.break.18,8.153375,1,None,None,ms2B_pw16,7.823375,8.153375,type,False
23,sw3171B.break.19,9.013375,4,L,H,ms2B_pw17,8.153375,9.013375,vacations,True
24,sw3171B.break.20,9.263375,1,None,None,ms2B_pw18,9.013375,9.263375,we're,False
25,sw3171B.break.21,9.543375,1,None,None,ms2B_pw19,9.263375,9.543375,looking,False
26,sw3171B.break.22,9.863375,2-,None,None,ms2B_pw20,9.543375,9.863375,forward,False
27,sw3171B.break.23,9.943375,1-,None,None,ms2B_pw21,9.863375,9.943375,to,False
28,sw3171B.break.24,10.093375,1,None,None,ms2B_pw22,9.943375,10.093375,one,False
29,sw3171B.break.25,10.223375,1,None,None,ms2B_pw23,10.093375,10.223375,in,False
30,sw3171B.break.26,10.703375,2,None,None,ms2B_pw24,10.223375,10.703375,October,False
