,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2615A-ms98-a-0002-10,sw2615A-ms98-a-0002,sw2615.A.acc1.aw10,ms2A_pw7,2.02775,2.236375,last,nuclear,full,statement,,,,,True
1,sw2615A-ms98-a-0002-17,sw2615A-ms98-a-0002,sw2615.A.acc2.aw17,ms2A_pw13,3.576375,3.806375,car,plain,full,statement,,,,,True
2,sw2615A-ms98-a-0002-19,sw2615A-ms98-a-0002,sw2615.A.acc3.aw19,ms2A_pw15,4.136375,4.346375,go,nuclear,full,statement,,,,,True
3,sw2615A-ms98-a-0002-24,sw2615A-ms98-a-0002,sw2615.A.acc4.aw24,ms2A_pw19,5.196375,5.536375,oil,nuclear,full,statement,,,,,True
4,sw2615A-ms98-a-0002-27,sw2615A-ms98-a-0002,sw2615.A.acc5.aw27,ms2A_pw21,5.966375,6.306375,filter,nuclear,full,statement,,,,,True
5,sw2615A-ms98-a-0002-30,sw2615A-ms98-a-0002,sw2615.A.acc6.aw30,ms2A_pw24,6.656375,6.826375,that,plain,full,statement,,,,,True
6,sw2615A-ms98-a-0002-33,sw2615A-ms98-a-0002,sw2615.A.acc7.aw33,ms2A_pw27,7.036375,7.3260000000000005,stuff,nuclear,full,statement,,,,,True
7,sw2615A-ms98-a-0002-39,sw2615A-ms98-a-0002,sw2615.A.acc8.aw39,ms2A_pw32,8.696375,9.066375,involved,plain,full,statement,,,,,True
8,sw2615A-ms98-a-0002-41,sw2615A-ms98-a-0002,sw2615.A.acc9.aw41,ms2A_pw34,9.126375,9.526375,anything,nuclear,full,statement,,,,,True
9,sw2615A-ms98-a-0003-45,sw2615A-ms98-a-0003,sw2615.A.acc10.aw45,ms3A_pw36,10.274875,10.804875,extensive,nuclear,full,statement,,,,,True
10,sw2615A-ms98-a-0003-49,sw2615A-ms98-a-0003,sw2615.A.acc11.aw49,ms3A_pw39,11.334875,11.734875,repairs,nuclear,full,statement,,,,,True
11,sw2615A-ms98-a-0003-54,sw2615A-ms98-a-0003,sw2615.A.acc12.aw54,ms3A_pw43,12.574875,12.884875,probably,plain,full,statement,,,,,True
12,sw2615A-ms98-a-0003-56,sw2615A-ms98-a-0003,sw2615.A.acc13.aw56,ms3A_pw45,12.914875,13.084875,year,nuclear,full,statement,,,,,True
13,sw2615A-ms98-a-0003-62,sw2615A-ms98-a-0003,sw2615.A.acc14.aw62,ms3A_pw51,13.824875,14.134875,last,nuclear,full,statement,,,,,True
14,sw2615A-ms98-a-0003-65,sw2615A-ms98-a-0003,sw2615.A.acc15.aw65,ms3A_pw54,14.404875,14.584875,did,plain,weak,statement,,,,,True
15,sw2615A-ms98-a-0003-68,sw2615A-ms98-a-0003,sw2615.A.acc16.aw68,ms3A_pw57,14.774875,15.324875,significance,nuclear,full,statement,,,,,True
16,sw2615A-ms98-a-0003-70,sw2615A-ms98-a-0003,sw2615.A.acc17.aw70,ms3A_pw59,15.444875,15.734875,change,nuclear,full,statement,,,,,True
17,sw2615A-ms98-a-0003-73,sw2615A-ms98-a-0003,sw2615.A.acc18.aw73,ms3A_pw61,16.476875,16.744875,water,nuclear,full,statement,,,,,True
18,sw2615A-ms98-a-0003-77,sw2615A-ms98-a-0003,sw2615.A.acc19.aw77,ms3A_pw65,17.314875,17.884875,Oldsmobile,nuclear,full,statement,,,,,True
