,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2429A.break.1,1.94575,4-,H,L,ms2A_pw1,1.76575,1.94575,well,True
1,sw2429A.break.2,2.09575,1,None,None,ms2A_pw2,1.94575,2.09575,what,False
2,sw2429A.break.3,2.20575,0,None,None,ms2A_pw3,2.09575,2.20575,would,False
3,sw2429A.break.4,2.33575,1,None,None,ms2A_pw4,2.20575,2.33575,you,False
4,sw2429A.break.5,2.51575,3,L,None,ms2A_pw5,2.33575,2.51575,have,True
5,sw2429A.break.6,2.59575,1,None,None,ms2A_pw6,2.51575,2.59575,at,False
6,sw2429A.break.7,2.64575,1,None,None,ms2A_pw7,2.59575,2.64575,a,False
7,sw2429A.break.8,2.84575,1,None,None,ms2A_pw8,2.64575,2.84575,dinner,False
8,sw2429A.break.9,3.31575,4,None,None,ms2A_pw9,2.84575,3.31575,party,True
9,sw2429B.break.1,4.697875,4-,H,L,ms2B_pw1,4.277875,4.697875,well,True
10,sw2429B.break.2,4.957875,X,None,X,ms2B_pw2,4.697875,4.957875,uh,False
11,sw2429B.break.3,5.470875,4,L,H,ms2B_pw3,4.957875,5.470875,lately,True
12,sw2429B.break.4,6.028375,2p,None,None,ms2B_pw4,5.470875,6.028375,since,False
13,sw2429B.break.5,6.157875,1,None,None,ms2B_pw5,6.028375,6.157875,i,False
14,sw2429B.break.6,6.567875,2p,None,None,ms2B_pw6,6.157875,6.567875,have,False
15,sw2429B.break.7,7.277875,4,L,H,ms2B_pw7,6.747875,7.277875,children,True
16,sw2429B.break.8,7.617875,2p,None,None,ms2B_pw8,7.277875,7.617875,i've,False
17,sw2429B.break.9,7.847875,1,None,None,ms2B_pw9,7.617875,7.847875,cut,False
18,sw2429B.break.10,8.3915,2p,None,None,ms2B_pw10,7.847875,8.3915,down,False
19,sw2429B.break.11,9.057875,1,None,None,ms2B_pw11,8.760625,9.057875,on,False
20,sw2429B.break.12,9.417875,1,None,None,ms2B_pw12,9.057875,9.417875,having,False
21,sw2429B.break.13,9.677875,1,None,None,ms2B_pw13,9.417875,9.677875,dinner,False
22,sw2429B.break.14,10.187875,4,L,H,ms2B_pw14,9.677875,10.187875,parties,True
23,sw2429B.break.15,10.397875,2p,None,None,ms2B_pw15,10.187875,10.397875,but,False
24,sw2429A.break.10,10.635125,X,None,X,ms4A_pw10,9.975125,10.635125,uh-huh,False
25,sw2429B.break.17,11.457875,1-,None,None,ms2B_pw16,11.257875,11.457875,when,False
26,sw2429B.break.18,11.547875,1,None,None,ms2B_pw17,11.457875,11.547875,i,False
27,sw2429B.break.19,11.847875,4-,H,L,ms2B_pw18,11.547875,11.847875,do,True
28,sw2429B.break.20,11.967875,1,None,None,ms2B_pw19,11.847875,11.967875,i,False
29,sw2429B.break.21,12.277875,1,None,None,ms2B_pw20,11.967875,12.277875,try,False
30,sw2429B.break.22,12.407875,2p,None,None,ms2B_pw21,12.277875,12.407875,to,False
31,sw2429B.break.23,13.077875,1,None,None,ms2B_pw22,12.837875,13.077875,keep,False
32,sw2429B.break.24,13.197875,1,None,None,ms2B_pw23,13.077875,13.197875,it,False
33,sw2429B.break.25,13.457875,1,None,None,ms2B_pw24,13.197875,13.457875,pretty,False
34,sw2429B.break.26,13.767875,4,L,L,ms2B_pw25,13.457875,13.767875,simple,True
35,sw2429B.break.27,13.937875,1,None,None,ms2B_pw26,13.767875,13.937875,on,False
36,sw2429B.break.28,14.187875,1,None,None,ms2B_pw27,13.937875,14.187875,things,False
37,sw2429B.break.29,14.307875,1-,None,None,ms2B_pw28,14.187875,14.307875,that,False
38,sw2429B.break.30,14.387875,1,None,None,ms2B_pw29,14.307875,14.387875,i,False
39,sw2429B.break.31,14.627875,1,None,None,ms2B_pw30,14.387875,14.627875,can,False
40,sw2429B.break.32,15.037875,1,None,None,ms2B_pw31,14.627875,15.037875,prepare,False
41,sw2429B.break.33,15.257875,1-,None,None,ms2B_pw32,15.037875,15.257875,ahead,False
42,sw2429B.break.34,15.367875,1,None,None,ms2B_pw33,15.257875,15.367875,of,False
43,sw2429B.break.35,15.787875,4,None,None,ms2B_pw34,15.367875,15.787875,time,True
44,sw2429B.break.36,16.623875,X,None,None,ms3B_pw35,16.243875,16.623875,uh,False
45,sw2429B.break.37,16.803875,1,None,None,ms3B_pw36,16.733875,16.803875,i,False
46,sw2429B.break.38,16.973875,1,None,None,ms3B_pw37,16.803875,16.973875,have,False
47,sw2429B.break.39,17.123875,1,None,None,ms3B_pw38,16.973875,17.123875,one,False
48,sw2429B.break.40,17.55225,1,None,None,ms3B_pw39,17.123875,17.55225,recipe,False
49,sw2429B.break.41,17.985375,2p,None,None,ms3B_pw40,17.55225,17.985375,for,False
50,sw2429B.break.42,18.113875,X,None,X,ms3B_pw42,18.063875,18.113875,a,False
51,sw2429B.break.43,18.493875,1,None,None,ms3B_pw43,18.113875,18.493875,really,False
52,sw2429B.break.44,18.493875,1,None,None,ms3B_pw43,18.113875,18.493875,really,False
53,sw2429B.break.45,18.893875,3p,H,None,ms3B_pw44,18.493875,18.893875,good,True
54,sw2429B.break.46,19.233875,X,None,X,ms3B_pw45,18.893875,19.233875,um,False
55,sw2429B.break.47,19.503875,1-,None,None,ms3B_pw46,19.233875,19.503875,type,False
56,sw2429B.break.48,19.623875,1-,None,None,ms3B_pw47,19.503875,19.623875,of,False
57,sw2429B.break.49,19.743875,1,None,None,ms3B_pw48,19.623875,19.743875,a,False
58,sw2429B.break.50,20.273875,4,L,L,ms3B_pw49,19.743875,20.273875,meatball,True
59,sw2429B.break.51,20.373875,1,None,None,ms3B_pw50,20.273875,20.373875,it's,False
60,sw2429B.break.52,20.683875,1,None,None,ms3B_pw51,20.373875,20.683875,called,False
61,sw2429B.break.53,21.163875,1,None,None,ms3B_pw52,20.683875,21.163875,burgundy,False
62,sw2429B.break.54,21.863875,4,None,None,ms3B_pw53,21.163875,21.863875,meatballs,True
63,sw2429B.break.55,22.673875,4,L,H,ms3B_pw54,22.423875,22.673875,and,True
