,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4646A.break.1,0.0745,X,None,X,ms1A_pw1,0.02075,0.0745,uh,False
1,sw4646A.break.2,0.151625,X,X,None,ms1A_pw2,0.0745,0.151625,do,False
2,sw4646A.break.3,0.151625,1-,None,None,ms1A_pw2,0.0745,0.151625,do,False
3,sw4646A.break.4,0.245875,1-,None,None,ms1A_pw3,0.151625,0.245875,you,False
4,sw4646A.break.5,0.46,1,None,None,ms1A_pw4,0.245875,0.46,know,False
5,sw4646A.break.6,0.86,3,H,None,ms1A_pw5,0.46,0.86,anyone,True
6,sw4646A.break.7,1.12,2p,None,None,ms1A_pw6,0.86,1.12,that,False
7,sw4646A.break.8,1.374375,X,None,None,ms1A_pw7,1.12,1.374375,uh,False
8,sw4646A.break.9,2.124,2p,None,None,ms1A_pw8,1.656875,2.124,has,False
9,sw4646A.break.10,2.77,1,None,None,ms1A_pw9,2.6,2.77,is,False
10,sw4646A.break.11,2.91,1,None,None,ms1A_pw10,2.77,2.91,in,False
11,sw4646A.break.12,2.96,1,None,None,ms1A_pw11,2.91,2.96,a,False
12,sw4646A.break.13,3.36,2,None,None,ms1A_pw12,2.96,3.36,nursing,False
13,sw4646A.break.14,3.66,4,L,H,ms1A_pw13,3.36,3.66,home,True
14,sw4646A.break.15,3.83,0,None,None,ms1A_pw14,3.66,3.83,or,False
15,sw4646A.break.16,4.03,1,None,None,ms1A_pw15,3.83,4.03,has,False
16,sw4646A.break.17,4.26,1,None,None,ms1A_pw16,4.03,4.26,ever,False
17,sw4646A.break.18,4.47,1,None,None,ms1A_pw17,4.26,4.47,been,False
18,sw4646A.break.19,4.62,1,None,None,ms1A_pw18,4.47,4.62,in,False
19,sw4646A.break.20,5.013875,4,None,None,ms1A_pw19,4.62,5.013875,one,True
20,sw4646B.break.2,6.279625,4,None,None,ms2B_pw1,5.789625,6.279625,no,True
21,sw4646B.break.3,6.429625,0,None,None,ms2B_pw2,6.279625,6.429625,but,False
22,sw4646B.break.4,6.66925,1p,None,None,ms2B_pw3,6.429625,6.66925,i,False
23,sw4646B.break.5,6.799625,1,None,None,ms2B_pw4,6.66925,6.799625,my,False
24,sw4646B.break.6,7.439625,3,None,None,ms2B_pw5,6.799625,7.439625,grandparents,True
25,sw4646B.break.7,7.539625,1-,None,None,ms2B_pw6,7.439625,7.539625,were,False
26,sw4646B.break.8,8.029625,3,None,None,ms2B_pw7,7.539625,8.029625,looking,True
27,sw4646B.break.9,8.579625,1,None,None,ms2B_pw8,8.029625,8.579625,into,False
28,sw4646B.break.10,8.659625,4,None,None,ms2B_pw9,8.579625,8.659625,it,True
29,sw4646B.break.11,9.36575,4,None,None,ms2B_pw10,8.659625,9.36575,before,True
