,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3445A-ms98-a-0002-6,sw3445A-ms98-a-0002,sw3445.A.acc1.aw6,ms2A_pw2,0.475375,0.845375,right,Not Found: accent@type,full,other,,,,,True
1,sw3445A-ms98-a-0002-8,sw3445A-ms98-a-0002,sw3445.A.acc2.aw8,ms2A_pw4,1.015375,1.375375,think,Not Found: accent@type,full,opinion,,,,,True
2,sw3445A-ms98-a-0002-10,sw3445A-ms98-a-0002,sw3445.A.acc3.aw10,ms2A_pw6,2.07575,2.415375,gets,Not Found: accent@type,full,opinion,,,,,True
3,sw3445A-ms98-a-0002-12,sw3445A-ms98-a-0002,sw3445.A.acc4.aw12,ms2A_pw8,2.745375,3.195375,off,Not Found: accent@type,full,opinion,,,,,True
4,sw3445A-ms98-a-0002-14,sw3445A-ms98-a-0002,sw3445.A.acc5.aw14,ms2A_pw10,3.565375,4.565375,discussing,Not Found: accent@type,full,opinion,,,,,True
5,sw3445A-ms98-a-0002-16,sw3445A-ms98-a-0002,sw3445.A.acc6.aw16,ms2A_pw12,4.665375,5.305375,topic,Not Found: accent@type,full,opinion,,,,,True
6,sw3445A-ms98-a-0002-18,sw3445A-ms98-a-0002,sw3445.A.acc7.aw18,ms2A_pw14,5.515375,6.4435,tonight,Not Found: accent@type,full,opinion,,,,,True
7,sw3445A-ms98-a-0004-24,sw3445A-ms98-a-0004,sw3445.A.acc8.aw24,ms4A_pw16,8.589375,8.919375,is,Not Found: accent@type,full,affirm,,,,,True
8,sw3445A-ms98-a-0004-25,sw3445A-ms98-a-0004,sw3445.A.acc9.aw25,ms4A_pw17,8.919375,9.859375,correct,Not Found: accent@type,full,affirm,,,,,True
9,sw3445A-ms98-a-0004-29,sw3445A-ms98-a-0004,sw3445.A.acc10.aw29,ms4A_pw21,10.269375,10.719375,movie,Not Found: accent@type,full,yn_q,,,,,True
10,sw3445A-ms98-a-0004-30,sw3445A-ms98-a-0004,sw3445.A.acc11.aw30,ms4A_pw22,10.719375,11.24675,buff,Not Found: accent@type,full,yn_q,,,,,True
11,sw3445A-ms98-a-0006-34,sw3445A-ms98-a-0006,sw3445.A.acc12.aw34,ms6A_pw23,19.146125,19.616125,well,Not Found: accent@type,full,statement,,,,,True
12,sw3445A-ms98-a-0006-36,sw3445A-ms98-a-0006,sw3445.A.acc13.aw36,ms6A_pw24,19.746125,20.036125,i,Not Found: accent@type,full,statement,,,,,True
13,sw3445A-ms98-a-0006-39,sw3445A-ms98-a-0006,sw3445.A.acc14.aw39,ms6A_pw27,20.476125,21.436125,VCR,Not Found: accent@type,full,statement,,,,,True
16,sw3445A-ms98-a-0006-39,sw3445A-ms98-a-0006,sw3445.A.acc15.aw39,ms6A_pw27,20.476125,21.436125,VCR,Not Found: accent@type,full,statement,,,,,True
