,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2290B.break.1,1.103625,4,None,None,ms2B_pw1,0.6775,1.103625,okay,True
1,sw2290A.break.1,2.3005,2p,None,None,ms2A_pw1,1.7905,2.3005,so,False
2,sw2290A.break.2,3.511,1,None,None,ms3A_pw2,3.304375,3.511,are,False
3,sw2290A.break.3,3.6655,1,None,None,ms3A_pw3,3.511,3.6655,you,False
4,sw2290A.break.4,3.950375,3,L,None,ms3A_pw4,3.6655,3.950375,a,True
5,sw2290A.break.5,4.684375,4,H,H,ms3A_pw5,3.950375,4.684375,freshwater,True
6,sw2290A.break.6,5.194375,2p,None,None,ms3A_pw6,4.684375,5.194375,or,False
7,sw2290B.break.2,6.157,1,None,None,ms4B_pw2,5.737,6.157,mostly,False
8,sw2290B.break.3,6.787000000000001,4,L,H,ms4B_pw3,6.157,6.787000000000001,freshwater,True
9,sw2290B.break.4,7.097,X,None,None,ms4B_pw4,6.787000000000001,7.097,uh,False
10,sw2290A.break.7,7.175625,4,None,None,ms4A_pw7,6.6855,7.175625,freshwater,True
11,sw2290B.break.5,7.597,1,None,None,ms4B_pw5,7.337000000000001,7.597,yeah,False
12,sw2290B.break.6,7.830375,1p,None,None,ms4B_pw6,7.597,7.830375,i,False
13,sw2290B.break.7,8.467,1,None,None,ms4B_pw7,8.305,8.467,i,False
14,sw2290B.break.8,8.747,1,None,None,ms4B_pw8,8.467,8.747,used,False
15,sw2290B.break.9,8.827,1,None,None,ms4B_pw9,8.747,8.827,to,False
16,sw2290B.break.10,9.1845,2p,None,None,ms4B_pw10,8.827,9.1845,fish,False
17,sw2290B.break.11,9.707,X,None,X,ms4B_pw11,9.433125,9.707,uh,False
18,sw2290B.break.12,9.837,1,None,None,ms4B_pw12,9.707,9.837,when,False
19,sw2290B.break.13,9.907,1,None,None,ms4B_pw13,9.837,9.907,i,False
20,sw2290B.break.14,10.117,2p,None,None,ms4B_pw14,9.907,10.117,was,False
21,sw2290B.break.15,10.417,1,None,None,ms4B_pw15,10.267000000000001,10.417,real,False
22,sw2290B.break.16,10.877,4,None,None,ms4B_pw16,10.417,10.877,young,True
23,sw2290B.break.17,11.557,1,None,None,ms4B_pw17,11.317,11.557,down,False
24,sw2290B.break.18,11.667,1,None,None,ms4B_pw18,11.557,11.667,in,False
25,sw2290B.break.19,12.287,4,L,L,ms4B_pw19,11.667,12.287,Galveston,True
