,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2836A-ms98-a-0003-34,sw2836A-ms98-a-0003,sw2836.A.acc1.aw34,ms3A_pw25,12.472875,12.812875,biggest,plain,full,opinion,,,,,True
1,sw2836A-ms98-a-0003-39,sw2836A-ms98-a-0003,sw2836.A.acc2.aw39,ms3A_pw30,13.612875,13.992875,now,nuclear,full,opinion,,,,,True
2,sw2836A-ms98-a-0003-43,sw2836A-ms98-a-0003,sw2836.A.acc3.aw43,ms3A_pw33,15.192875,15.702875,robberies,nuclear,full,opinion,,,,,True
3,sw2836A-ms98-a-0003-45,sw2836A-ms98-a-0003,sw2836.A.acc4.aw45,ms3A_pw35,15.892875,16.39075,theft,nuclear,full,opinion,,,,,True
4,sw2836A-ms98-a-0003-48,sw2836A-ms98-a-0003,sw2836.A.acc5.aw48,ms3A_pw37,16.702875,17.382875,probably,nuclear,full,opinion,,,,,True
5,sw2836A-ms98-a-0003-49,sw2836A-ms98-a-0003,sw2836.A.acc6.aw49,ms3A_pw38,17.382875,18.004375,murder,nuclear,full,opinion,,,,,True
6,sw2836A-ms98-a-0003-53,sw2836A-ms98-a-0003,sw2836.A.acc7.aw53,ms3A_pw41,19.062875,19.322875,two,plain,full,opinion,,,,,True
7,sw2836A-ms98-a-0003-54,sw2836A-ms98-a-0003,sw2836.A.acc8.aw54,ms3A_pw42,19.322875,19.642875,top,nuclear,full,opinion,,,,,True
8,sw2836A-ms98-a-0003-59,sw2836A-ms98-a-0003,sw2836.A.acc9.aw59,ms3A_pw46,20.227875,20.484,have,nuclear,full,opinion,,,,,True
9,sw2836A-ms98-a-0006-75,sw2836A-ms98-a-0006,sw2836.A.acc10.aw75,ms6A_pw56,50.974,51.144,look,nuclear,full,opinion,,,,,True
10,sw2836A-ms98-a-0006-80,sw2836A-ms98-a-0006,sw2836.A.acc11.aw80,ms6A_pw61,51.623999999999995,51.913999999999994,stand,nuclear,full,opinion,,,,,True
11,sw2836A-ms98-a-0010-123,sw2836A-ms98-a-0010,sw2836.A.acc12.aw123,ms10A_pw93,83.874375,84.014375,live,plain,full,yn_q,,,,,True
12,sw2836A-ms98-a-0010-126,sw2836A-ms98-a-0010,sw2836.A.acc13.aw126,ms10A_pw96,84.174375,84.344375,real,plain,full,yn_q,,,,,True
13,sw2836A-ms98-a-0010-128,sw2836A-ms98-a-0010,sw2836.A.acc14.aw128,ms10A_pw98,84.634375,85.004375,town,nuclear,full,yn_q,,,,,True
14,sw2836A-ms98-a-0010-131,sw2836A-ms98-a-0010,sw2836.A.acc15.aw131,ms10A_pw100,85.87625,86.044375,or,plain,weak,yn_q,,,,,True
15,sw2836A-ms98-a-0010-135,sw2836A-ms98-a-0010,sw2836.A.acc16.aw135,ms10A_pw104,86.254375,86.684375,country,nuclear,full,yn_q,,,,,True
16,sw2836A-ms98-a-0012-155,sw2836A-ms98-a-0012,sw2836.A.acc17.aw155,ms12A_pw119,93.898375,94.088375,live,plain,full,statement,,,,,True
17,sw2836A-ms98-a-0012-159,sw2836A-ms98-a-0012,sw2836.A.acc18.aw159,ms12A_pw123,94.398375,95.118375,suburb,nuclear,full,statement,,,,,True
18,sw2836A-ms98-a-0012-161,sw2836A-ms98-a-0012,sw2836.A.acc19.aw161,ms12A_pw125,95.438375,95.668375,which,nuclear,full,statement,,,,,True
19,sw2836A-ms98-a-0012-166,sw2836A-ms98-a-0012,sw2836.A.acc20.aw166,ms12A_pw129,96.798375,97.168375,from,plain,weak,statement,,,,,True
20,sw2836A-ms98-a-0012-167,sw2836A-ms98-a-0012,sw2836.A.acc21.aw167,ms12A_pw130,97.168375,97.798375,Dallas,nuclear,full,statement,,,,,True
21,sw2836A-ms98-a-0012-170,sw2836A-ms98-a-0012,sw2836.A.acc22.aw170,ms12A_pw132,99.368375,99.768375,twelve,nuclear,full,statement,,,,,True
22,sw2836A-ms98-a-0013-188,sw2836A-ms98-a-0013,sw2836.A.acc23.aw188,ms13A_pw146,105.2035,105.4235,but,nuclear,full,opinion,,,,,True
23,sw2836A-ms98-a-0013-190,sw2836A-ms98-a-0013,sw2836.A.acc24.aw190,ms13A_pw147,105.6335,105.7135,it,nuclear,full,opinion,,,,,True
24,sw2836A-ms98-a-0013-194,sw2836A-ms98-a-0013,sw2836.A.acc25.aw194,ms13A_pw150,106.3535,106.5635,feel,plain,full,opinion,,,,,True
25,sw2836A-ms98-a-0013-199,sw2836A-ms98-a-0013,sw2836.A.acc26.aw199,ms13A_pw155,106.9635,107.463375,country,nuclear,full,opinion,,,,,True
26,sw2836A-ms98-a-0013-201,sw2836A-ms98-a-0013,sw2836.A.acc27.aw201,ms13A_pw156,108.34100000000001,108.5835,our,plain,weak,opinion,,,,,True
27,sw2836A-ms98-a-0013-203,sw2836A-ms98-a-0013,sw2836.A.acc28.aw203,ms13A_pw158,108.9035,109.4235,crimes,nuclear,full,opinion,,,,,True
28,sw2836A-ms98-a-0013-207,sw2836A-ms98-a-0013,sw2836.A.acc29.aw207,ms13A_pw161,109.7235,110.1335,immediate,nuclear,full,opinion,,,,,True
29,sw2836A-ms98-a-0014-210,sw2836A-ms98-a-0014,sw2836.A.acc30.aw210,ms14A_pw162,110.314375,110.874375,town,nuclear,full,opinion,,,,,True
30,sw2836A-ms98-a-0014-214,sw2836A-ms98-a-0014,sw2836.A.acc31.aw214,ms14A_pw165,112.274375,112.964375,probably,nuclear,full,opinion,,,,,True
31,sw2836A-ms98-a-0014-216,sw2836A-ms98-a-0014,sw2836.A.acc32.aw216,ms14A_pw167,113.634375,114.004375,house,nuclear,full,opinion,,,,,True
32,sw2836A-ms98-a-0015-236,sw2836A-ms98-a-0015,sw2836.A.acc33.aw236,ms15A_pw180,121.461375,121.851375,however,plain,weak,opinion,,,,,True
33,sw2836A-ms98-a-0015-240,sw2836A-ms98-a-0015,sw2836.A.acc34.aw240,ms15A_pw184,122.341375,122.7325,there,nuclear,full,opinion,,,,,True
34,sw2836A-ms98-a-0016-246,sw2836A-ms98-a-0016,sw2836.A.acc35.aw246,ms16A_pw187,124.6645,124.871875,right,plain,weak,statement,,,,,True
35,sw2836A-ms98-a-0016-249,sw2836A-ms98-a-0016,sw2836.A.acc36.aw249,ms16A_pw190,125.251875,125.861875,neighborhood,plain,full,statement,,,,,True
36,sw2836A-ms98-a-0016-252,sw2836A-ms98-a-0016,sw2836.A.acc37.aw252,ms16A_pw193,126.371875,126.7645,about,nuclear,full,statement,,,,,True
37,sw2836A-ms98-a-0016-255,sw2836A-ms98-a-0016,sw2836.A.acc38.aw255,ms16A_pw195,127.584,127.841875,eighty,nuclear,full,statement,,,,,True
38,sw2836A-ms98-a-0016-260,sw2836A-ms98-a-0016,sw2836.A.acc39.aw260,ms16A_pw199,129.011875,129.841875,homeowners,nuclear,full,statement,,,,,True
39,sw2836A-ms98-a-0016-263,sw2836A-ms98-a-0016,sw2836.A.acc40.aw263,ms16A_pw202,130.251875,130.841875,robbed,nuclear,full,statement,,,,,True
40,sw2836A-ms98-a-0016-264,sw2836A-ms98-a-0016,sw2836.A.acc41.aw264,ms16A_pw203,130.841875,131.361875,sometime,plain,weak,statement,,,,,True
41,sw2836A-ms98-a-0016-266,sw2836A-ms98-a-0016,sw2836.A.acc42.aw266,ms16A_pw205,131.721875,132.06825,their,nuclear,full,statement,,,,,True
42,sw2836A-ms98-a-0016-268,sw2836A-ms98-a-0016,sw2836.A.acc43.aw268,ms16A_pw206,132.371875,132.771875,their,nuclear,full,statement,,,,,True
43,sw2836A-ms98-a-0016-271,sw2836A-ms98-a-0016,sw2836.A.acc44.aw271,ms16A_pw208,133.43425,134.011875,existence,plain,weak,statement,,,,,True
44,sw2836A-ms98-a-0016-274,sw2836A-ms98-a-0016,sw2836.A.acc45.aw274,ms16A_pw211,134.231875,134.681875,neighborhood,nuclear,full,statement,,,,,True
45,sw2836A-ms98-a-0017-278,sw2836A-ms98-a-0017,sw2836.A.acc46.aw278,ms17A_pw212,136.31525,136.88525,and,nuclear,full,statement,,,,,True
46,sw2836A-ms98-a-0017-280,sw2836A-ms98-a-0017,sw2836.A.acc47.aw280,ms17A_pw213,137.31525,137.61525,since,plain,full,statement,,,,,True
47,sw2836A-ms98-a-0017-283,sw2836A-ms98-a-0017,sw2836.A.acc48.aw283,ms17A_pw216,138.10525,138.60525,everybody's,plain,full,statement,,,,,True
49,sw2836A-ms98-a-0017-288,sw2836A-ms98-a-0017,sw2836.A.acc49.aw288,ms17A_pw221,139.41525,139.80525,burglar,nuclear,full,statement,,,,,True
50,sw2836A-ms98-a-0017-291,sw2836A-ms98-a-0017,sw2836.A.acc50.aw291,ms17A_pw224,140.43525,140.53525,you,nuclear,full,statement,,,,,True
51,sw2836A-ms98-a-0017-296,sw2836A-ms98-a-0017,sw2836.A.acc51.aw296,ms17A_pw227,141.628125,141.91525,burglar,nuclear,full,statement,,,,,True
52,sw2836A-ms98-a-0018-303,sw2836A-ms98-a-0018,sw2836.A.acc52.aw303,ms18A_pw231,144.891,145.418375,including,plain,full,statement,,,,,True
53,sw2836A-ms98-a-0018-305,sw2836A-ms98-a-0018,sw2836.A.acc53.aw305,ms18A_pw233,145.605625,145.966625,out,nuclear,full,statement,,,,,True
54,sw2836A-ms98-a-0018-308,sw2836A-ms98-a-0018,sw2836.A.acc54.aw308,ms18A_pw236,146.435625,146.635625,outer,plain,full,statement,,,,,True
55,sw2836A-ms98-a-0018-310,sw2836A-ms98-a-0018,sw2836.A.acc55.aw310,ms18A_pw238,147.205625,147.510625,type,nuclear,full,statement,,,,,True
56,sw2836A-ms98-a-0018-313,sw2836A-ms98-a-0018,sw2836.A.acc56.aw313,ms18A_pw240,147.953625,148.685625,devices,nuclear,full,statement,,,,,True
57,sw2836A-ms98-a-0018-316,sw2836A-ms98-a-0018,sw2836.A.acc57.aw316,ms18A_pw242,148.935625,149.495625,sensors,nuclear,full,statement,,,,,True
58,sw2836A-ms98-a-0018-320,sw2836A-ms98-a-0018,sw2836.A.acc58.aw320,ms18A_pw246,150.065625,150.3255,that,nuclear,full,statement,,,,,True
59,sw2836A-ms98-a-0018-322,sw2836A-ms98-a-0018,sw2836.A.acc59.aw322,ms18A_pw247,150.815125,151.064375,it's,plain,weak,statement,,,,,True
61,sw2836A-ms98-a-0018-324,sw2836A-ms98-a-0018,sw2836.A.acc60.aw324,ms18A_pw249,151.245625,151.495625,back,nuclear,full,statement,,,,,True
62,sw2836A-ms98-a-0019-328,sw2836A-ms98-a-0019,sw2836.A.acc61.aw328,ms19A_pw251,151.858,152.085625,know,nuclear,full,statement,,,,,True
63,sw2836A-ms98-a-0019-330,sw2836A-ms98-a-0019,sw2836.A.acc62.aw330,ms19A_pw252,152.222125,152.838,considerably,nuclear,full,statement,,,,,True
64,sw2836A-ms98-a-0019-336,sw2836A-ms98-a-0019,sw2836.A.acc63.aw336,ms19A_pw257,153.78799999999998,154.06799999999998,shifts,plain,full,opinion,,,,,True
65,sw2836A-ms98-a-0019-339,sw2836A-ms98-a-0019,sw2836.A.acc64.aw339,ms19A_pw260,154.408,154.53799999999998,our,plain,full,opinion,,,,,True
66,sw2836A-ms98-a-0019-340,sw2836A-ms98-a-0019,sw2836.A.acc65.aw340,ms19A_pw261,154.53799999999998,155.00799999999998,neighborhood,nuclear,full,opinion,,,,,True
67,sw2836A-ms98-a-0019-342,sw2836A-ms98-a-0019,sw2836.A.acc66.aw342,ms19A_pw263,155.09799999999998,155.338,another,plain,full,opinion,,,,,True
68,sw2836A-ms98-a-0019-343,sw2836A-ms98-a-0019,sw2836.A.acc67.aw343,ms19A_pw264,155.338,155.778,neighborhood,nuclear,full,opinion,,,,,True
69,sw2836A-ms98-a-0019-345,sw2836A-ms98-a-0019,sw2836.A.acc68.aw345,ms19A_pw266,155.868,156.108,another,plain,full,opinion,,,,,True
70,sw2836A-ms98-a-0019-346,sw2836A-ms98-a-0019,sw2836.A.acc69.aw346,ms19A_pw267,156.108,156.638,neighborhood,nuclear,full,opinion,,,,,True
71,sw2836A-ms98-a-0019-347,sw2836A-ms98-a-0019,sw2836.A.acc70.aw347,ms19A_pw268,156.638,156.97799999999998,so,nuclear,full,opinion,,,,,True
72,sw2836A-ms98-a-0019-350,sw2836A-ms98-a-0019,sw2836.A.acc71.aw350,ms19A_pw270,157.658,158.155375,still,nuclear,full,opinion,,,,,True
73,sw2836A-ms98-a-0019-354,sw2836A-ms98-a-0019,sw2836.A.acc72.aw354,ms19A_pw272,159.105,159.748,remains,plain,weak,opinion,,,,,True
74,sw2836A-ms98-a-0019-355,sw2836A-ms98-a-0019,sw2836.A.acc73.aw355,ms19A_pw273,159.748,160.118,city,nuclear,full,opinion,,,,,True
75,sw2836A-ms98-a-0019-359,sw2836A-ms98-a-0019,sw2836.A.acc74.aw359,ms19A_pw277,160.97799999999998,161.471875,high,nuclear,full,opinion,,,,,True
76,sw2836A-ms98-a-0021-367,sw2836A-ms98-a-0021,sw2836.A.acc75.aw367,ms21A_pw280,166.036625,166.146625,would,plain,weak,opinion,,,,,True
77,sw2836A-ms98-a-0021-370,sw2836A-ms98-a-0021,sw2836.A.acc76.aw370,ms21A_pw283,166.316625,166.816625,majority,nuclear,full,opinion,,,,,True
78,sw2836A-ms98-a-0021-374,sw2836A-ms98-a-0021,sw2836.A.acc77.aw374,ms21A_pw287,167.426625,167.716625,during,plain,full,opinion,,,,,True
79,sw2836A-ms98-a-0021-376,sw2836A-ms98-a-0021,sw2836.A.acc78.aw376,ms21A_pw289,167.786625,168.266875,day,nuclear,full,opinion,,,,,True
80,sw2836A-ms98-a-0021-379,sw2836A-ms98-a-0021,sw2836.A.acc79.aw379,ms21A_pw291,168.956625,169.851625,between,nuclear,full,opinion,,,,,True
81,sw2836A-ms98-a-0021-381,sw2836A-ms98-a-0021,sw2836.A.acc80.aw381,ms21A_pw292,170.53625,170.906625,probably,plain,weak,opinion,,,,,True
82,sw2836A-ms98-a-0021-385,sw2836A-ms98-a-0021,sw2836.A.acc81.aw385,ms21A_pw296,171.356625,172.116625,morning,nuclear,full,opinion,,,,,True
83,sw2836A-ms98-a-0021-387,sw2836A-ms98-a-0021,sw2836.A.acc82.aw387,ms21A_pw298,172.736625,172.913125,three,plain,full,opinion,,,,,True
84,sw2836A-ms98-a-0021-390,sw2836A-ms98-a-0021,sw2836.A.acc83.aw390,ms21A_pw301,173.156625,173.752625,afternoon,nuclear,full,opinion,,,,,True
85,sw2836A-ms98-a-0022-411,sw2836A-ms98-a-0022,sw2836.A.acc84.aw411,ms22A_pw318,179.782875,180.139625,happening,plain,full,statement,,,,,True
86,sw2836A-ms98-a-0022-414,sw2836A-ms98-a-0022,sw2836.A.acc85.aw414,ms22A_pw321,180.422875,180.702875,hours,nuclear,full,statement,,,,,True
87,sw2836A-ms98-a-0022-418,sw2836A-ms98-a-0022,sw2836.A.acc86.aw418,ms22A_pw325,181.292875,181.622875,work,nuclear,full,statement,,,,,True
88,sw2836A-ms98-a-0022-421,sw2836A-ms98-a-0022,sw2836.A.acc87.aw421,ms22A_pw327,183.502875,184.012875,so,nuclear,full,opinion,,,,,True
89,sw2836A-ms98-a-0023-427,sw2836A-ms98-a-0023,sw2836.A.acc88.aw427,ms23A_pw330,187.3755,187.5255,would,plain,weak,opinion,,,,,True
90,sw2836A-ms98-a-0023-432,sw2836A-ms98-a-0023,sw2836.A.acc89.aw432,ms23A_pw335,188.2255,188.5455,prime,plain,full,opinion,,,,,True
91,sw2836A-ms98-a-0023-433,sw2836A-ms98-a-0023,sw2836.A.acc90.aw433,ms23A_pw336,188.5455,189.1455,motivation,nuclear,full,opinion,,,,,True
92,sw2836A-ms98-a-0023-435,sw2836A-ms98-a-0023,sw2836.A.acc91.aw435,ms23A_pw337,189.3755,189.5255,they'll,nuclear,full,opinion,,,,,True
94,sw2836A-ms98-a-0023-438,sw2836A-ms98-a-0023,sw2836.A.acc92.aw438,ms23A_pw340,189.9155,190.2555,stalk,plain,full,opinion,,,,,True
95,sw2836A-ms98-a-0023-440,sw2836A-ms98-a-0023,sw2836.A.acc93.aw440,ms23A_pw342,190.3555,190.6555,house,nuclear,full,opinion,,,,,True
96,sw2836A-ms98-a-0023-447,sw2836A-ms98-a-0023,sw2836.A.acc94.aw447,ms23A_pw348,192.2955,192.8855,pattern,nuclear,full,opinion,,,,,True
97,sw2836A-ms98-a-0023-450,sw2836A-ms98-a-0023,sw2836.A.acc95.aw450,ms23A_pw350,193.2755,193.5455,then,nuclear,full,opinion,,,,,True
98,sw2836A-ms98-a-0023-454,sw2836A-ms98-a-0023,sw2836.A.acc96.aw454,ms23A_pw353,194.1355,194.5055,there,nuclear,full,opinion,,,,,True
99,sw2836A-ms98-a-0024-460,sw2836A-ms98-a-0024,sw2836.A.acc97.aw460,ms24A_pw356,197.330375,197.830375,classify,plain,full,affirm,,,,,True
100,sw2836A-ms98-a-0024-465,sw2836A-ms98-a-0024,sw2836.A.acc98.aw465,ms24A_pw361,198.380375,199.31599999999997,professionals,nuclear,full,affirm,,,,,True
101,sw2836A-ms98-a-0024-471,sw2836A-ms98-a-0024,sw2836.A.acc99.aw471,ms24A_pw366,200.270375,200.530375,few,plain,full,statement,,,,,True
102,sw2836A-ms98-a-0024-477,sw2836A-ms98-a-0024,sw2836.A.acc100.aw477,ms24A_pw372,200.940375,201.180375,little,nuclear,full,statement,,,,,True
103,sw2836A-ms98-a-0024-480,sw2836A-ms98-a-0024,sw2836.A.acc101.aw480,ms24A_pw374,201.420375,202.230375,sloppier,nuclear,full,statement,,,,,True
104,sw2836A-ms98-a-0024-483,sw2836A-ms98-a-0024,sw2836.A.acc102.aw483,ms24A_pw377,202.700375,203.220375,taking,nuclear,full,statement,,,,,True
105,sw2836A-ms98-a-0024-488,sw2836A-ms98-a-0024,sw2836.A.acc103.aw488,ms24A_pw380,204.820375,205.060375,know,nuclear,full,statement,,,,,True
106,sw2836A-ms98-a-0024-491,sw2836A-ms98-a-0024,sw2836.A.acc104.aw491,ms24A_pw382,205.740375,205.990375,junk,plain,weak,statement,,,,,True
107,sw2836A-ms98-a-0024-494,sw2836A-ms98-a-0024,sw2836.A.acc105.aw494,ms24A_pw385,206.470375,206.830375,they,nuclear,full,statement,,,,,True
108,sw2836A-ms98-a-0024-498,sw2836A-ms98-a-0024,sw2836.A.acc106.aw498,ms24A_pw389,207.260375,207.400375,get,nuclear,full,statement,,,,,True
109,sw2836A-ms98-a-0024-502,sw2836A-ms98-a-0024,sw2836.A.acc107.aw502,ms24A_pw392,207.850375,208.120375,ten,plain,full,statement,,,,,True
110,sw2836A-ms98-a-0024-504,sw2836A-ms98-a-0024,sw2836.A.acc108.aw504,ms24A_pw394,208.190375,208.460375,twenty,plain,full,statement,,,,,True
111,sw2836A-ms98-a-0024-508,sw2836A-ms98-a-0024,sw2836.A.acc109.aw508,ms24A_pw398,209.100375,209.530375,quick,nuclear,full,statement,,,,,True
112,sw2836A-ms98-a-0026-512,sw2836A-ms98-a-0026,sw2836.A.acc110.aw512,ms26A_pw399,212.16099999999997,212.89700000000002,probably,nuclear,full,opinion,,,,,True
113,sw2836A-ms98-a-0026-516,sw2836A-ms98-a-0026,sw2836.A.acc111.aw516,ms26A_pw402,213.90099999999998,214.421,items,nuclear,full,opinion,,,,,True
114,sw2836A-ms98-a-0026-524,sw2836A-ms98-a-0026,sw2836.A.acc112.aw524,ms26A_pw410,215.71099999999998,216.19099999999997,neighborhood,nuclear,full,opinion,,,,,True
115,sw2836A-ms98-a-0026-527,sw2836A-ms98-a-0026,sw2836.A.acc113.aw527,ms26A_pw413,216.571,216.921,be,nuclear,full,opinion,,,,,True
116,sw2836A-ms98-a-0026-529,sw2836A-ms98-a-0026,sw2836.A.acc114.aw529,ms26A_pw415,217.041,217.25099999999998,high,plain,full,opinion,,,,,True
117,sw2836A-ms98-a-0026-531,sw2836A-ms98-a-0026,sw2836.A.acc115.aw531,ms26A_pw417,217.689375,218.635125,automobiles,nuclear,full,opinion,,,,,True
118,sw2836A-ms98-a-0026-533,sw2836A-ms98-a-0026,sw2836.A.acc116.aw533,ms26A_pw418,219.21099999999998,219.771,Mercedes,nuclear,full,statement,,,,,True
119,sw2836A-ms98-a-0026-534,sw2836A-ms98-a-0026,sw2836.A.acc117.aw534,ms26A_pw419,219.771,220.41099999999997,Volvos,nuclear,full,statement,,,,,True
