,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3219A.break.1,0.294125,4,None,None,ms1A_pw1,0.00775,0.294125,okay,True
1,sw3219A.break.2,0.455,1,None,None,ms1A_pw2,0.294125,0.455,why,False
2,sw3219A.break.3,0.455,1,None,None,ms1A_pw2,0.294125,0.455,why,False
3,sw3219A.break.4,0.77,1,None,None,ms1A_pw4,0.62,0.77,you,False
4,sw3219A.break.5,1.15,4,L,L,ms1A_pw5,0.77,1.15,start,True
5,sw3219A.break.6,1.25,1,None,None,ms1A_pw6,1.15,1.25,so,False
6,sw3219A.break.7,1.45,1,None,None,ms1A_pw7,1.25,1.45,you,False
7,sw3219A.break.8,1.78,1,None,None,ms1A_pw8,1.45,1.78,probably,False
8,sw3219A.break.9,1.94,1,None,None,ms1A_pw9,1.78,1.94,have,False
9,sw3219A.break.10,2.01,1,None,None,ms1A_pw10,1.94,2.01,a,False
10,sw3219A.break.11,2.3,4,H,L,ms1A_pw11,2.01,2.3,job,True
11,sw3219A.break.12,2.39,1,None,None,ms1A_pw12,2.3,2.39,you,False
12,sw3219A.break.13,2.54,1,None,None,ms1A_pw13,2.39,2.54,need,False
13,sw3219A.break.14,2.62,0,None,None,ms1A_pw14,2.54,2.62,to,False
14,sw3219A.break.15,3.0,1,None,None,ms1A_pw16,2.91375,3.0,to,False
15,sw3219A.break.15a,3.0,3-,L,None,ms1A_pw16,2.91375,3.0,to,True
16,sw3219A.break.16,3.31,1,None,None,ms1A_pw17,3.0,3.31,pretty,False
17,sw3219A.break.17,3.694,4,None,None,ms1A_pw18,3.31,3.694,soon,True
18,sw3219B.break.3,4.37425,2,None,None,ms3B_pw1,4.09425,4.37425,i'm,False
19,sw3219B.break.4,4.81425,1,None,None,ms3B_pw2,4.37425,4.81425,already,False
20,sw3219B.break.5,4.96425,1,None,None,ms3B_pw3,4.81425,4.96425,on,False
21,sw3219B.break.6,5.13425,1,None,None,ms3B_pw4,4.96425,5.13425,my,False
22,sw3219A.break.18,5.523375,X,None,X,ms2A_pw19,5.423375,5.523375,oh,False
23,sw3219B.break.7,5.59125,4,L,L,ms3B_pw5,5.13425,5.59125,job,True
24,sw3219A.break.19,5.643375,1,None,None,ms2A_pw20,5.523375,5.643375,you,False
25,sw3219B.break.8,5.75425,1-,None,None,ms3B_pw6,5.59125,5.75425,so,False
26,sw3219B.break.9,5.97425,1p,None,None,ms3B_pw7,5.75425,5.97425,you're,False
27,sw3219A.break.20,6.016625,4,None,None,ms2A_pw21,5.643375,6.016625,are,True
28,sw3219B.break.10,6.11425,0,None,None,ms3B_pw8,5.97425,6.11425,you,False
29,sw3219B.break.11,6.48425,1,None,None,ms3B_pw9,6.11425,6.48425,reached,False
30,sw3219B.break.12,6.67425,3-,L,None,ms3B_pw10,6.48425,6.67425,me,True
31,sw3219B.break.13,6.86425,2-,None,None,ms3B_pw11,6.67425,6.86425,at,False
32,sw3219B.break.14,7.07425,1,None,None,ms3B_pw12,6.86425,7.07425,my,False
33,sw3219B.break.15,7.5265,4,None,None,ms3B_pw13,7.07425,7.5265,job,True
34,sw3219A.break.21,7.789625,X,None,X,ms3A_pw22,7.604,7.789625,oh,False
35,sw3219A.break.22,8.349625,4,L,L,ms3A_pw23,7.789625,8.349625,wonderful,True
36,sw3219A.break.23,8.459625,0,None,None,ms3A_pw24,8.349625,8.459625,well,False
37,sw3219A.break.24,8.599625,1,None,None,ms3A_pw25,8.459625,8.599625,how,False
38,sw3219A.break.25,8.699625,1,None,None,ms3A_pw26,8.599625,8.699625,do,False
39,sw3219A.break.26,8.809625,1,None,None,ms3A_pw27,8.699625,8.809625,you,False
40,sw3219A.break.27,9.079625,3-,L,None,ms3A_pw28,8.809625,9.079625,dress,True
41,sw3219A.break.28,9.229625,1,None,None,ms3A_pw29,9.079625,9.229625,for,False
42,sw3219A.break.29,9.729625,4,None,None,ms3A_pw30,9.229625,9.729625,[laughter-work],True
43,sw3219B.break.16,10.25525,1p,None,None,ms5B_pw15,10.081,10.25525,my,False
44,sw3219B.break.17,10.25525,1,None,None,ms5B_pw15,10.081,10.25525,my,False
45,sw3219B.break.18,10.64525,2,None,None,ms5B_pw16,10.25525,10.64525,dress,False
46,sw3219B.break.19,10.84525,1,None,None,ms5B_pw17,10.64525,10.84525,for,False
47,sw3219B.break.20,11.32725,4,L,L,ms5B_pw18,10.84525,11.32725,work,True
48,sw3219B.break.21,11.60525,X,None,X,ms5B_pw19,11.32725,11.60525,uh,False
49,sw3219B.break.22,12.04525,1,None,None,ms5B_pw20,11.60525,12.04525,most,False
50,sw3219B.break.23,12.12525,0,None,None,ms5B_pw21,12.04525,12.12525,of,False
51,sw3219B.break.24,12.20525,1,None,None,ms5B_pw22,12.12525,12.20525,the,False
52,sw3219B.break.25,12.77525,4,L,H,ms5B_pw23,12.20525,12.77525,time,True
53,sw3219B.break.26,13.26525,2p,None,None,ms5B_pw24,12.77525,13.26525,is,False
54,sw3219B.break.27,13.66525,X,None,X,ms5B_pw25,13.26525,13.66525,uh,False
55,sw3219B.break.28,14.03525,1,None,None,ms5B_pw26,13.66525,14.03525,rather,False
56,sw3219B.break.29,14.73525,3-,!H,None,ms5B_pw27,14.03525,14.73525,comfortable,True
57,sw3219B.break.30,14.89525,1-,None,None,ms5B_pw28,14.73525,14.89525,and,False
58,sw3219B.break.31,15.65525,4,None,None,ms5B_pw29,14.89525,15.65525,casual,True
59,sw3219A.break.30,16.733875,X,None,None,ms5A_pw31,16.300375,16.733875,um-hum,False
60,sw3219B.break.32,17.02525,X,None,X,ms6B_pw30,16.501375,17.02525,uh,False
61,sw3219B.break.33,17.71525,4,H,L,ms6B_pw31,17.02525,17.71525,usually,True
62,sw3219B.break.34,18.22525,X,None,X,ms6B_pw32,17.71525,18.22525,uh,False
63,sw3219B.break.35,19.07525,4,L,H,ms6B_pw33,18.22525,19.07525,slacks,True
64,sw3219B.break.36,19.93525,0,None,None,ms6B_pw36,19.54525,19.93525,soft,False
65,sw3219B.break.36a,19.93525,2p,None,None,ms6B_pw36,19.54525,19.93525,soft,False
66,sw3219B.break.37,19.93525,1,None,None,ms6B_pw36,19.54525,19.93525,soft,False
67,sw3219B.break.38,20.34525,1,None,None,ms6B_pw37,19.93525,20.34525,colored,False
68,sw3219B.break.39,20.86925,4,None,None,ms6B_pw38,20.34525,20.86925,shirt,True
69,sw3219B.break.42,23.3085,4,H,L,ms7B_pw39,22.77975,23.3085,the,True
70,sw3219B.break.43,24.297375,X,None,None,ms7B_pw40,23.3085,24.297375,um,False
71,sw3219B.break.44,25.13125,1,None,None,ms7B_pw41,24.668125,25.13125,thing,False
72,sw3219B.break.45,25.75125,1p,None,None,ms7B_pw43,25.43125,25.75125,that,False
73,sw3219B.break.46,25.75125,4-,L,L,ms7B_pw43,25.43125,25.75125,that,True
74,sw3219B.break.47,26.49125,1,None,None,ms7B_pw44,25.75125,26.49125,distinguishes,False
75,sw3219B.break.48,27.040375,4,H,L,ms7B_pw45,26.49125,27.040375,me,True
76,sw3219B.break.49,27.266375,1,None,None,ms7B_pw46,27.040375,27.266375,a,False
77,sw3219B.break.50,27.47125,0,None,None,ms7B_pw47,27.266375,27.47125,lot,False
78,sw3219B.break.51,27.59125,1,None,None,ms7B_pw48,27.47125,27.59125,of,False
79,sw3219B.break.52,27.66125,1,None,None,ms7B_pw49,27.59125,27.66125,the,False
80,sw3219B.break.53,28.07125,4,L,L,ms7B_pw50,27.66125,28.07125,time,True
81,sw3219B.break.54,28.26125,1,None,None,ms7B_pw51,28.07125,28.26125,when,False
82,sw3219B.break.55,28.33125,1,None,None,ms7B_pw52,28.26125,28.33125,i,False
83,sw3219B.break.56,28.49125,0,None,None,ms7B_pw53,28.33125,28.49125,have,False
84,sw3219B.break.57,28.64125,1,None,None,ms7B_pw54,28.49125,28.64125,to,False
85,sw3219B.break.58,29.24125,4,H,L,ms7B_pw55,28.64125,29.24125,dress,True
86,sw3219B.break.59,29.43125,1,None,None,ms7B_pw56,29.24125,29.43125,real,False
87,sw3219B.break.60,30.25125,4,L,L,ms7B_pw57,29.43125,30.25125,professionally,True
88,sw3219B.break.61,30.45125,0,None,None,ms7B_pw59,30.41125,30.45125,a,False
89,sw3219B.break.62,30.83125,1,None,None,ms7B_pw60,30.45125,30.83125,meeting,False
90,sw3219B.break.63,30.83125,1,None,None,ms7B_pw60,30.45125,30.83125,meeting,False
91,sw3219B.break.64,30.94125,1,None,None,ms7B_pw61,30.83125,30.94125,or,False
92,sw3219B.break.65,31.39125,4,H,L,ms7B_pw62,30.94125,31.39125,something,True
93,sw3219B.break.66,31.50125,1,None,None,ms7B_pw63,31.39125,31.50125,is,False
