,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4346A-ms98-a-0001-3,sw4346A-ms98-a-0001,sw4346.A.acc1.aw3,ms1A_pw1,0.04,0.38,okay,Not Found: accent@type,full,other,,,,,True
1,sw4346A-ms98-a-0003-8,sw4346A-ms98-a-0003,sw4346.A.acc2.aw8,ms3A_pw2,3.169625,3.46875,well,Not Found: accent@type,full,statement,,,,,True
2,sw4346A-ms98-a-0003-10,sw4346A-ms98-a-0003,sw4346.A.acc3.aw10,ms3A_pw4,3.57825,3.766625,have,Not Found: accent@type,full,statement,,,,,True
3,sw4346A-ms98-a-0003-14,sw4346A-ms98-a-0003,sw4346.A.acc4.aw14,ms3A_pw7,5.029625,5.509625,kids,Not Found: accent@type,full,statement,,,,,True
4,sw4346A-ms98-a-0003-18,sw4346A-ms98-a-0003,sw4346.A.acc5.aw18,ms3A_pw11,5.899625,6.169625,seven,Not Found: accent@type,full,statement,,,,,True
5,sw4346A-ms98-a-0003-21,sw4346A-ms98-a-0003,sw4346.A.acc6.aw21,ms3A_pw14,6.479625,7.053,five,Not Found: accent@type,full,statement,,,,,True
6,sw4346A-ms98-a-0003-26,sw4346A-ms98-a-0003,sw4346.A.acc7.aw26,ms3A_pw17,8.459625,8.589625,they're,Not Found: accent@type,full,statement,,,,,True
8,sw4346A-ms98-a-0003-30,sw4346A-ms98-a-0003,sw4346.A.acc8.aw30,ms3A_pw21,8.999625,9.309625,school,Not Found: accent@type,full,statement,,,,,True
9,sw4346A-ms98-a-0003-33,sw4346A-ms98-a-0003,sw4346.A.acc9.aw33,ms3A_pw24,9.629625,10.199625,Tyler,Not Found: accent@type,full,statement,,,,,True
10,sw4346A-ms98-a-0004-40,sw4346A-ms98-a-0004,sw4346.A.acc10.aw40,ms4A_pw28,13.217625,13.587625,happy,Not Found: accent@type,full,statement,,,,,True
11,sw4346A-ms98-a-0004-45,sw4346A-ms98-a-0004,sw4346.A.acc11.aw45,ms4A_pw32,14.627625,14.937625,happy,Not Found: accent@type,full,statement,,,,,True
12,sw4346A-ms98-a-0004-48,sw4346A-ms98-a-0004,sw4346.A.acc12.aw48,ms4A_pw35,15.237625,15.697625,school,Not Found: accent@type,full,statement,,,,,True
13,sw4346A-ms98-a-0004-50,sw4346A-ms98-a-0004,sw4346.A.acc13.aw50,ms4A_pw37,15.897625,16.377625,great,Not Found: accent@type,full,opinion,,,,,True
14,sw4346A-ms98-a-0004-53,sw4346A-ms98-a-0004,sw4346.A.acc14.aw53,ms4A_pw39,17.297625,18.137625,teachers,Not Found: accent@type,full,opinion,,,,,True
15,sw4346A-ms98-a-0004-56,sw4346A-ms98-a-0004,sw4346.A.acc15.aw56,ms4A_pw41,18.557625,19.637625,curriculum,Not Found: accent@type,full,opinion,,,,,True
16,sw4346A-ms98-a-0005-65,sw4346A-ms98-a-0005,sw4346.A.acc16.aw65,ms5A_pw46,22.02725,22.3835,lot,Not Found: accent@type,full,statement,,,,,True
17,sw4346A-ms98-a-0005-67,sw4346A-ms98-a-0005,sw4346.A.acc17.aw67,ms5A_pw48,22.4935,22.6635,have,Not Found: accent@type,full,statement,,,,,True
18,sw4346A-ms98-a-0005-69,sw4346A-ms98-a-0005,sw4346.A.acc18.aw69,ms5A_pw50,22.7735,23.659875,problems,Not Found: accent@type,full,statement,,,,,True
19,sw4346A-ms98-a-0005-75,sw4346A-ms98-a-0005,sw4346.A.acc19.aw75,ms5A_pw54,25.0935,25.3135,do,Not Found: accent@type,full,statement,,,,,True
20,sw4346A-ms98-a-0005-79,sw4346A-ms98-a-0005,sw4346.A.acc20.aw79,ms5A_pw58,25.7835,26.3235,better,Not Found: accent@type,full,statement,,,,,True
21,sw4346A-ms98-a-0006-83,sw4346A-ms98-a-0006,sw4346.A.acc21.aw83,ms6A_pw60,27.135,27.285,well,Not Found: accent@type,weak,statement,,,,,True
22,sw4346A-ms98-a-0006-86,sw4346A-ms98-a-0006,sw4346.A.acc22.aw86,ms6A_pw63,27.425,27.975,best,Not Found: accent@type,full,statement,,,,,True
23,sw4346A-ms98-a-0006-90,sw4346A-ms98-a-0006,sw4346.A.acc23.aw90,ms6A_pw67,28.525,28.915,city,Not Found: accent@type,full,statement,,,,,True
24,sw4346A-ms98-a-0006-93,sw4346A-ms98-a-0006,sw4346.A.acc24.aw93,ms6A_pw70,29.175,29.425,live,Not Found: accent@type,weak,opinion,,,,,True
25,sw4346A-ms98-a-0006-96,sw4346A-ms98-a-0006,sw4346.A.acc25.aw96,ms6A_pw72,30.025,30.105,you,Not Found: accent@type,full,opinion,,,,,True
26,sw4346A-ms98-a-0006-99,sw4346A-ms98-a-0006,sw4346.A.acc26.aw99,ms6A_pw75,30.555,30.925,real,Not Found: accent@type,full,opinion,,,,,True
27,sw4346A-ms98-a-0006-101,sw4346A-ms98-a-0006,sw4346.A.acc27.aw101,ms6A_pw76,31.275,31.605,{richy},Not Found: accent@type,full,opinion,,,,,True
28,sw4346A-ms98-a-0006-104,sw4346A-ms98-a-0006,sw4346.A.acc28.aw104,ms6A_pw79,31.975,32.335,guess,Not Found: accent@type,full,opinion,,,,,True
29,sw4346A-ms98-a-0006-105,sw4346A-ms98-a-0006,sw4346.A.acc29.aw105,ms6A_pw80,32.335,32.495,i'm,Not Found: accent@type,full,statement,,,,,True
31,sw4346A-ms98-a-0006-109,sw4346A-ms98-a-0006,sw4346.A.acc30.aw109,ms6A_pw84,33.515,33.805,around,Not Found: accent@type,full,statement,,,,,True
32,sw4346A-ms98-a-0006-111,sw4346A-ms98-a-0006,sw4346.A.acc31.aw111,ms6A_pw86,33.985,34.200875,is,Not Found: accent@type,full,statement,,,,,True
33,sw4346A-ms98-a-0006-113,sw4346A-ms98-a-0006,sw4346.A.acc32.aw113,ms6A_pw87,34.652875,34.935,and,Not Found: accent@type,full,abandon,,,,,True
34,sw4346A-ms98-a-0006-116,sw4346A-ms98-a-0006,sw4346.A.acc33.aw116,ms6A_pw89,35.535,35.755,but,Not Found: accent@type,full,abandon,,,,,True
35,sw4346A-ms98-a-0006-120,sw4346A-ms98-a-0006,sw4346.A.acc34.aw120,ms6A_pw93,36.345,36.715,friends,Not Found: accent@type,full,statement,,,,,True
36,sw4346A-ms98-a-0006-122,sw4346A-ms98-a-0006,sw4346.A.acc35.aw122,ms6A_pw95,36.835,37.015,live,Not Found: accent@type,weak,statement,,,,,True
37,sw4346A-ms98-a-0006-125,sw4346A-ms98-a-0006,sw4346.A.acc36.aw125,ms6A_pw98,37.245,37.5405,other,Not Found: accent@type,full,statement,,,,,True
38,sw4346A-ms98-a-0007-130,sw4346A-ms98-a-0007,sw4346.A.acc37.aw130,ms7A_pw100,38.751125,39.041125,less,Not Found: accent@type,full,statement,,,,,True
39,sw4346A-ms98-a-0007-131,sw4346A-ms98-a-0007,sw4346.A.acc38.aw131,ms7A_pw101,39.041125,39.901125,fortunate,Not Found: accent@type,full,statement,,,,,True
40,sw4346A-ms98-a-0007-136,sw4346A-ms98-a-0007,sw4346.A.acc39.aw136,ms7A_pw106,40.441125,40.741125,call,Not Found: accent@type,full,statement,,,,,True
41,sw4346A-ms98-a-0007-140,sw4346A-ms98-a-0007,sw4346.A.acc40.aw140,ms7A_pw110,41.151125,41.501125,town,Not Found: accent@type,full,statement,,,,,True
42,sw4346A-ms98-a-0007-143,sw4346A-ms98-a-0007,sw4346.A.acc41.aw143,ms7A_pw112,42.071125,42.218125,their,Not Found: accent@type,full,statement,,,,,True
43,sw4346A-ms98-a-0007-144,sw4346A-ms98-a-0007,sw4346.A.acc42.aw144,ms7A_pw113,42.218125,42.64,schools,Not Found: accent@type,full,statement,,,,,True
44,sw4346A-ms98-a-0007-148,sw4346A-ms98-a-0007,sw4346.A.acc43.aw148,ms7A_pw117,43.131125,44.031125,rundown,Not Found: accent@type,full,statement,,,,,True
45,sw4346A-ms98-a-0008-153,sw4346A-ms98-a-0008,sw4346.A.acc44.aw153,ms8A_pw120,45.366375,46.121,older,Not Found: accent@type,full,statement,,,,,True
46,sw4346A-ms98-a-0008-156,sw4346A-ms98-a-0008,sw4346.A.acc45.aw156,ms8A_pw122,46.7155,46.856375,they,Not Found: accent@type,full,statement,,,,,True
47,sw4346A-ms98-a-0008-159,sw4346A-ms98-a-0008,sw4346.A.acc46.aw159,ms8A_pw124,48.10225,48.886375,really,Not Found: accent@type,full,statement,,,,,True
48,sw4346A-ms98-a-0009-163,sw4346A-ms98-a-0009,sw4346.A.acc47.aw163,ms9A_pw125,49.932125,50.3175,offer,Not Found: accent@type,full,statement,,,,,True
49,sw4346A-ms98-a-0009-165,sw4346A-ms98-a-0009,sw4346.A.acc48.aw165,ms9A_pw127,50.5075,50.9675,much,Not Found: accent@type,full,statement,,,,,True
50,sw4346A-ms98-a-0009-168,sw4346A-ms98-a-0009,sw4346.A.acc49.aw168,ms9A_pw130,51.2475,51.4775,know,Not Found: accent@type,full,statement,,,,,True
51,sw4346A-ms98-a-0009-175,sw4346A-ms98-a-0009,sw4346.A.acc50.aw175,ms9A_pw136,53.0975,53.3075,my,Not Found: accent@type,full,statement,,,,,True
52,sw4346A-ms98-a-0009-178,sw4346A-ms98-a-0009,sw4346.A.acc51.aw178,ms9A_pw139,53.7775,54.0875,in,Not Found: accent@type,full,statement,,,,,True
53,sw4346A-ms98-a-0009-181,sw4346A-ms98-a-0009,sw4346.A.acc52.aw181,ms9A_pw141,54.4515,54.566125,don't,Not Found: accent@type,full,opinion,,,,,True
55,sw4346A-ms98-a-0009-184,sw4346A-ms98-a-0009,sw4346.A.acc53.aw184,ms9A_pw144,54.9475,55.1775,that's,Not Found: accent@type,full,opinion,,,,,True
57,sw4346A-ms98-a-0009-185,sw4346A-ms98-a-0009,sw4346.A.acc54.aw185,ms9A_pw145,55.1775,55.749875,fair,Not Found: accent@type,full,opinion,,,,,True
58,sw4346A-ms98-a-0009-188,sw4346A-ms98-a-0009,sw4346.A.acc55.aw188,ms9A_pw147,56.2775,56.72875,know,Not Found: accent@type,full,opinion,,,,,True
59,sw4346A-ms98-a-0010-193,sw4346A-ms98-a-0010,sw4346.A.acc56.aw193,ms10A_pw149,58.931375,59.294375,but,Not Found: accent@type,full,statement,,,,,True
60,sw4346A-ms98-a-0010-198,sw4346A-ms98-a-0010,sw4346.A.acc57.aw198,ms10A_pw153,60.358999999999995,60.708999999999996,happy,Not Found: accent@type,full,statement,,,,,True
61,sw4346A-ms98-a-0010-200,sw4346A-ms98-a-0010,sw4346.A.acc58.aw200,ms10A_pw155,60.879,61.129,what,Not Found: accent@type,full,statement,,,,,True
62,sw4346A-ms98-a-0010-202,sw4346A-ms98-a-0010,sw4346.A.acc59.aw202,ms10A_pw157,61.309,61.739,in,Not Found: accent@type,full,statement,,,,,True
63,sw4346A-ms98-a-0011-207,sw4346A-ms98-a-0011,sw4346.A.acc60.aw207,ms11A_pw160,63.645125,64.035125,ahead,Not Found: accent@type,full,directive,,,,,True
64,sw4346A-ms98-a-0015-216,sw4346A-ms98-a-0015,sw4346.A.acc61.aw216,ms15A_pw162,75.16075,75.64075,wow,Not Found: accent@type,full,apprec,,,,,True
65,sw4346A-ms98-a-0023-232,sw4346A-ms98-a-0023,sw4346.A.acc62.aw232,ms23A_pw166,104.159375,104.579375,right,Not Found: accent@type,full,backchannel,,,,,True
66,sw4346A-ms98-a-0029-244,sw4346A-ms98-a-0029,sw4346.A.acc63.aw244,ms29A_pw169,158.13625,158.6205,yeah,Not Found: accent@type,full,backchannel,,,,,True
67,sw4346A-ms98-a-0030-247,sw4346A-ms98-a-0030,sw4346.A.acc64.aw247,ms30A_pw170,160.238625,160.88475,[laughter-right],Not Found: accent@type,full,backchannel,,,,,True
68,sw4346A-ms98-a-0032-253,sw4346A-ms98-a-0032,sw4346.A.acc65.aw253,ms32A_pw171,166.233875,166.843875,also,Not Found: accent@type,full,statement,,,,,True
69,sw4346A-ms98-a-0032-259,sw4346A-ms98-a-0032,sw4346.A.acc66.aw259,ms32A_pw175,168.50725,169.043875,family,Not Found: accent@type,full,statement,,,,,True
70,sw4346A-ms98-a-0032-260,sw4346A-ms98-a-0032,sw4346.A.acc67.aw260,ms32A_pw176,169.043875,169.953875,environment,Not Found: accent@type,full,statement,,,,,True
71,sw4346A-ms98-a-0033-263,sw4346A-ms98-a-0033,sw4346.A.acc68.aw263,ms33A_pw177,170.4715,170.6015,you,Not Found: accent@type,full,statement,,,,,True
72,sw4346A-ms98-a-0033-267,sw4346A-ms98-a-0033,sw4346.A.acc69.aw267,ms33A_pw181,171.2215,171.5115,come,Not Found: accent@type,full,statement,,,,,True
73,sw4346A-ms98-a-0033-270,sw4346A-ms98-a-0033,sw4346.A.acc70.aw270,ms33A_pw184,171.9015,172.2415,Tyler,Not Found: accent@type,full,statement,,,,,True
74,sw4346A-ms98-a-0033-273,sw4346A-ms98-a-0033,sw4346.A.acc71.aw273,ms33A_pw187,172.450625,172.87625,live,Not Found: accent@type,full,statement,,,,,True
75,sw4346A-ms98-a-0033-276,sw4346A-ms98-a-0033,sw4346.A.acc72.aw276,ms33A_pw189,173.3615,173.5415,you,Not Found: accent@type,full,statement,,,,,True
76,sw4346A-ms98-a-0033-279,sw4346A-ms98-a-0033,sw4346.A.acc73.aw279,ms33A_pw192,173.9715,174.1715,room,Not Found: accent@type,full,statement,,,,,True
77,sw4346A-ms98-a-0033-283,sw4346A-ms98-a-0033,sw4346.A.acc74.aw283,ms33A_pw196,175.0615,175.7015,room,Not Found: accent@type,full,statement,,,,,True
78,sw4346A-ms98-a-0033-286,sw4346A-ms98-a-0033,sw4346.A.acc75.aw286,ms33A_pw199,176.1915,176.4115,art,Not Found: accent@type,full,statement,,,,,True
79,sw4346A-ms98-a-0033-291,sw4346A-ms98-a-0033,sw4346.A.acc76.aw291,ms33A_pw203,177.8815,178.2455,every,Not Found: accent@type,full,statement,,,,,True
80,sw4346A-ms98-a-0033-293,sw4346A-ms98-a-0033,sw4346.A.acc77.aw293,ms33A_pw204,178.46775,178.8015,every,Not Found: accent@type,weak,statement,,,,,True
81,sw4346A-ms98-a-0033-294,sw4346A-ms98-a-0033,sw4346.A.acc78.aw294,ms33A_pw205,178.8015,179.5315,holiday,Not Found: accent@type,full,statement,,,,,True
82,sw4346A-ms98-a-0033-296,sw4346A-ms98-a-0033,sw4346.A.acc79.aw296,ms33A_pw207,179.7615,180.583125,parties,Not Found: accent@type,full,statement,,,,,True
83,sw4346A-ms98-a-0034-299,sw4346A-ms98-a-0034,sw4346.A.acc80.aw299,ms34A_pw208,180.928125,181.168125,all,Not Found: accent@type,full,statement,,,,,True
84,sw4346A-ms98-a-0034-301,sw4346A-ms98-a-0034,sw4346.A.acc81.aw301,ms34A_pw210,181.228125,181.638125,kids,Not Found: accent@type,full,statement,,,,,True
85,sw4346A-ms98-a-0034-305,sw4346A-ms98-a-0034,sw4346.A.acc82.aw305,ms34A_pw214,182.348125,183.238125,supportive,Not Found: accent@type,full,statement,,,,,True
86,sw4346A-ms98-a-0034-306,sw4346A-ms98-a-0034,sw4346.A.acc83.aw306,ms34A_pw215,183.238125,183.678125,really,Not Found: accent@type,full,statement,,,,,True
87,sw4346A-ms98-a-0034-308,sw4346A-ms98-a-0034,sw4346.A.acc84.aw308,ms34A_pw217,184.178125,184.618125,parents,Not Found: accent@type,full,statement,,,,,True
88,sw4346A-ms98-a-0034-309,sw4346A-ms98-a-0034,sw4346.A.acc85.aw309,ms34A_pw218,184.618125,185.028125,always,Not Found: accent@type,full,statement,,,,,True
89,sw4346A-ms98-a-0034-313,sw4346A-ms98-a-0034,sw4346.A.acc86.aw313,ms34A_pw222,185.718125,186.298125,something,Not Found: accent@type,full,statement,,,,,True
90,sw4346A-ms98-a-0034-315,sw4346A-ms98-a-0034,sw4346.A.acc87.aw315,ms34A_pw223,186.888125,186.968125,you,Not Found: accent@type,full,statement,,,,,True
