,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3902A.break.2,1.1795,4,None,None,ms2A_pw1,0.476875,1.1795,okay,True
1,sw3902A.break.3,2.171625,4-,H,H,ms2A_pw2,1.934375,2.171625,well,True
2,sw3902A.break.4,2.301625,0,None,None,ms2A_pw3,2.171625,2.301625,why,False
3,sw3902A.break.5,2.521625,1,None,None,ms2A_pw4,2.301625,2.521625,don't,False
4,sw3902A.break.6,2.631625,2p,None,None,ms2A_pw5,2.521625,2.631625,you,False
5,sw3902A.break.7,3.191625,4,L,L,ms2A_pw6,2.631625,3.191625,start,True
6,sw3902A.break.8,3.321625,1,None,None,ms2A_pw7,3.191625,3.321625,because_1,False
7,sw3902A.break.9,3.471625,1,None,None,ms2A_pw8,3.321625,3.471625,it,False
8,sw3902A.break.10,3.621625,1,None,None,ms2A_pw9,3.471625,3.621625,said,False
9,sw3902A.break.11,3.711625,1,None,None,ms2A_pw10,3.621625,3.711625,i,False
10,sw3902A.break.12,3.871625,1,None,None,ms2A_pw11,3.711625,3.871625,was,False
11,sw3902A.break.13,4.191625,1,None,None,ms2A_pw12,3.871625,4.191625,suppose,False
12,sw3902A.break.14,4.617625,2p,None,None,ms2A_pw13,4.191625,4.617625,to,False
13,sw3902A.break.15,5.03,1,None,None,ms2A_pw14,4.617625,5.03,ask,False
14,sw3902A.break.16,5.397625,4,None,None,ms2A_pw15,5.03,5.397625,you,True
15,sw3902B.break.2,6.27725,1,None,None,ms3B_pw1,6.053875,6.27725,do,False
16,sw3902A.break.17,6.328375,0,None,None,ms2A_pw16,6.175125,6.328375,what,False
17,sw3902B.break.3,6.46725,1,None,None,ms3B_pw2,6.27725,6.46725,you,False
18,sw3902A.break.18,6.477,2p,None,None,ms2A_pw17,6.328375,6.477,do,False
19,sw3902A.break.19,6.56575,X,None,None,ms2A_pw18,6.477,6.56575,you,False
20,sw3902B.break.4,6.84725,4-,L,H,ms3B_pw3,6.46725,6.84725,have,True
21,sw3902B.break.5,7.431625,4-,H,L,ms3B_pw4,6.84725,7.431625,any,True
22,sw3902B.break.6,7.93725,1,None,None,ms3B_pw5,7.431625,7.93725,elderly,False
23,sw3902B.break.7,8.703875,4-,H,L,ms3B_pw6,7.93725,8.703875,relatives,True
24,sw3902B.break.8,9.17725,1,None,None,ms3B_pw7,8.703875,9.17725,currently,False
25,sw3902B.break.9,9.26725,1,None,None,ms3B_pw8,9.17725,9.26725,in,False
26,sw3902B.break.10,9.45725,2p,None,None,ms3B_pw9,9.26725,9.45725,uh,False
27,sw3902B.break.11,9.57725,1,None,None,ms3B_pw10,9.45725,9.57725,in,False
28,sw3902B.break.12,9.62725,1,None,None,ms3B_pw11,9.57725,9.62725,a,False
29,sw3902B.break.13,9.96725,1,None,None,ms3B_pw12,9.62725,9.96725,nursing,False
30,sw3902B.break.14,10.11725,3-,L,None,ms3B_pw13,9.96725,10.11725,home,True
31,sw3902B.break.15,10.468125,4,None,None,ms3B_pw14,10.11725,10.468125,now,True
32,sw3902A.break.20,10.62025,4,L,L,ms4A_pw19,10.22025,10.62025,yes,True
33,sw3902A.break.21,10.717625,1,None,None,ms4A_pw20,10.62025,10.717625,i,False
34,sw3902A.break.22,11.048375,4,None,None,ms4A_pw21,10.717625,11.048375,do,True
35,sw3902B.break.16,11.54525,1,None,None,ms4B_pw15,11.387375,11.54525,do,False
36,sw3902B.break.17,11.75525,4,L,L,ms4B_pw16,11.54525,11.75525,you,True
37,sw3902B.break.18,11.89525,1,None,None,ms4B_pw17,11.75525,11.89525,i,False
38,sw3902B.break.19,12.11525,1,None,None,ms4B_pw18,11.89525,12.11525,have,False
39,sw3902B.break.20,12.19525,1,None,None,ms4B_pw19,12.11525,12.19525,a,False
40,sw3902B.break.21,13.183625,4,L,L,ms4B_pw20,12.19525,13.183625,grandmother,True
41,sw3902B.break.22,13.48525,0,None,None,ms4B_pw21,13.183625,13.48525,she's,False
42,sw3902B.break.23,13.51525,0,None,None,ms4B_pw22,13.48525,13.51525,a,False
43,sw3902B.break.24,13.82525,1,None,None,ms4B_pw23,13.51525,13.82525,hundred,False
44,sw3902B.break.25,13.92525,0,None,None,ms4B_pw24,13.82525,13.92525,and,False
45,sw3902B.break.26,14.5455,4,None,None,ms4B_pw25,13.92525,14.5455,two,True
46,sw3902A.break.23,14.69925,X,None,X,ms6A_pw22,14.57925,14.69925,oh,False
47,sw3902A.break.24,14.85925,1,None,None,ms6A_pw23,14.69925,14.85925,my,False
48,sw3902A.break.25,15.33975,4,None,None,ms6A_pw24,14.85925,15.33975,gosh,True
49,sw3902B.break.27,15.445875,0,None,None,ms5B_pw26,15.2665,15.445875,she'll,False
50,sw3902B.break.28,15.535875,1,None,None,ms5B_pw27,15.445875,15.535875,be,False
51,sw3902B.break.29,15.565875,0,None,None,ms5B_pw28,15.535875,15.565875,a,False
52,sw3902B.break.30,15.915875,1,None,None,ms5B_pw29,15.565875,15.915875,hundred,False
53,sw3902B.break.31,16.005875,0,None,None,ms5B_pw30,15.915875,16.005875,and,False
54,sw3902B.break.32,16.335875,4-,H,L,ms5B_pw31,16.005875,16.335875,three,True
55,sw3902B.break.33,16.475875,1,None,None,ms5B_pw32,16.335875,16.475875,in,False
56,sw3902B.break.34,17.274125,4,None,None,ms5B_pw33,16.475875,17.274125,August,True
57,sw3902A.break.26,17.6065,X,None,None,ms8A_pw25,17.157625,17.6065,uh-huh,False
58,sw3902B.break.35,18.407375,4,H,L,ms6B_pw34,17.864375,18.407375,and,True
59,sw3902B.break.36,18.517375,1,None,None,ms6B_pw35,18.407375,18.517375,we,False
60,sw3902B.break.37,18.917375,1,None,None,ms6B_pw36,18.517375,18.917375,decided,False
61,sw3902B.break.38,19.207375,3,H,None,ms6B_pw37,18.917375,19.207375,not,True
62,sw3902B.break.39,19.267375,0,None,None,ms6B_pw38,19.207375,19.267375,to,False
63,sw3902B.break.40,19.427375,0,None,None,ms6B_pw39,19.267375,19.427375,put,False
64,sw3902B.break.41,19.547375,1,None,None,ms6B_pw40,19.427375,19.547375,her,False
65,sw3902B.break.42,19.617375,1,None,None,ms6B_pw41,19.547375,19.617375,in,False
66,sw3902B.break.43,19.657375,1,None,None,ms6B_pw42,19.617375,19.657375,a,False
67,sw3902B.break.44,20.057375,1,None,None,ms6B_pw43,19.657375,20.057375,nursing,False
68,sw3902B.break.45,20.347375,4,None,None,ms6B_pw44,20.057375,20.347375,home,True
69,sw3902B.break.46,22.00325,1,None,None,ms7B_pw45,21.51275,22.00325,she,False
70,sw3902B.break.47,22.450875,4-,H,L,ms7B_pw46,22.00325,22.450875,lives,True
71,sw3902B.break.48,22.7615,1,None,None,ms7B_pw47,22.450875,22.7615,with,False
72,sw3902B.break.49,23.030875,3-,H,None,ms7B_pw48,22.7615,23.030875,my,True
73,sw3902B.break.50,23.712375,4,None,None,ms7B_pw49,23.030875,23.712375,mother,True
74,sw3902B.break.51,24.100875,1,None,None,ms7B_pw50,23.832875,24.100875,and,False
75,sw3902B.break.52,24.260875,1,None,None,ms7B_pw51,24.100875,24.260875,my,False
76,sw3902B.break.53,24.860875,4,L,L,ms7B_pw52,24.260875,24.860875,father,True
77,sw3902B.break.54,25.060875,1,None,None,ms7B_pw53,24.860875,25.060875,who,False
78,sw3902B.break.55,25.470875,1,None,None,ms7B_pw54,25.060875,25.470875,also,False
79,sw3902B.break.56,25.650875,1,None,None,ms7B_pw55,25.470875,25.650875,live,False
80,sw3902B.break.57,25.830875,1,None,None,ms7B_pw56,25.650875,25.830875,here,False
81,sw3902B.break.58,25.920875,1,None,None,ms7B_pw57,25.830875,25.920875,in,False
82,sw3902B.break.59,26.230875,4,L,H,ms7B_pw58,25.920875,26.230875,town,True
83,sw3902B.break.60,26.330875,1-,None,None,ms7B_pw59,26.230875,26.330875,and,False
84,sw3902B.break.61,26.430875,1,None,None,ms7B_pw60,26.330875,26.430875,then,False
85,sw3902B.break.62,26.7605,1,None,None,ms7B_pw61,26.430875,26.7605,my,False
86,sw3902B.break.63,27.3205,4,None,None,ms7B_pw62,26.7605,27.3205,sister,True
87,sw3902B.break.64,28.150875,1,None,None,ms7B_pw63,27.847875,28.150875,takes,False
88,sw3902B.break.65,28.530875,1,None,None,ms7B_pw64,28.150875,28.530875,care,False
