,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4090A-ms98-a-0001-3,sw4090A-ms98-a-0001,sw4090.A.acc1.aw3,ms1A_pw1,0.81,1.051875,okay,Not Found: accent@type,full,other,,,,,True
1,sw4090A-ms98-a-0001-4,sw4090A-ms98-a-0001,sw4090.A.acc2.aw4,ms1A_pw2,1.051875,1.59025,Eric,Not Found: accent@type,full,other,,,,,True
2,sw4090A-ms98-a-0002-10,sw4090A-ms98-a-0002,sw4090.A.acc3.aw10,ms2A_pw6,2.992875,3.442875,married,Not Found: accent@type,full,yn_q,,,,,True
3,sw4090A-ms98-a-0002-16,sw4090A-ms98-a-0002,sw4090.A.acc4.aw16,ms2A_pw12,4.242875,4.645625,family,Not Found: accent@type,full,yn_q,,,,,True
4,sw4090A-ms98-a-0004-20,sw4090A-ms98-a-0004,sw4090.A.acc5.aw20,ms4A_pw13,8.0705,8.597999999999999,okay,Not Found: accent@type,full,backchannel,,,,,True
5,sw4090A-ms98-a-0004-24,sw4090A-ms98-a-0004,sw4090.A.acc6.aw24,ms4A_pw16,9.786875,10.351875,you,Not Found: accent@type,full,yn_q,,,,,True
6,sw4090A-ms98-a-0004-27,sw4090A-ms98-a-0004,sw4090.A.acc7.aw27,ms4A_pw19,10.765125,11.133875,wife,Not Found: accent@type,full,yn_q,,,,,True
7,sw4090A-ms98-a-0004-31,sw4090A-ms98-a-0004,sw4090.A.acc8.aw31,ms4A_pw22,11.84225,12.255125,budget,Not Found: accent@type,full,yn_q,,,,,True
8,sw4090A-ms98-a-0004-36,sw4090A-ms98-a-0004,sw4090.A.acc9.aw36,ms4A_pw26,13.095125,14.03025,finances,Not Found: accent@type,full,yn_q,,,,,True
9,sw4090A-ms98-a-0012-52,sw4090A-ms98-a-0012,sw4090.A.acc10.aw52,ms12A_pw29,47.1255,47.861625,okay,Not Found: accent@type,full,acknowledge,,,,,True
10,sw4090A-ms98-a-0015-63,sw4090A-ms98-a-0015,sw4090.A.acc11.aw63,ms15A_pw32,52.299125,52.569125,that's,Not Found: accent@type,full,statement,,,,,True
12,sw4090A-ms98-a-0015-67,sw4090A-ms98-a-0015,sw4090.A.acc12.aw67,ms15A_pw36,53.329125,53.88875,do,Not Found: accent@type,full,statement,,,,,True
13,sw4090A-ms98-a-0015-69,sw4090A-ms98-a-0015,sw4090.A.acc13.aw69,ms15A_pw38,54.279125,54.799125,about,Not Found: accent@type,full,statement,,,,,True
14,sw4090A-ms98-a-0015-70,sw4090A-ms98-a-0015,sw4090.A.acc14.aw70,ms15A_pw39,54.799125,55.2805,every,Not Found: accent@type,full,statement,,,,,True
15,sw4090A-ms98-a-0015-74,sw4090A-ms98-a-0015,sw4090.A.acc15.aw74,ms15A_pw42,56.709125,57.109125,months,Not Found: accent@type,full,statement,,,,,True
16,sw4090A-ms98-a-0015-76,sw4090A-ms98-a-0015,sw4090.A.acc16.aw76,ms15A_pw44,57.25625,57.679125,so,Not Found: accent@type,full,statement,,,,,True
17,sw4090A-ms98-a-0016-81,sw4090A-ms98-a-0016,sw4090.A.acc17.aw81,ms16A_pw46,58.911,59.738,reevaluate,Not Found: accent@type,full,statement,,,,,True
18,sw4090A-ms98-a-0016-83,sw4090A-ms98-a-0016,sw4090.A.acc18.aw83,ms16A_pw48,59.838,60.388000000000005,budget,Not Found: accent@type,full,statement,,,,,True
19,sw4090A-ms98-a-0016-88,sw4090A-ms98-a-0016,sw4090.A.acc19.aw88,ms16A_pw52,61.608000000000004,61.848,down,Not Found: accent@type,full,statement,,,,,True
20,sw4090A-ms98-a-0016-91,sw4090A-ms98-a-0016,sw4090.A.acc20.aw91,ms16A_pw55,62.238,62.788125,write,Not Found: accent@type,full,statement,,,,,True
21,sw4090A-ms98-a-0016-95,sw4090A-ms98-a-0016,sw4090.A.acc21.aw95,ms16A_pw58,63.578,64.038,largest,Not Found: accent@type,full,statement,,,,,True
22,sw4090A-ms98-a-0016-100,sw4090A-ms98-a-0016,sw4090.A.acc22.aw100,ms16A_pw63,64.9205,65.626375,smallest,Not Found: accent@type,full,statement,,,,,True
23,sw4090A-ms98-a-0017-103,sw4090A-ms98-a-0017,sw4090.A.acc23.aw103,ms17A_pw64,66.474125,67.04675,and,Not Found: accent@type,full,statement,,,,,True
24,sw4090A-ms98-a-0017-104,sw4090A-ms98-a-0017,sw4090.A.acc24.aw104,ms17A_pw65,67.04675,67.26475,then,Not Found: accent@type,full,statement,,,,,True
25,sw4090A-ms98-a-0017-107,sw4090A-ms98-a-0017,sw4090.A.acc25.aw107,ms17A_pw67,67.913625,68.19475,divvy,Not Found: accent@type,full,statement,,,,,True
26,sw4090A-ms98-a-0017-110,sw4090A-ms98-a-0017,sw4090.A.acc26.aw110,ms17A_pw70,68.60475,69.27775,between,Not Found: accent@type,weak,statement,,,,,True
27,sw4090A-ms98-a-0018-115,sw4090A-ms98-a-0018,sw4090.A.acc27.aw115,ms18A_pw73,70.6525,70.9325,pay,Not Found: accent@type,full,statement,,,,,True
28,sw4090A-ms98-a-0018-119,sw4090A-ms98-a-0018,sw4090.A.acc28.aw119,ms18A_pw77,72.08975,72.3725,part,Not Found: accent@type,full,statement,,,,,True
29,sw4090A-ms98-a-0018-122,sw4090A-ms98-a-0018,sw4090.A.acc29.aw122,ms18A_pw80,72.7325,73.2825,night,Not Found: accent@type,full,statement,,,,,True
30,sw4090A-ms98-a-0018-126,sw4090A-ms98-a-0018,sw4090.A.acc30.aw126,ms18A_pw82,74.4625,74.6225,he,Not Found: accent@type,full,statement,,,,,True
31,sw4090A-ms98-a-0018-131,sw4090A-ms98-a-0018,sw4090.A.acc31.aw131,ms18A_pw86,75.5725,75.9025,husband,Not Found: accent@type,full,statement,,,,,True
