,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2708A-ms98-a-0002-3,sw2708A-ms98-a-0002,sw2708.A.acc1.aw3,ms2A_pw1,1.84625,2.23625,anyway,nuclear,full,wh_q,,,,,True
1,sw2708A-ms98-a-0002-6,sw2708A-ms98-a-0002,sw2708.A.acc2.aw6,ms2A_pw4,2.47625,2.72625,your,nuclear,full,wh_q,,,,,True
2,sw2708A-ms98-a-0002-9,sw2708A-ms98-a-0002,sw2708.A.acc3.aw9,ms2A_pw7,2.92625,3.08625,your,plain,full,wh_q,,,,,True
3,sw2708A-ms98-a-0002-11,sw2708A-ms98-a-0002,sw2708.A.acc4.aw11,ms2A_pw9,3.39625,3.83625,comments,nuclear,full,wh_q,,,,,True
4,sw2708A-ms98-a-0002-13,sw2708A-ms98-a-0002,sw2708.A.acc5.aw13,ms2A_pw11,3.96625,4.21625,that,nuclear,full,wh_q,,,,,True
5,sw2708A-ms98-a-0004-17,sw2708A-ms98-a-0004,sw2708.A.acc6.aw17,ms4A_pw12,5.61675,6.23575,subject,nuclear,full,wh_q,,,,,True
6,sw2708A-ms98-a-0006-21,sw2708A-ms98-a-0006,sw2708.A.acc7.aw21,ms6A_pw13,14.24,14.42,what,plain,weak,wh_q,,,,,True
7,sw2708A-ms98-a-0006-24,sw2708A-ms98-a-0006,sw2708.A.acc8.aw24,ms6A_pw16,14.76,15.08,start,plain,full,wh_q,,,,,True
8,sw2708A-ms98-a-0006-25,sw2708A-ms98-a-0006,sw2708.A.acc9.aw25,ms6A_pw17,15.08,15.48,cutting,nuclear,full,wh_q,,,,,True
9,sw2708A-ms98-a-0006-28,sw2708A-ms98-a-0006,sw2708.A.acc10.aw28,ms6A_pw19,15.76,15.85,what,plain,full,wh_q,,,,,True
10,sw2708A-ms98-a-0006-30,sw2708A-ms98-a-0006,sw2708.A.acc11.aw30,ms6A_pw21,16.02,16.13,be,plain,weak,wh_q,,,,,True
11,sw2708A-ms98-a-0006-32,sw2708A-ms98-a-0006,sw2708.A.acc12.aw32,ms6A_pw23,16.2,16.54,first,plain,full,wh_q,,,,,True
12,sw2708A-ms98-a-0006-35,sw2708A-ms98-a-0006,sw2708.A.acc13.aw35,ms6A_pw26,16.93,17.3,cut,nuclear,full,wh_q,,,,,True
13,sw2708A-ms98-a-0007-38,sw2708A-ms98-a-0007,sw2708.A.acc14.aw38,ms7A_pw27,17.889625,18.409625,defense,nuclear,full,yn_decl_q,,,,,True
14,sw2708A-ms98-a-0009-43,sw2708A-ms98-a-0009,sw2708.A.acc15.aw43,ms9A_pw29,27.86175,28.22175,private,pre-nuclear,full,yn_q,,,,,True
15,sw2708A-ms98-a-0009-44,sw2708A-ms98-a-0009,sw2708.A.acc16.aw44,ms9A_pw30,28.22175,28.9465,enterprise,nuclear,full,yn_q,,,,,True
16,sw2708A-ms98-a-0010-47,sw2708A-ms98-a-0010,sw2708.A.acc17.aw47,ms10A_pw31,29.992125,30.252125,have,plain,full,yn_q,,,,,True
17,sw2708A-ms98-a-0010-48,sw2708A-ms98-a-0010,sw2708.A.acc18.aw48,ms10A_pw32,30.252125,30.592125,private,plain,weak,yn_q,,,,,True
18,sw2708A-ms98-a-0010-49,sw2708A-ms98-a-0010,sw2708.A.acc19.aw49,ms10A_pw33,30.592125,30.912125,enter[prise]-,nuclear,full,yn_q,,,,,True
19,sw2708A-ms98-a-0010-50,sw2708A-ms98-a-0010,sw2708.A.acc20.aw50,ms10A_pw34,30.912125,31.642125,enterprise,nuclear,full,yn_q,,,,,True
