,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3156A-ms98-a-0001-5,sw3156A-ms98-a-0001,sw3156.A.acc1.aw5,ms1A_pw2,0.2,0.48,seems,Not Found: accent@type,full,opinion,,,,,True
1,sw3156A-ms98-a-0001-11,sw3156A-ms98-a-0001,sw3156.A.acc2.aw11,ms1A_pw7,1.48,1.92,topic,Not Found: accent@type,full,opinion,,,,,True
2,sw3156A-ms98-a-0001-13,sw3156A-ms98-a-0001,sw3156.A.acc3.aw13,ms1A_pw9,2.14,2.31,gonna,Not Found: accent@type,weak,opinion,,,,,True
4,sw3156A-ms98-a-0001-14,sw3156A-ms98-a-0001,sw3156.A.acc4.aw14,ms1A_pw10,2.31,2.73,probably,Not Found: accent@type,full,opinion,,,,,True
5,sw3156A-ms98-a-0001-21,sw3156A-ms98-a-0001,sw3156.A.acc5.aw21,ms1A_pw17,4.49,4.86,catch,Not Found: accent@type,full,opinion,,,,,True
6,sw3156A-ms98-a-0001-25,sw3156A-ms98-a-0001,sw3156.A.acc6.aw25,ms1A_pw21,5.57,5.74,or,Not Found: accent@type,full,opinion,,,,,True
7,sw3156A-ms98-a-0001-31,sw3156A-ms98-a-0001,sw3156.A.acc7.aw31,ms1A_pw26,6.949375,7.25,two,Not Found: accent@type,full,opinion,,,,,True
8,sw3156A-ms98-a-0002-34,sw3156A-ms98-a-0002,sw3156.A.acc8.aw34,ms2A_pw27,8.586625,8.868375,and,Not Found: accent@type,weak,opinion,,,,,True
9,sw3156A-ms98-a-0002-36,sw3156A-ms98-a-0002,sw3156.A.acc9.aw36,ms2A_pw29,8.988375,9.438375,may,Not Found: accent@type,full,opinion,,,,,True
10,sw3156A-ms98-a-0002-37,sw3156A-ms98-a-0002,sw3156.A.acc10.aw37,ms2A_pw30,9.438375,9.798375,have,Not Found: accent@type,full,opinion,,,,,True
11,sw3156A-ms98-a-0002-43,sw3156A-ms98-a-0002,sw3156.A.acc11.aw43,ms2A_pw36,10.318375,10.958375,necessity,Not Found: accent@type,full,opinion,,,,,True
12,sw3156A-ms98-a-0002-48,sw3156A-ms98-a-0002,sw3156.A.acc12.aw48,ms2A_pw40,12.382125,12.758375,moving,Not Found: accent@type,full,opinion,,,,,True
13,sw3156A-ms98-a-0002-50,sw3156A-ms98-a-0002,sw3156.A.acc13.aw50,ms2A_pw42,12.938375,13.27525,time,Not Found: accent@type,weak,opinion,,,,,True
14,sw3156A-ms98-a-0002-52,sw3156A-ms98-a-0002,sw3156.A.acc14.aw52,ms2A_pw44,13.817625,14.177375,up,Not Found: accent@type,weak,opinion,,,,,True
15,sw3156A-ms98-a-0002-56,sw3156A-ms98-a-0002,sw3156.A.acc15.aw56,ms2A_pw47,14.865875,15.058375,does,Not Found: accent@type,full,opinion,,,,,True
16,sw3156A-ms98-a-0002-63,sw3156A-ms98-a-0002,sw3156.A.acc16.aw63,ms2A_pw54,15.838375,16.188375,habits,Not Found: accent@type,weak,opinion,,,,,True
17,sw3156A-ms98-a-0003-72,sw3156A-ms98-a-0003,sw3156.A.acc17.aw72,ms3A_pw60,18.778125,19.058125,raised,Not Found: accent@type,full,statement,,,,,True
18,sw3156A-ms98-a-0003-75,sw3156A-ms98-a-0003,sw3156.A.acc18.aw75,ms3A_pw63,19.218125,19.498125,kid,Not Found: accent@type,full,statement,,,,,True
19,sw3156A-ms98-a-0003-79,sw3156A-ms98-a-0003,sw3156.A.acc19.aw79,ms3A_pw67,20.008125,20.178125,my,Not Found: accent@type,weak,statement,,,,,True
20,sw3156A-ms98-a-0003-80,sw3156A-ms98-a-0003,sw3156.A.acc20.aw80,ms3A_pw68,20.178125,20.588125,kids,Not Found: accent@type,full,statement,,,,,True
21,sw3156A-ms98-a-0003-81,sw3156A-ms98-a-0003,sw3156.A.acc21.aw81,ms3A_pw69,20.588125,20.958125,are,Not Found: accent@type,full,statement,,,,,True
22,sw3156A-ms98-a-0003-87,sw3156A-ms98-a-0003,sw3156.A.acc22.aw87,ms3A_pw74,22.298125,22.718125,tended,Not Found: accent@type,weak,statement,,,,,True
23,sw3156A-ms98-a-0003-89,sw3156A-ms98-a-0003,sw3156.A.acc23.aw89,ms3A_pw76,22.848125,23.168125,wanna,Not Found: accent@type,weak,statement,,,,,True
25,sw3156A-ms98-a-0004-92,sw3156A-ms98-a-0004,sw3156.A.acc24.aw92,ms4A_pw77,24.0585,24.357125,grab,Not Found: accent@type,full,statement,,,,,True
26,sw3156A-ms98-a-0004-95,sw3156A-ms98-a-0004,sw3156.A.acc25.aw95,ms4A_pw80,24.897125,25.437125,cans,Not Found: accent@type,full,statement,,,,,True
27,sw3156A-ms98-a-0004-97,sw3156A-ms98-a-0004,sw3156.A.acc26.aw97,ms4A_pw82,25.607125,25.767125,that,Not Found: accent@type,weak,statement,,,,,True
28,sw3156A-ms98-a-0004-102,sw3156A-ms98-a-0004,sw3156.A.acc27.aw102,ms4A_pw87,26.197125,26.567125,first,Not Found: accent@type,full,statement,,,,,True
29,sw3156A-ms98-a-0005-113,sw3156A-ms98-a-0005,sw3156.A.acc28.aw113,ms5A_pw96,28.532125,28.892125,right,Not Found: accent@type,full,statement,,,,,True
30,sw3156A-ms98-a-0005-119,sw3156A-ms98-a-0005,sw3156.A.acc29.aw119,ms5A_pw101,30.732125,31.132125,price,Not Found: accent@type,full,statement,,,,,True
31,sw3156A-ms98-a-0005-126,sw3156A-ms98-a-0005,sw3156.A.acc30.aw126,ms5A_pw107,32.402125,32.652125,worth,Not Found: accent@type,full,statement,,,,,True
32,sw3156A-ms98-a-0005-128,sw3156A-ms98-a-0005,sw3156.A.acc31.aw128,ms5A_pw109,33.042125,33.535375,anymore,Not Found: accent@type,weak,statement,,,,,True
33,sw3156A-ms98-a-0006-131,sw3156A-ms98-a-0006,sw3156.A.acc32.aw131,ms6A_pw110,34.3815,34.9215,and,Not Found: accent@type,full,abandon,,,,,True
34,sw3156A-ms98-a-0006-132,sw3156A-ms98-a-0006,sw3156.A.acc33.aw132,ms6A_pw111,34.9215,35.3215,we,Not Found: accent@type,full,abandon,,,,,True
35,sw3156A-ms98-a-0006-133,sw3156A-ms98-a-0006,sw3156.A.acc34.aw133,ms6A_pw112,35.3215,35.6915,it,Not Found: accent@type,full,statement,,,,,True
36,sw3156A-ms98-a-0007-140,sw3156A-ms98-a-0007,sw3156.A.acc35.aw140,ms7A_pw116,37.858625,38.3355,almost,Not Found: accent@type,full,statement,,,,,True
37,sw3156A-ms98-a-0007-142,sw3156A-ms98-a-0007,sw3156.A.acc36.aw142,ms7A_pw118,38.3755,39.032625,year,Not Found: accent@type,full,statement,,,,,True
38,sw3156A-ms98-a-0007-147,sw3156A-ms98-a-0007,sw3156.A.acc37.aw147,ms7A_pw122,39.8555,40.2155,garbage,Not Found: accent@type,full,statement,,,,,True
39,sw3156A-ms98-a-0007-148,sw3156A-ms98-a-0007,sw3156.A.acc38.aw148,ms7A_pw123,40.2155,40.5055,sack,Not Found: accent@type,weak,statement,,,,,True
40,sw3156A-ms98-a-0007-149,sw3156A-ms98-a-0007,sw3156.A.acc39.aw149,ms7A_pw124,40.5055,40.8255,full,Not Found: accent@type,weak,statement,,,,,True
41,sw3156A-ms98-a-0007-154,sw3156A-ms98-a-0007,sw3156.A.acc40.aw154,ms7A_pw128,41.4055,41.6455,drink,Not Found: accent@type,full,statement,,,,,True
42,sw3156A-ms98-a-0007-160,sw3156A-ms98-a-0007,sw3156.A.acc41.aw160,ms7A_pw133,42.5255,42.8155,far,Not Found: accent@type,weak,statement,,,,,True
43,sw3156A-ms98-a-0007-163,sw3156A-ms98-a-0007,sw3156.A.acc42.aw163,ms7A_pw136,43.1055,43.4355,home,Not Found: accent@type,full,statement,,,,,True
44,sw3156A-ms98-a-0007-170,sw3156A-ms98-a-0007,sw3156.A.acc43.aw170,ms7A_pw143,44.9055,45.1455,six,Not Found: accent@type,full,statement,,,,,True
45,sw3156A-ms98-a-0007-180,sw3156A-ms98-a-0007,sw3156.A.acc44.aw180,ms7A_pw153,46.6955,47.2655,occasion,Not Found: accent@type,full,statement,,,,,True
46,sw3156A-ms98-a-0008-185,sw3156A-ms98-a-0008,sw3156.A.acc45.aw185,ms8A_pw156,48.299375,48.619375,Pepper,Not Found: accent@type,weak,statement,,,,,True
47,sw3156A-ms98-a-0008-195,sw3156A-ms98-a-0008,sw3156.A.acc46.aw195,ms8A_pw165,50.6355,50.91075,gathered,Not Found: accent@type,full,statement,,,,,True
48,sw3156A-ms98-a-0008-197,sw3156A-ms98-a-0008,sw3156.A.acc47.aw197,ms8A_pw167,51.083999999999996,51.399375,enough,Not Found: accent@type,full,statement,,,,,True
49,sw3156A-ms98-a-0008-198,sw3156A-ms98-a-0008,sw3156.A.acc48.aw198,ms8A_pw168,51.399375,51.769375,crushed,Not Found: accent@type,full,statement,,,,,True
50,sw3156A-ms98-a-0008-199,sw3156A-ms98-a-0008,sw3156.A.acc49.aw199,ms8A_pw169,51.769375,52.109375,cans,Not Found: accent@type,full,statement,,,,,True
51,sw3156A-ms98-a-0008-203,sw3156A-ms98-a-0008,sw3156.A.acc50.aw203,ms8A_pw173,52.709375,53.003,in,Not Found: accent@type,full,statement,,,,,True
52,sw3156A-ms98-a-0009-209,sw3156A-ms98-a-0009,sw3156.A.acc51.aw209,ms9A_pw177,54.25875,54.53275,time,Not Found: accent@type,full,statement,,,,,True
53,sw3156A-ms98-a-0009-216,sw3156A-ms98-a-0009,sw3156.A.acc52.aw216,ms9A_pw183,55.94275,56.51275,forty,Not Found: accent@type,full,statement,,,,,True
54,sw3156A-ms98-a-0009-219,sw3156A-ms98-a-0009,sw3156.A.acc53.aw219,ms9A_pw186,56.91275,57.26275,cents,Not Found: accent@type,full,statement,,,,,True
55,sw3156A-ms98-a-0009-222,sw3156A-ms98-a-0009,sw3156.A.acc54.aw222,ms9A_pw188,57.9785,58.573625,pound,Not Found: accent@type,full,statement,,,,,True
56,sw3156A-ms98-a-0009-230,sw3156A-ms98-a-0009,sw3156.A.acc55.aw230,ms9A_pw196,59.99275,60.37275,dollar,Not Found: accent@type,full,statement,,,,,True
57,sw3156A-ms98-a-0010-235,sw3156A-ms98-a-0010,sw3156.A.acc56.aw235,ms10A_pw199,61.57525,61.82525,really,Not Found: accent@type,full,opinion,,,,,True
58,sw3156A-ms98-a-0010-237,sw3156A-ms98-a-0010,sw3156.A.acc57.aw237,ms10A_pw201,62.09525,62.30525,worth,Not Found: accent@type,full,opinion,,,,,True
59,sw3156A-ms98-a-0010-240,sw3156A-ms98-a-0010,sw3156.A.acc58.aw240,ms10A_pw203,64.06525,64.71525,yeah,Not Found: accent@type,full,agree,,,,,True
60,sw3156A-ms98-a-0010-243,sw3156A-ms98-a-0010,sw3156.A.acc59.aw243,ms10A_pw205,65.96525,66.436875,they,Not Found: accent@type,full,statement,,,,,True
61,sw3156A-ms98-a-0010-253,sw3156A-ms98-a-0010,sw3156.A.acc60.aw253,ms10A_pw214,68.15525,68.42525,them,Not Found: accent@type,full,statement,,,,,True
62,sw3156A-ms98-a-0010-255,sw3156A-ms98-a-0010,sw3156.A.acc61.aw255,ms10A_pw216,68.47525,68.72525,dollar,Not Found: accent@type,full,statement,,,,,True
63,sw3156A-ms98-a-0010-258,sw3156A-ms98-a-0010,sw3156.A.acc62.aw258,ms10A_pw219,68.89525,69.18525,dollar,Not Found: accent@type,full,statement,,,,,True
64,sw3156A-ms98-a-0010-260,sw3156A-ms98-a-0010,sw3156.A.acc63.aw260,ms10A_pw221,69.31525,69.54525,four,Not Found: accent@type,weak,statement,,,,,True
65,sw3156A-ms98-a-0010-262,sw3156A-ms98-a-0010,sw3156.A.acc64.aw262,ms10A_pw223,69.64525,69.87525,five,Not Found: accent@type,weak,statement,,,,,True
66,sw3156A-ms98-a-0010-264,sw3156A-ms98-a-0010,sw3156.A.acc65.aw264,ms10A_pw225,70.06525,70.32525,old,Not Found: accent@type,full,statement,,,,,True
67,sw3156A-ms98-a-0010-272,sw3156A-ms98-a-0010,sw3156.A.acc66.aw272,ms10A_pw232,71.85525,72.04525,big,Not Found: accent@type,full,statement,,,,,True
68,sw3156A-ms98-a-0010-273,sw3156A-ms98-a-0010,sw3156.A.acc67.aw273,ms10A_pw233,72.04525,72.40525,deal,Not Found: accent@type,full,statement,,,,,True
69,sw3156A-ms98-a-0011-278,sw3156A-ms98-a-0011,sw3156.A.acc68.aw278,ms11A_pw236,73.184125,73.634125,decided,Not Found: accent@type,full,statement,,,,,True
70,sw3156A-ms98-a-0011-282,sw3156A-ms98-a-0011,sw3156.A.acc69.aw282,ms11A_pw240,74.254125,74.444125,us,Not Found: accent@type,full,statement,,,,,True
71,sw3156A-ms98-a-0012-290,sw3156A-ms98-a-0012,sw3156.A.acc70.aw290,ms12A_pw246,76.362125,76.68425,TI,Not Found: accent@type,full,statement,,,,,True
73,sw3156A-ms98-a-0012-292,sw3156A-ms98-a-0012,sw3156.A.acc71.aw292,ms12A_pw248,77.05425,77.42625,keeping,Not Found: accent@type,weak,statement,,,,,True
74,sw3156A-ms98-a-0012-293,sw3156A-ms98-a-0012,sw3156.A.acc72.aw293,ms12A_pw249,77.42625,77.587,up,Not Found: accent@type,weak,statement,,,,,True
75,sw3156A-ms98-a-0012-298,sw3156A-ms98-a-0012,sw3156.A.acc73.aw298,ms12A_pw253,78.70425,78.97425,there,Not Found: accent@type,full,statement,,,,,True
76,sw3156A-ms98-a-0012-300,sw3156A-ms98-a-0012,sw3156.A.acc74.aw300,ms12A_pw255,79.20425,79.70425,occasionally,Not Found: accent@type,weak,statement,,,,,True
77,sw3156A-ms98-a-0012-303,sw3156A-ms98-a-0012,sw3156.A.acc75.aw303,ms12A_pw257,80.49425,80.71425,bring,Not Found: accent@type,full,statement,,,,,True
78,sw3156A-ms98-a-0012-306,sw3156A-ms98-a-0012,sw3156.A.acc76.aw306,ms12A_pw260,81.16425,81.38425,got,Not Found: accent@type,full,statement,,,,,True
79,sw3156A-ms98-a-0012-311,sw3156A-ms98-a-0012,sw3156.A.acc77.aw311,ms12A_pw265,82.15425,82.35425,or,Not Found: accent@type,full,statement,,,,,True
80,sw3156A-ms98-a-0012-313,sw3156A-ms98-a-0012,sw3156.A.acc78.aw313,ms12A_pw267,82.44425,82.79425,like,Not Found: accent@type,full,statement,,,,,True
81,sw3156A-ms98-a-0012-318,sw3156A-ms98-a-0012,sw3156.A.acc79.aw318,ms12A_pw272,83.48425,83.852375,there,Not Found: accent@type,full,statement,,,,,True
82,sw3156A-ms98-a-0013-324,sw3156A-ms98-a-0013,sw3156.A.acc80.aw324,ms13A_pw276,84.84175,85.10175,back,Not Found: accent@type,full,statement,,,,,True
83,sw3156A-ms98-a-0013-327,sw3156A-ms98-a-0013,sw3156.A.acc81.aw327,ms13A_pw279,85.36175,85.91175,system,Not Found: accent@type,full,statement,,,,,True
84,sw3156A-ms98-a-0013-334,sw3156A-ms98-a-0013,sw3156.A.acc82.aw334,ms13A_pw286,86.99175,87.34175,habit,Not Found: accent@type,full,statement,,,,,True
85,sw3156A-ms98-a-0014-344,sw3156A-ms98-a-0014,sw3156.A.acc83.aw344,ms14A_pw293,89.801125,90.175,started,Not Found: accent@type,full,statement,,,,,True
86,sw3156A-ms98-a-0014-347,sw3156A-ms98-a-0014,sw3156.A.acc84.aw347,ms14A_pw296,90.645,90.905,other,Not Found: accent@type,full,statement,,,,,True
87,sw3156A-ms98-a-0014-352,sw3156A-ms98-a-0014,sw3156.A.acc85.aw352,ms14A_pw301,92.615,92.905,city,Not Found: accent@type,full,statement,,,,,True
88,sw3156A-ms98-a-0015-360,sw3156A-ms98-a-0015,sw3156.A.acc86.aw360,ms15A_pw307,94.29075,94.52075,y'all,Not Found: accent@type,weak,yn_q,,,,,True
90,sw3156A-ms98-a-0015-363,sw3156A-ms98-a-0015,sw3156.A.acc87.aw363,ms15A_pw310,94.88075,95.47075,individual,Not Found: accent@type,full,yn_q,,,,,True
91,sw3156A-ms98-a-0019-375,sw3156A-ms98-a-0019,sw3156.A.acc88.aw375,ms19A_pw315,124.61675,124.795125,yeah,Not Found: accent@type,full,backchannel,,,,,True
92,sw3156A-ms98-a-0019-377,sw3156A-ms98-a-0019,sw3156.A.acc89.aw377,ms19A_pw317,124.905125,125.335125,seemed,Not Found: accent@type,full,opinion,,,,,True
93,sw3156A-ms98-a-0019-378,sw3156A-ms98-a-0019,sw3156.A.acc90.aw378,ms19A_pw318,125.335125,125.775125,like,Not Found: accent@type,weak,opinion,,,,,True
94,sw3156A-ms98-a-0019-383,sw3156A-ms98-a-0019,sw3156.A.acc91.aw383,ms19A_pw323,126.945125,127.485125,recall,Not Found: accent@type,weak,statement,,,,,True
95,sw3156A-ms98-a-0019-387,sw3156A-ms98-a-0019,sw3156.A.acc92.aw387,ms19A_pw327,127.825125,128.305125,long,Not Found: accent@type,full,statement,,,,,True
96,sw3156A-ms98-a-0019-390,sw3156A-ms98-a-0019,sw3156.A.acc93.aw390,ms19A_pw330,128.775125,128.935125,way,Not Found: accent@type,full,opinion,,,,,True
97,sw3156A-ms98-a-0019-392,sw3156A-ms98-a-0019,sw3156.A.acc94.aw392,ms19A_pw332,129.285125,129.725125,schedule,Not Found: accent@type,full,opinion,,,,,True
98,sw3156A-ms98-a-0019-394,sw3156A-ms98-a-0019,sw3156.A.acc95.aw394,ms19A_pw334,129.845125,129.995125,that,Not Found: accent@type,full,opinion,,,,,True
99,sw3156A-ms98-a-0019-401,sw3156A-ms98-a-0019,sw3156.A.acc96.aw401,ms19A_pw341,130.965125,131.295125,fine,Not Found: accent@type,full,opinion,,,,,True
100,sw3156A-ms98-a-0019-404,sw3156A-ms98-a-0019,sw3156.A.acc97.aw404,ms19A_pw344,131.445125,131.855125,green,Not Found: accent@type,weak,opinion,,,,,True
101,sw3156A-ms98-a-0019-405,sw3156A-ms98-a-0019,sw3156.A.acc98.aw405,ms19A_pw345,131.855125,132.055125,big,Not Found: accent@type,full,opinion,,,,,True
102,sw3156A-ms98-a-0019-410,sw3156A-ms98-a-0019,sw3156.A.acc99.aw410,ms19A_pw350,133.495125,133.765125,seems,Not Found: accent@type,weak,opinion,,,,,True
103,sw3156A-ms98-a-0019-413,sw3156A-ms98-a-0019,sw3156.A.acc100.aw413,ms19A_pw353,134.085125,134.315125,said,Not Found: accent@type,weak,opinion,,,,,True
104,sw3156A-ms98-a-0019-421,sw3156A-ms98-a-0019,sw3156.A.acc101.aw421,ms19A_pw360,135.3145,135.725125,bin,Not Found: accent@type,full,opinion,,,,,True
105,sw3156A-ms98-a-0020-428,sw3156A-ms98-a-0020,sw3156.A.acc102.aw428,ms20A_pw365,137.675375,137.985375,types,Not Found: accent@type,full,statement,,,,,True
106,sw3156A-ms98-a-0020-432,sw3156A-ms98-a-0020,sw3156.A.acc103.aw432,ms20A_pw369,138.455375,138.725375,there,Not Found: accent@type,full,statement,,,,,True
107,sw3156A-ms98-a-0020-436,sw3156A-ms98-a-0020,sw3156.A.acc104.aw436,ms20A_pw373,139.175375,139.335375,they,Not Found: accent@type,full,statement,,,,,True
