,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2870A-ms98-a-0005-19,sw2870A-ms98-a-0005,sw2870.A.acc1.aw19,ms5A_pw11,15.593125,15.813125,me,nuclear,full,statement,,,,,True
1,sw2870A-ms98-a-0005-22,sw2870A-ms98-a-0005,sw2870.A.acc2.aw22,ms5A_pw14,16.183125,16.413125,paid,plain,full,statement,,,,,True
2,sw2870A-ms98-a-0005-24,sw2870A-ms98-a-0005,sw2870.A.acc3.aw24,ms5A_pw16,16.653125,17.103125,attention,plain,full,statement,,,,,True
3,sw2870A-ms98-a-0005-26,sw2870A-ms98-a-0005,sw2870.A.acc4.aw26,ms5A_pw18,17.213125,17.663125,voting,nuclear,full,statement,,,,,True
4,sw2870A-ms98-a-0008-34,sw2870A-ms98-a-0008,sw2870.A.acc5.aw34,ms8A_pw21,29.841625,29.991625,you,plain,weak,completion,,,,,True
5,sw2870A-ms98-a-0008-36,sw2870A-ms98-a-0008,sw2870.A.acc6.aw36,ms8A_pw23,30.181625,30.441625,something,plain,weak,completion,,,,,True
6,sw2870A-ms98-a-0008-38,sw2870A-ms98-a-0008,sw2870.A.acc7.aw38,ms8A_pw25,30.541625,30.733,do,nuclear,full,completion,,,,,True
7,sw2870A-ms98-a-0010-49,sw2870A-ms98-a-0010,sw2870.A.acc8.aw49,ms10A_pw31,42.713125,42.96175,by,nuclear,full,wh_q,,,,,True
8,sw2870A-ms98-a-0010-55,sw2870A-ms98-a-0010,sw2870.A.acc9.aw55,ms10A_pw37,43.559625,44.037625,liberal,nuclear,full,wh_q,,,,,True
9,sw2870A-ms98-a-0012-62,sw2870A-ms98-a-0012,sw2870.A.acc10.aw62,ms12A_pw40,51.19325,51.42375,see,nuclear,full,statement,,,,,True
10,sw2870A-ms98-a-0012-65,sw2870A-ms98-a-0012,sw2870.A.acc11.aw65,ms12A_pw42,51.69175,51.912125,don't,nuclear,full,statement,,,,,True
12,sw2870A-ms98-a-0012-67,sw2870A-ms98-a-0012,sw2870.A.acc12.aw67,ms12A_pw43,52.085375,52.29325,know,plain,full,statement,,,,,True
13,sw2870A-ms98-a-0012-70,sw2870A-ms98-a-0012,sw2870.A.acc13.aw70,ms12A_pw46,52.90325,53.56475,politics,nuclear,full,statement,,,,,True
14,sw2870A-ms98-a-0019-99,sw2870A-ms98-a-0019,sw2870.A.acc14.aw99,ms19A_pw64,101.19875,101.51875,vote,plain,weak,yn_decl_q,,,,,True
15,sw2870A-ms98-a-0019-102,sw2870A-ms98-a-0019,sw2870.A.acc15.aw102,ms19A_pw67,101.71875,102.50875,Democrats,nuclear,full,yn_decl_q,,,,,True
16,sw2870A-ms98-a-0033-153,sw2870A-ms98-a-0033,sw2870.A.acc16.aw153,ms33A_pw88,148.677375,149.001375,well,nuclear,full,statement,,,,,True
17,sw2870A-ms98-a-0034-159,sw2870A-ms98-a-0034,sw2870.A.acc17.aw159,ms34A_pw92,150.8955,151.0255,mu[ch]-,nuclear,full,statement,,,,,True
18,sw2870A-ms98-a-0034-162,sw2870A-ms98-a-0034,sw2870.A.acc18.aw162,ms34A_pw95,151.4655,151.7855,about,nuclear,full,statement,,,,,True
19,sw2870A-ms98-a-0034-166,sw2870A-ms98-a-0034,sw2870.A.acc19.aw166,ms34A_pw99,152.1655,152.4555,keep,plain,full,statement,,,,,True
20,sw2870A-ms98-a-0034-169,sw2870A-ms98-a-0034,sw2870.A.acc20.aw169,ms34A_pw102,152.8455,152.9155,it,nuclear,full,statement,,,,,True
21,sw2870A-ms98-a-0034-172,sw2870A-ms98-a-0034,sw2870.A.acc21.aw172,ms34A_pw105,153.0955,153.2955,don't,plain,full,statement,,,,,True
23,sw2870A-ms98-a-0034-173,sw2870A-ms98-a-0034,sw2870.A.acc22.aw173,ms34A_pw106,153.2955,153.4555,feel,plain,full,statement,,,,,True
24,sw2870A-ms98-a-0034-176,sw2870A-ms98-a-0034,sw2870.A.acc23.aw176,ms34A_pw109,153.7855,153.9215,ha[ve]-,nuclear,full,statement,,,,,True
25,sw2870A-ms98-a-0035-181,sw2870A-ms98-a-0035,sw2870.A.acc24.aw181,ms35A_pw112,155.51075,155.95075,knowledge,plain,full,statement,,,,,True
26,sw2870A-ms98-a-0035-184,sw2870A-ms98-a-0035,sw2870.A.acc25.aw184,ms35A_pw115,156.21075,156.41075,to,nuclear,full,statement,,,,,True
27,sw2870A-ms98-a-0035-186,sw2870A-ms98-a-0035,sw2870.A.acc26.aw186,ms35A_pw117,156.64075,156.79075,you,nuclear,full,statement,,,,,True
28,sw2870A-ms98-a-0035-190,sw2870A-ms98-a-0035,sw2870.A.acc27.aw190,ms35A_pw120,157.74075,157.97075,pick,plain,full,statement,,,,,True
29,sw2870A-ms98-a-0035-193,sw2870A-ms98-a-0035,sw2870.A.acc28.aw193,ms35A_pw123,158.30075,158.776625,person,nuclear,full,statement,,,,,True
30,sw2870A-ms98-a-0036-197,sw2870A-ms98-a-0036,sw2870.A.acc29.aw197,ms36A_pw125,159.598625,159.779125,that's,plain,full,opinion,,,,,True
32,sw2870A-ms98-a-0036-200,sw2870A-ms98-a-0036,sw2870.A.acc30.aw200,ms36A_pw128,160.029125,160.4565,need,nuclear,full,opinion,,,,,True
33,sw2870A-ms98-a-0036-202,sw2870A-ms98-a-0036,sw2870.A.acc31.aw202,ms36A_pw129,160.53799999999998,160.780125,well,nuclear,full,opinion,,,,,True
34,sw2870A-ms98-a-0038-206,sw2870A-ms98-a-0038,sw2870.A.acc32.aw206,ms38A_pw130,162.547125,162.813875,it,nuclear,full,opinion,,,,,True
35,sw2870A-ms98-a-0038-209,sw2870A-ms98-a-0038,sw2870.A.acc33.aw209,ms38A_pw132,163.6615,163.864875,they,nuclear,full,opinion,,,,,True
36,sw2870A-ms98-a-0038-212,sw2870A-ms98-a-0038,sw2870.A.acc34.aw212,ms38A_pw134,164.161125,164.493875,something,plain,weak,opinion,,,,,True
37,sw2870A-ms98-a-0038-215,sw2870A-ms98-a-0038,sw2870.A.acc35.aw215,ms38A_pw137,165.133875,165.743875,voting,nuclear,full,opinion,,,,,True
38,sw2870A-ms98-a-0041-244,sw2870A-ms98-a-0041,sw2870.A.acc36.aw244,ms41A_pw159,174.17175,174.54225,mean,nuclear,full,yn_q,,,,,True
39,sw2870A-ms98-a-0043-269,sw2870A-ms98-a-0043,sw2870.A.acc37.aw269,ms43A_pw177,180.99375,181.18375,can't,plain,weak,statement,,,,,True
41,sw2870A-ms98-a-0043-275,sw2870A-ms98-a-0043,sw2870.A.acc38.aw275,ms43A_pw183,182.07375,182.63375,president,plain,full,statement,,,,,True
42,sw2870A-ms98-a-0043-277,sw2870A-ms98-a-0043,sw2870.A.acc39.aw277,ms43A_pw185,183.05375,183.42375,Bush,nuclear,full,statement,,,,,True
43,sw2870A-ms98-a-0043-279,sw2870A-ms98-a-0043,sw2870.A.acc40.aw279,ms43A_pw187,183.47375,183.73375,think,plain,weak,statement,,,,,True
44,sw2870A-ms98-a-0043-281,sw2870A-ms98-a-0043,sw2870.A.acc41.aw281,ms43A_pw189,183.81375,184.00375,was,nuclear,full,statement,,,,,True
45,sw2870A-ms98-a-0044-286,sw2870A-ms98-a-0044,sw2870.A.acc42.aw286,ms44A_pw192,185.93475,186.374625,woman,nuclear,full,statement,,,,,True
46,sw2870A-ms98-a-0048-301,sw2870A-ms98-a-0048,sw2870.A.acc43.aw301,ms48A_pw199,192.804375,193.006875,didn't,plain,full,yn_q,,,,,True
48,sw2870A-ms98-a-0048-305,sw2870A-ms98-a-0048,sw2870.A.acc44.aw305,ms48A_pw203,193.426875,193.872375,woman,nuclear,full,yn_q,,,,,True
49,sw2870A-ms98-a-0049-318,sw2870A-ms98-a-0049,sw2870.A.acc45.aw318,ms49A_pw213,197.098875,197.448875,woman,nuclear,full,statement,,,,,True
50,sw2870A-ms98-a-0049-321,sw2870A-ms98-a-0049,sw2870.A.acc46.aw321,ms49A_pw216,197.698875,197.908875,running,plain,full,statement,,,,,True
51,sw2870A-ms98-a-0049-324,sw2870A-ms98-a-0049,sw2870.A.acc47.aw324,ms49A_pw219,198.348875,198.748875,president,plain,full,statement,,,,,True
52,sw2870A-ms98-a-0049-327,sw2870A-ms98-a-0049,sw2870.A.acc48.aw327,ms49A_pw222,198.888875,199.118875,while,nuclear,full,statement,,,,,True
