,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw4830A-ms98-a-0001-4,sw4830A-ms98-a-0001,sw4830.A.acc1.aw4,ms1A_pw3,0.2,0.31675,go,nuclear,full,yn_q,,,,,True
1,sw4830A-ms98-a-0001-6,sw4830A-ms98-a-0001,sw4830.A.acc2.aw6,ms1A_pw4,0.374625,0.67,first,nuclear,full,yn_q,,,,,True
2,sw4830A-ms98-a-0002-9,sw4830A-ms98-a-0002,sw4830.A.acc3.aw9,ms2A_pw5,2.2569999999999997,2.7745,okay,nuclear,full,backchannel,,,,,True
3,sw4830A-ms98-a-0002-12,sw4830A-ms98-a-0002,sw4830.A.acc4.aw12,ms2A_pw7,3.430625,3.604625,one,plain,full,statement,,,,,True
4,sw4830A-ms98-a-0002-17,sw4830A-ms98-a-0002,sw4830.A.acc5.aw17,ms2A_pw12,4.314625,4.644625,talked,nuclear,full,statement,,,,,True
5,sw4830A-ms98-a-0002-18,sw4830A-ms98-a-0002,sw4830.A.acc6.aw18,ms2A_pw13,4.644625,4.914625,about,plain,full,statement,,,,,True
6,sw4830A-ms98-a-0002-19,sw4830A-ms98-a-0002,sw4830.A.acc7.aw19,ms2A_pw14,4.914625,5.294625,was,nuclear,full,statement,,,,,True
7,sw4830A-ms98-a-0003-23,sw4830A-ms98-a-0003,sw4830.A.acc8.aw23,ms3A_pw16,6.624875,6.824875,did,plain,weak,statement,,,,,True
8,sw4830A-ms98-a-0003-24,sw4830A-ms98-a-0003,sw4830.A.acc9.aw24,ms3A_pw17,6.824875,7.144875,we,nuclear,full,statement,,,,,True
9,sw4830A-ms98-a-0003-29,sw4830A-ms98-a-0003,sw4830.A.acc11.aw29,ms3A_pw21,7.8735,8.164875,what,plain,full,statement,,,,,True
10,sw4830A-ms98-a-0003-32,sw4830A-ms98-a-0003,sw4830.A.acc12.aw32,ms3A_pw24,8.454875,8.814875,think,plain,full,statement,,,,,True
11,sw4830A-ms98-a-0003-35,sw4830A-ms98-a-0003,sw4830.A.acc13.aw35,ms3A_pw27,9.234875,9.614875,judge,plain,full,statement,,,,,True
12,sw4830A-ms98-a-0003-38,sw4830A-ms98-a-0003,sw4830.A.acc14.aw38,ms3A_pw30,10.234875,10.956625,decision,nuclear,full,statement,,,,,True
13,sw4830A-ms98-a-0003-42,sw4830A-ms98-a-0003,sw4830.A.acc15.aw42,ms3A_pw33,11.944875,12.204875,really,plain,full,opinion,,,,,True
14,sw4830A-ms98-a-0003-44,sw4830A-ms98-a-0003,sw4830.A.acc16.aw44,ms3A_pw35,12.444875,12.704875,agree,plain,full,opinion,,,,,True
15,sw4830A-ms98-a-0003-46,sw4830A-ms98-a-0003,sw4830.A.acc17.aw46,ms3A_pw37,12.944875,13.174875,that,nuclear,full,opinion,,,,,True
16,sw4830A-ms98-a-0004-50,sw4830A-ms98-a-0004,sw4830.A.acc18.aw50,ms4A_pw39,14.103,14.341625,think,plain,weak,opinion,,,,,True
17,sw4830A-ms98-a-0004-53,sw4830A-ms98-a-0004,sw4830.A.acc19.aw53,ms4A_pw42,14.664000000000001,15.004000000000001,trial,pre-nuclear,full,opinion,,,,,True
18,sw4830A-ms98-a-0004-55,sw4830A-ms98-a-0004,sw4830.A.acc20.aw55,ms4A_pw44,15.184000000000001,15.72075,jury,nuclear,full,opinion,,,,,True
19,sw4830A-ms98-a-0004-58,sw4830A-ms98-a-0004,sw4830.A.acc21.aw58,ms4A_pw46,16.734,17.084,better,nuclear,full,opinion,,,,,True
20,sw4830A-ms98-a-0005-63,sw4830A-ms98-a-0005,sw4830.A.acc22.aw63,ms5A_pw48,18.8865,19.0465,you,nuclear,full,opinion,,,,,True
21,sw4830A-ms98-a-0005-65,sw4830A-ms98-a-0005,sw4830.A.acc23.aw65,ms5A_pw50,19.2265,19.7905,than,nuclear,full,opinion,,,,,True
22,sw4830A-ms98-a-0005-67,sw4830A-ms98-a-0005,sw4830.A.acc24.aw67,ms5A_pw52,20.02025,20.4265,having,plain,full,opinion,,,,,True
23,sw4830A-ms98-a-0005-69,sw4830A-ms98-a-0005,sw4830.A.acc25.aw69,ms5A_pw54,20.5165,21.1365,unanimous,plain,full,opinion,,,,,True
24,sw4830A-ms98-a-0005-70,sw4830A-ms98-a-0005,sw4830.A.acc26.aw70,ms5A_pw55,21.1365,21.8065,decision,nuclear,full,opinion,,,,,True
25,sw4830A-ms98-a-0005-72,sw4830A-ms98-a-0005,sw4830.A.acc27.aw72,ms5A_pw56,22.4165,22.7565,rather,plain,weak,opinion,,,,,True
26,sw4830A-ms98-a-0005-77,sw4830A-ms98-a-0005,sw4830.A.acc28.aw77,ms5A_pw61,23.5565,24.0065,person,plain,full,opinion,,,,,True
27,sw4830A-ms98-a-0005-79,sw4830A-ms98-a-0005,sw4830.A.acc29.aw79,ms5A_pw63,24.1265,25.0465,responsible,nuclear,full,opinion,,,,,True
28,sw4830A-ms98-a-0006-82,sw4830A-ms98-a-0006,sw4830.A.acc30.aw82,ms6A_pw64,26.45025,26.55025,i,plain,full,opinion,,,,,True
29,sw4830A-ms98-a-0006-84,sw4830A-ms98-a-0006,sw4830.A.acc31.aw84,ms6A_pw66,26.78025,27.01025,think,plain,full,opinion,,,,,True
30,sw4830A-ms98-a-0006-88,sw4830A-ms98-a-0006,sw4830.A.acc32.aw88,ms6A_pw70,27.558875,27.8615,be,nuclear,full,opinion,,,,,True
31,sw4830A-ms98-a-0006-90,sw4830A-ms98-a-0006,sw4830.A.acc33.aw90,ms6A_pw71,28.0725,28.719,objective,plain,full,opinion,,,,,True
32,sw4830A-ms98-a-0006-92,sw4830A-ms98-a-0006,sw4830.A.acc34.aw92,ms6A_pw73,28.88475,29.26825,every,plain,full,opinion,,,,,True
33,sw4830A-ms98-a-0006-93,sw4830A-ms98-a-0006,sw4830.A.acc35.aw93,ms6A_pw74,29.26825,29.837,case,nuclear,full,opinion,,,,,True
34,sw4830A-ms98-a-0006-94,sw4830A-ms98-a-0006,sw4830.A.acc36.aw94,ms6A_pw75,29.837,30.16025,every,nuclear,full,opinion,,,,,True
35,sw4830A-ms98-a-0006-95,sw4830A-ms98-a-0006,sw4830.A.acc37.aw95,ms6A_pw76,30.16025,30.70025,time,plain,full,opinion,,,,,True
36,sw4830A-ms98-a-0007-100,sw4830A-ms98-a-0007,sw4830.A.acc38.aw100,ms7A_pw79,31.9155,32.0055,know,plain,full,yn_q,,,,,True
37,sw4830A-ms98-a-0007-103,sw4830A-ms98-a-0007,sw4830.A.acc39.aw103,ms7A_pw82,32.1555,32.4255,mean,nuclear,full,yn_q,,,,,True
38,sw4830A-ms98-a-0009-107,sw4830A-ms98-a-0009,sw4830.A.acc40.aw107,ms9A_pw83,35.92825,36.25025,yeah,nuclear,full,backchannel,,,,,True
39,sw4830A-ms98-a-0011-111,sw4830A-ms98-a-0011,sw4830.A.acc41.aw111,ms11A_pw84,42.127875,42.50475,right,nuclear,full,backchannel,,,,,True
40,sw4830A-ms98-a-0013-116,sw4830A-ms98-a-0013,sw4830.A.acc42.aw116,ms13A_pw86,48.996875,49.256875,it,nuclear,full,agree,,,,,True
41,sw4830A-ms98-a-0015-121,sw4830A-ms98-a-0015,sw4830.A.acc43.aw121,ms15A_pw88,56.354,56.540125,i-,nuclear,full,statement,,,,,True
42,sw4830A-ms98-a-0015-123,sw4830A-ms98-a-0015,sw4830.A.acc44.aw123,ms15A_pw90,56.695625,56.929125,feel,plain,full,statement,,,,,True
43,sw4830A-ms98-a-0015-125,sw4830A-ms98-a-0015,sw4830.A.acc45.aw125,ms15A_pw92,57.038375,57.335375,other,nuclear,full,statement,,,,,True
44,sw4830A-ms98-a-0015-127,sw4830A-ms98-a-0015,sw4830.A.acc46.aw127,ms15A_pw94,57.605375,57.955375,too,plain,full,statement,,,,,True
45,sw4830A-ms98-a-0015-129,sw4830A-ms98-a-0015,sw4830.A.acc47.aw129,ms15A_pw96,58.195375,58.345375,they,plain,full,statement,,,,,True
46,sw4830A-ms98-a-0015-131,sw4830A-ms98-a-0015,sw4830.A.acc48.aw131,ms15A_pw98,58.435375,58.815375,saying,nuclear,full,statement,,,,,True
47,sw4830A-ms98-a-0015-133,sw4830A-ms98-a-0015,sw4830.A.acc49.aw133,ms15A_pw99,59.365375,59.72325,uh,nuclear,full,statement,,,,,True
48,sw4830A-ms98-a-0015-135,sw4830A-ms98-a-0015,sw4830.A.acc50.aw135,ms15A_pw100,59.89275,60.055375,you,plain,full,statement,,,,,True
49,sw4830A-ms98-a-0015-137,sw4830A-ms98-a-0015,sw4830.A.acc51.aw137,ms15A_pw102,60.165375,60.445375,what,plain,weak,statement,,,,,True
50,sw4830A-ms98-a-0015-138,sw4830A-ms98-a-0015,sw4830.A.acc52.aw138,ms15A_pw103,60.445375,60.685375,new,plain,full,statement,,,,,True
51,sw4830A-ms98-a-0015-139,sw4830A-ms98-a-0015,sw4830.A.acc53.aw139,ms15A_pw104,60.685375,61.381,ways,nuclear,full,statement,,,,,True
52,sw4830A-ms98-a-0015-141,sw4830A-ms98-a-0015,sw4830.A.acc54.aw141,ms15A_pw105,61.61075,61.875375,could,nuclear,full,statement,,,,,True
53,sw4830A-ms98-a-0015-143,sw4830A-ms98-a-0015,sw4830.A.acc55.aw143,ms15A_pw107,62.005375,62.245375,could,nuclear,full,statement,,,,,True
54,sw4830A-ms98-a-0015-146,sw4830A-ms98-a-0015,sw4830.A.acc56.aw146,ms15A_pw109,62.562375,62.988,you,nuclear,full,statement,,,,,True
55,sw4830A-ms98-a-0015-147,sw4830A-ms98-a-0015,sw4830.A.acc57.aw147,ms15A_pw110,62.988,63.175375,you,nuclear,full,statement,,,,,True
56,sw4830A-ms98-a-0015-149,sw4830A-ms98-a-0015,sw4830.A.acc58.aw149,ms15A_pw112,63.315375,63.825375,change,nuclear,full,statement,,,,,True
57,sw4830A-ms98-a-0015-151,sw4830A-ms98-a-0015,sw4830.A.acc59.aw151,ms15A_pw114,63.99775,64.437625,system,plain,full,statement,,,,,True
58,sw4830A-ms98-a-0016-154,sw4830A-ms98-a-0016,sw4830.A.acc60.aw154,ms16A_pw115,65.12425,65.283625,i-,plain,full,opinion,,,,,True
59,sw4830A-ms98-a-0016-156,sw4830A-ms98-a-0016,sw4830.A.acc61.aw156,ms16A_pw117,65.435,65.715,really,plain,full,opinion,,,,,True
60,sw4830A-ms98-a-0016-158,sw4830A-ms98-a-0016,sw4830.A.acc62.aw158,ms16A_pw119,66.075,66.342375,that,nuclear,full,opinion,,,,,True
61,sw4830A-ms98-a-0016-160,sw4830A-ms98-a-0016,sw4830.A.acc63.aw160,ms16A_pw120,66.572125,66.92125,um,nuclear,full,opinion,,,,,True
62,sw4830A-ms98-a-0016-162,sw4830A-ms98-a-0016,sw4830.A.acc64.aw162,ms16A_pw121,67.102125,67.405,we,plain,weak,opinion,,,,,True
63,sw4830A-ms98-a-0016-163,sw4830A-ms98-a-0016,sw4830.A.acc65.aw163,ms16A_pw122,67.405,67.835,spend,plain,full,opinion,,,,,True
64,sw4830A-ms98-a-0016-167,sw4830A-ms98-a-0016,sw4830.A.acc66.aw167,ms16A_pw126,68.205,68.72875,time,nuclear,full,opinion,,,,,True
65,sw4830A-ms98-a-0016-170,sw4830A-ms98-a-0016,sw4830.A.acc67.aw170,ms16A_pw128,70.275,70.575,going,plain,full,opinion,,,,,True
66,sw4830A-ms98-a-0016-172,sw4830A-ms98-a-0016,sw4830.A.acc68.aw172,ms16A_pw130,70.825,71.335,appeal,nuclear,full,opinion,,,,,True
67,sw4830A-ms98-a-0016-174,sw4830A-ms98-a-0016,sw4830.A.acc69.aw174,ms16A_pw132,71.595,72.045,appeal,nuclear,full,opinion,,,,,True
68,sw4830A-ms98-a-0016-176,sw4830A-ms98-a-0016,sw4830.A.acc70.aw176,ms16A_pw134,72.355,72.805,appeal,nuclear,full,opinion,,,,,True
69,sw4830A-ms98-a-0016-178,sw4830A-ms98-a-0016,sw4830.A.acc71.aw178,ms16A_pw136,73.065,73.3355,appeal,nuclear,full,opinion,,,,,True
70,sw4830A-ms98-a-0016-181,sw4830A-ms98-a-0016,sw4830.A.acc72.aw181,ms16A_pw139,73.6265,73.8525,i[f]-,nuclear,full,statement,,,,,True
71,sw4830A-ms98-a-0016-183,sw4830A-ms98-a-0016,sw4830.A.acc73.aw183,ms16A_pw141,73.995,74.155,you,nuclear,full,statement,,,,,True
72,sw4830A-ms98-a-0016-185,sw4830A-ms98-a-0016,sw4830.A.acc74.aw185,ms16A_pw142,74.235,74.465,go,pre-nuclear,full,statement,,,,,True
73,sw4830A-ms98-a-0016-188,sw4830A-ms98-a-0016,sw4830.A.acc75.aw188,ms16A_pw145,74.715,75.205,trial,nuclear,full,statement,,,,,True
74,sw4830A-ms98-a-0016-189,sw4830A-ms98-a-0016,sw4830.A.acc76.aw189,ms16A_pw146,75.205,75.495,by,plain,full,statement,,,,,True
75,sw4830A-ms98-a-0016-190,sw4830A-ms98-a-0016,sw4830.A.acc77.aw190,ms16A_pw147,75.495,76.065,jury,nuclear,full,statement,,,,,True
76,sw4830A-ms98-a-0017-194,sw4830A-ms98-a-0017,sw4830.A.acc78.aw194,ms17A_pw149,77.587,78.507,especially,nuclear,full,statement,,,,,True
77,sw4830A-ms98-a-0017-197,sw4830A-ms98-a-0017,sw4830.A.acc79.aw197,ms17A_pw152,78.697,79.167,person,plain,full,statement,,,,,True
78,sw4830A-ms98-a-0017-198,sw4830A-ms98-a-0017,sw4830.A.acc80.aw198,ms17A_pw153,79.167,79.437,has,nuclear,full,statement,,,,,True
79,sw4830A-ms98-a-0017-199,sw4830A-ms98-a-0017,sw4830.A.acc81.aw199,ms17A_pw154,79.437,80.767,confessed,nuclear,full,statement,,,,,True
80,sw4830A-ms98-a-0017-202,sw4830A-ms98-a-0017,sw4830.A.acc82.aw202,ms17A_pw157,81.357,81.53699999999999,have,nuclear,full,statement,,,,,True
81,sw4830A-ms98-a-0017-205,sw4830A-ms98-a-0017,sw4830.A.acc83.aw205,ms17A_pw159,81.777,82.15700000000001,caught,nuclear,full,statement,,,,,True
82,sw4830A-ms98-a-0017-207,sw4830A-ms98-a-0017,sw4830.A.acc84.aw207,ms17A_pw160,82.99700000000001,83.10700000000001,you,nuclear,full,statement,,,,,True
83,sw4830A-ms98-a-0017-209,sw4830A-ms98-a-0017,sw4830.A.acc85.aw209,ms17A_pw162,83.20700000000001,83.587,point,nuclear,full,statement,,,,,True
84,sw4830A-ms98-a-0017-211,sw4830A-ms98-a-0017,sw4830.A.acc86.aw211,ms17A_pw163,83.667,84.147,blank,nuclear,full,statement,,,,,True
85,sw4830A-ms98-a-0017-212,sw4830A-ms98-a-0017,sw4830.A.acc87.aw212,ms17A_pw164,84.147,84.307,in,plain,full,statement,,,,,True
86,sw4830A-ms98-a-0017-214,sw4830A-ms98-a-0017,sw4830.A.acc88.aw214,ms17A_pw166,84.367,84.887,crime,nuclear,full,statement,,,,,True
87,sw4830A-ms98-a-0017-218,sw4830A-ms98-a-0017,sw4830.A.acc89.aw218,ms17A_pw169,86.387,86.57700000000001,no,plain,full,statement,,,,,True
88,sw4830A-ms98-a-0017-219,sw4830A-ms98-a-0017,sw4830.A.acc90.aw219,ms17A_pw170,86.57700000000001,87.307,question,nuclear,full,statement,,,,,True
89,sw4830A-ms98-a-0017-221,sw4830A-ms98-a-0017,sw4830.A.acc91.aw221,ms17A_pw172,87.617,88.09700000000001,beyond,plain,full,statement,,,,,True
90,sw4830A-ms98-a-0017-223,sw4830A-ms98-a-0017,sw4830.A.acc92.aw223,ms17A_pw174,88.177,88.79700000000001,reasonable,pre-nuclear,full,statement,,,,,True
91,sw4830A-ms98-a-0017-224,sw4830A-ms98-a-0017,sw4830.A.acc93.aw224,ms17A_pw175,88.79700000000001,89.167,doubt,nuclear,full,statement,,,,,True
92,sw4830A-ms98-a-0018-228,sw4830A-ms98-a-0018,sw4830.A.acc94.aw228,ms18A_pw177,90.389125,90.629125,all,plain,full,statement,,,,,True
93,sw4830A-ms98-a-0018-230,sw4830A-ms98-a-0018,sw4830.A.acc95.aw230,ms18A_pw179,90.799125,91.169125,things,nuclear,full,statement,,,,,True
94,sw4830A-ms98-a-0018-231,sw4830A-ms98-a-0018,sw4830.A.acc96.aw231,ms18A_pw180,91.169125,91.229125,i,nuclear,full,opinion,,,,,True
95,sw4830A-ms98-a-0018-233,sw4830A-ms98-a-0018,sw4830.A.acc97.aw233,ms18A_pw182,91.409125,91.509125,you,nuclear,full,opinion,,,,,True
96,sw4830A-ms98-a-0018-235,sw4830A-ms98-a-0018,sw4830.A.acc98.aw235,ms18A_pw184,91.609125,91.769125,we've,nuclear,full,opinion,,,,,True
98,sw4830A-ms98-a-0018-237,sw4830A-ms98-a-0018,sw4830.A.acc99.aw237,ms18A_pw185,91.859125,92.079125,gone,plain,full,opinion,,,,,True
99,sw4830A-ms98-a-0018-239,sw4830A-ms98-a-0018,sw4830.A.acc100.aw239,ms18A_pw187,92.219125,92.469125,this,nuclear,full,opinion,,,,,True
100,sw4830A-ms98-a-0018-241,sw4830A-ms98-a-0018,sw4830.A.acc101.aw241,ms18A_pw189,92.529125,92.899125,over,plain,full,opinion,,,,,True
101,sw4830A-ms98-a-0018-243,sw4830A-ms98-a-0018,sw4830.A.acc102.aw243,ms18A_pw191,92.989125,93.189125,over,nuclear,full,opinion,,,,,True
102,sw4830A-ms98-a-0019-247,sw4830A-ms98-a-0019,sw4830.A.acc103.aw247,ms19A_pw193,94.362125,94.795,and,nuclear,full,statement,,,,,True
103,sw4830A-ms98-a-0019-249,sw4830A-ms98-a-0019,sw4830.A.acc104.aw249,ms19A_pw194,95.152,95.292125,it,plain,full,statement,,,,,True
104,sw4830A-ms98-a-0019-252,sw4830A-ms98-a-0019,sw4830.A.acc105.aw252,ms19A_pw197,95.882125,96.36375,on,nuclear,full,statement,,,,,True
105,sw4830A-ms98-a-0019-254,sw4830A-ms98-a-0019,sw4830.A.acc106.aw254,ms19A_pw199,96.92125,97.464625,ten,nuclear,full,statement,,,,,True
106,sw4830A-ms98-a-0019-256,sw4830A-ms98-a-0019,sw4830.A.acc107.aw256,ms19A_pw200,97.690625,98.032125,twenty,nuclear,full,statement,,,,,True
107,sw4830A-ms98-a-0019-260,sw4830A-ms98-a-0019,sw4830.A.acc108.aw260,ms19A_pw203,98.682125,98.882125,i,nuclear,full,opinion,,,,,True
108,sw4830A-ms98-a-0019-265,sw4830A-ms98-a-0019,sw4830.A.acc109.aw265,ms19A_pw208,99.522125,99.862125,little,plain,full,opinion,,,,,True
