,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw2611A.break.2,2.760625,4,L,H,ms3A_pw1,2.253875,2.760625,okay,True
1,sw2611A.break.4,4.5545,X,None,None,ms4A_pw2,4.077125,4.5545,um,False
2,sw2611A.break.5,5.63875,1,None,None,ms4A_pw3,5.537125,5.63875,i,False
3,sw2611A.break.6,5.81875,1,None,None,ms4A_pw4,5.63875,5.81875,was,False
4,sw2611A.break.7,6.0,2p,None,None,ms4A_pw5,5.81875,6.0,just,False
5,sw2611A.break.8,6.48875,1-,None,None,ms4A_pw6,6.146875,6.48875,trying,False
6,sw2611A.break.9,6.58875,1,None,None,ms4A_pw7,6.48875,6.58875,to,False
7,sw2611A.break.10,6.81875,1-,None,None,ms4A_pw8,6.58875,6.81875,think,False
8,sw2611A.break.11,7.08875,4-,L,H,ms4A_pw9,6.81875,7.08875,about,True
9,sw2611A.break.12,7.27875,1,None,None,ms4A_pw10,7.08875,7.27875,how,False
10,sw2611A.break.13,7.44875,1p,None,None,ms4A_pw11,7.27875,7.44875,i,False
11,sw2611A.break.14,7.67875,1,None,None,ms4A_pw12,7.44875,7.67875,how,False
12,sw2611A.break.15,7.856375,1,None,None,ms4A_pw13,7.67875,7.856375,i,False
13,sw2611A.break.16,8.1615,1,None,None,ms4A_pw14,7.856375,8.1615,dress,False
14,sw2611A.break.17,8.21875,1,None,None,ms4A_pw15,8.1615,8.21875,for,False
15,sw2611A.break.18,8.50875,2p,None,None,ms4A_pw16,8.21875,8.50875,work,False
16,sw2611A.break.19,8.60875,0,None,None,ms4A_pw17,8.50875,8.60875,you,False
17,sw2611A.break.20,8.72875,4-,H,L,ms4A_pw18,8.60875,8.72875,know,True
18,sw2611A.break.21,9.10875,1,None,None,ms4A_pw19,8.72875,9.10875,TI,False
19,sw2611A.break.22,9.27875,1,None,None,ms4A_pw20,9.10875,9.27875,is,False
20,sw2611A.break.23,9.27875,1-,None,None,ms4A_pw20,9.10875,9.27875,is,False
21,sw2611A.break.24,9.34875,1,None,None,ms4A_pw21,9.27875,9.34875,a,False
22,sw2611A.break.25,9.61875,1,None,None,ms4A_pw22,9.34875,9.61875,very,False
23,sw2611A.break.26,10.29875,3,L,None,ms4A_pw23,9.61875,10.29875,casual,True
24,sw2611A.break.27,11.143375,4,None,None,ms4A_pw24,10.29875,11.143375,atmosphere,True
25,sw2611B.break.2,11.6195,X,None,None,ms3B_pw1,11.1295,11.6195,uh-huh,False
26,sw2611A.break.28,12.773625,1,None,None,ms5A_pw25,12.380875,12.773625,and,False
27,sw2611A.break.29,12.883625,X,None,X,ms5A_pw26,12.773625,12.883625,uh,False
28,sw2611A.break.30,13.033625,1,None,None,ms5A_pw27,12.883625,13.033625,what,False
29,sw2611A.break.31,13.073625,1,None,None,ms5A_pw28,13.033625,13.073625,i,False
30,sw2611A.break.32,13.533625,1,None,None,ms5A_pw29,13.073625,13.533625,usually,False
31,sw2611A.break.33,13.753625,1,None,None,ms5A_pw30,13.533625,13.753625,do,False
32,sw2611A.break.34,13.893625,1,None,None,ms5A_pw31,13.753625,13.893625,on,False
33,sw2611A.break.35,13.973625,1,None,None,ms5A_pw32,13.893625,13.973625,the,False
34,sw2611A.break.36,14.493625,1-,None,None,ms5A_pw33,13.973625,14.493625,weekend,False
35,sw2611A.break.37,14.613625,1p,None,None,ms5A_pw34,14.493625,14.613625,is,False
36,sw2611A.break.38,14.943625,1,None,None,ms5A_pw35,14.743625,14.943625,is,False
37,sw2611A.break.39,15.223625,1,None,None,ms5A_pw36,14.943625,15.223625,lay,False
38,sw2611A.break.40,15.443625,2,None,None,ms5A_pw37,15.223625,15.443625,out,False
39,sw2611A.break.41,15.823625,1-,None,None,ms5A_pw38,15.443625,15.823625,five,False
40,sw2611A.break.42,16.653625,4,None,None,ms5A_pw39,15.823625,16.653625,outfits,True
41,sw2611A.break.43,17.59175,2p,None,None,ms6A_pw40,17.13625,17.59175,and,False
42,sw2611A.break.44,17.930125,X,None,None,ms6A_pw41,17.59175,17.930125,uh,False
43,sw2611A.break.45,18.6025,1,None,None,ms6A_pw42,18.449875,18.6025,on,False
44,sw2611A.break.46,18.9625,3,L,None,ms6A_pw43,18.6025,18.9625,Monday,True
45,sw2611A.break.47,19.444125,1p,None,None,ms6A_pw45,19.285999999999998,19.444125,i,False
46,sw2611A.break.48,19.444125,1,None,None,ms6A_pw45,19.285999999999998,19.444125,i,False
47,sw2611A.break.49,19.6325,1,None,None,ms6A_pw46,19.444125,19.6325,wear,False
48,sw2611A.break.50,19.835625,1p,None,None,ms6A_pw47,19.6325,19.835625,the,False
49,sw2611A.break.52,20.5025,1,None,None,ms6A_pw49,20.0925,20.5025,worst,False
50,sw2611A.break.53,20.8325,1,None,None,ms6A_pw50,20.5025,20.8325,looking,False
51,sw2611A.break.54,21.0725,4,L,H,ms6A_pw51,20.8325,21.0725,one,True
52,sw2611A.break.56,23.175,4,H,L,ms6A_pw52,22.565875,23.175,because,True
53,sw2611A.break.57,24.43775,1,None,None,ms6A_pw54,24.31575,24.43775,it,False
54,sw2611A.break.58,24.7425,1,None,None,ms6A_pw55,24.43775,24.7425,doesn't,False
55,sw2611A.break.59,24.9325,1,None,None,ms6A_pw56,24.7425,24.9325,seem,False
56,sw2611A.break.60,25.1125,3,L,None,ms6A_pw57,24.9325,25.1125,like,True
57,sw2611A.break.61,25.3725,1,None,None,ms6A_pw58,25.1125,25.3725,people,False
58,sw2611A.break.62,25.4525,1,None,None,ms6A_pw59,25.3725,25.4525,are,False
59,sw2611A.break.63,25.99375,2p,None,None,ms6A_pw60,25.4525,25.99375,really,False
60,sw2611A.break.64,26.6225,1p,None,None,ms6A_pw61,26.456999999999997,26.6225,are,False
61,sw2611A.break.65,26.7825,0,None,None,ms6A_pw62,26.6225,26.7825,you,False
62,sw2611A.break.66,26.8825,4-,L,L,ms6A_pw63,26.7825,26.8825,know,True
63,sw2611A.break.67,27.0025,1,None,None,ms6A_pw64,26.8825,27.0025,are,False
64,sw2611A.break.68,27.2825,1-,None,None,ms6A_pw65,27.0025,27.2825,that,False
65,sw2611A.break.69,27.7425,4,H,L,ms6A_pw66,27.2825,27.7425,alive,True
66,sw2611A.break.70,27.9025,1,None,None,ms6A_pw67,27.7425,27.9025,on,False
67,sw2611A.break.71,28.4625,4-,L,H,ms6A_pw68,27.9025,28.4625,Monday,True
68,sw2611A.break.72,28.6025,0,None,None,ms6A_pw69,28.4625,28.6025,you,False
69,sw2611B.break.4,28.694875,4,None,None,ms7B_pw2,28.06425,28.694875,yeah,True
70,sw2611A.break.73,28.905,4-,L,H,ms6A_pw70,28.6025,28.905,know,True
71,sw2611A.break.74,29.203000000000003,2p,None,None,ms6A_pw71,28.905,29.203000000000003,so,False
72,sw2611A.break.75,30.125625,1,None,None,ms7A_pw72,29.985625,30.125625,and,False
73,sw2611A.break.76,30.438875,4,None,None,ms7A_pw73,30.125625,30.438875,then,True
74,sw2611A.break.77,31.375625,2,None,None,ms7A_pw74,30.64025,31.375625,progressively,False
75,sw2611A.break.78,31.605625,1,None,None,ms7A_pw75,31.375625,31.605625,through,False
76,sw2611A.break.79,31.695625,1,None,None,ms7A_pw76,31.605625,31.695625,the,False
77,sw2611A.break.80,31.995625,1,None,None,ms7A_pw77,31.695625,31.995625,week,False
78,sw2611A.break.81,32.505625,1p,None,None,ms7A_pw79,32.205625,32.505625,i'll,False
79,sw2611A.break.82,32.505625,2p,None,None,ms7A_pw79,32.205625,32.505625,i'll,False
80,sw2611A.break.83,33.165625,1,None,None,ms7A_pw80,32.995625,33.165625,wear,False
81,sw2611A.break.84,33.535625,1,None,None,ms7A_pw81,33.165625,33.535625,nicer,False
82,sw2611A.break.85,33.865625,2p,None,None,ms7A_pw82,33.535625,33.865625,looking,False
83,sw2611A.break.86,34.665625,4-,L,H,ms7A_pw83,34.265625,34.665625,things,True
84,sw2611A.break.87,34.775625,1,None,None,ms7A_pw84,34.665625,34.775625,and,False
85,sw2611A.break.88,34.925625,1-,None,None,ms7A_pw85,34.775625,34.925625,then,False
86,sw2611A.break.89,35.075625,1,None,None,ms7A_pw86,34.925625,35.075625,on,False
87,sw2611A.break.90,35.415625,3,L,None,ms7A_pw87,35.075625,35.415625,Friday,True
88,sw2611A.break.91,35.685625,1-,None,None,ms7A_pw88,35.415625,35.685625,most,False
89,sw2611A.break.92,36.105625,1,None,None,ms7A_pw89,35.685625,36.105625,everybody,False
90,sw2611A.break.93,36.343375,2,None,None,ms7A_pw90,36.105625,36.343375,wears,False
91,sw2611A.break.94,37.033375,4,None,None,ms7A_pw91,36.479,37.033375,jeans,True
92,sw2611A.break.95,37.515625,1-,None,None,ms7A_pw92,37.24425,37.515625,jeans,False
93,sw2611A.break.96,37.665625,1,None,None,ms7A_pw93,37.515625,37.665625,and,False
94,sw2611A.break.97,38.459125,4,None,None,ms7A_pw94,37.665625,38.459125,sweatshirts,True
95,sw2611A.break.98,40.265,4,None,None,ms8A_pw95,39.949875,40.265,or,True
96,sw2611A.break.99,40.545,0,None,None,ms8A_pw96,40.475,40.545,you,False
97,sw2611A.break.100,40.675,4-,H,L,ms8A_pw97,40.545,40.675,know,True
98,sw2611A.break.101,40.955,1,None,None,ms8A_pw98,40.675,40.955,jeans,False
99,sw2611A.break.102,41.105,1,None,None,ms8A_pw99,40.955,41.105,and,False
100,sw2611A.break.103,41.695,4-,L,L,ms8A_pw100,41.105,41.695,blouses,True
101,sw2611A.break.104,41.795,1,None,None,ms8A_pw101,41.695,41.795,or,False
102,sw2611A.break.105,42.215,1,None,None,ms8A_pw102,41.795,42.215,something,False
103,sw2611A.break.106,42.366875,1,None,None,ms8A_pw103,42.215,42.366875,like,False
104,sw2611A.break.107,42.806875,4,None,None,ms8A_pw104,42.464125,42.806875,that,True
105,sw2611A.break.108,43.91425,X,None,None,ms9A_pw105,43.675875,43.91425,uh,False
106,sw2611A.break.109,44.205875,3p,None,None,ms9A_pw106,44.021625,44.205875,but,True
107,sw2611A.break.110,45.135875,1,None,None,ms9A_pw107,44.715875,45.135875,mostly,False
108,sw2611A.break.111,45.355875,1-,None,None,ms9A_pw108,45.135875,45.355875,what,False
109,sw2611A.break.112,45.485875,1,None,None,ms9A_pw109,45.355875,45.485875,i,False
110,sw2611A.break.113,46.00125,3p,None,None,ms9A_pw110,45.485875,46.00125,wear,True
111,sw2611A.break.114,46.445875,1,None,None,ms9A_pw111,46.144375,46.445875,are,False
112,sw2611A.break.115,46.885875,1-,None,None,ms9A_pw112,46.445875,46.885875,skirts,False
113,sw2611A.break.116,47.045875,1,None,None,ms9A_pw113,46.885875,47.045875,and,False
114,sw2611A.break.117,47.695875,4,H,L,ms9A_pw114,47.045875,47.695875,blouses,True
115,sw2611A.break.118,48.06075,2p,None,None,ms9A_pw115,47.695875,48.06075,or,False
116,sw2611A.break.119,48.545875,0,None,None,ms9A_pw116,48.46,48.545875,you,False
117,sw2611A.break.120,48.685875,4-,L,L,ms9A_pw117,48.545875,48.685875,know,True
118,sw2611A.break.121,49.155875,1-,None,None,ms9A_pw118,48.685875,49.155875,skirts,False
119,sw2611A.break.122,49.445875,2p,None,None,ms9A_pw119,49.155875,49.445875,and,False
120,sw2611A.break.123,50.509375,X,None,None,ms10A_pw120,50.299,50.509375,uh,False
121,sw2611A.break.124,51.181125,2p,None,None,ms10A_pw121,50.608875,51.181125,pullover,False
122,sw2611A.break.125,52.449,4,H,L,ms10A_pw122,51.395875,52.449,sweaters,True
123,sw2611A.break.126,52.810375,2p,None,None,ms10A_pw123,52.449,52.810375,or,False
124,sw2611A.break.127,54.387,X,None,None,ms11A_pw124,53.95875,54.387,uh,False
125,sw2611A.break.128,55.692,0,None,None,ms12A_pw125,55.61225,55.692,you,False
126,sw2611A.break.129,55.950625,4,None,None,ms12A_pw126,55.692,55.950625,know,True
127,sw2611A.break.130,56.677125,2p,None,None,ms12A_pw127,56.304625,56.677125,little,False
128,sw2611A.break.131,57.592,1,None,None,ms12A_pw128,57.46425,57.592,two,False
129,sw2611A.break.132,58.121125,2p,None,None,ms12A_pw129,57.592,58.121125,piece,False
130,sw2611A.break.133,59.302,4-,H,L,ms12A_pw130,58.799,59.302,dress,True
131,sw2611A.break.134,59.542,1p,None,None,ms12A_pw131,59.302,59.542,suit[s]-,False
132,sw2611B.break.5,59.951625,4,None,None,ms9B_pw3,59.44475,59.951625,yeah,True
133,sw2611A.break.135,59.982,1,None,None,ms12A_pw132,59.542,59.982,suits,False
134,sw2611A.break.136,60.282,4-,L,L,ms12A_pw133,59.982,60.282,like,True
135,sw2611A.break.137,60.472,2p,None,None,ms12A_pw134,60.282,60.472,but,False
136,sw2611B.break.6,61.260625,X,None,X,ms10B_pw4,61.000625,61.260625,uh,False
137,sw2611B.break.7,61.370625,0,None,None,ms10B_pw5,61.260625,61.370625,you,False
138,sw2611B.break.8,61.470625,4-,L,L,ms10B_pw6,61.370625,61.470625,know,True
139,sw2611B.break.9,61.660625,1-,None,None,ms10B_pw7,61.470625,61.660625,that's,False
140,sw2611B.break.10,61.710625,1,None,None,ms10B_pw8,61.660625,61.710625,a,False
141,sw2611B.break.11,61.880625,1,None,None,ms10B_pw9,61.710625,61.880625,good,False
142,sw2611B.break.12,62.010625,1,None,None,ms10B_pw10,61.880625,62.010625,way,False
143,sw2611B.break.13,62.090625,1,None,None,ms10B_pw11,62.010625,62.090625,to,False
144,sw2611B.break.14,62.480625,1-,None,None,ms10B_pw12,62.090625,62.480625,approach,False
145,sw2611B.break.15,62.540625,4-,H,L,ms10B_pw13,62.480625,62.540625,it,True
146,sw2611B.break.16,62.630625,1,None,None,ms10B_pw14,62.540625,62.630625,i've,False
147,sw2611B.break.17,62.830625,1,None,None,ms10B_pw15,62.630625,62.830625,never,False
148,sw2611B.break.18,63.070625,1-,None,None,ms10B_pw16,62.830625,63.070625,thought,False
149,sw2611B.break.19,63.623000000000005,4,L,L,ms10B_pw17,63.070625,63.623000000000005,about,True
150,sw2611B.break.20,64.050625,X,None,X,ms10B_pw18,63.623000000000005,64.050625,um,False
151,sw2611B.break.21,64.2005,1,None,None,ms10B_pw19,64.050625,64.2005,i,False
152,sw2611B.break.22,64.629875,2p,None,None,ms10B_pw20,64.2005,64.629875,do,False
153,sw2611B.break.23,65.490625,1,None,None,ms10B_pw21,65.180625,65.490625,plan,False
154,sw2611B.break.24,65.620625,1,None,None,ms10B_pw22,65.490625,65.620625,my,False
155,sw2611B.break.25,66.050625,3,L,None,ms10B_pw23,65.620625,66.050625,clothes,True
156,sw2611B.break.26,66.120625,1,None,None,ms10B_pw24,66.050625,66.120625,a,False
157,sw2611B.break.27,66.330625,1-,None,None,ms10B_pw25,66.120625,66.330625,week,False
158,sw2611B.break.28,66.410625,1,None,None,ms10B_pw26,66.330625,66.410625,in,False
159,sw2611B.break.29,66.770625,4-,L,L,ms10B_pw27,66.410625,66.770625,advance,True
160,sw2611B.break.30,67.450625,4,H,L,ms10B_pw28,66.770625,67.450625,actually,True
161,sw2611B.break.31,67.73475,2p,None,None,ms10B_pw29,67.450625,67.73475,i,False
162,sw2611B.break.32,68.290625,0,None,None,ms10B_pw30,68.103875,68.290625,plan,False
163,sw2611B.break.33,68.410625,1-,None,None,ms10B_pw31,68.290625,68.410625,them,False
164,sw2611B.break.34,68.460625,1,None,None,ms10B_pw32,68.410625,68.460625,a,False
165,sw2611B.break.35,68.750625,1-,None,None,ms10B_pw33,68.460625,68.750625,month,False
166,sw2611B.break.36,68.810625,1,None,None,ms10B_pw34,68.750625,68.810625,in,False
167,sw2611B.break.37,69.426875,4,None,None,ms10B_pw35,68.810625,69.426875,advance,True
168,sw2611B.break.38,69.754375,1,None,None,ms10B_pw36,69.671625,69.754375,i,False
169,sw2611A.break.138,69.8615,X,None,None,ms14A_pw135,69.5515,69.8615,um-hum,False
170,sw2611B.break.39,70.11975,1,None,None,ms10B_pw37,69.754375,70.11975,usually,False
171,sw2611B.break.40,70.500625,2p,None,None,ms10B_pw38,70.11975,70.500625,do,False
172,sw2611B.break.41,70.932375,1,None,None,ms10B_pw39,70.8395,70.932375,a,False
173,sw2611B.break.42,71.150625,1-,None,None,ms10B_pw40,70.932375,71.150625,month,False
174,sw2611B.break.43,71.230625,1-,None,None,ms10B_pw41,71.150625,71.230625,at,False
175,sw2611B.break.44,71.280625,1,None,None,ms10B_pw42,71.230625,71.280625,a,False
176,sw2611B.break.45,71.530625,4-,H,L,ms10B_pw43,71.280625,71.530625,time,True
177,sw2611B.break.46,71.650625,1,None,None,ms10B_pw44,71.530625,71.650625,so,False
178,sw2611B.break.47,71.680625,1,None,None,ms10B_pw45,71.650625,71.680625,i,False
179,sw2611B.break.48,71.960625,2p,None,None,ms10B_pw46,71.680625,71.960625,don't,False
180,sw2611B.break.49,72.260625,1-,None,None,ms10B_pw47,71.960625,72.260625,repeat,False
181,sw2611B.break.50,72.340625,1-,None,None,ms10B_pw48,72.260625,72.340625,an,False
182,sw2611B.break.51,72.860375,4,None,None,ms10B_pw49,72.340625,72.860375,outfit,True
183,sw2611A.break.139,73.36475,X,None,None,ms16A_pw136,72.976125,73.36475,uh-huh,False
184,sw2611B.break.52,73.97800000000001,4,H,L,ms11B_pw50,73.737375,73.97800000000001,but,True
185,sw2611B.break.53,74.35600000000001,X,None,None,ms11B_pw51,73.97800000000001,74.35600000000001,um,False
186,sw2611B.break.54,74.853875,1,None,None,ms11B_pw52,74.7235,74.853875,i've,False
187,sw2611B.break.55,75.063875,1,None,None,ms11B_pw53,74.853875,75.063875,never,False
188,sw2611B.break.56,75.283875,1-,None,None,ms11B_pw54,75.063875,75.283875,thought,False
189,sw2611B.break.57,75.493875,1,None,None,ms11B_pw55,75.283875,75.493875,about,False
190,sw2611B.break.58,75.693875,1,None,None,ms11B_pw56,75.493875,75.693875,wearing,False
191,sw2611B.break.59,75.783875,1,None,None,ms11B_pw57,75.693875,75.783875,your,False
192,sw2611B.break.60,76.023875,1,None,None,ms11B_pw58,75.783875,76.023875,worst,False
