,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw4830A.break.1,0.08,1,None,None,ms1A_pw1,0.02,0.08,you,False
1,sw4830A.break.2,0.2,1,None,None,ms1A_pw2,0.08,0.2,wanna,False
2,sw4830A.break.3,0.31675,1,None,None,ms1A_pw3,0.2,0.31675,go,False
3,sw4830A.break.4,0.67,4,None,None,ms1A_pw4,0.374625,0.67,first,True
4,sw4830B.break.2,0.895,1,None,None,ms2B_pw1,0.625,0.895,no,False
5,sw4830B.break.3,1.055,1,None,None,ms2B_pw2,0.895,1.055,you,False
6,sw4830B.break.4,1.195,1,None,None,ms2B_pw3,1.055,1.195,can,False
7,sw4830B.break.5,1.635,4,L,L,ms2B_pw4,1.195,1.635,start,True
8,sw4830A.break.5,2.7745,4,L,H,ms2A_pw5,2.2569999999999997,2.7745,okay,True
9,sw4830A.break.6,3.24225,X,None,None,ms2A_pw6,2.7745,3.24225,um,False
10,sw4830A.break.7,3.714625,1,None,None,ms2A_pw8,3.604625,3.714625,of,False
11,sw4830A.break.8,3.784625,1,None,None,ms2A_pw9,3.714625,3.784625,the,False
12,sw4830A.break.9,4.174625,1,None,None,ms2A_pw10,3.784625,4.174625,things,False
13,sw4830A.break.10,4.174625,1,None,None,ms2A_pw10,3.784625,4.174625,things,False
14,sw4830A.break.11,4.314625,1,None,None,ms2A_pw11,4.174625,4.314625,they,False
15,sw4830A.break.12,4.644625,1,None,None,ms2A_pw12,4.314625,4.644625,talked,False
16,sw4830A.break.13,4.914625,4-,L,L,ms2A_pw13,4.644625,4.914625,about,True
17,sw4830A.break.14,5.294625,2p,None,None,ms2A_pw14,4.914625,5.294625,was,False
18,sw4830A.break.15,5.516125,X,None,None,ms2A_pw15,5.294625,5.516125,uh,False
19,sw4830A.break.16,6.824875,1,None,None,ms3A_pw16,6.624875,6.824875,did,False
20,sw4830A.break.17,7.144875,1,None,None,ms3A_pw17,6.824875,7.144875,we,False
21,sw4830A.break.18,7.444875,1p,None,None,ms3A_pw18,7.224875,7.444875,di[d]-,False
22,sw4830A.break.19,7.568375,1p,None,None,ms3A_pw19,7.444875,7.568375,wha[t]-,False
23,sw4830A.break.20,7.8735,1p,None,None,ms3A_pw20,7.568375,7.8735,do,False
24,sw4830A.break.21,8.164875,1,None,None,ms3A_pw21,7.8735,8.164875,what,False
25,sw4830A.break.22,8.264875,1,None,None,ms3A_pw22,8.164875,8.264875,do,False
26,sw4830A.break.23,8.454875,1,None,None,ms3A_pw23,8.264875,8.454875,we,False
27,sw4830A.break.24,8.814875,1,None,None,ms3A_pw24,8.454875,8.814875,think,False
28,sw4830A.break.25,9.114875,1,None,None,ms3A_pw25,8.814875,9.114875,about,False
29,sw4830A.break.26,9.234875,1,None,None,ms3A_pw26,9.114875,9.234875,a,False
30,sw4830A.break.27,9.614875,2,None,None,ms3A_pw27,9.234875,9.614875,judge,False
31,sw4830A.break.28,10.114875,2,None,None,ms3A_pw28,9.614875,10.114875,making,False
32,sw4830A.break.29,10.234875,2p,None,None,ms3A_pw29,10.114875,10.234875,the,False
33,sw4830A.break.30,10.956625,4,None,None,ms3A_pw30,10.234875,10.956625,decision,True
34,sw4830B.break.7,11.398125,X,None,None,ms4B_pw5,11.088125,11.398125,um-hum,False
35,sw4830A.break.31,11.854875,1,None,None,ms3A_pw31,11.674125,11.854875,and,False
36,sw4830A.break.32,11.944875,1,None,None,ms3A_pw32,11.854875,11.944875,i,False
37,sw4830A.break.33,12.204875,1,None,None,ms3A_pw33,11.944875,12.204875,really,False
38,sw4830A.break.34,12.444875,1,None,None,ms3A_pw34,12.204875,12.444875,don't,False
39,sw4830A.break.35,12.704875,1,None,None,ms3A_pw35,12.444875,12.704875,agree,False
40,sw4830A.break.36,12.944875,1,None,None,ms3A_pw36,12.704875,12.944875,with,False
41,sw4830A.break.37,13.174875,4,None,None,ms3A_pw37,12.944875,13.174875,that,True
42,sw4830A.break.38,14.103,1,None,None,ms4A_pw38,13.944,14.103,i,False
43,sw4830A.break.39,14.341625,1,None,None,ms4A_pw39,14.103,14.341625,think,False
44,sw4830A.break.40,14.604000000000001,1,None,None,ms4A_pw40,14.341625,14.604000000000001,that,False
45,sw4830A.break.41,14.664000000000001,2,None,None,ms4A_pw41,14.604000000000001,14.664000000000001,the,False
46,sw4830A.break.42,15.004000000000001,1,None,None,ms4A_pw42,14.664000000000001,15.004000000000001,trial,False
47,sw4830A.break.43,15.184000000000001,1,None,None,ms4A_pw43,15.004000000000001,15.184000000000001,by,False
48,sw4830A.break.44,15.72075,2p,None,None,ms4A_pw44,15.184000000000001,15.72075,jury,False
49,sw4830A.break.45,16.734,1,None,None,ms4A_pw45,16.459,16.734,is,False
50,sw4830A.break.46,17.084,4,None,None,ms4A_pw46,16.734,17.084,better,True
51,sw4830A.break.47,18.7565,X,None,None,ms5A_pw47,18.4365,18.7565,uh,False
52,sw4830A.break.49,19.0465,1-,None,None,ms5A_pw48,18.8865,19.0465,you,False
53,sw4830A.break.50,19.2265,4,L,L,ms5A_pw49,19.0465,19.2265,know,True
54,sw4830A.break.51,19.7905,1p,None,None,ms5A_pw50,19.2265,19.7905,than,False
55,sw4830A.break.52,20.02025,1p,None,None,ms5A_pw51,19.7905,20.02025,e[ven]-,False
56,sw4830A.break.53,20.4265,1,None,None,ms5A_pw52,20.02025,20.4265,having,False
57,sw4830A.break.54,20.5165,1,None,None,ms5A_pw53,20.4265,20.5165,a,False
58,sw4830A.break.55,21.1365,1,None,None,ms5A_pw54,20.5165,21.1365,unanimous,False
59,sw4830A.break.56,21.8065,4,None,None,ms5A_pw55,21.1365,21.8065,decision,True
60,sw4830A.break.57,22.7565,1,None,None,ms5A_pw56,22.4165,22.7565,rather,False
61,sw4830A.break.58,22.9465,1,None,None,ms5A_pw57,22.7565,22.9465,than,False
62,sw4830A.break.59,23.0665,1,None,None,ms5A_pw58,22.9465,23.0665,to,False
63,sw4830A.break.60,23.3465,1,None,None,ms5A_pw59,23.0665,23.3465,have,False
64,sw4830A.break.61,23.5565,1,None,None,ms5A_pw60,23.3465,23.5565,one,False
65,sw4830A.break.62,24.0065,1,None,None,ms5A_pw61,23.5565,24.0065,person,False
66,sw4830A.break.63,24.1265,1,None,None,ms5A_pw62,24.0065,24.1265,be,False
67,sw4830A.break.64,25.0465,4,None,None,ms5A_pw63,24.1265,25.0465,responsible,True
68,sw4830A.break.65,26.55025,1,None,None,ms6A_pw64,26.45025,26.55025,i,False
69,sw4830A.break.66,26.78025,1,None,None,ms6A_pw65,26.55025,26.78025,don't,False
70,sw4830A.break.67,27.01025,1,None,None,ms6A_pw66,26.78025,27.01025,think,False
71,sw4830A.break.68,27.20025,1,None,None,ms6A_pw67,27.01025,27.20025,that,False
72,sw4830A.break.69,27.3405,1,None,None,ms6A_pw68,27.20025,27.3405,they,False
73,sw4830A.break.70,27.558875,1,None,None,ms6A_pw69,27.3405,27.558875,could,False
74,sw4830A.break.71,27.8615,2p,None,None,ms6A_pw70,27.558875,27.8615,be,False
75,sw4830A.break.72,28.719,1,None,None,ms6A_pw71,28.0725,28.719,objective,False
76,sw4830A.break.73,28.88475,1,None,None,ms6A_pw72,28.719,28.88475,in,False
77,sw4830A.break.74,29.26825,2,None,None,ms6A_pw73,28.88475,29.26825,every,False
78,sw4830A.break.75,29.837,4,H,L,ms6A_pw74,29.26825,29.837,case,True
79,sw4830A.break.76,30.16025,2,None,None,ms6A_pw75,29.837,30.16025,every,False
80,sw4830A.break.77,30.70025,4,None,None,ms6A_pw76,30.16025,30.70025,time,True
81,sw4830B.break.8,31.46625,4,None,None,ms6B_pw6,31.12625,31.46625,right,True
82,sw4830A.break.78,31.7255,0,None,None,ms7A_pw77,31.6755,31.7255,y[ou]-,False
83,sw4830A.break.79,31.9155,1-,None,None,ms7A_pw78,31.7255,31.9155,you,False
84,sw4830A.break.80,32.0055,1,None,None,ms7A_pw79,31.9155,32.0055,know,False
85,sw4830A.break.81,32.1055,1,None,None,ms7A_pw80,32.0055,32.1055,what,False
86,sw4830A.break.82,32.1555,1,None,None,ms7A_pw81,32.1055,32.1555,i,False
87,sw4830A.break.83,32.4255,4,None,None,ms7A_pw82,32.1555,32.4255,mean,True
88,sw4830B.break.9,32.78475,4,L,L,ms7B_pw7,32.48475,32.78475,right,True
89,sw4830B.break.10,33.09475,1p,None,None,ms7B_pw8,32.78475,33.09475,there's,False
90,sw4830B.break.11,33.26475,1p,None,None,ms7B_pw9,33.09475,33.26475,there,False
91,sw4830B.break.12,33.99475,1p,None,None,ms7B_pw10,33.7575,33.99475,th[is]-,False
92,sw4830B.break.13,34.13475,1p,None,None,ms7B_pw11,33.99475,34.13475,thi[s]-,False
93,sw4830B.break.14,34.33475,1,None,None,ms7B_pw12,34.13475,34.33475,this,False
94,sw4830B.break.15,34.65475,1,None,None,ms7B_pw13,34.33475,34.65475,topic,False
95,sw4830B.break.16,34.75475,1,None,None,ms7B_pw14,34.65475,34.75475,is,False
96,sw4830B.break.17,34.96475,1,None,None,ms7B_pw15,34.75475,34.96475,kind,False
97,sw4830B.break.18,35.05475,1,None,None,ms7B_pw16,34.96475,35.05475,of,False
98,sw4830B.break.19,35.4315,4,None,None,ms7B_pw17,35.05475,35.4315,moot,True
99,sw4830A.break.84,36.25025,4,None,None,ms9A_pw83,35.92825,36.25025,yeah,True
100,sw4830B.break.20,36.26475,X,None,X,ms7B_pw18,36.015375,36.26475,um,False
101,sw4830B.break.21,36.48475,1p,None,None,ms7B_pw19,36.26475,36.48475,there,False
102,sw4830B.break.22,36.76475,1,None,None,ms7B_pw20,36.48475,36.76475,there's,False
103,sw4830B.break.23,36.98475,1,None,None,ms7B_pw21,36.76475,36.98475,no,False
104,sw4830B.break.24,37.33475,3,L,None,ms7B_pw22,36.98475,37.33475,way,True
105,sw4830B.break.25,37.67475,1p,None,None,ms7B_pw24,37.55475,37.67475,we,False
106,sw4830B.break.26,37.67475,1,None,None,ms7B_pw24,37.55475,37.67475,we,False
107,sw4830B.break.27,37.94,1,None,None,ms7B_pw25,37.67475,37.94,couldn't,False
108,sw4830B.break.28,38.45475,1,None,None,ms7B_pw26,38.037875,38.45475,survive,False
109,sw4830B.break.29,38.53475,1,None,None,ms7B_pw27,38.45475,38.53475,in,False
110,sw4830B.break.30,38.57475,1,None,None,ms7B_pw28,38.53475,38.57475,a,False
111,sw4830B.break.31,38.79475,1p,None,None,ms7B_pw29,38.57475,38.79475,sy[stem]-,False
112,sw4830B.break.32,38.88475,1,None,None,ms7B_pw30,38.79475,38.88475,in,False
113,sw4830B.break.33,39.011375,1p,None,None,ms7B_pw31,38.88475,39.011375,a,False
114,sw4830B.break.34,39.011375,1-,None,None,ms7B_pw31,38.88475,39.011375,a,False
115,sw4830B.break.35,39.25475,1p,None,None,ms7B_pw32,39.14325,39.25475,in,False
116,sw4830B.break.36,39.57475,1,None,None,ms7B_pw34,39.31475,39.57475,juror,False
117,sw4830B.break.37,39.89475,4,L,H,ms7B_pw35,39.57475,39.89475,syst[em]-,True
118,sw4830B.break.38,40.25475,1,None,None,ms7B_pw36,39.89475,40.25475,in,False
119,sw4830B.break.39,40.33475,1,None,None,ms7B_pw37,40.25475,40.33475,a,False
120,sw4830B.break.40,40.65475,1,None,None,ms7B_pw38,40.33475,40.65475,trial,False
121,sw4830B.break.41,41.03475,3,L,None,ms7B_pw39,40.65475,41.03475,system,True
122,sw4830B.break.42,41.43475,1,None,None,ms7B_pw40,41.03475,41.43475,without,False
123,sw4830B.break.43,41.48475,1,None,None,ms7B_pw41,41.43475,41.48475,a,False
124,sw4830B.break.44,41.90775,4,None,None,ms7B_pw42,41.48475,41.90775,jury,True
125,sw4830A.break.85,42.50475,4,None,None,ms11A_pw84,42.127875,42.50475,right,True
126,sw4830B.break.45,43.11475,X,None,None,ms7B_pw43,42.5405,43.11475,um,False
127,sw4830B.break.46,44.213125,1,None,None,ms8B_pw44,43.993125,44.213125,one,False
128,sw4830B.break.47,44.443125,1,None,None,ms8B_pw45,44.213125,44.443125,man,False
129,sw4830B.break.48,44.573125,1,None,None,ms8B_pw46,44.443125,44.573125,can,False
130,sw4830B.break.49,44.823125,1,None,None,ms8B_pw47,44.573125,44.823125,never,False
131,sw4830B.break.50,45.143125,2p,None,None,ms8B_pw48,44.823125,45.143125,be,False
132,sw4830B.break.51,45.3205,1,None,None,ms8B_pw49,45.143125,45.3205,one,False
133,sw4830B.break.52,45.655625,1p,None,None,ms8B_pw50,45.3205,45.655625,man,False
134,sw4830B.break.53,45.923125,1,None,None,ms8B_pw51,45.655625,45.923125,one,False
135,sw4830B.break.54,46.233125,2p,None,None,ms8B_pw52,45.923125,46.233125,woman,False
136,sw4830B.break.55,46.473125,1,None,None,ms8B_pw53,46.323125,46.473125,can,False
137,sw4830B.break.56,46.703125,1,None,None,ms8B_pw54,46.473125,46.703125,never,False
138,sw4830B.break.57,46.843125,1,None,None,ms8B_pw55,46.703125,46.843125,be,False
139,sw4830B.break.58,47.619625,4,None,None,ms8B_pw56,46.843125,47.619625,objectionable,True
140,sw4830B.break.59,47.89325,1,None,None,ms8B_pw57,47.8155,47.89325,in,False
141,sw4830B.break.60,48.093125,1,None,None,ms8B_pw58,47.89325,48.093125,every,False
142,sw4830B.break.61,48.619,4,None,None,ms8B_pw59,48.093125,48.619,case,True
143,sw4830A.break.86,48.996875,1,None,None,ms13A_pw85,48.636875,48.996875,that's,False
144,sw4830A.break.87,49.256875,4,None,None,ms13A_pw86,48.996875,49.256875,it,True
145,sw4830B.break.62,49.922625,X,None,None,ms9B_pw60,49.411375,49.922625,um,False
146,sw4830B.break.63,50.411375,1,None,None,ms9B_pw61,50.227625,50.411375,every,False
147,sw4830B.break.64,50.701375,1,None,None,ms9B_pw62,50.411375,50.701375,person,False
148,sw4830B.break.65,50.891375,1,None,None,ms9B_pw63,50.701375,50.891375,has,False
149,sw4830B.break.66,51.061375,1,None,None,ms9B_pw64,50.891375,51.061375,their,False
150,sw4830B.break.67,51.7495,4,None,None,ms9B_pw65,51.061375,51.7495,opinions,True
151,sw4830B.break.68,52.491375,1,None,None,ms9B_pw66,52.3635,52.491375,and,False
152,sw4830B.break.69,52.691375,1,None,None,ms9B_pw67,52.491375,52.691375,that's,False
153,sw4830B.break.70,53.121375,4-,L,H,ms9B_pw68,52.691375,53.121375,why,True
154,sw4830B.break.71,53.361375,1,None,None,ms9B_pw69,53.121375,53.361375,jury,False
155,sw4830B.break.72,53.761375,1,None,None,ms9B_pw70,53.361375,53.761375,selection,False
156,sw4830B.break.73,53.861375,1,None,None,ms9B_pw71,53.761375,53.861375,is,False
157,sw4830B.break.74,54.121375,1,None,None,ms9B_pw72,53.861375,54.121375,often,False
158,sw4830B.break.75,54.291375,1,None,None,ms9B_pw73,54.121375,54.291375,very,False
159,sw4830B.break.76,54.761375,4,None,None,ms9B_pw74,54.291375,54.761375,difficult,True
160,sw4830A.break.88,56.354,2p,None,None,ms15A_pw87,56.055375,56.354,well,False
161,sw4830B.break.77,56.50925,X,None,None,ms10B_pw75,56.03925,56.50925,um,False
162,sw4830A.break.89,56.540125,1p,None,None,ms15A_pw88,56.354,56.540125,i-,False
163,sw4830A.break.90,56.695625,1,None,None,ms15A_pw89,56.540125,56.695625,i,False
164,sw4830A.break.91,56.929125,1,None,None,ms15A_pw90,56.695625,56.929125,feel,False
165,sw4830A.break.92,57.038375,1,None,None,ms15A_pw91,56.929125,57.038375,the,False
166,sw4830A.break.93,57.335375,1,None,None,ms15A_pw92,57.038375,57.335375,other,False
167,sw4830A.break.94,57.605375,4-,H,L,ms15A_pw93,57.335375,57.605375,thing,True
168,sw4830A.break.95,57.955375,4,L,L,ms15A_pw94,57.605375,57.955375,too,True
169,sw4830A.break.96,58.195375,X,None,X,ms15A_pw95,57.955375,58.195375,uh,False
170,sw4830A.break.97,58.345375,1,None,None,ms15A_pw96,58.195375,58.345375,they,False
171,sw4830A.break.98,58.435375,1,None,None,ms15A_pw97,58.345375,58.435375,were,False
172,sw4830A.break.99,58.815375,2p,None,None,ms15A_pw98,58.435375,58.815375,saying,False
173,sw4830A.break.100,59.72325,X,None,None,ms15A_pw99,59.365375,59.72325,uh,False
174,sw4830A.break.101,60.055375,1,None,None,ms15A_pw100,59.89275,60.055375,you,False
175,sw4830A.break.102,60.165375,4,None,None,ms15A_pw101,60.055375,60.165375,know,True
176,sw4830A.break.103,60.445375,2,None,None,ms15A_pw102,60.165375,60.445375,what,False
177,sw4830A.break.104,60.685375,2,None,None,ms15A_pw103,60.445375,60.685375,new,False
178,sw4830A.break.105,61.381,3p,None,None,ms15A_pw104,60.685375,61.381,ways,True
179,sw4830A.break.106,61.875375,1-,None,None,ms15A_pw105,61.61075,61.875375,could,False
180,sw4830A.break.107,62.005375,1p,None,None,ms15A_pw106,61.875375,62.005375,you,False
181,sw4830A.break.108,62.245375,1,None,None,ms15A_pw107,62.005375,62.245375,could,False
182,sw4830A.break.109,62.375375,1p,None,None,ms15A_pw108,62.245375,62.375375,it,False
183,sw4830A.break.110,63.175375,1p,None,None,ms15A_pw110,62.988,63.175375,you,False
184,sw4830A.break.111,63.175375,1,None,None,ms15A_pw110,62.988,63.175375,you,False
185,sw4830A.break.112,63.315375,4,L,L,ms15A_pw111,63.175375,63.315375,know,True
186,sw4830A.break.113,63.825375,1,None,None,ms15A_pw112,63.315375,63.825375,change,False
187,sw4830A.break.114,63.99775,1,None,None,ms15A_pw113,63.825375,63.99775,the,False
188,sw4830A.break.115,64.437625,4,None,None,ms15A_pw114,63.99775,64.437625,system,True
189,sw4830A.break.116,65.283625,1p,None,None,ms16A_pw115,65.12425,65.283625,i-,False
190,sw4830A.break.117,65.435,1,None,None,ms16A_pw116,65.283625,65.435,i,False
191,sw4830A.break.118,65.715,1,None,None,ms16A_pw117,65.435,65.715,really,False
192,sw4830A.break.119,66.075,1,None,None,ms16A_pw118,65.715,66.075,think,False
193,sw4830A.break.120,66.342375,2p,None,None,ms16A_pw119,66.075,66.342375,that,False
194,sw4830A.break.121,66.92125,X,None,None,ms16A_pw120,66.572125,66.92125,um,False
195,sw4830A.break.122,67.405,2p,None,None,ms16A_pw121,67.102125,67.405,we,False
196,sw4830A.break.123,67.835,2,None,None,ms16A_pw122,67.405,67.835,spend,False
197,sw4830A.break.124,67.905,1,None,None,ms16A_pw123,67.835,67.905,a,False
198,sw4830A.break.125,68.135,0,None,None,ms16A_pw124,67.905,68.135,lot,False
199,sw4830A.break.126,68.205,1,None,None,ms16A_pw125,68.135,68.205,of,False
200,sw4830A.break.127,68.72875,4,None,None,ms16A_pw126,68.205,68.72875,time,True
201,sw4830A.break.128,70.275,X,None,X,ms16A_pw127,69.741875,70.275,uh,False
202,sw4830A.break.129,70.575,1,None,None,ms16A_pw128,70.275,70.575,going,False
203,sw4830A.break.130,70.825,1,None,None,ms16A_pw129,70.575,70.825,through,False
204,sw4830A.break.131,71.335,3,!H,None,ms16A_pw130,70.825,71.335,appeal,True
