,break_id,btime,index,phraseTone,boundaryTone,phonword_id,start,end,phonword,binary_break
0,sw3156A.break.3,0.48,1,None,None,ms1A_pw2,0.2,0.48,seems,False
1,sw3156A.break.4,0.6,1,None,None,ms1A_pw3,0.48,0.6,to,False
2,sw3156A.break.5,0.81,1,None,None,ms1A_pw4,0.6,0.81,be,False
3,sw3156A.break.6,0.965875,2p,None,None,ms1A_pw5,0.81,0.965875,a,False
4,sw3156A.break.8,1.92,2-,None,None,ms1A_pw7,1.48,1.92,topic,False
5,sw3156A.break.9,2.14,1,None,None,ms1A_pw8,1.92,2.14,that's,False
6,sw3156A.break.10,2.31,2p,None,None,ms1A_pw9,2.14,2.31,gonna,False
7,sw3156A.break.11,2.73,2,None,None,ms1A_pw10,2.31,2.73,probably,False
8,sw3156A.break.12,2.99,1,None,None,ms1A_pw11,2.73,2.99,take,False
9,sw3156A.break.13,3.23,1,None,None,ms1A_pw12,2.99,3.23,about,False
10,sw3156A.break.14,3.302625,1,None,None,ms1A_pw13,3.23,3.302625,a,False
11,sw3156A.break.15,4.0295,4,H,L,ms1A_pw14,3.302625,4.0295,generation,True
12,sw3156A.break.16,4.27,2p,None,None,ms1A_pw15,4.0295,4.27,to,False
13,sw3156A.break.17,4.49,X,None,X,ms1A_pw16,4.27,4.49,uh,False
14,sw3156A.break.18,4.86,1,None,None,ms1A_pw17,4.49,4.86,catch,False
15,sw3156A.break.19,5.07,1p,None,None,ms1A_pw18,4.86,5.07,on,False
16,sw3156A.break.20,5.19,1,None,None,ms1A_pw19,5.07,5.19,it,False
17,sw3156A.break.21,5.57,2p,None,None,ms1A_pw20,5.19,5.57,seems,False
18,sw3156A.break.22,5.74,1,None,None,ms1A_pw21,5.57,5.74,or,False
19,sw3156A.break.23,6.01,1,None,None,ms1A_pw22,5.74,6.01,maybe,False
20,sw3156A.break.24,6.04,1-,None,None,ms1A_pw23,6.01,6.04,a,False
21,sw3156A.break.25,6.662625,2p,None,None,ms1A_pw24,6.04,6.662625,generation,False
22,sw3156A.break.26,6.949375,1p,None,None,ms1A_pw25,6.772375,6.949375,to,False
23,sw3156A.break.27,7.25,3,None,None,ms1A_pw26,6.949375,7.25,two,True
24,sw3156A.break.28,8.868375,2p,None,None,ms2A_pw27,8.586625,8.868375,and,False
25,sw3156A.break.29,8.988375,1,None,None,ms2A_pw28,8.868375,8.988375,we,False
26,sw3156A.break.30,9.438375,4,H,L,ms2A_pw29,8.988375,9.438375,may,True
27,sw3156A.break.31,9.798375,2,None,None,ms2A_pw30,9.438375,9.798375,have,False
28,sw3156A.break.32,9.918375,1,None,None,ms2A_pw31,9.798375,9.918375,to,False
29,sw3156A.break.33,10.058375,1,None,None,ms2A_pw32,9.918375,10.058375,do,False
30,sw3156A.break.34,10.138375,1-,None,None,ms2A_pw33,10.058375,10.138375,it,False
31,sw3156A.break.35,10.258375,1-,None,None,ms2A_pw34,10.138375,10.258375,out,False
32,sw3156A.break.36,10.318375,0,None,None,ms2A_pw35,10.258375,10.318375,of,False
33,sw3156A.break.37,10.958375,4-,L,H,ms2A_pw36,10.318375,10.958375,necessity,True
34,sw3156A.break.38,11.078375,1,None,None,ms2A_pw37,10.958375,11.078375,as,False
35,sw3156A.break.39,11.438375,1,None,None,ms2A_pw38,11.078375,11.438375,far,False
36,sw3156A.break.40,11.61,2p,None,None,ms2A_pw39,11.438375,11.61,as,False
37,sw3156A.break.41,12.758375,1,None,None,ms2A_pw40,12.382125,12.758375,moving,False
38,sw3156A.break.42,12.938375,1,None,None,ms2A_pw41,12.758375,12.938375,that,False
39,sw3156A.break.43,13.27525,2p,None,None,ms2A_pw42,12.938375,13.27525,time,False
40,sw3156A.break.44,13.817625,2-,None,None,ms2A_pw43,13.27525,13.817625,schedule,False
41,sw3156A.break.45,14.177375,2p,None,None,ms2A_pw44,13.817625,14.177375,up,False
42,sw3156A.break.46,14.639875,2p,None,None,ms2A_pw45,14.331875,14.639875,but,False
43,sw3156A.break.47,14.865875,1,None,None,ms2A_pw46,14.639875,14.865875,it,False
44,sw3156A.break.48,15.058375,1,None,None,ms2A_pw47,14.865875,15.058375,does,False
45,sw3156A.break.49,15.228375,1,None,None,ms2A_pw48,15.058375,15.228375,seem,False
46,sw3156A.break.50,15.318375,1,None,None,ms2A_pw49,15.228375,15.318375,to,False
47,sw3156A.break.51,15.488375,1,None,None,ms2A_pw50,15.318375,15.488375,be,False
48,sw3156A.break.52,15.558375,1,None,None,ms2A_pw51,15.488375,15.558375,a,False
49,sw3156A.break.53,15.748375,1-,None,None,ms2A_pw52,15.558375,15.748375,lot,False
50,sw3156A.break.54,15.838375,0,None,None,ms2A_pw53,15.748375,15.838375,of,False
51,sw3156A.break.55,16.188375,1,None,None,ms2A_pw54,15.838375,16.188375,habits,False
52,sw3156A.break.56,16.308375,1,None,None,ms2A_pw55,16.188375,16.308375,to,False
53,sw3156A.break.57,16.73575,3,None,None,ms2A_pw56,16.308375,16.73575,break,True
54,sw3156A.break.58,17.548125,2p,None,None,ms3A_pw57,17.288125,17.548125,i,False
55,sw3156A.break.59,17.878125,X,None,None,ms3A_pw58,17.548125,17.878125,um,False
56,sw3156A.break.60,18.778125,1,None,None,ms3A_pw59,18.438125,18.778125,wasn't,False
57,sw3156A.break.61,19.058125,1,None,None,ms3A_pw60,18.778125,19.058125,raised,False
58,sw3156A.break.62,19.158125,1,None,None,ms3A_pw61,19.058125,19.158125,as,False
59,sw3156A.break.63,19.218125,1,None,None,ms3A_pw62,19.158125,19.218125,a,False
60,sw3156A.break.64,19.498125,1,None,None,ms3A_pw63,19.218125,19.498125,kid,False
61,sw3156A.break.65,19.698125,1,None,None,ms3A_pw64,19.498125,19.698125,on,False
62,sw3156A.break.66,19.838125,1,None,None,ms3A_pw65,19.698125,19.838125,it,False
63,sw3156A.break.67,20.008125,1,None,None,ms3A_pw66,19.838125,20.008125,but,False
