,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw2107A-ms98-a-0003-11,sw2107A-ms98-a-0003,sw2107.A.acc1.aw11,ms3A_pw6,1.911625,2.164625,cats,Not Found: accent@type,full,yn_decl_q,,,,,True
1,sw2107A-ms98-a-0005-16,sw2107A-ms98-a-0005,sw2107.A.acc2.aw16,ms5A_pw8,3.87125,4.02125,old,Not Found: accent@type,full,wh_q,,,,,True
2,sw2107A-ms98-a-0007-24,sw2107A-ms98-a-0007,sw2107.A.acc3.aw24,ms7A_pw12,10.918625,11.4945,gosh,Not Found: accent@type,full,backchannel,,,,,True
3,sw2107A-ms98-a-0008-28,sw2107A-ms98-a-0008,sw2107.A.acc4.aw28,ms8A_pw14,12.17675,12.453125,haven't,Not Found: accent@type,full,statement,,,,,True
5,sw2107A-ms98-a-0008-32,sw2107A-ms98-a-0008,sw2107.A.acc5.aw32,ms8A_pw17,13.077875,13.453125,oldest,Not Found: accent@type,weak,statement,,,,,True
6,sw2107A-ms98-a-0008-34,sw2107A-ms98-a-0008,sw2107.A.acc6.aw34,ms8A_pw19,13.693125,14.013125,quite,Not Found: accent@type,full,statement,,,,,True
7,sw2107A-ms98-a-0008-43,sw2107A-ms98-a-0008,sw2107.A.acc7.aw43,ms8A_pw26,15.877875,16.143875,five,Not Found: accent@type,full,statement,,,,,True
8,sw2107A-ms98-a-0009-50,sw2107A-ms98-a-0009,sw2107.A.acc9.aw50,ms9A_pw30,18.973,19.42625,yes,Not Found: accent@type,full,agree,,,,,True
9,sw2107A-ms98-a-0009-52,sw2107A-ms98-a-0009,sw2107.A.acc10.aw52,ms9A_pw32,19.576625,19.761125,love,Not Found: accent@type,weak,statement,,,,,True
10,sw2107A-ms98-a-0009-56,sw2107A-ms98-a-0009,sw2107.A.acc11.aw56,ms9A_pw36,20.421875,20.81625,lost,Not Found: accent@type,full,statement,,,,,True
11,sw2107A-ms98-a-0009-63,sw2107A-ms98-a-0009,sw2107.A.acc12.aw63,ms9A_pw42,22.20625,22.55625,first,Not Found: accent@type,full,statement,,,,,True
12,sw2107A-ms98-a-0009-70,sw2107A-ms98-a-0009,sw2107.A.acc13.aw70,ms9A_pw47,23.9485,24.20625,jumped,Not Found: accent@type,full,statement,,,,,True
13,sw2107A-ms98-a-0009-78,sw2107A-ms98-a-0009,sw2107.A.acc14.aw78,ms9A_pw55,26.01625,26.631625,story,Not Found: accent@type,full,statement,,,,,True
14,sw2107A-ms98-a-0009-80,sw2107A-ms98-a-0009,sw2107.A.acc15.aw80,ms9A_pw56,26.899,27.705,apartment,Not Found: accent@type,full,statement,,,,,True
15,sw2107A-ms98-a-0009-84,sw2107A-ms98-a-0009,sw2107.A.acc16.aw84,ms9A_pw59,28.48625,28.859875,never,Not Found: accent@type,full,statement,,,,,True
16,sw2107A-ms98-a-0009-86,sw2107A-ms98-a-0009,sw2107.A.acc17.aw86,ms9A_pw61,29.16125,29.82625,outside,Not Found: accent@type,full,statement,,,,,True
17,sw2107A-ms98-a-0009-90,sw2107A-ms98-a-0009,sw2107.A.acc18.aw90,ms9A_pw65,30.17625,30.41625,by,Not Found: accent@type,full,statement,,,,,True
18,sw2107A-ms98-a-0010-98,sw2107A-ms98-a-0010,sw2107.A.acc19.aw98,ms10A_pw70,32.319,32.5935,started,Not Found: accent@type,full,statement,,,,,True
19,sw2107A-ms98-a-0010-101,sw2107A-ms98-a-0010,sw2107.A.acc20.aw101,ms10A_pw73,33.2915,33.4685,i,Not Found: accent@type,full,statement,,,,,True
20,sw2107A-ms98-a-0010-103,sw2107A-ms98-a-0010,sw2107.A.acc21.aw103,ms10A_pw75,33.6015,34.6975,hysterical,Not Found: accent@type,full,statement,,,,,True
21,sw2107A-ms98-a-0010-106,sw2107A-ms98-a-0010,sw2107.A.acc22.aw106,ms10A_pw78,35.024875,35.17125,i,Not Found: accent@type,full,abandon,,,,,True
22,sw2107A-ms98-a-0010-112,sw2107A-ms98-a-0010,sw2107.A.acc23.aw112,ms10A_pw83,35.70825,35.9525,thought,Not Found: accent@type,full,statement,,,,,True
