,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
0,sw3252A-ms98-a-0001-3,sw3252A-ms98-a-0001,sw3252.A.acc1.aw3,ms1A_pw1,1.035875,1.597625,sure,Not Found: accent@type,full,affirm,,,,,True
1,sw3252A-ms98-a-0001-4,sw3252A-ms98-a-0001,sw3252.A.acc2.aw4,ms1A_pw2,1.597625,1.767125,i,Not Found: accent@type,full,statement,,,,,True
2,sw3252A-ms98-a-0001-7,sw3252A-ms98-a-0001,sw3252.A.acc3.aw7,ms1A_pw5,2.18,2.68,Springer,Not Found: accent@type,full,statement,,,,,True
3,sw3252A-ms98-a-0001-8,sw3252A-ms98-a-0001,sw3252.A.acc4.aw8,ms1A_pw6,2.68,3.427,Spaniel,Not Found: accent@type,full,statement,,,,,True
4,sw3252A-ms98-a-0001-11,sw3252A-ms98-a-0001,sw3252.A.acc5.aw11,ms1A_pw8,4.71,4.87,her,Not Found: accent@type,full,statement,,,,,True
5,sw3252A-ms98-a-0001-14,sw3252A-ms98-a-0001,sw3252.A.acc6.aw14,ms1A_pw11,5.36375,5.9885,Thumper,Not Found: accent@type,full,statement,,,,,True
6,sw3252A-ms98-a-0001-17,sw3252A-ms98-a-0001,sw3252.A.acc7.aw17,ms1A_pw14,6.6,6.98,seven,Not Found: accent@type,full,statement,,,,,True
7,sw3252A-ms98-a-0001-19,sw3252A-ms98-a-0001,sw3252.A.acc8.aw19,ms1A_pw16,7.1,7.29,eight,Not Found: accent@type,full,statement,,,,,True
8,sw3252A-ms98-a-0001-21,sw3252A-ms98-a-0001,sw3252.A.acc9.aw21,ms1A_pw18,7.62,8.091625,old,Not Found: accent@type,full,statement,,,,,True
9,sw3252A-ms98-a-0002-25,sw3252A-ms98-a-0002,sw3252.A.acc10.aw25,ms2A_pw20,8.8225,9.0625,got,Not Found: accent@type,full,statement,,,,,True
10,sw3252A-ms98-a-0002-28,sw3252A-ms98-a-0002,sw3252.A.acc11.aw28,ms2A_pw23,9.3425,10.1625,Christmas,Not Found: accent@type,full,statement,,,,,True
11,sw3252A-ms98-a-0002-31,sw3252A-ms98-a-0002,sw3252.A.acc12.aw31,ms2A_pw26,10.6925,11.451375,family,Not Found: accent@type,full,statement,,,,,True
12,sw3252A-ms98-a-0002-35,sw3252A-ms98-a-0002,sw3252.A.acc13.aw35,ms2A_pw29,13.1025,13.3525,back,Not Found: accent@type,full,statement,,,,,True
13,sw3252A-ms98-a-0002-40,sw3252A-ms98-a-0002,sw3252.A.acc14.aw40,ms2A_pw34,13.9725,14.805875,Nebraska,Not Found: accent@type,full,statement,,,,,True
14,sw3252A-ms98-a-0002-45,sw3252A-ms98-a-0002,sw3252.A.acc15.aw45,ms2A_pw38,16.0725,16.67825,hunt,Not Found: accent@type,full,statement,,,,,True
15,sw3252A-ms98-a-0003-52,sw3252A-ms98-a-0003,sw3252.A.acc16.aw52,ms3A_pw43,19.302625,19.59725,thought,Not Found: accent@type,full,statement,,,,,True
16,sw3252A-ms98-a-0003-58,sw3252A-ms98-a-0003,sw3252.A.acc17.aw58,ms3A_pw49,20.25725,20.51725,good,Not Found: accent@type,weak,statement,,,,,True
17,sw3252A-ms98-a-0003-59,sw3252A-ms98-a-0003,sw3252.A.acc18.aw59,ms3A_pw50,20.51725,20.91725,hunting,Not Found: accent@type,weak,statement,,,,,True
18,sw3252A-ms98-a-0003-60,sw3252A-ms98-a-0003,sw3252.A.acc19.aw60,ms3A_pw51,20.91725,21.28725,dog,Not Found: accent@type,full,statement,,,,,True
19,sw3252A-ms98-a-0003-62,sw3252A-ms98-a-0003,sw3252.A.acc20.aw62,ms3A_pw53,21.54725,21.98725,Thumper,Not Found: accent@type,full,statement,,,,,True
20,sw3252A-ms98-a-0003-65,sw3252A-ms98-a-0003,sw3252.A.acc21.aw65,ms3A_pw55,22.727875,22.89725,boy,Not Found: accent@type,full,statement,,,,,True
21,sw3252A-ms98-a-0003-66,sw3252A-ms98-a-0003,sw3252.A.acc22.aw66,ms3A_pw56,22.89725,23.02725,i,Not Found: accent@type,full,statement,,,,,True
22,sw3252A-ms98-a-0003-70,sw3252A-ms98-a-0003,sw3252.A.acc23.aw70,ms3A_pw60,23.61725,23.76725,out,Not Found: accent@type,full,statement,,,,,True
23,sw3252A-ms98-a-0003-74,sw3252A-ms98-a-0003,sw3252.A.acc24.aw74,ms3A_pw64,24.09725,24.43725,kinds,Not Found: accent@type,full,statement,,,,,True
24,sw3252A-ms98-a-0003-78,sw3252A-ms98-a-0003,sw3252.A.acc25.aw78,ms3A_pw67,26.94725,27.33725,yeah,Not Found: accent@type,full,yes,,,,,True
25,sw3252A-ms98-a-0003-84,sw3252A-ms98-a-0003,sw3252.A.acc26.aw84,ms3A_pw73,28.46725,29.00725,Texas,Not Found: accent@type,full,statement,,,,,True
26,sw3252A-ms98-a-0003-85,sw3252A-ms98-a-0003,sw3252.A.acc27.aw85,ms3A_pw74,29.00725,29.27725,now,Not Found: accent@type,full,statement,,,,,True
27,sw3252A-ms98-a-0005-92,sw3252A-ms98-a-0005,sw3252.A.acc28.aw92,ms5A_pw77,51.581125,51.691125,you,Not Found: accent@type,full,yn_q,,,,,True
28,sw3252A-ms98-a-0005-96,sw3252A-ms98-a-0005,sw3252.A.acc29.aw96,ms5A_pw81,52.121125,52.626375,now,Not Found: accent@type,full,yn_q,,,,,True
29,sw3252A-ms98-a-0007-100,sw3252A-ms98-a-0007,sw3252.A.acc30.aw100,ms7A_pw82,59.830375,60.390375,oh,Not Found: accent@type,full,uninterp,,,,,True
30,sw3252A-ms98-a-0009-104,sw3252A-ms98-a-0009,sw3252.A.acc31.aw104,ms9A_pw83,65.27375,65.42375,what,Not Found: accent@type,weak,wh_q,,,,,True
31,sw3252A-ms98-a-0009-108,sw3252A-ms98-a-0009,sw3252.A.acc32.aw108,ms9A_pw87,65.94375,66.08375,is,Not Found: accent@type,full,wh_q,,,,,True
32,sw3252A-ms98-a-0013-119,sw3252A-ms98-a-0013,sw3252.A.acc33.aw119,ms13A_pw92,86.686875,87.196875,outside,Not Found: accent@type,full,yn_decl_q,,,,,True
33,sw3252A-ms98-a-0013-124,sw3252A-ms98-a-0013,sw3252.A.acc34.aw124,ms13A_pw97,87.786875,88.5625,problems,Not Found: accent@type,full,yn_decl_q,,,,,True
34,sw3252A-ms98-a-0013-125,sw3252A-ms98-a-0013,sw3252.A.acc35.aw125,ms13A_pw98,88.5625,88.866875,house,Not Found: accent@type,full,yn_decl_q,,,,,True
35,sw3252A-ms98-a-0014-130,sw3252A-ms98-a-0014,sw3252.A.acc36.aw130,ms14A_pw101,90.775125,91.045125,that's,Not Found: accent@type,full,apprec,,,,,True
37,sw3252A-ms98-a-0018-139,sw3252A-ms98-a-0018,sw3252.A.acc37.aw139,ms18A_pw103,109.783875,110.413875,sure,Not Found: accent@type,full,backchannel,,,,,True
38,sw3252A-ms98-a-0020-144,sw3252A-ms98-a-0020,sw3252.A.acc38.aw144,ms20A_pw105,112.937875,113.487875,older,Not Found: accent@type,full,completion,,,,,True
39,sw3252A-ms98-a-0021-149,sw3252A-ms98-a-0021,sw3252.A.acc39.aw149,ms21A_pw107,116.360125,116.480125,we,Not Found: accent@type,full,statement,,,,,True
40,sw3252A-ms98-a-0021-154,sw3252A-ms98-a-0021,sw3252.A.acc40.aw154,ms21A_pw112,117.373875,117.760125,cat,Not Found: accent@type,full,statement,,,,,True
41,sw3252A-ms98-a-0021-158,sw3252A-ms98-a-0021,sw3252.A.acc41.aw158,ms21A_pw116,118.220125,118.750125,Plano,Not Found: accent@type,full,statement,,,,,True
