,break_time,x,break,wrd_id
0,0.9,76,3,0
1,1.26,76,1,1
2,1.32,76,1,2
3,1.82,76,3,3
4,2.6,76,2,4
5,3.3,76,4,5
6,3.75,76,1,6
7,4.33,76,1,7
8,4.63,76,4,8
9,4.72,76,1,9
10,5.03,76,1,10
11,5.24,76,2,11
12,5.87,76,3,12
13,6.03,76,1,13
14,6.35,76,2,14
15,6.93,76,1,15
16,7.48,76,4,16
17,7.61,76,1,17
18,7.7,76,1,18
19,8.48,76,4,19
20,9.54,76,1,20
21,9.88,76,3,21
22,10.06,76,1,22
23,10.5,76,3-,23
24,10.62,76,1,24
25,10.96,76,1,25
26,11.18,76,1,26
27,11.67,76,3-,27
28,11.78,76,1,28
29,11.92,76,1,29
30,12.2,76,4,30
31,12.34,76,1,31
32,12.49,76,1,32
33,13.0,76,1,33
34,13.32,76,4,34
35,14.13,76,1,35
36,14.35,76,1,36
37,14.76,76,3,37
38,15.0,76,1,38
39,15.53,76,3,39
40,15.73,76,1,40
41,15.77,76,1,41
42,16.360001,76,4,42
43,16.799999,76,1,43
44,16.91,76,1,44
45,17.059999,76,1,45
46,17.31,76,3,46
47,18.119999,76,3,47
48,18.36,76,2,48
49,18.540001,76,1,49
50,18.84,76,1,50
51,19.27,76,2,51
52,19.770001,76,4,52
53,20.26,76,1,53
54,20.389999,76,1,54
55,20.639999,76,3,55
56,20.83,76,1,56
57,21.030001,76,2,57
58,21.639999,76,2,58
59,22.289999,76,4,59
60,22.51,76,1,60
61,22.68,76,1,61
62,22.910001,76,1,62
63,23.17,76,2,63
64,23.23,76,1,64
65,23.520001,76,4,65
66,23.719999,76,1,66
67,23.870001,76,1,67
68,23.94,76,1,68
69,24.620001,76,1,69
70,25.15,76,4,70
71,25.300001,76,1,71
72,25.690001,76,2,72
73,26.4,76,3,73
74,26.58,76,1,74
75,26.67,76,1,75
76,27.15,76,4,76
77,27.870001,76,1,77
78,27.979999,76,1-,78
79,28.21,76,2-,79
80,28.25,76,1-,80
81,28.450001,76,3,81
82,28.57,76,1,82
83,28.93,76,1,83
84,29.159999,76,2,84
85,29.629999,76,1,85
86,30.17,76,4,86
87,30.5,76,2,87
88,30.620001,76,1,88
89,30.710001,76,1,89
90,31.360001,76,1,90
91,31.860001,76,4,91
92,32.349998,76,1,92
93,33.000001,76,3,93
94,33.200001,76,1,94
95,33.580002,76,2,95
96,33.76,76,1,96
97,34.269999,76,4,97
98,34.82,76,1,98
99,35.25,76,1,99
100,35.380001,76,4-,100
101,35.570001,76,1,101
102,35.96,76,3-,102
103,36.250002,76,1,103
104,36.639998,76,4,104
105,37.400002,76,1,105
106,37.730001,76,1,106
107,38.159998,76,3,107
108,38.369998,76,1,108
109,38.460001,76,1,109
110,38.619999,76,1,110
111,38.94,76,1,111
112,39.400002,76,4,112
113,39.610001,76,1,113
114,39.869999,76,2,114
115,39.93,76,1,115
116,40.450002,76,3,116
117,41.060002,76,4,117
118,41.54,76,1,118
119,41.700001,76,2,119
120,41.869999,76,1,120
121,41.93,76,1,121
122,42.360001,76,1,122
123,42.709999,76,2,123
124,43.040001,76,1,124
125,43.250001,76,4,125
126,43.48,76,1,126
127,43.699999,76,2,127
128,43.779999,76,1,128
129,44.159998,76,2-,129
130,44.769999,76,4,130
131,45.18,76,1,131
132,45.360001,76,2,132
133,45.51,76,1-,133
134,45.699999,76,1,134
135,46.070001,76,4,135
136,46.16,76,1,136
137,46.370001,76,1,137
138,46.419998,76,1,138
139,46.710001,76,2-,139
140,47.329998,76,3,140
141,47.5,76,1,141
142,47.6,76,1,142
143,48.029998,76,1,143
144,48.459999,76,4,144
145,49.200001,76,1,145
146,49.279999,76,1,146
147,49.43,76,1,147
148,49.669998,76,1,148
149,50.0,76,3,149
150,50.189999,76,1,150
151,50.529999,76,2-,151
152,50.68,76,1,152
153,51.089998,76,4,153
154,51.490002,76,1,154
155,51.76,76,1,155
156,51.980001,76,2,156
157,52.049999,76,1,157
158,52.169998,76,1,158
159,52.509998,76,2,159
160,53.32,76,1,160
161,53.78,76,4,161
162,54.25,76,1,162
163,54.370001,76,1,163
164,54.830002,76,3,164
165,55.140002,76,1,165
166,55.359999,76,1,166
167,55.99,76,4,167
168,56.100001,76,1-,168
169,56.32,76,1-,169
170,56.390001,76,1-,170
171,56.439999,76,1,171
172,56.74,76,1,172
173,57.25,76,4,173
174,57.360001,76,1,174
175,57.79,76,2-,175
176,58.120001,76,1,176
177,58.340002,76,4,177
178,59.039999,76,1,178
179,59.49,76,1,179
180,59.899999,76,4,180
181,60.479999,76,4,181
182,60.650002,76,1,182
183,60.919998,76,1-,183
184,60.99,76,1,184
185,61.640001,76,4,185
