,break_time,x,break,wrd_id
0,0.550055,123,0,0
1,0.671067,123,1,1
2,0.9956,123,4-,2
3,1.182619,123,1,3
4,1.606161,123,3,4
5,1.749176,123,1,5
6,1.985699,123,1,6
7,2.453246,123,1-,7
8,2.607262,123,2-,8
9,2.821783,123,1,9
10,3.080309,123,1,10
11,3.448846,123,1,11
12,3.542356,123,1,12
13,3.591861,123,1,13
14,3.949397,123,4,14
15,4.840485,123,0,15
16,5.231024,123,3-,16
17,5.627064,123,3,17
18,5.852587,123,2-,18
19,6.111113,123,1,19
20,6.331135,123,3,20
21,6.441146,123,1,21
22,6.710673,123,1,22
23,6.9857,123,0,23
24,7.051707,123,0,24
25,7.656768,123,4,25
26,8.316832,123,1,26
27,8.729373,123,1,27
28,9.081408,123,1,28
29,9.438944,123,4-,29
30,9.59296,123,1,30
31,10.005501,123,4,31
32,10.137515,123,0,32
33,10.236524,123,1,33
34,10.517053,123,1,34
35,10.68757,123,1,35
36,11.193621,123,4,36
37,11.65545,123,0,37
38,11.787463,123,0,38
39,12.55204,123,4,39
