,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.143014,115,H*,0,0,True
1,0.143014,115,HiF0,1,0,False
2,0.841585,115,L+!H*,2,3,False
3,1.331134,115,H*,3,3,True
4,1.364137,115,-X?,4,3,False
5,1.815182,115,H*,5,4,True
6,1.815182,115,HiF0,6,4,False
7,2.150716,115,!H*,7,4,True
8,2.772278,115,L+!H*,8,6,False
9,3.250826,115,L-L%,9,6,False
10,3.613862,115,H*,10,7,True
11,4.053906,115,L+!H*,11,9,False
12,4.955997,115,L+H*,12,13,True
13,4.961497,115,HiF0,13,13,False
14,5.577559,115,L-H%,14,16,False
15,5.970551,115,H*,15,18,True
16,6.520606,115,L+H*,16,20,True
17,6.537107,115,HiF0,17,20,False
18,6.993653,115,L-H%,18,21,False
19,7.460687,115,HiF0,19,22,False
20,7.482697,115,L+H*,20,22,True
21,7.680717,115,*?,21,23,False
22,8.071256,115,L+!H*,22,25,False
23,8.472789,115,L+!H*,23,26,False
24,8.547046,115,!H-,24,26,False
25,8.879828,115,*?,25,28,False
26,9.212609,115,HiF0,26,29,False
27,9.253863,115,H*,27,29,True
28,9.40239,115,L-L%,28,29,False
