,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.02,76,1,0,[],[],False,False,['is']
1,1.19,76,1,1,[],[],False,False,['the']
2,2.02,76,3,2,"['*', '!H-']","[1.255, 1.98]",False,True,"[""S.J.C.'s""]"
3,2.34,76,1-,3,['*'],[2.175],False,False,['thirty']
4,2.75,76,1,4,[],[],False,False,['second']
5,3.01,76,1,5,['*'],[2.91],False,False,['chief']
6,3.58,76,4,6,"['*', 'L-L%']","[3.17, 3.475]",False,True,['Justice']
7,4.35,76,1,7,['*'],[4.075],False,False,['Holding']
8,4.41,76,1,8,[],[],False,False,['the']
9,4.69,76,1,9,['*'],[4.545],False,False,['Court']
10,5.02,76,1,10,['*'],[4.8],False,False,['system']
11,5.14,76,1,11,[],[],False,False,['on']
12,5.19,76,1-,12,[],[],False,False,['the']
13,5.49,76,2,13,['*'],[5.35],False,False,['course']
14,5.61,76,1,14,[],[],False,False,['he']
15,5.75,76,1-,15,[],[],False,False,['has']
16,6.08,76,4,16,"['*', 'L-L%']","[5.99, 6.055]",False,True,['set']
17,6.25,76,1,17,[],[],False,False,['and']
18,6.68,76,1,18,['*'],[6.485],False,False,['plotting']
19,6.84,76,1,19,[],[],False,False,"[""it's""]"
20,7.23,76,1,20,['*'],[6.995],False,False,['future']
21,7.75,76,4,21,"['*', 'L-L%']","[7.43, 7.740956]",False,True,['agenda']
22,7.98,76,1,22,['*'],[7.915],False,False,"[""won't""]"
23,8.12,76,1,23,[],[],False,False,['be']
24,8.24,76,1-,24,[],[],False,False,['an']
25,8.48,76,1,25,['*'],[8.31],False,False,['easy']
26,8.8,76,4,26,"['*', 'L-L%']","[8.7, 8.790155]",False,True,['job']
27,8.98,76,1,27,[],[],False,False,['for']
28,9.16,76,1,28,[],[],False,False,['His']
29,9.84,76,4,29,"['*', 'L-L%']","[9.54, 9.82931]",False,True,['successor']
