,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.31,76,2-,0,['HiF0'],[1.171618],False,False,"['if', 'present']"
1,1.77,76,2,1,['!H*'],[1.584159],True,False,['trends']
2,2.45,76,4,2,"['!H*', 'L-H%']","[2.167218, 2.398241]",True,True,['continue']
3,2.89,76,1,3,"['H*', 'HiF0']","[2.714291, 2.722773]",True,False,['This']
4,3.07,76,1-,4,[],[],False,False,['year']
5,3.15,76,1,5,[],[],False,False,['in']
6,3.99,76,3,6,"['*?', '!H*', 'L-']","[3.29483, 3.660387, 3.89691]",True,True,['Massachusetts']
7,4.69,76,2,7,['H*'],[4.276448],True,False,['approximately']
8,5.31,76,1,8,"['HiF0', 'H*']","[4.906492, 4.914512]",True,False,['fourteen']
9,5.76,76,1,9,"['L+!H*', '<']","[5.470068, 5.668088]",False,False,['thousand']
10,6.4,76,4-,10,"['!H*', 'L-H%']","[5.921114, 6.350157]",True,True,['teenagers']
11,6.56,76,1,11,['L+H*'],[6.504172],True,False,['will']
12,6.95,76,1,12,"['HiF0', '<', '!H*']","[6.622663, 6.625184, 6.828705]",True,False,['become']
13,7.39,76,4,13,"['!H*', 'L-L%']","[7.08173, 7.263248]",True,True,['pregnant']
14,8.32,76,1,14,"['H*', 'HiF0']","[8.227212, 8.234325]",True,False,['three']
15,8.38,76,1,15,[],[],False,False,['of']
16,8.72,76,4,16,"['*?', 'L-H%']","[8.535243, 8.661756]",False,True,['them']
17,8.93,76,1,17,[],[],False,False,['are']
18,9.31,76,1,18,"['L+H*', 'HiF0']","[9.107301, 9.207921]",True,False,['these']
19,9.78,76,3,19,['L-'],[9.733931],False,True,['students']
20,9.89,76,1,20,[],[],False,False,['at']
21,10.14,76,1,21,[],[],False,False,['Saint']
22,10.57,76,1,22,"['H*', 'HiF0']","[10.207411, 10.276099]",True,False,['Margarets']
23,11.12,76,3,23,"['!H*', 'L-']","[10.69696, 11.069628]",True,True,['Hospital']
24,11.74,76,1,24,"['H*', 'HiF0']","[11.432664, 11.435645]",True,False,['alternative']
25,12.07,76,3-,25,['!H-'],[12.026724],False,True,['school']
26,12.2,76,1,26,[],[],False,False,['for']
27,12.67,76,1,27,"['H*', 'HiF0']","[12.411763, 12.419676]",True,False,['pregnant']
28,13.13,76,4,28,"['!H*', 'L-L%']","[12.807802, 13.077305]",True,True,['teens']
29,13.64,76,0,29,[],[],False,False,[]
30,13.7,76,1,30,[],[],False,False,"[""they're""]"
31,14.27,76,3,31,"['H*', 'HiF0', '!H-']","[13.837774, 13.866888, 14.217312]",True,True,['sixteen']
32,14.35,76,1-,32,[],[],False,False,['or']
33,14.92,76,1,33,"['H+!H*', 'HiF0']","[14.503341, 14.609463]",False,False,['seventeen']
34,15.2,76,1,34,[],[],False,False,['years']
35,15.56,76,4,35,"['!H*', 'L-L%']","[15.262417, 15.515443]",True,True,['old']
36,16.129999,76,1,36,"['HiF0', 'H*']","[16.023103, 16.034104]",True,False,['two']
37,16.209999,76,1,37,[],[],False,False,['are']
38,16.43,76,1,38,[],[],False,False,['from']
39,16.969999,76,4,39,"['L*', 'L-H%']","[16.529153, 16.875688]",True,True,['Boston']
40,17.42,76,2,40,"['HiF0', 'H*']","[17.227724, 17.260727]",True,False,['One']
41,17.549999,76,2-,41,[],[],False,False,['is']
42,17.74,76,1,42,[],[],False,False,['from']
43,17.879999,76,0,43,['*?'],[17.806352],False,False,['out']
44,17.969999,76,1,44,[],[],False,False,['of']
45,18.41,76,4,45,"['L*', 'L-L%']","[18.129814, 18.371839]",True,True,['town']
