,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.9,76,3-,0,"['HiF0', 'H-']","[0.720622, 0.873493]",False,True,"['the', 'device']"
1,1.02,76,1-,1,[],[],False,False,['is']
2,1.47,76,3,2,"['HiF0', 'H*', 'H-']","[1.26386, 1.265, 1.450801]",True,True,['{attached']
3,1.55,76,1-,3,[],[],False,False,['}to']
4,1.59,76,1,4,[],[],False,False,['a']
5,2.18,76,1,5,"['L+H*', 'HiF0', '<']","[1.9, 2.106433, 2.111976]",True,False,['plastic']
6,2.92,76,4,6,"['!H*', 'L-L%']","[2.395, 2.901602]",True,True,['wristband']
7,3.28,76,1,7,[],[],False,False,['it']
8,3.56,76,2,8,"['H*', 'HiF0']","[3.38, 3.392466]",True,False,['looks']
9,3.71,76,1-,9,[],[],False,False,['like']
10,3.76,76,1,10,[],[],False,False,['a']
11,4.29,76,4,11,"['!H*', 'L-L%']","[4.05, 4.267062]",True,True,['watch']
12,4.69,76,1,12,[],[],False,False,['it']
13,5.32,76,4,13,"['H*', 'HiF0', 'L-H%']","[4.875, 4.927941, 5.291807]",True,True,['functions']
14,5.48,76,1,14,[],[],False,False,['like']
15,5.54,76,1-,15,[],[],False,False,['an']
16,6.17,76,3,16,"['HiF0', 'H*', 'H-']","[5.975614, 6.015, 6.130159]",True,True,['electronic']
17,6.8,76,1,17,"['HiF0', 'H*']","[6.54668, 6.55]",True,False,['probation']
18,7.28,76,4,18,['L-L%'],[7.254655],False,True,['officer']
19,7.97,76,1,19,[],[],False,False,['When']
20,8.0,76,1,20,[],[],False,False,['a']
21,8.74,76,1,21,"['H*', 'HiF0']","[8.345, 8.409094]",True,False,['computerized']
22,9.13,76,4-,22,"['!H*', 'H-L%']","[8.97, 9.097797]",True,True,['call']
23,9.26,76,1,23,[],[],False,False,['is']
24,9.57,76,3,24,"['HiF0', 'H*', 'H-']","[9.373618, 9.45, 9.544584]",True,True,['made']
25,9.71,76,1,25,[],[],False,False,['to']
26,9.74,76,1,26,[],[],False,False,['a']
27,10.09,76,1,27,"['H*', 'HiF0', '<']","[9.912831, 9.95041, 10.037419]",True,False,['former']
28,10.64,76,2,28,[],[],False,False,"[""prisoner's""]"
29,11.06,76,3-,29,"['!H*', 'L-']","[10.89, 11.020485]",True,True,['home']
30,11.49,76,4,30,"['HiF0', 'H*', 'L-H%']","[11.191797, 11.305, 11.472292]",True,True,['phone']
31,12.02,76,1,31,[],[],False,False,['that']
32,12.36,76,1,32,[],[],False,False,['person']
