,break_time,x,break,wrd_id
0,0.292172,123,0,0
1,0.441014,123,1,1
2,0.705622,123,3,2
3,0.815876,123,1,3
4,1.085997,123,3,4
5,1.251377,123,1,5
6,1.515986,123,1,6
7,1.879822,123,1,7
8,1.968025,123,3,8
9,2.271222,123,1,9
10,2.447628,123,1,10
11,2.894155,123,1-,11
12,2.993383,123,1-,12
13,3.087098,123,1-,13
14,3.577727,123,4,14
15,3.897464,123,0,15
16,4.228224,123,3-,16
17,4.433102,123,1-,17
18,4.575523,123,1-,18
19,4.718853,123,1-,19
20,4.873207,123,1-,20
21,4.972436,123,1,21
22,5.341785,123,1,22
23,5.716647,123,1-,23
24,5.793824,123,1-,24
25,6.450742,123,4,25
26,7.210584,123,1,26
27,7.629548,123,1,27
28,8.016344,123,3,28
29,8.446333,123,3,29
30,8.539139,123,1,30
31,8.931448,123,3,31
32,9.051818,123,1,32
33,9.17861,123,1-,33
34,9.332755,123,1,34
35,9.531211,123,1,35
36,10.265516,123,4,36
37,10.690385,123,3,37
38,10.870791,123,1,38
39,11.633053,123,4,39
