,break_time,x,break,wrd_id
0,0.432373,123,1,0
1,1.108649,123,4,1
2,1.236143,123,0,2
3,1.302662,123,1-,3
4,1.801554,123,3,4
5,1.967851,123,1-,5
6,2.211754,123,1,6
7,2.328162,123,1,7
8,2.588695,123,1,8
9,2.904659,123,1,9
10,2.971178,123,1,10
11,3.370292,123,3,11
12,3.521217,123,1,12
13,3.925874,123,1,13
14,4.408136,123,1,14
15,4.458025,123,1,15
16,5.062239,123,4,16
17,5.572214,123,1,17
18,6.270663,123,1,18
19,6.337182,123,1,19
20,6.730752,123,3,20
21,6.994146,123,1,21
22,7.367524,123,1,22
23,7.611031,123,1-,23
24,7.94653,123,1,24
25,8.065578,123,1,25
26,8.200859,123,1,26
27,8.471423,123,1,27
28,8.731164,123,1,28
29,9.045018,123,4,29
30,9.239815,123,1,30
31,9.645661,123,1,31
32,9.991982,123,1,32
33,10.295013,123,4,33
34,11.014712,123,3,34
35,11.117526,123,2,35
36,11.631597,123,1,36
37,12.004974,123,4,37
38,12.405401,123,1,38
39,12.681376,123,1,39
40,12.978996,123,1,40
41,13.152157,123,1,41
42,13.682461,123,3,42
43,13.839388,123,1,43
44,14.01796,123,1,44
45,14.266877,123,4,45
46,14.965365,123,0,46
47,15.760822,123,4,47
48,17.064938,123,4,48
