,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,3.97,76,1,0,"['HiF0', 'H*', '!H*']","[3.595804, 3.60286, 3.861386]",True,False,"['Kids', ""don't""]"
1,4.18,76,2,1,[],[],False,False,['have']
2,4.65,76,4-,2,"['!H*', 'H-L%']","[4.345435, 4.611444]",True,True,['sex']
3,4.92,76,1,3,[],[],False,False,['because']
4,5.73,76,2,4,"['HiF0', 'H*', '*?']","[5.042449, 5.049506, 5.423543]",True,False,['contraceptives']
5,6.17,76,3,5,"['H*', 'H-']","[5.918593, 6.133115]",True,True,['are']
6,6.42,76,1,6,['H*'],[6.292631],True,False,['or']
7,6.56,76,1,7,[],[],False,False,['are']
8,6.94,76,3-,8,"['H*', 'HiF0', 'L-']","[6.732675, 6.74212, 6.900597]",True,True,['not']
9,7.56,76,4,9,"['H*', 'HiF0', 'L-L%']","[7.216723, 7.231669, 7.524754]",True,True,['available']
10,8.1,76,2,10,"['HiF0', 'H*']","[7.911711, 7.931794]",True,False,['according']
11,8.17,76,1,11,[],[],False,False,['to']
12,9.16,76,4,12,"['!H*', 'H*', 'L-L%']","[8.355336, 8.949396, 9.136415]",True,True,['Prothro-Stith']
13,9.74,76,1-,13,[],[],False,False,['and']
14,9.97,76,2,14,['H*'],[9.883292],True,False,['while']
15,10.12,76,1,15,[],[],False,False,['She']
16,10.31,76,1,16,[],[],False,False,['does']
17,10.5,76,2-,17,[],[],False,False,['not']
18,11.01,76,2,18,"['L+H*', 'HiF0']","[10.807385, 10.816258]",True,False,['condone']
19,11.49,76,1,19,['L*'],[11.146519],True,False,['sexual']
20,11.94,76,1,20,['L*'],[11.725977],True,False,['activity']
21,12.2,76,1,21,[],[],False,False,['among']
22,12.63,76,4,22,"['L*', 'H-L%']","[12.369542, 12.562061]",True,True,['teens']
23,13.1,76,1,23,['*?'],[13.022307],False,False,['She']
24,13.43,76,2,24,[],[],False,False,['thinks']
25,14.0,76,4,25,"['H*', 'HiF0', '<', 'L-L%']","[13.544859, 13.63431, 13.643869, 13.896895]",True,True,['medically']
26,14.29,76,1,26,[],[],False,False,"[""it's""]"
27,14.74,76,3,27,"['HiF0', 'H*', 'H-']","[14.580403, 14.585596, 14.695607]",True,True,['unfair']
28,14.87,76,1,28,[],[],False,False,['to']
29,15.26,76,2,29,[],[],False,False,['deny']
30,15.71,76,3-,30,"['HiF0', 'H*', 'L-']","[15.427488, 15.454683, 15.636202]",True,True,['access']
31,15.79,76,1-,31,[],[],False,False,['to']
32,16.68,76,4-,32,"['H*', 'HiF0', 'L-L%']","[16.296268, 16.313077, 16.637302]",True,True,['contraceptives']
33,16.799999,76,1-,33,[],[],False,False,['to']
34,17.209999,76,4,34,"['H*', 'HiF0', 'H-L%']","[16.950834, 16.962142, 17.121351]",True,True,['some']
35,17.870001,76,2,35,[],[],False,False,['because']
36,18.299999,76,3-,36,"['HiF0', 'H*', '!H-']","[17.979743, 17.984936, 18.204958]",True,True,['others']
37,18.68,76,3-,37,"['HiF0', 'H*', '!H-']","[18.468874, 18.479986, 18.634001]",True,True,['{object']
38,18.74,76,1,38,[],[],False,False,['}to']
39,18.959999,76,1,39,[],[],False,False,['their']
40,19.58,76,2,40,"['H*', 'HiF0']","[19.360074, 19.3755]",True,False,['availability']
41,19.68,76,1,41,[],[],False,False,['in']
42,20.24,76,4-,42,"['-X?', 'X%?']","[20.138551, 20.179657]",False,True,['schools']
43,20.4,76,1,43,[],[],False,False,['on']
44,20.85,76,1,44,"['H*', 'HiF0']","[20.575696, 20.587005]",True,False,['religious']
45,21.360001,76,4,45,['L-L%'],[21.329272],False,True,['grounds']
