,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.97,76,2,0,['HiF0'],[0.853412],False,False,['device']
1,1.1,76,1-,1,[],[],False,False,['is']
2,1.67,76,3,2,"['L+!H*', 'L-']","[1.320279, 1.586343]",False,True,['attached']
3,1.76,76,1,3,[],[],False,False,['to']
4,1.84,76,1,4,[],[],False,False,['a']
5,2.34,76,1,5,['H*'],[2.04],True,False,['plastic']
6,3.09,76,4,6,"['HiF0', 'H*', 'L-L%']","[2.469876, 2.47, 3.057224]",True,True,['wristband']
7,3.35,76,1,7,[],[],False,False,['It']
8,3.68,76,2,8,"['H*', 'HiF0']","[3.51, 3.524091]",True,False,['looks']
9,3.89,76,1,9,[],[],False,False,['like']
10,3.93,76,1,10,[],[],False,False,['a']
11,4.59,76,4,11,"['L+H*', 'L-H%']","[4.104112, 4.538145]",True,True,['watch']
12,4.86,76,1,12,[],[],False,False,['It']
13,5.54,76,4,13,"['H*', 'HiF0', 'L-H%']","[5.06, 5.085684, 5.516086]",True,True,['functions']
14,5.77,76,1,14,[],[],False,False,['like']
15,5.88,76,1-,15,[],[],False,False,['an']
16,6.48,76,3,16,"['HiF0', 'H*', '!H-']","[6.285481, 6.315, 6.435]",True,True,['electronic']
17,7.06,76,1,17,"['H*', 'HiF0']","[6.845072, 6.862789]",True,False,['probation']
18,7.62,76,4,18,['L-L%'],[7.579336],False,True,['officer']
19,8.23,76,1,19,[],[],False,False,['When']
20,8.29,76,1,20,[],[],False,False,['a']
21,9.1,76,1,21,"['H*', 'HiF0']","[8.605, 8.628573]",True,False,['computerized']
22,9.42,76,2,22,['L*'],[9.255],True,False,['call']
23,9.59,76,1,23,[],[],False,False,['is']
24,9.93,76,4,24,"['L*', 'L-H%']","[9.785, 9.903091]",True,True,['made']
25,10.08,76,1,25,[],[],False,False,['to']
26,10.15,76,1,26,[],[],False,False,['a']
27,10.54,76,1,27,[],[],False,False,['former']
28,11.21,76,2,28,[],[],False,False,"[""prisoner's""]"
29,11.49,76,1,29,['H*'],[11.335],True,False,['home']
30,11.97,76,4,30,"['HiF0', 'H*', 'L-L%']","[11.665231, 11.715, 11.911584]",True,True,['phone']
31,12.44,76,1,31,"['H*', 'HiF0']","[12.394038, 12.418242]",True,False,['that']
32,12.84,76,1,32,[],[],False,False,['person']
33,13.31,76,4-,33,"['!H*', 'L-H%']","[12.92, 13.285]",True,True,['answers']
34,13.55,76,2,34,[],[],False,False,['by']
35,14.01,76,1,35,"['H*', 'HiF0']","[13.78, 13.798762]",True,False,['plugging']
36,14.22,76,2,36,['!H*'],[14.075],True,False,['in']
37,14.28,76,1,37,[],[],False,False,['the']
38,14.93,76,4,38,"['L+!H*', 'L-L%']","[14.62, 14.883467]",False,True,['device']
39,15.48,76,1,39,[],[],False,False,['the']
40,15.9,76,3,40,"['H*', 'HiF0', '!H-']","[15.57, 15.580455, 15.882503]",True,True,['wristband']
41,16.09,76,1,41,[],[],False,False,['can']
42,16.2,76,1,42,[],[],False,False,['be']
43,16.86,76,4,43,"['L+H*', 'HiF0', 'L-L%']","[16.514716, 16.534269, 16.806197]",True,True,['removed']
44,17.16,76,1,44,['H*'],[16.965352],True,False,['only']
45,17.43,76,2,45,[],[],False,False,['by']
46,17.900001,76,1,46,['L+H*'],[17.645],True,False,['breaking']
47,18.049999,76,1,47,[],[],False,False,['its']
