,break_time,x,break,wrd_id
0,0.687362,123,3,0
1,0.986698,123,2,1
2,1.297119,123,1,2
3,1.779382,123,4,3
4,1.856987,123,0,4
5,1.906876,123,1-,5
6,2.10089,123,1,6
7,2.383595,123,1,7
8,2.749449,123,4-,8
9,3.098674,123,3,9
10,3.231708,123,1,10
11,3.641908,123,3,11
12,4.434592,123,3,12
13,4.528827,123,1-,13
14,4.600889,123,1,14
15,4.950114,123,1,15
16,5.310425,123,4,16
17,5.99224,123,0,17
18,6.097561,123,1,18
19,6.330378,123,1,19
20,7.134148,123,4,20
21,7.705102,123,3,21
22,8.553219,123,4,22
23,9.478937,123,1,23
24,10.177386,123,4,24
25,10.300443,123,0,25
26,10.349463,123,0,26
27,10.947897,123,3-,27
28,11.308208,123,3,28
29,11.419073,123,1,29
30,12.256103,123,4-,30
31,12.366807,123,1,31
32,12.704945,123,1,32
33,13.087429,123,1,33
34,13.724902,123,4,34
