,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.165662,115,HiF0,0,0,False
1,0.376505,115,!H*,1,0,True
2,0.642569,115,!H*,2,1,True
3,0.998994,115,!H*,3,2,True
4,1.089356,115,L-L%,4,2,False
5,1.877507,115,H*,5,4,True
6,2.279113,115,H*,6,4,True
7,2.304213,115,HiF0,7,4,False
8,2.635538,115,!H-,8,4,False
9,2.871481,115,H*,9,5,True
10,2.971883,115,HiF0,10,5,False
11,3.027104,115,H-,11,5,False
12,3.669673,115,L+H*,12,8,True
13,3.704813,115,HiF0,13,8,False
14,4.051198,115,!H*,14,9,True
15,4.392563,115,L-L%,15,9,False
16,5.161929,115,L*,16,12,True
17,5.784417,115,L-H%,17,12,False
18,6.477043,115,H*,18,14,True
19,6.99411,115,H*,19,17,True
20,7.028355,115,HiF0,20,17,False
21,7.455957,115,L+!H*,21,18,False
22,7.63668,115,L-,22,18,False
23,7.852543,115,H*,23,19,True
24,7.863405,115,HiF0,24,19,False
25,9.228043,115,!H*,25,22,True
26,9.433866,115,L-H%,26,22,False
27,10.150277,115,H*,27,24,True
28,10.197739,115,HiF0,28,24,False
29,10.471562,115,!H*,29,25,True
30,10.848067,115,L-,30,25,False
31,11.259713,115,H*,31,27,True
32,11.603487,115,HiF0,32,27,False
33,11.611118,115,H*,33,27,True
34,11.791841,115,L-L%,34,27,False
35,12.263327,115,H*,35,29,True
36,12.564532,115,H*,36,30,True
37,12.582402,115,HiF0,37,30,False
38,12.865736,115,L-,38,30,False
39,13.618747,115,H*,39,32,True
40,13.623804,115,HiF0,40,32,False
41,14.005329,115,L-,41,32,False
42,14.416939,115,H*,42,34,True
43,14.437056,115,HiF0,43,34,False
44,14.617741,115,L-H%,44,34,False
45,15.660713,115,L+H*,45,36,True
46,15.671993,115,HiF0,46,36,False
47,15.906696,115,L-H%,47,36,False
48,16.258101,115,H*,48,37,True
49,16.27506,115,HiF0,49,37,False
50,16.90686,115,*?,50,40,False
51,17.233165,115,H*,51,40,True
52,17.438988,115,L-,52,40,False
53,17.870714,115,L+H*,53,42,True
54,17.881483,115,HiF0,54,42,False
55,18.151838,115,L-H%,55,42,False
56,18.734166,115,H*,56,44,True
57,18.759996,115,HiF0,57,44,False
58,19.120712,115,!H*,58,45,True
59,19.441997,115,L-L%,59,45,False
