,break_time,x,break,wrd_id
0,0.639588,123,4,0
1,1.149597,123,1,1
2,1.671333,123,3,2
3,1.802052,123,1-,3
4,1.900091,123,1,4
5,2.640558,123,2-,5
6,3.090566,123,1,6
7,3.48,123,4,7
8,4.23,123,1,8
9,4.769069,123,4,9
10,4.92,123,1,10
11,5.69,123,2,11
12,6.12,123,1,12
13,6.45,123,3,13
14,6.790038,123,1,14
15,7.359598,123,4,15
16,7.740408,123,2,16
17,7.8,123,1-,17
18,8.41,123,2-,18
19,8.929255,123,1,19
20,9.180496,123,2,20
21,9.28,123,1,21
22,9.820084,123,4,22
23,10.230747,123,1,23
24,10.282101,123,1-,24
25,10.91,123,3,25
26,11.03,123,1,26
27,11.500587,123,2,27
28,11.54,123,1-,28
29,11.67,123,1,29
30,11.96,123,2,30
31,12.07,123,1,31
32,12.53,123,4,32
33,12.99,123,1,33
34,13.13,123,1,34
35,13.28,123,1,35
36,13.35,123,1-,36
37,13.59,123,1,37
38,14.300434,123,1,38
39,14.87,123,4,39
40,15.149088,123,2,40
41,15.429711,123,1,41
42,15.98,123,1,42
43,16.36,123,4,43
44,16.621461,123,1,44
45,16.67,123,1,45
46,17.14,123,2,46
47,17.200359,123,1-,47
48,17.349752,123,1,48
49,18.162076,123,4,49
50,18.77,123,2,50
51,18.95,123,1-,51
52,19.030422,123,1-,52
53,19.10045,123,1,53
54,19.79,123,4,54
55,20.2,123,1,55
56,21.01,123,2,56
57,21.281929,123,1,57
58,21.83,123,1,58
59,22.25,123,4,59
60,22.989128,123,3-,60
61,23.119847,123,1,61
62,23.30192,123,2,62
63,23.451313,123,1,63
64,23.722087,123,1-,64
65,24.002199,123,3,65
66,24.2,123,1-,66
67,24.59,123,4,67
