,break_time,x,break,wrd_id
0,0.549163,123,1,0
1,0.800209,123,3,1
2,1.197699,123,1,2
3,1.25,123,1,3
4,1.63703,123,2,4
5,2.432009,123,1,5
6,3.085775,123,4,6
7,3.216528,123,1,7
8,3.833683,123,1,8
9,4.194562,123,3,9
10,4.367156,123,1,10
11,4.701884,123,1,11
12,4.9477,123,1,12
13,5.523014,123,4,13
14,5.627615,123,1,14
15,5.904812,123,1,15
16,6.359833,123,1,16
17,6.672576,123,0,17
18,6.782408,123,1,18
19,6.83994,123,1,19
20,7.552303,123,4,20
21,8.283455,123,1,21
22,8.586802,123,1,22
23,8.738476,123,1,23
24,9.224878,123,1,24
25,9.350401,123,1,25
26,9.717574,123,3,26
27,9.964427,123,1,27
28,10.48744,123,1,28
29,10.565892,123,1,29
30,10.660034,123,1,30
31,11.015683,123,4-,31
32,11.151666,123,1,32
33,11.251039,123,1,33
34,11.669449,123,1,34
35,11.966529,123,4,35
36,12.616101,123,1,36
37,12.856687,123,0,37
38,13.233256,123,1,38
39,13.484302,123,1,39
40,13.944553,123,1,40
41,14.158989,123,1,41
42,14.21129,123,1,42
43,14.675734,123,4,43
44,15.152712,123,1,44
45,15.273004,123,1,45
46,15.456059,123,1,46
47,15.665264,123,1,47
48,16.387022,123,1,48
49,16.601457,123,3-,49
50,16.831582,123,1,50
51,17.082628,123,1,51
52,17.370285,123,1,52
53,17.834729,123,4,53
54,18.379699,123,1,54
55,18.526143,123,1,55
56,18.782419,123,1,56
57,18.923632,123,1,57
58,19.090996,123,1,58
59,19.676771,123,3-,59
60,20.219667,123,4,60
61,20.50836,123,1-,61
62,20.660034,123,1,62
63,20.90585,123,1,63
64,21.193507,123,1,64
65,21.266728,123,1,65
66,21.673642,123,4,66
67,21.910034,123,1,67
68,22.077398,123,1,68
69,22.16108,123,1,69
70,22.788695,123,1,70
71,23.148538,123,4,71
72,23.259406,123,1,72
73,23.557523,123,1,73
74,24.054385,123,4-,74
75,24.195599,123,1,75
76,24.289741,123,1,76
77,24.759415,123,4,77
78,25.544971,123,1,78
79,25.628653,123,1,79
80,25.890159,123,1,80
81,26.010452,123,1,81
82,26.261498,123,1,82
83,26.376561,123,1,83
84,26.726979,123,1,84
85,26.983256,123,1,85
86,27.401666,123,1,86
87,27.84519,123,3,87
88,28.191414,123,1,88
89,28.301247,123,1,89
90,28.358778,123,1,90
91,28.902711,123,1,91
92,29.309626,123,3,92
93,29.498946,123,1,93
94,30.08472,123,1,94
95,30.147482,123,1,95
96,30.592043,123,1,96
97,30.785557,123,1,97
98,31.297072,123,4,98
99,31.962336,123,0,99
100,32.354595,123,1,100
101,32.56903,123,1,101
102,32.762545,123,1,102
103,33.191416,123,1,103
104,33.3797,123,1,104
105,33.734311,123,4,105
106,34.525097,123,1,106
107,34.723842,123,1,107
108,35.194553,123,1,108
109,35.346227,123,1-,109
110,35.46129,123,1-,110
111,35.670495,123,1,111
112,35.87447,123,1,112
113,36.22385,123,3,113
114,36.455013,123,1,114
115,36.695599,123,0,115
116,36.800202,123,1,116
117,37.239532,123,1,117
118,37.646445,123,4,118
119,38.044972,123,1,119
120,38.248947,123,1,120
121,38.39539,123,0,121
122,38.484303,123,1,122
123,38.829491,123,1,123
124,39.1956,123,1,124
125,39.493717,123,1,125
126,39.91632,123,4,126
127,40.09518,123,1,127
128,40.157942,123,1,128
129,40.51359,123,1,129
130,41.087868,123,4,130
131,41.224887,123,1,131
132,41.387021,123,1,132
133,41.528235,123,1,133
134,41.674678,123,1,134
135,42.014637,123,1,135
136,42.108779,123,1,136
137,42.265683,123,1,137
138,42.375515,123,1,138
139,42.610871,123,1,139
140,43.086813,123,4-,140
141,43.243717,123,1,141
142,43.316938,123,1,142
143,43.667357,123,1,143
144,44.100419,123,4,144
145,44.697691,123,1,145
146,44.791833,123,1,146
147,45.131791,123,1,147
148,45.267775,123,1,148
149,45.618193,123,1,149
150,45.733256,123,1,150
151,46.18201,123,4,151
152,46.275968,123,1,152
153,46.563625,123,1,153
154,46.78852,123,1,154
155,46.887893,123,1,155
156,47.2017,123,1,156
157,47.536428,123,4-,157
158,48.237265,123,1,158
159,48.67155,123,4,159
160,48.99977,123,1,160
161,49.130524,123,1,161
162,49.559394,123,1,162
163,49.935963,123,1,163
164,50.119018,123,1,164
165,50.712705,123,3,165
166,50.809393,123,1,166
167,51.029058,123,1,167
168,51.10228,123,0,168
169,51.165041,123,1,169
170,51.505,123,1,170
171,51.91818,123,4-,171
172,52.043703,123,1,172
173,52.409812,123,1,173
174,52.846596,123,4,174
175,53.489901,123,0,175
176,53.824629,123,1,176
177,54.248269,123,3,177
178,54.69806,123,3,178
179,54.912495,123,1,179
180,55.189692,123,1,180
181,55.419818,123,4-,181
182,55.974212,123,4,182
