,break_time,x,break,wrd_id
0,0.449791,123,3,0
1,0.889122,123,1,1
2,1.412255,123,4,2
3,1.736402,123,2-,3
4,1.820084,123,1,4
5,2.290796,123,1,5
6,2.834729,123,1,6
7,3.250264,123,4,7
8,4.063808,123,1,8
9,4.592051,123,4-,9
10,4.675733,123,1-,10
11,5.264805,123,4,11
12,5.678669,123,1,12
13,5.809422,123,1,13
14,6.227832,123,1,14
15,6.776996,123,3,15
16,6.912979,123,1,16
17,7.446452,123,1,17
18,7.561515,123,1,18
19,7.624276,123,1,19
20,8.037394,123,4,20
21,8.937037,123,1,21
22,9.031179,123,1,22
23,9.580343,123,1,23
24,9.98962,123,3,24
25,10.228879,123,1,25
26,10.71005,123,1,26
27,10.804193,123,1-,27
28,10.887875,123,1,28
29,11.308418,123,4,29
30,11.813606,123,1,30
31,12.048962,123,1,31
32,12.420301,123,3,32
33,12.524903,123,1,33
34,12.79687,123,1,34
35,12.995615,123,1,35
36,13.272812,123,1,36
37,14.101776,123,4,37
38,14.198544,123,1,38
39,14.512352,123,1,39
40,14.674486,123,1,40
41,14.789549,123,1,41
42,15.176578,123,1,42
43,15.584528,123,1,43
44,16.002079,123,4,44
45,17.165113,123,4,45
46,17.561515,123,1,46
47,17.660887,123,1,47
48,18.011306,123,1,48
49,18.366955,123,1,49
50,18.681211,123,4,50
51,19.235155,123,1,51
52,19.392059,123,1,52
53,19.773858,123,1,53
54,20.114235,123,4,54
55,20.223649,123,1,55
56,20.730971,123,1,56
57,21.111121,123,4,57
58,21.260748,123,1,58
59,21.972046,123,3-,59
60,22.16556,123,1,60
61,22.427067,123,1,61
62,22.98669,123,4,62
63,23.169745,123,1,63
64,23.717563,123,4,64
